state_id,state,name,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,Phone 3,Mile Marker,Phone 4,Mailing Address,Phone 5,Road Name,https,htp,http
5,California,ROCHE OIL MOBILE MART,http://www.rvandtravelers.com/location_details.php?id=2789,RVer,mobil oil type,,,I-99,85,1120 E PAIGE RD,TULARE,CA,93274,559-686-5837 (TRAVEL CENTER),,559-686-9021,,,,,,,,,
5,California,ROLLING HILLS CHEVRON,http://www.rvandtravelers.com/location_details.php?id=2800,RVer,chevron,,,I-5,628,2635 EVERET FREEMAN WAY,CORNING,CA,96021,530-824-4990,,530-824-5752,,,,,,,,,
5,California,ROTTEN ROBBIE,http://www.rvandtravelers.com/location_details.php?id=2806,RVer,ind dealer,,,I-5,407 (CA 33),12860 S CA 33,GUSTINE,CA,95322,209-826-4418 (TRAVEL CENTER),209-826-4418 (DENNY'S),209-826-2032,,,,,,,,,
5,California,ROTTEN ROBBIE,http://www.rvandtravelers.com/location_details.php?id=10344,RVer,ind dealer,,,CA 29,CA 175,2725 S MAIN ST,LAKEPORT,CA,95453,707-263-5790 (TRAVEL CENTER),,,,,,,,,,,
5,California,ROTTEN ROBBIE,http://www.rvandtravelers.com/location_details.php?id=16048,RVer,ind dealer,,,LAFAYETTE ST,ALDO AVENUE,3471 LAFAYETTE ST,SANTA CLARA,CA,95054,408-988-5407 (TRAVEL CENTER),,,,,,,,,,,
5,California,ROTTEN ROBBIE # 31,http://www.rvandtravelers.com/location_details.php?id=10317,RVer,ind dealer,,,US 101,CA 152,390 LEAVESLEY RD,GILROY,CA,95020,408-842-3630 (TRAVEL CENTER),,,,,,,,,,,
5,California,ROTTEN ROBBIE # 60,http://www.rvandtravelers.com/location_details.php?id=10327,RVer,ind dealer,,,US 101,485,55 E TODD RD,SANTA ROSA,CA,95407,707-584-9610 (TRAVEL CENTER),,,,,,,,,,,
5,California,ROTTEN ROBBIE # 65,http://www.rvandtravelers.com/location_details.php?id=1244,RVer,ind dealer,,,I-580,10-B,1085 JULIGA WOODS,RICHMOND,CA,94801,510-236-1300,,510-236-5643,,,,,,,,,
5,California,ROYAL TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=314,RVer,ind dealer,,,I-10,73-A,2300 E STEELE RD,COLTON,CA,92324,909-825-5190 (TRAVEL CENTER),909-825-5190 (CHESTER'S FRIED CHICKEN),909-825-5922,,,,,,,,,
5,California,RVJ'S TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=2818,RVer,chevron,,,I-99,127,4029 S MAPLE AVE,FRESNO,CA,93725,559-485-8220 (TRAVEL CENTER),,559-485-0274,,,,,,,,,
5,California,SAC VALLEY TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=54893,RVer,valero,,,CA 99,291,7891 STOCKTON BLVD,SACRAMENTO,CA,95823,916-896-5647 (TRAVEL CENTER),,916-896-5669,,,,,,,,,
5,California,SACRAMENTO 49ER TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=2829,RVer,pilot,,,I-80,85,2828 EL CENTRO RD,SACRAMENTO,CA,95833,916-927-4774 (TRAVEL CENTER),916-927-4774 (SILVER SKILLET),916-927-6641,,,,,,,www.pilotflyingj.com/stores/879,,
5,California,SAN PASO TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=10320,RVer,76,,,US 101,WELLSONA RD,81 WELLSONA RD,PASO ROBLES,CA,93446,805-467-9999 (TRAVEL CENTER),805-467-9999 (JOSE COUNTRY KITCHEN),805-467-3209,,,,,,,,,
5,California,SC FUELS,http://www.rvandtravelers.com/location_details.php?id=747,RVer,ind dealer,,,I-5,126-B,1601 BLUFF RD,MONTEBELLO,CA,90640,323-725-1659 (TRAVEL CENTER),,323-721-8267,,,,,,,,,
5,California,SF / OAKLAND TRUCK PLAZA,http://www.rvandtravelers.com/location_details.php?id=2885,RVer,ind dealer,,,I-880,37,8255 SAN LEANDRO,OAKLAND,CA,94621,510-569-1624,,510-569-3673,,,,,,,,,
5,California,SHOP N GO,http://www.rvandtravelers.com/location_details.php?id=2877,RVer,valero,,,I-99,115,10610 E MOUNTAIN VIEW,SELMA,CA,93662,559-896-7682 (TRAVEL CENTER),,,,,,,,,,,
5,California,SHOP N GO #611,http://www.rvandtravelers.com/location_details.php?id=2913,RVer,valero,,,I-99,109,38440 6TH ST,KINGSBURG,CA,93631,559-897-3015 (TRAVEL CENTER),,,,,,,,,,,
5,California,SOUTH BROADWAY SHELL,http://www.rvandtravelers.com/location_details.php?id=10315,RVer,shell,,,US 101,,3505 BROADWAY ST,EUREKA,CA,95503,707-443-1891 (TRAVEL CENTER),,,,,,,,,,,
5,California,SOUTHERN CALIFORNIA TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=2960,RVer,ind dealer,,,I-5,10,2250 TIDELANDS AVE,NATIONAL CITY,CA,91950,619-336-6103 (TRAVEL CENTER),,619-477-7303,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=941,RVer,speedwaygas,,,CA 99,130,2619 S EAST AVE,FRESNO,CA,93706,559-494-0570 (TRAVEL CENTER),,559-233-4768,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=1135,RVer,speedwaygas,,,I-5,205,161 FRAZIER MOUNTAIN PARK RD,FRAZIER PARK,CA,93243,661-248-6478 (TRAVEL CENTER),661-248-6478 (SUBWAY),661-248-6623,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=2736,RVer,speedwaygas,,,I-99,3 (CA 166 W),2023 METTLER FRONTAGE RD,METTLER,CA,93313,661-858-2703 (TRAVEL CENTER),661-858-2703 (SUBWAY),,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=3578,RVer,speedwaygas,,,I-5,618,1021 SOUTH ST,ORLAND,CA,95963,530-865-2031 (TRAVEL CENTER),,,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=10298,RVer,speedwaygas,,,CA 58,117,8200 KIMBER AVE,BAKERSFIELD,CA,93307,661-366-1860,,,,,,,,,,,
5,California,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=10329,RVer,ind dealer,,,US 101,GRAND AVE,176 GATEWAY BLVD,SAN FRANCISCO,CA,94080,650-737-9800 (TRAVEL CENTER),650-737-9800 (WENDY'S),,,,,,,,,,
5,California,SPEEDY FUEL,http://www.rvandtravelers.com/location_details.php?id=3004,RVer,ind dealer,,,I-5,133,1492 S LORENA ST,LOS ANGELES,CA,90023,323-260-4606 (TRAVEL CENTER),,323-261-4494,,,,,,,,,
5,California,SPEEDY FUEL,http://www.rvandtravelers.com/location_details.php?id=10349,RVer,ind dealer,,,I-710,17-C,2432 S INDIANA ST,COMMERCE,CA,90023,323-266-2606 (TRAVEL CENTER),,323-266-2831,,,,,,,,,
5,California,SPEEDY FUEL TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=447,RVer,tesoro,,,I-5,257 (CA 58),27780 LAGOON DR,BUTTONWILLOW,CA,93206,661-764-9460 (TRAVEL CENTER),,661-764-9450,,,,,,,,,
5,California,STARS AND STRIPES 76,http://www.rvandtravelers.com/location_details.php?id=289,RVer,76,,,I-805,25-B,5706 MIRAMAR RD,SAN DIEGO,CA,92121,858-450-9776 (TRAVEL CENTER),,,,,,,,,,,
5,California,SUPER FINE TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3148,RVer,ind dealer,,,I-5,152,8730 LANKERSHIM BLVD,SUN VALLEY,CA,91352,818-767-2570,,818-767-5393,,,,,,,,,
5,California,SUPER STOP TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=3161,RVer,mobil oil type,,,I-8,115,550 WAKE AVE,EL CENTRO,CA,92243,760-352-0044 (TRAVEL CENTER),760-352-0044 (TACO SHOP),760-352-9451,,,,,,,,,
5,California,SUPERFINE VALERO,http://www.rvandtravelers.com/location_details.php?id=3263,RVer,valero,,,I-10,15-B,500 S ALAMEDA ST,LOS ANGELES,CA,90013,213-626-1259 (TRAVEL CENTER),,213-626-3048,,,,,,,,,
5,California,THE GARLIC FARM,http://www.rvandtravelers.com/location_details.php?id=10321,RVer,shell,,,US 101,MONTEREY RD,5920 TRAVEL PARK CIRCLE,GILROY,CA,95020,408-847-9702 (TRAVEL CENTER),,408-847-9904,,,,,,,,,
5,California,THREE SISTERS TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3294,RVer,ind dealer,,,I-10,61,14416 SLOVER AVE,FONTANA,CA,92337,909-822-4415 (TRAVEL CENTER),,909-822-8378,,,,,,,,,
5,California,TORRES MARTINEZ TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=10302,RVer,ind dealer,,,CA 86,,3095 CA 86,SALTON SEA BEACH,CA,92274,760-395-1404 (TRAVEL CENTER),,,,,,,,,,,
5,California,TRACY TRUCK & AUTO STOP,http://www.rvandtravelers.com/location_details.php?id=3389,RVer,ind dealer,,,I-205,8,3940 N TRACY BLVD,TRACY,CA,95304,209-832-5006 (TRAVEL CENTER),209-832-5006 (KRISPY KRUNCHY CHICKEN),209-832-1212,,,,,,,,,
5,California,TRAVEL CENTERS OF AMERICA #040,http://www.rvandtravelers.com/location_details.php?id=3183,RVer,catscale3 + talogo,,,I-5,630,3524 S HWY 99 W,CORNING,CA,96021,530-824-4646 (TRAVEL CENTER),530-824-4646 (ARBY'S),530-824-0547,530-824-4646 (SUBWAY),,,,,,www.ta-petro.com/location/ca/ta-corning,,
5,California,TRAVEL CENTERS OF AMERICA #041,http://www.rvandtravelers.com/location_details.php?id=3187,RVer,catscale3 + talogo,,,I-10,146,46155 DILLION RD,COACHELLO,CA,92236,760-342-6200 (TRAVEL CENTER),760-342-6200 (POPEYE'S),760-342-6208,760-342-6200 (TACO BELL EXPRESS),,,,,,www.ta-petro.com/location/ca/ta-coachella,,
5,California,TRAVEL CENTERS OF AMERICA #057,http://www.rvandtravelers.com/location_details.php?id=3184,RVer,catscale3 + talogo,,,I-5,673,19483 KNIGHTON RD,REDDING,CA,96002,530-221-4760 (TRAVEL CENTER),530-221-4760 (PIZZA HUT),530-221-8269,530-221-4760 (POPEYE'S),,,,,,www.ta-petro.com/location/ca/ta-redding,,
5,California,TRAVEL CENTERS OF AMERICA #160,http://www.rvandtravelers.com/location_details.php?id=3181,RVer,catscale3 + talogo,,,I-5,257 (CA 58),27769 LAGOON DR,BUTTONWILLOW,CA,93206,661-764-5266 (TRAVEL CENTER),661-764-5266 (POPEYE'S),661-764-5410,661-764-5266 (TACO BELL),,,,,,www.ta-petro.com/location/ca/ta-buttonwillow,,
5,California,TRAVEL CENTERS OF AMERICA #162,http://www.rvandtravelers.com/location_details.php?id=3185,RVer,catscale3 + talogo,,,I-10,57,4265 E GAUSTI RD,ONTARIO,CA,91761,909-390-2525 (TRAVEL CENTER),909-390-2525 (COUNTRY PRIDE RESTAURANT),909-605-6765,909-390-2525 (TACO BELL EXPRESS),,,,,,www.ta-petro.com/location/ca/ta-ontario,,
5,California,TRAVEL CENTERS OF AMERICA #163,http://www.rvandtravelers.com/location_details.php?id=3182,RVer,catscale3 + talogo,,,I-5,407 (CA 33),12310 S HWY 33,SANTA NELLA,CA,95322,209-826-0741 (TRAVEL CENTER),209-826-0741 (COUNTRY PRIDE),209-826-6399,209-826-0741 (POPEYE'S),,,,,,www.ta-petro.com/location/ca/ta-santa-nella,,
5,California,TRAVEL CENTERS OF AMERICA #170,http://www.rvandtravelers.com/location_details.php?id=3195,RVer,catscale3 + talogo,,,I-99,203,435 WINTON PKWY,LIVINGSTON,CA,95334,209-394-4418 (TRAVEL CENTER),209-394-4418 (BURGER KING),209-394-1419,209-394-4418 (POPEYE'S),,,,,,www.ta-petro.com/location/ca/ta-livingston,,
5,California,TRAVEL CENTERS OF AMERICA #227,http://www.rvandtravelers.com/location_details.php?id=3188,RVer,catscale3 + talogo,,,I-15,178,2930 LENWOOD RD,BARSTOW,CA,92311,760-253-2922 (TRAVEL CENTER),760-253-2922 (BLACK BEAR DINER),,760-253-2922 (SUBWAY),,,,,,www.ta-petro.com/location/ca/ta-barstow,,
5,California,TRAVEL CENTERS OF AMERICA #239,http://www.rvandtravelers.com/location_details.php?id=3180,RVer,catscale3 + talogo,,,I-5,219-A 219-B,5552 WHEELER RIDGE RD,WHEELER RIDGE,CA,93203,661-858-2804 (TRAVEL CENTER),661-858-2804 (PIZZA HUT),661-858-2136,661-858-2804 (POPEYE'S),,661-858-2804 (BURGER KING),,661-858-2804 (SUBWAY),,www.ta-petro.com/location/ca/ta-wheeler-ridge,,
5,California,TRAVEL ZONE CENTER,http://www.rvandtravelers.com/location_details.php?id=44704,RVer,arco,,,I-215,22,23261 CAJACO RD,PERRIS,CA,92570,951-940-9200 (TRAVEL CENTER),,951-940-9221,,,,,,,,,
5,California,TRUCK NET,http://www.rvandtravelers.com/location_details.php?id=16131,RVer,ind dealer,,,CA 905,7 S,8490 AVENIDA DE LA FUENTE,SAN DIEGO,CA,92154,619-661-1888 (TRAVEL CENTER),619-661-1888 (TRUCK NET TACO SHOP),,,,,,,,,,
5,California,ULTRA GAS & MART,http://www.rvandtravelers.com/location_details.php?id=303,RVer,shell,,,I-15,246,71808 BAKER RD,BAKER,CA,92309,760-733-4542 (TRAVEL CENTER),760-733-4542 (JERSEY MIKES),760-733-4532,760-733-4542 (DAIRY QUEEN),,,,,BAKER RD,,,
5,California,UNITED OIL,http://www.rvandtravelers.com/location_details.php?id=16051,RVer,76,,,I-215,14,1500 PATRICIA RD,PERRIS,CA,92570,951-943-7220 (TRAVEL CENTER),,,,,,,,,,,
5,California,UNITED PARK TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=225,RVer,chevron,,,I-99,167,18208 AVENUE 24,CHOWCHILLA,CA,93610,559-665-4146 (TRAVEL CENTER),559-665-4146 (BURGER KING),559-665-4518,,,,,,,,,
5,California,US HENDY OIL,http://www.rvandtravelers.com/location_details.php?id=16045,RVer,76,,,CA 58,CA 14,16825 CA 14,MOJAVE,CA,93501,661-824-4675 (TRAVEL CENTER),,,,,,,,,,,
5,California,VACA VALLEY TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=44712,RVer,chevron,,,I-505/I-80,57,151 CROKER DR,VACAVILLE,CA,95688,707-451-7533 (TRAVEL CENTER),707-451-7533 (BLIMPIE'S),707-451-7532,707-451-7533 (BURGER KING),,,,,,,,
5,California,VALLEY COLTON TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3604,RVer,ind dealer,,,I-10,71,791 E VALLEY BLVD,COLTON,CA,92324,909-824-1296 (TRAVEL CENTER),909-824-1296 (ALBERTO'S),909-824-8790,,,,,,,,,
5,California,VALLEY FUEL TOWN & COUNTRY,http://www.rvandtravelers.com/location_details.php?id=10312,RVer,ind dealer,,,I-99,76 (CA 190),412 S BURNETT RD,TIPTON,CA,93272,559-752-4905 (TRAVEL CENTER),,,,,,,,,,,
5,California,VALLEY FUEL TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=55851,RVer,chevron,,,US 99,98-B,6603 BETTY DR,VISALIA,CA,93291,559-651-0009 (TRAVEL CENTER),559-651-0009 (SUBWAY),,559-651-0009 (STARBUCKS),,559-651-0009 (CHESTER'S FRIED CHICKEN),,,,,,
5,California,VALLEY PACIFIC PETROLEUM SERVICE (CHEVRON),http://www.rvandtravelers.com/location_details.php?id=10326,RVer,chevron,,,US 101,BETTERAVIA RD,1155 E BETTERAVIA RD,SANTA MARIA,CA,93454,805-925-3664 (TRAVEL CENTER),805-925-3664 (HAPPY'S 101),805-928-1561,,,,,,,,,
5,California,VALLEY TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=10325,RVer,ind dealer,,,US 101,326-A,721 VERTIN AVE,SALINAS,CA,93901,831-754-1303 (TRAVEL CENTER),831-754-1303 (BBQ ROADHOUSE),831-754-1160,,,,,,,,,
5,California,VANCO TRUCK PLAZA,http://www.rvandtravelers.com/location_details.php?id=3611,RVer,76,,,I-5,471 (CA 4),1033 W CHARTER WAY,STOCKTON,CA,95206,209-466-0833 (TRAVEL CENTER),209-466-0833 (CARL'S JR),209-466-2740,209-466-0833 (JACK IN THE BOX),,209-466-0833 (TACO BELL),,,,,,
5,California,VERNON TRUCK WASH,http://www.rvandtravelers.com/location_details.php?id=10346,RVer,ind dealer,,,BANDINI HIGHWAY,,3308 BANDINI BLVD,VERNON,CA,90058,323-267-0706,,,,,,,,,,,
5,California,WEBB AUTO/TRUCK SERVICE,http://www.rvandtravelers.com/location_details.php?id=3629,RVer,chevron,,,I-710,15,5703 GAGE AVE,BELL GARDENS,CA,90201,323-773-2673 (TRAVEL CENTER),,323-773-0406,,,,,,,,,
5,California,WESTERN STATES OIL,http://www.rvandtravelers.com/location_details.php?id=3645,RVer,ind dealer,,,I-280,1,1790 S 10TH ST,SAN JOSE,CA,95112,408-292-1041 (TRAVEL CENTER),,,,,,,,,,,
5,California,WESTGATE PETROLEUM,http://www.rvandtravelers.com/location_details.php?id=10342,RVer,ind dealer,,,CA 29,CA 412,3740 HIGHLAND SPRINGS RD,LAKEPORT,CA,95453,707-263-6512 (TRAVEL CENTER),,707-263-0025,,,,,,,,,
5,California,WESTSIDE CHEVRON,http://www.rvandtravelers.com/location_details.php?id=3652,RVer,chevron,,,I-40,141,2321 NEEDLES HWY,NEEDLES,CA,92363,760-326-3048 (TRAVEL CENTER),,,,,,,,,,,
5,California,WILLOWS TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=3709,RVer,chevron,,,I-5,601 (HWY 99W),1481 CO RD 99W,WILLOWS,CA,95988,530-934-9862 (TRAVEL CENTER),,530-934-9862,,,,,,,,,
5,California,WRAICH TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=2129,RVer,flying j,,,I-10,61,14302 SLOVER AVE,FONTANA,CA,92337,909-350-3310 (TRAVEL CENTER),909-350-3310 (WENDY'S),909-350-3434,,,,,,,,,
5,California,YERMO SHELL AND TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3737,RVer,shell,,,I-15,191,35858 GHOST TOWN RD,YERMO,CA,92398,760-254-3348,,,,,,,,,,,
33,Nevada,ALAMO SINCLAIR,http://www.rvandtravelers.com/location_details.php?id=11836,RVer,sinclair oil .svg,,,US 93,,51 BROADWAY ST,ALAMO,NV,89001,775-725-3341 (TRAVEL CENTER),775-725-3341 (CHESTER'S FRIED CHICKEN),775-725-3386,,,,,,,,,
33,Nevada,AREA 51 TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=11843,RVer,ind dealer,,,NE 95,,5388 E HWY 95,AMARGOSA VALLEY,NV,89020,775-372-1500 (TRAVEL CENTER),775-372-1500 (AREA 51 DINER),775-372-1501,,,,,,,,,
33,Nevada,FLYING J DEALER #1171,http://www.rvandtravelers.com/location_details.php?id=48342,RVer,pilot,,,I-15,118,1057 S LOWER FLAT TOP DR UNIT A,MESQUITE,NV,89027,702-849-0400 (TRAVEL CENTER),702-849-0400 (WENDY'S),702-613-5752,702-849-0400 (CHESTER'S FRIED CHICKEN),,702-849-0400 (MR. TACO),,,,www.pilotflyingj.com/stores/1171/,,
33,Nevada,FLYING J DEALER #513 - WHISKEY PETE'S CASINO TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3657,RVer,flying j,,,I-15,1,115 W PRIMM BLVD,PRIMM,NV,89019,702-679-6666 (TRAVEL CENTER),702-679-6666 (SUBWAY),702-679-6543,702-679-6666 (QDOBA),,702-679-6666 (STARBUCKS),,702-679-6666 (MCDONALD'S),,,,
33,Nevada,FLYING J DEALER #966,http://www.rvandtravelers.com/location_details.php?id=440,RVer,flying j,,,I-80,229/231,650 W FRONT ST,BATTLE MOUNTAIN,NV,89820,775-635-5424 (TRAVEL CENTER),,775-635-0371,,,,,,,pilotflyingj.com/stores/966,,
33,Nevada,FLYING J TRAVEL CENTER #1005,http://www.rvandtravelers.com/location_details.php?id=44920,RVer,flying j,,,I-80,48,480 TRUCK INN WAY,FERNLEY,NV,89408,775-575-5919 (TRAVEL CENTER),775-575-5919 (DENNY'S),775-835-6281,775-575-5919 (CINNABON),,,,,,pilotflyingj.com/stores/1005,,
33,Nevada,FLYING J TRAVEL CENTER #692,http://www.rvandtravelers.com/location_details.php?id=17723,RVer,flying j,,,I-80,352,156 HWY 93 S,WELLS,NV,89835,775-752-2400 (TRAVEL CENTER),,775-752-2406,,,,,,,,,
33,Nevada,FLYING J TRAVEL CENTER #770,http://www.rvandtravelers.com/location_details.php?id=950,RVer,flying j,,,I-80,176,1880 W WINNEMUCCA BLVD,WINNEMUCCA,NV,89445,775-623-0111 (TRAVEL CENTER),,775-623-0120,,,,,,,,,
33,Nevada,GOLDEN GATE,http://www.rvandtravelers.com/location_details.php?id=11835,RVer,ind dealer,,,US 50,,1625 W WILLIAMS AVE,FALLON,NV,89406,775-423-5500 (TRAVEL CENTER),775-423-5500 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,
33,Nevada,GOLDEN GATE,http://www.rvandtravelers.com/location_details.php?id=44921,RVer,76,,,US 95,,705 NV-362,HAWTHORNE,NV,89415,775-316-8737 (TRAVEL CENTER),775-316-8737 (PORT OF SUBS),775-316-8745,,,,,,,,,
33,Nevada,GOLDEN GATE,http://www.rvandtravelers.com/location_details.php?id=44922,RVer,conoco,,,I-80,106,163 MAIN ST,LOVELOCK,NV,89419,775-273-7700 (TRAVEL CENTER),775-273-7700 (PORT OF SUBS),775-273-7900,,,,,,,,,
33,Nevada,GOLDEN GATE,http://www.rvandtravelers.com/location_details.php?id=44925,RVer,ind dealer,,,US 395,73,7770 N VIRGINIA ST,RENO,NV,89506,775-971-3801 (TRAVEL CENTER),,775-971-3803,,,,,,,,,
33,Nevada,GOLDEN GATE TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=1246,RVer,ind dealer,,,I-80,32 (1.5 MILES S),500 USA PKWY,CLARK,NV,89434,775-473-6800 (TRAVEL CENTER),775-473-6800 (PORT OF SUBS),775-473-6801,,,,,,,,,
33,Nevada,GOLDEN GATE TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=54364,RVer,sinclair oil .svg,,,I-80,298,3600 W IDAHO ST,ELKO,NV,89801,775-777-0823 (TRAVEL CENTER),775-777-0823 (PORT OF SUBS),775-777-0824,,,,,,,,,
33,Nevada,HARMON JUNCTION,http://www.rvandtravelers.com/location_details.php?id=11834,RVer,ind dealer,,,US 50,HARMON RD,25 S HARMON RD,FALLON,NV,89406,775-423-3888 (TRAVEL CENTER),,,,,,,,,,,
33,Nevada,HAWTHORNE SHELL,http://www.rvandtravelers.com/location_details.php?id=11838,RVer,chevron,,,US 95,,1075 US 95,HAWTHORNE,NV,89415,775-945-4664,,775-945-4661,,,,,,,,,
33,Nevada,LOVE'S TRAVEL STOP #246,http://www.rvandtravelers.com/location_details.php?id=15012,RVer,loves travel stops country stores 416x416,,,I-80,46,825 COMMERCE DR,FERNLEY,NV,89408,775-575-2200 (TRAVEL CENTER),775-575-2200 (ARBY'S),775-575-2215,775-575-2200 (GODFATHER'S PIZZA),,,,,,,,
33,Nevada,LOVE'S TRAVEL STOP #340,http://www.rvandtravelers.com/location_details.php?id=15015,RVer,loves travel stops country stores 416x416,,,I-15,64,12501  APEX GREAT BASIN PKWY,LAS VEGAS,NV,89165,702-643-7398 (TRAVEL CENTER),702-643-7398 (SUBWAY),702-643-8567,702-643-7398 (GODFATHER'S PIZZA),,,,,,,,
33,Nevada,LOVE'S TRAVEL STOP #365,http://www.rvandtravelers.com/location_details.php?id=15020,RVer,loves travel stops country stores 416x416,,,I-80,352,157 HWY 93 S,WELLS,NV,89835,775-752-9915 (TRAVEL CENTER),775-752-9915 (MCDONALD'S),775-752-9917,,,,,,,,,
33,Nevada,LOVE'S TRAVEL STOP #691,http://www.rvandtravelers.com/location_details.php?id=48322,RVer,loves travel stops country stores 416x416,,,US 93,US 6,1701 GREAT BASIN BLVD,ELY,NV,89301,775-289-3520 (TRAVEL CENTER),775-289-3520 (CARL'S JR.),775-289-3203,,,,,,,,,
33,Nevada,LOVE'S TRAVEL STOP #797,http://www.rvandtravelers.com/location_details.php?id=53839,RVer,loves travel stops country stores 416x416,,,I-80,176,3550 W WINNEMUCCA BLVD,WINNEMUCCA,NV,89445,775-375-3070 (TRAVEL CENTER),775-375-3070 (CARL'S JR),775-375-3072,,,,,,,,,
33,Nevada,MAVERIK,http://www.rvandtravelers.com/location_details.php?id=48384,RVer,ind dealer,,,US 395,,1451 E COLLEGE PKWY,CARSON CITY,NV,89706,775-883-4718,,,,,,,,,,,
33,Nevada,MAVERIK # 453,http://www.rvandtravelers.com/location_details.php?id=44919,RVer,ind dealer,,,I-80,231,775 S BROAD ST,BATTLE MOUNTAIN,NV,89820,775-635-8313 (TRAVEL CENTER),,,,,,,,,,,
33,Nevada,MOAPA PAIUTE TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=2031,RVer,chevron,,,I-15,75,9010 VALLEY OF FIRE,MOAPA,NV,89025,702-864-2602 (TRAVEL CENTER),702-864-2602 (TU KA KHAN),702-864-2611,,,,,,,,,
33,Nevada,MORTON'S TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=17724,RVer,valero,,,I-15,46,1000 E CHEYENNE AVE,LAS VEGAS,NV,89030,702-649-2001 (TRAVEL CENTER),702-649-2001 (SUBWAY),702-649-7964,702-649-2001 (DON TOR TACO),,,,,,,,
33,Nevada,PALM GARDENS CHEVRON,http://www.rvandtravelers.com/location_details.php?id=44923,RVer,chevron,,,US 95,NEVADA 193,105 PALM GARDENS DR,PALM GARDENS,NV,89039,702-298-1001 (TRAVEL CENTER),,,,,,,,,,,
33,Nevada,PETRO STOPPING CENTER #331 - BOB & LINDA CAFFEE,http://www.rvandtravelers.com/location_details.php?id=2238,RVer,petro,,,I-15,54,6595 N HOLLYWOOD BLVD,LAS VEGAS,NV,89115,702-632-2640 (TRAVEL CENTER),702-632-2640 (IRON SKILLET),702-632-2645,,,,,,,,,
33,Nevada,PETRO STOPPING CENTER #338,http://www.rvandtravelers.com/location_details.php?id=2239,RVer,petro,,,I-80,20,1950 E GREG ST,SPARKS,NV,89431,775-355-8888 (TRAVEL CENTER),775-355-8888 (IRON SKILLET),775-353-8605,,,,,,,,,
33,Nevada,PETRO STOPPING CENTER #392,http://www.rvandtravelers.com/location_details.php?id=18691,RVer,petro,,,I-80,352,1440 NE 6TH ST,WELLS,NV,89835,775-752-2000 (TRAVEL CENTER),775-752-2000 (IRON SKILLET),775-752-2022,775-752-2000 (DUNKIN' DONUTS),,,,,,,,
33,Nevada,PILOT TRAVEL CENTER #147,http://www.rvandtravelers.com/location_details.php?id=17704,RVer,pilot,,,I-80,410,1200 W WENDOVER BLVD,WEST WENDOVER,NV,89883,775-664-3400 (TRAVEL CENTER),775-664-3430 (ARBY'S),775-664-3347,,,,,,,,,
33,Nevada,PILOT TRAVEL CENTER #340,http://www.rvandtravelers.com/location_details.php?id=17707,RVer,pilot,,,I-80,46,465 PILOT RD,FERNLEY,NV,89408,775-575-5115 (TRAVEL CENTER),775-575-6298 (WENDY'S),775-575-4619,775-575-6298 (DAIRY QUEEN),,,,,,,,
33,Nevada,PILOT TRAVEL CENTER #341,http://www.rvandtravelers.com/location_details.php?id=17712,RVer,pilot,,,I-15,48,3812 E CRAIG RD,NORTH LAS VEGAS,NV,89031,702-644-1600 (TRAVEL CENTER),702-644-8495 (TRAVEL CENTER),702-644-8432,702-644-8495 (DUNKIN' DONUTS),,,,,,pilotflyingj.com/stores/341,,
