clean_line1,clean_line2,city,zip_code,label,phone,state,chain,has_phone_match,Success_Match_Rate,Phone_Success_Match_Rate
"Vegas ( N ) , 89115 Petro Stopping Center # 31",702-632-2636 Las I-15 Exit 54 ( Speedway Blvd ),Vegas,89115,Petro Stopping Center # 31,702-632-2636,NV,,False,7/6 successful match,False
Rd ),"6 702-632-2636 Las Vegas ( N ) , 89115 Petro Stopping Center # 31",,89115,,702-632-2636,NV,,False,7/6 successful match,False
Las Vegas ( North ) ( 89115 ) Petro North Las Vegas # 331,6 702-632-2640 I-15 Exit 54 ( Speedway Blvd ),Las Vegas,89115,Petro North Las Vegas # 331,702-632-2640,NV,,True,7/6 successful match,True
Las Vegas ( North ) ( 89115 ) Petro North Las Vegas # 331 ( Valero ),702-632-2640 I-15 Exit 54 ( Speedway Blvd ) PETRO,Las Vegas,89115,Petro North Las Vegas # 331 ( Valero ),702-632-2640,NV,Valero,True,7/6 successful match,True
Las Vegas ( North ) ( 89115 ) Petro North Las Vegas # 331 ( Valero ),6 702-632-2640 I-15 Exit 54 ( Speedway Blvd ),Las Vegas,89115,Petro North Las Vegas # 331 ( Valero ),702-632-2640,NV,Valero,True,7/6 successful match,True
"Las Vegas ( N ) , 89115 Maverick Truck Stop ( Rebel )",6 702-644-1000 3225 NV 604 ( 1.5 mi E of I-15 Exit 46 ),Las Vegas,89115,Maverick Truck Stop ( Rebel ),702-644-1000,NV,,False,7/6 successful match,False
"( N ) , 89115 Maverick Truck Stop ( Rebel )",702-644-1001 Las Vegas 3225 NV 604 ( 1.5 mi <U+00C8> of I-15 Exit 46 ),,89115,Maverick Truck Stop ( Rebel ),702-644-1001,NV,,True,7/6 successful match,True
"Las Vegas ( N ) , 89115 Maverick Truck Stop / 2 blks ( Rebel W on Tropicana )",702-644-1001 3225 NV 604 ( 1.5 mi E ),Las Vegas,89115,Maverick Truck Stop / 2 blks ( Rebel W on Tropicana ),702-644-1001,NV,,True,7/6 successful match,True
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ),6 702-644-1001 3225 NV 604 ( 1.5 mi E of I-15 Exit 46 ),Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ),702-644-1001,NV,,True,7/6 successful match,True
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ) ),702-644-1001 3225 NV 604 ( 1.5 mi E of I-15 Exit 46 ),Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ) ),702-644-1001,NV,,True,7/6 successful match,True
Las Vegas ( North ) ( 89115 ) Rebel # 8 ( Maverick Truck Stop ),702-644-1001 3235 NV 604 ( 1.5 mi E of I-15 46 ),Las Vegas,89115,Rebel # 8 ( Maverick Truck Stop ),702-644-1001,NV,,True,7/6 successful match,True
"Las Vegas ( W ) , 89124 Vegas Valley Travel Center",702-407-9034 I-15 Exit 27 ( SW Quadrant ),Las Vegas,89124,Vegas Valley Travel Center,702-407-9034,NV,,False,7/6 successful match,False
"Las Vegas ( W ) , 89124 Vegas Valley Travel Center ( Arco )",702-407-9034 I-15 Exit 27 ( SW Quadrant ),Las Vegas,89124,Vegas Valley Travel Center ( Arco ),702-407-9034,NV,,False,7/6 successful match,False
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340,702-643-7398 I-15 Exit 64,Las Vegas,89165,Love's Travel Stop # 340,702-643-7398,NV,Love's,True,7/6 successful match,True
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340 Blvd ) RS,702-643-7398 I-15 Exit 64 24,Las Vegas,89165,Love's Travel Stop # 340 Blvd ) RS,702-643-7398,NV,Love's,True,7/6 successful match,True
Las Vegas ( North ) ( 89165 ) Love's Travel Stop # 340,6 702-643-7398 I-15 Exit 64,Las Vegas,89165,Love's Travel Stop # 340,702-643-7398,NV,Love's,True,7/6 successful match,True
Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 760 US 6-50 SE,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,NV,Chevron,True,7/6 successful match,True
Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 760 US 6-50 SE,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,NV,Chevron,True,7/6 successful match,True
E Ely ( 89301 ) Silver Sage Travel Center ( Chevron ),775-289-6550 763 US 6-50 SE,Ely,89301,Silver Sage Travel Center ( Chevron ),775-289-6550,NV,Chevron,True,7/6 successful match,True
"Fallon , 89406 Smedley's Chevron",775-423-5500 1755 W US 50,Fallon,89406,Smedley's Chevron,775-423-5500,NV,Chevron,True,5/6 successful match,True
"Fallon , 89406 Smedley's Chevron",775-423-5500 1755 W US 50,Fallon,89406,Smedley's Chevron,775-423-5500,NV,Chevron,True,5/6 successful match,True
"Fallon , 89406 Smedley's Chevron US 6 )",775-423-5500 1755 W US 50,Fallon,89406,Smedley's Chevron US 6 ),775-423-5500,NV,Chevron,True,5/6 successful match,True
Fallon ( 89406 ) Smedley's Chevron,775-423-5500 1755 W US 50,Fallon,89406,Smedley's Chevron,775-423-5500,NV,Chevron,True,5/6 successful match,True
Fallon ( 89406 ) Golden Gate Petroleum,775-423-5500 1755 W US 50,Fallon,89406,Golden Gate Petroleum,775-423-5500,NV,,True,7/6 successful match,True
"Fernley , 89408 Fernley Truck Inn",775-351-1000 I-80 Exit 48,Fernley,89408,Fernley Truck Inn,775-351-1000,NV,,False,5/6 successful match,False
", 89408 Fernley Truck Inn",DFernley 2775-351-1000 I-80 Exit 48,,89408,Fernley Truck Inn,775-351-1000,NV,,False,5/6 successful match,False
"D Fernley , 89408 Fernley Truck Inn )",775-351-1000 I-80 Exit 48,Fernley,89408,Fernley Truck Inn ),775-351-1000,NV,,False,5/6 successful match,False
"Fernley , 89408 Winners Corner # 50",775-575-1990 I-80 Exit 48,Fernley,89408,Winners Corner # 50,775-575-1990,NV,,False,5/6 successful match,False
"Fernley , 89408 Winners Corner # 50 ( Texaco )",775-575-1990 I-80 Exit 48,Fernley,89408,Winners Corner # 50 ( Texaco ),775-575-1990,NV,Texaco,False,5/6 successful match,False
"Fernley , 89408 Big Wheel Truck",775-575-1990 I-80 Exit 48 Stop # 50 ( Texaco ),Fernley,89408,Big Wheel Truck,775-575-1990,NV,,False,5/6 successful match,False
Fernley ( 89408 ) Terrible's Travel Center,775-575-5919 I-80 Exit 48,Fernley,89408,Terrible's Travel Center,775-575-5919,NV,,True,7/6 successful match,True
D Fernley ( 89408 ) Flying J Travel Plaza # 1005,775-575-5919 I-80 Exit 48 pilot,Fernley,89408,Flying J Travel Plaza # 1005,775-575-5919,NV,Flying J,True,7/6 successful match,True
D Fernley ( 89408 ) Flying J Travel Plaza # 1005,775-575-5919 I-80 Exit 48,Fernley,89408,Flying J Travel Plaza # 1005,775-575-5919,NV,Flying J,True,7/6 successful match,True
Hawthorne ( 89415 ) Golden Gate ( 76 ),775-316-8737 US 95 Bypass N & F St,Hawthorne,89415,Golden Gate ( 76 ),775-316-8737,NV,,True,7/6 successful match,True
"Mill City , 89418 TravelCenters of America ( Arco )",775-538-7306 I-80 Exit 149 EB / 151 WB TA,Mill City,89418,TravelCenters of America ( Arco ),775-538-7306,NV,TravelCenters,False,7/6 successful match,False
", 89418 TravelCenters of America # 181",CMill 3775-538-7306 City I-80 Exit 149 EB / 151 WB,,89418,TravelCenters of America # 181,775-538-7306,NV,TravelCenters,False,7/6 successful match,False
"C / Mill City , 89418 I-15 TravelCenters Exit 122 of America # 181",31775-538-7306 I-80 Exit 149 EB / 151 WB,/ Mill City,89418,I-15 TravelCenters Exit 122 of America # 181,775-538-7306,NV,TravelCenters,False,7/6 successful match,False
Mill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311 I-80 Exit 149 EB / 151 WB,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311,NV,Valero,True,5/6 successful match,True
Mill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ) 24 HORS,775-538-7311 I-80 Exit 149 EB / 151 WB A PARD,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ) 24 HORS,775-538-7311,NV,Valero,True,5/6 successful match,True
7702-346-8881 CMill City ( 89418 ) I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311 I-80 Exit 149 EB / 151 WB,Mill City,89418,I-15 TA Mill Exit City 122 # 181 ( Valero ),775-538-7311,NV,Valero,True,5/6 successful match,True
Lovelock ( 89419 ) Golden Gate,775-273-7700 I-80 Exit 106,Lovelock,89419,Golden Gate,775-273-7700,NV,,True,7/6 successful match,True
Lovelock ( 89419 ) Golden Gate ( Conoco ),775-273-7700 I-80 Exit 106,Lovelock,89419,Golden Gate ( Conoco ),775-273-7700,NV,Conoco,True,7/6 successful match,True
Lovelock ( 89419 ) Golden Gate,775-273-7800 I-80 Exit 106,Lovelock,89419,Golden Gate,775-273-7800,NV,,False,7/6 successful match,False
Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi SE ),Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,NV,,True,7/6 successful match,True
D Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi ) AMBEST,Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,NV,,True,7/6 successful match,True
D Clark Station ( 89434 ) Golden Gate Auto Truck Plaza,775-473-6800 I-80 Exit 32 ( USA Pkwy - 1.5 mi,Clark Station,89434,Golden Gate Auto Truck Plaza,775-473-6800,NV,,True,7/6 successful match,True
"Verdi , 89439 Boomtown Casino / Truck Stop",775-345-8672 I-80 Exit 4 ( Boomtown - Garson Rd ),Verdi,89439,Boomtown Casino / Truck Stop,775-345-8672,NV,,False,2/6 successful match,False
"Verdi , 89439 Boomtown Casino / Truck Stop",775-345-8672 I-80 Exit 4 ( Boomtown - Garson Rd ),Verdi,89439,Boomtown Casino / Truck Stop,775-345-8672,NV,,False,2/6 successful match,False
B Winnemucca ( 89445 ) Pilot Travel Center # 485,775-625-2800 I-80 Exit 173 ( W Interchange ),Winnemucca,89445,Pilot Travel Center # 485,775-625-2800,NV,Pilot,True,7/6 successful match,True
B Winnemucca ( 89445 ) Pilot Travel Center # 485 plot,3 775-625-2800 I-80 Exit 173 ( W Interchange ),Winnemucca,89445,Pilot Travel Center # 485 plot,775-625-2800,NV,Pilot,True,7/6 successful match,True
Winnemucca ( 89445 ) Pilot Travel Center # 485,775-625-2800 I-80 Exit 173 ( W Interchange ),Winnemucca,89445,Pilot Travel Center # 485,775-625-2800,NV,Pilot,True,7/6 successful match,True
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),Reno,89506,Golden Gate,775-971-3801,NV,,True,7/6 successful match,True
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),Reno,89506,Golden Gate,775-971-3801,NV,,True,7/6 successful match,True
D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),Reno,89506,Golden Gate,775-971-3801,NV,,True,7/6 successful match,True
"Reno , 89512 Nite -N - Day",775-329-4015 2500 E 4th St,Reno,89512,Nite -N - Day,775-329-4015,NV,,False,7/6 successful match,False
"Reno , 89512 Nite -N - Day ( Shell )",775-329-4015 2500 E 4th St,Reno,89512,Nite -N - Day ( Shell ),775-329-4015,NV,Shell,False,5/6 successful match,False
"Reno , 89512 Nite -N- Day ( Shell )",775-329-4015 2500 E 4th St,Reno,89512,Nite -N- Day ( Shell ),775-329-4015,NV,Shell,False,5/6 successful match,False
D Reno ( 89512 ) Nite -N - Day ( Valero ),775-329-4015 2500 E 4th St,Reno,89512,Nite -N - Day ( Valero ),775-329-4015,NV,Valero,False,5/6 successful match,False
B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 I-80 Exit 352 ( US 93 S ),Wells,89835,Love's Travel Stop # 365,775-752-9915,NV,Love's,True,7/6 successful match,True
B Wells ( 89835 ) Love's Travel Stop # 365,6 775-752-9915 I-80 Exit 352 ( US 93 S ),Wells,89835,Love's Travel Stop # 365,775-752-9915,NV,Love's,True,7/6 successful match,True
B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 I-80 Exit 352 ( US 93 S ),Wells,89835,Love's Travel Stop # 365,775-752-9915,NV,Love's,True,7/6 successful match,True
Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 I-10 Exit 15 B ( 3 blks S on Alameda ),Los Angeles,90021,DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060,CA,,False,5/6 successful match,False
Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 I-10 Exit 15 B ( 3 blks S on Alameda ),Los Angeles,90021,DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060,CA,,False,5/6 successful match,False
Los Angeles ( 90021 ) CT Fuel Stop,5 213-749-7667 I-10 Exit 15 B ( Alameda & 14th ),Los Angeles,90021,CT Fuel Stop,213-749-7667,CA,,False,5/6 successful match,False
Los Angeles ( 90021 ) DeWitt Fuel Stop ( CFN Cardlock ),5 626-444-2691 I-10 Exit 15 B ( 3 blks S on Alameda ),Los Angeles,90021,DeWitt Fuel Stop ( CFN Cardlock ),626-444-2691,CA,,False,5/6 successful match,False
"Vernon , 90028 West Coast Petroleum",323-267-0706 3308 Bandini ( 2 mi W of I -,Vernon,90028,West Coast Petroleum,323-267-0706,CA,,True,5/6 successful match,True
"Vernon , 90028 Vernon Truck Wash",5 323-267-0706 3308 Bandini ( 2 mi W of I-710 ),Vernon,90028,Vernon Truck Wash,323-267-0706,CA,,True,7/6 successful match,True
"Vernon , 90028 Vernon Truck Wash",323-267-0706 3308 Bandini ( 2 mi W of I-710 ) .,Vernon,90028,Vernon Truck Wash,323-267-0706,CA,,True,7/6 successful match,True
Vernon ( 90058 ) Vernon Truck Wash ( Speedy Fuel ),323-267-0706 3308 Bandini ( 2 mi W of I-710 ),Vernon,90058,Vernon Truck Wash ( Speedy Fuel ),323-267-0706,CA,,True,7/6 successful match,True
Vernon ( 90058 ) Vernon Truck Wash W ( Speedy of I-710 Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W I -,Vernon,90058,Vernon Truck Wash W ( Speedy of I-710 Fuel ) ),323-267-0706,CA,,True,7/6 successful match,True
Vernon ( 90058 ) Vernon Truck Wash ( Speedy - Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W of I - ),Vernon,90058,Vernon Truck Wash ( Speedy - Fuel ) ),323-267-0706,CA,,True,7/6 successful match,True
Bell Gardens ( 90201 ) Webb's Chevron,"323-771-1932 I-710 X 15 ( E to Eastern , N to Gage )",Bell Gardens,90201,Webb's Chevron,323-771-1932,CA,Chevron,False,7/6 successful match,False
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,CA,Chevron,True,7/6 successful match,True
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,CA,Chevron,True,7/6 successful match,True
"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 I-710 Ex 15 ( Florence to Gage Ave ),Bell Gardens,90201,Webb Truck Service ( Chevron ),323-773-2673,CA,Chevron,True,7/6 successful match,True
C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ( Chevron ),"323-773-2673 I-710 X 15 ( E to Eastern , N to Gage )",Bell Gardens,90201,Webb's Auto & Truck Service ( Chevron ),323-773-2673,CA,Chevron,True,7/6 successful match,True
C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ) ( Chevron ),"4 323-773-2673 I-710 X 15 ( E to Eastern , N to",Bell Gardens,90201,Webb's Auto & Truck Service ) ( Chevron ),323-773-2673,CA,Chevron,True,7/6 successful match,True
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,Huntington Park,90255,Slauson Shell,323-589-3576,CA,Shell,False,4/6 successful match,False
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,Huntington Park,90255,Slauson Shell,323-589-3576,CA,Shell,False,4/6 successful match,False
"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,Huntington Park,90255,Slauson Shell,323-589-3576,CA,Shell,False,4/6 successful match,False
"H Buena Park , 90621 Buena Park Star Mart ( Shell )",714-739-4777 I-5 Exit 117 ( Artesia E to Manchester ),Buena Park,90621,Buena Park Star Mart ( Shell ),714-739-4777,CA,Shell,False,5/6 successful match,False
"C Montebello , 90640 Dewitt Petroleum","323-725-1659 I-5 Exit 126 B ( Slausen E , N on Chapin )",Montebello,90640,Dewitt Petroleum,323-725-1659,CA,,True,5/6 successful match,True
C Montebello ( 90640 ) DeWitt Fuel Stop,"5 323-725-1659 I-5 Exit 126 B ( Slauson E , N on Chapin )",Montebello,90640,DeWitt Fuel Stop,323-725-1659,CA,,True,5/6 successful match,True
Montebello ( 90640 ) DeWitt Fuel ( W Stop jct ),323-725-1659 I-5 Exit 126 B (,Montebello,90640,DeWitt Fuel ( W Stop jct ),323-725-1659,CA,,True,5/6 successful match,True
Montebello ( 90640 ) SC Fuels,"5 / 323-725-1659 I-5 Exit 126 B ( Slauson E , N on Chapin )",Montebello,90640,SC Fuels,323-725-1659,CA,,True,7/6 successful match,True
"Commerce , 90640 Unified Gas","5 323-726-1474 I-5 Exit 128B ( Washington , 5 blks E )",Commerce,90640,Unified Gas,323-726-1474,CA,,False,7/6 successful match,False
"Commerce , 90640 Valero",323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),Commerce,90640,Valero,323-726-1474,CA,Valero,False,5/6 successful match,False
"Commerce , 90640 Valero",5 323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),Commerce,90640,Valero,323-726-1474,CA,Valero,False,5/6 successful match,False
Montebello ( 90640 ) CAT Scale & Fuel,323-726-1474 I-5 Exit 128 B ( E to 1436 W Washington ),Montebello,90640,CAT Scale & Fuel,323-726-1474,CA,,False,7/6 successful match,False
"C Montebello , 90640 AMF Distributors","323-887-7000 I-5 Exit 126B ( Slausen E , N on Chapin )",Montebello,90640,AMF Distributors,323-887-7000,CA,,False,7/6 successful match,False
"C Montebello , 90640 AMF Distributors","323-887-7000 I-5 Exit 126 B ( Slausen E , N on",Montebello,90640,AMF Distributors,323-887-7000,CA,,False,7/6 successful match,False
"Long Beach , 90802 Port Petroleum ( Chevron )",562-437-0122 I-710 Ex 1 B SB ( Pico Ave ),Long Beach,90802,Port Petroleum ( Chevron ),562-437-0122,CA,Chevron,False,5/6 successful match,False
"Long Beach , 90802 Port Petroleum",562-437-0122 I-710 Ex 1 B SB ( Pico Ave - Pier D ),Long Beach,90802,Port Petroleum,562-437-0122,CA,,False,5/6 successful match,False
"Long Beach , 90802 Port Petroleum",51562-437-0122 I-710 Exit 1 B SB ( Pico Ave - Pier D ),Long Beach,90802,Port Petroleum,562-437-0122,CA,,False,5/6 successful match,False
D Long Beach ( 90805 ) Viva,562-984-9231 I-710 Exit 7 NB / 7 B SB ( 1 blk N ),Long Beach,90805,Viva,562-984-9231,CA,,False,7/6 successful match,False
"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 I-710 Ex 2 ( CA 14 blks E to 1670 W PCH ),Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,CA,Shell,False,5/6 successful match,False
"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 I-710 Ex 2 ( 2 blks W to 1670 W CA 1 ),Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,CA,Shell,False,5/6 successful match,False
"Long Beach , 90810 Long Beach Travel Center ( Shell ) ( CA 1 )",562-432-0505 I-710 Ex 2 ( 2 blks W to 1670 PCH ( CA 1 ),Long Beach,90810,Long Beach Travel Center ( Shell ) ( CA 1 ),562-432-0505,CA,Shell,False,5/6 successful match,False
D Long Beach ( 90810 ) Long Beach Travel Center ( Shell ),5 562-432-0505 I-710 Exit 2 ( 2 blks W to 1670 W PCH ),Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,CA,Shell,False,5/6 successful match,False
D Long Beach ( 90810 ) Long Beach Travel Center ( Shell ),562-432-0505 I-710 Exit 2 ( 2 blks W to 1670 W PCH ),Long Beach,90810,Long Beach Travel Center ( Shell ),562-432-0505,CA,Shell,False,5/6 successful match,False
Long Beach ( 90810 ) PCH Truck Stop ( Chevron ),5 562-980-1700 I-710 Ex 2 ( CA 13 blks E to 1603 W PCH ),Long Beach,90810,PCH Truck Stop ( Chevron ),562-980-1700,CA,Chevron,True,6/6 successful match,True
D Long Beach ( 90810 ) PCH Truck Stop ( Chevron ),5 562-980-1700 I-710 Ex 2 ( CA 13 blks E to 1603 W PCH ) .,Long Beach,90810,PCH Truck Stop ( Chevron ),562-980-1700,CA,Chevron,True,6/6 successful match,True
Long Beach ( 90810 ) PCH Truck Stop,562-980-1700 I-710 Ex 2 ( CA 13 blks E to 1603 W PCH ),Long Beach,90810,PCH Truck Stop,562-980-1700,CA,,True,7/6 successful match,True
"San Fernando , 91340 Truman Prena",818-898-9225 1601 Truman St ( S of Hubbard St ),San Fernando,91340,Truman Prena,818-898-9225,CA,,False,7/6 successful match,False
"San Fernando , 91340 Truman Fuel ( Valero )",818-898-9225 1601 Truman St ( S of Hubbard St ),San Fernando,91340,Truman Fuel ( Valero ),818-898-9225,CA,Valero,False,5/6 successful match,False
"San Fernando , 91340 Truman Fuel ( Valero ) , 1 mi E )",4 818-898-9225 1601 Truman St ( S of Hubbard St ),San Fernando Truman Fuel,91340,"Truman Fuel ( Valero ) , 1 mi E )",818-898-9225,CA,Valero,False,5/6 successful match,False
"Valencia , 91355 Rye Canyon Starmart ( Shell ) )",4 661-294-0571 I-5 Exit 171 SB ( Rye ),Valencia,91355,Rye Canyon Starmart ( Shell ) ),661-294-0571,CA,Shell,False,7/6 successful match,False
"Valencia , 91355 Rye Canyon Starmart ( Chevron )",661-294-0571 I-5 Exit 171 SB ( Rye Canyon ),Valencia,91355,Rye Canyon Starmart ( Chevron ),661-294-0571,CA,Chevron,False,7/6 successful match,False
"Valencia , 91355 Rye Canyon Starmart ( Chevron )",4 661-294-0571 . I-5 Exit 171 SB ( Rye Canyon ),Valencia,91355,Rye Canyon Starmart ( Chevron ),661-294-0571,CA,Chevron,False,7/6 successful match,False
"Thousand Oaks , 91360 Oaks Shell Center",4 805-496-8464 US 101 ( Ventura Fwy ) & Moor Park Rd,Thousand Oaks,91360,Oaks Shell Center,805-496-8464,CA,Shell,False,4/6 successful match,False
"Azusa , 91702 David Texaco","61626-334-2477 I-210 Exit 38 ( N , 1 blk E on Foothill )",Azusa,91702,David Texaco,626-334-2477,CA,Texaco,False,5/6 successful match,False
"Azusa , 91702 Shell","626-334-2477 I-210 Exit 38 ( N , 1 blk E on",Azusa,91702,Shell,626-334-2477,CA,Shell,False,5/6 successful match,False
"Azusa , 91702 Shell","6 626-812-9020 I-210 Exit 38 ( N , 1 blk E on Foothill )",Azusa,91702,Shell,626-812-9020,CA,Shell,False,5/6 successful match,False
Chino ( 91710 ) DeWitt Fuel Stop ( CFN Cardlock ),6 909-464-1114 5415 Schaefer ( 1 blk E of Central ),Chino,91710,DeWitt Fuel Stop ( CFN Cardlock ),909-464-1114,CA,,False,7/6 successful match,False
"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA,Chevron,False,5/6 successful match,False
"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA,Chevron,False,5/6 successful match,False
"South El Monte , 91733 Santa Anita Chevron",5 626-579-6874 CA 60 & Santa Anita Ave N,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA,Chevron,False,5/6 successful match,False
"Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 I-8 Exit 30 ( Tavern Rd ),Alpine,91901,Tavern Road Fuel Stop,619-445-5118,CA,,False,5/6 successful match,False
"J Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 I-8 Exit 30 ( Tavern Rd ),Alpine,91901,Tavern Road Fuel Stop,619-445-5118,CA,,False,5/6 successful match,False
"Alpine , 91901 Alpine Valero",619-445-5260 I-8 Exit 30 ( Tavern Rd ),Alpine,91901,Alpine Valero,619-445-5260,CA,Valero,False,6/6 successful match,False
"Alpine , 91901 Alpine Chevron N",619-445-5260 0 I-8 Exit 30 ( Tavern ),Alpine,91901,Alpine Chevron N,619-445-5260,CA,Chevron,False,7/6 successful match,False
"Alpine , 91901 Alpine Chevron",6 619-445-5260 I-8 Exit 30 ( Tavern Rd ),Alpine,91901,Alpine Chevron,619-445-5260,CA,Chevron,False,7/6 successful match,False
Jacumba ( 91934 ) Jacumba Shell,619-766-0029 I-8 Exit 73,Jacumba,91934,Jacumba Shell,619-766-0029,CA,Shell,True,7/6 successful match,True
Jacumba ( 91934 ) Jacumba Shell S to Indio Blvd E ),619-766-0029 I-8 Exit 73,Jacumba,91934,Jacumba Shell S to Indio Blvd E ),619-766-0029,CA,Shell,True,7/6 successful match,True
Jacumba ( 91934 ) Jacumba Shell S to Indio Blvd E ),6 619-766-0029 I-8 Exit 73,Jacumba,91934,Jacumba Shell S to Indio Blvd E ),619-766-0029,CA,Shell,True,7/6 successful match,True
"Carlsbad , 92008 Palomar Shell",760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),Carlsbad,92008,Palomar Shell,760-438-3656,CA,Shell,False,7/6 successful match,False
"Carlsbad , 92008 Palomar Shell",760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),Carlsbad,92008,Palomar Shell,760-438-3656,CA,Shell,False,7/6 successful match,False
"Carlsbad , 92008 Palomar Shell",5 760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),Carlsbad,92008,Palomar Shell,760-438-3656,CA,Shell,False,7/6 successful match,False
Carlsbad ( 92008 ) Palomar Shell,5 760-438-3656 I-5 Exit 47 ( Palomar Airport Rd W ),Carlsbad,92008,Palomar Shell,760-438-3656,CA,Shell,False,7/6 successful match,False
Carlsbad ( 92008 ) Palomar Shell E of town ),5 760-438-3656 I-5 Exit 47 ( Palomar,Carlsbad,92008,Palomar Shell E of town ),760-438-3656,CA,Shell,False,7/6 successful match,False
"Santee , 92071 El Capitan Oil",619-448-5891 Hwy 67 & Riverford Rd,Santee,92071,El Capitan Oil,619-448-5891,CA,,False,7/6 successful match,False
"Santee , 92071 El Capitan Oil",619-448-5891 Hwy 67 & Riverford Rd,Santee,92071,El Capitan Oil,619-448-5891,CA,,False,7/6 successful match,False
"Santee , 92071 El Capitan Oil",5 619-448-5891 Hwy 67 & Riverford Rd,Santee,92071,El Capitan Oil,619-448-5891,CA,,False,7/6 successful match,False
J Santee ( 92071 ) Dion & Sons Cardlock ( Pac Pride ),5 619-448-5891 CA 67 N & Riverford Rd,Santee,92071,Dion & Sons Cardlock ( Pac Pride ),619-448-5891,CA,,False,5/6 successful match,False
J Santee ( 92071 ) Dion & Sons Cardlock ( Pac Pride ),5 619-448-5891 CA 67 N & Riverford Rd,Santee,92071,Dion & Sons Cardlock ( Pac Pride ),619-448-5891,CA,,False,5/6 successful match,False
Otay Mesa ( 92154 ) Pilot Travel Center # 343,619-661-9558 CA 905 & CA 125,Otay Mesa,92154,Pilot Travel Center # 343,619-661-9558,CA,Pilot,True,6/6 successful match,True
