Original_Phone,Name,Rating,Review_Count,Address,City,State,Zip_Code,Phone,Categories,Latitude,Longitude,Price,Is_Closed,URL
+17755387504,Rye Patch Chevron,2.7,15.0,"1305 Rye Patch Reservoir Rd, Lovelock, NV 89419",Lovelock,NV,89419,(775) 538-7504,Gas Stations,40.46689,-118.28372,N/A,False,https://www.yelp.com/biz/rye-patch-chevron-lovelock-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17755387504,Rye Patch Travel Center,3.3,7.0,"1305 Rye Patch Reservoir Rd, Lovelock, NV 89419",Lovelock,NV,89419,(775) 538-7504,Gas Stations,40.46634,-118.28337,N/A,True,https://www.yelp.com/biz/rye-patch-travel-center-lovelock?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19519437220,United Oil 76,3.0,4.0,"1500 Patricia Ln, Perris, CA 92570",Perris,CA,92570,(951) 943-7220,"Gas Stations, Convenience Stores",33.74141258799606,-117.1906472705449,$$,False,https://www.yelp.com/biz/united-oil-76-perris?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289275642,Shay Oil Co,4.0,2.0,"280 E Main St, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-5642,Gas Stations,33.6671646684408,-114.212755411863,N/A,True,https://www.yelp.com/biz/shay-oil-co-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289275642,Quik-Chek Market,4.5,2.0,"26 W Main St, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-5642,"Convenience Stores, Gas Stations",33.667195,-114.217688,N/A,False,https://www.yelp.com/biz/quik-chek-market-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289275642,Shell,3.6,5.0,"26 W Main St, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-5642,Gas Stations,33.6666758358479,-114.217392280698,N/A,True,https://www.yelp.com/biz/shell-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,Country Pride,3.4,31.0,"4265 E Guasti Rd, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,"Breakfast & Brunch, Salad, New American",34.06491211644543,-117.5600158,$,False,https://www.yelp.com/biz/country-pride-ontario?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,Shell,5.0,1.0,"4265 E Guasti Rd N Milliken Ave, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,"Gas Stations, Convenience Stores",34.065228,-117.56,$$,False,https://www.yelp.com/biz/shell-ontario-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,TA,1.6,13.0,"4265 E Guasti Rd, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,"Gas Stations, Commercial Truck Repair, Convenience Stores",34.065091763239664,-117.56004901529836,N/A,False,https://www.yelp.com/biz/ta-ontario?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,Travel Centers of America,2.2,73.0,"4265 E Guasti Rd, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,Gas Stations,34.064929,-117.560033,N/A,False,https://www.yelp.com/biz/travel-centers-of-america-ontario?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,Taco Bell,1.8,11.0,"4265 East Guasti Rd, Travel Centers of America, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,"Tex-Mex, Fast Food, Mexican",34.06475217308419,-117.5603033153422,$,True,https://www.yelp.com/biz/taco-bell-ontario-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19093902525,Subway,1.0,1.0,"4265 E Guasti Rd, Ontario, CA 91761",Ontario,CA,91761,(909) 390-2525,"Sandwiches, Fast Food",34.0647583482129,-117.560054032117,$,True,https://www.yelp.com/biz/subway-ontario-19?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17757253337,,,,,,,,,,,,,,
+18017313437,Blimpie,3.0,2.0,"1514 W 2100 S, OGDEN, UT 84401",OGDEN,UT,84401,(801) 731-3437,Sandwiches,41.22896125721873,-112.01639722630158,N/A,False,https://www.yelp.com/biz/blimpie-ogden-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19283440960,,,,,,,,,,,,,,
+15303475353,Cottonwood Chevron,3.0,10.0,"19845 Main St, Cottonwood, CA 96022",Cottonwood,CA,96022,(530) 347-5353,Gas Stations,40.370251,-122.283625,N/A,False,https://www.yelp.com/biz/cottonwood-chevron-cottonwood?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14354773311,Travel Centers Of America,3.3,8.0,"1100 N 130th W, I-15, Exit 78, Parowan, UT 84761",Parowan,UT,84761,(435) 477-3311,Gas Stations,37.8600578775958,-112.828519108619,N/A,False,https://www.yelp.com/biz/travel-centers-of-america-parowan-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14354773311,TA Express Travel Center,3.7,15.0,"1130 N 100th W, Parowan, UT 84761",Parowan,UT,84761,(435) 477-3311,Convenience Stores,37.86074702927577,-112.82913451165663,N/A,False,https://www.yelp.com/biz/ta-express-travel-center-parowan?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14354773311,Taco Bell,2.8,14.0,"1130 North 100, Travel Centers of America, Parowan, UT 84761",Parowan,UT,84761,(435) 477-3311,"Tex-Mex, Fast Food, Mexican",37.8605,-112.8292,$,True,https://www.yelp.com/biz/taco-bell-parowan?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14354773311,Subway,2.2,12.0,"1100 N 100th W, Parowan, UT 84761",Parowan,UT,84761,(435) 477-3311,"Sandwiches, Fast Food",37.8607584903478,-112.829154356484,$,False,https://www.yelp.com/biz/subway-parowan-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16263342477,,,,,,,,,,,,,,
+14356379767,7-Eleven,5.0,1.0,"2195 E Main St, Wellington, UT 84542",Wellington,UT,84542,(435) 637-9767,Gas Stations,39.543461,-110.689026,N/A,True,https://www.yelp.com/biz/7-eleven-wellington?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14356379767,Walkers Travel Center,2.5,2.0,"2195 E Main St, Wellington, UT 84542",Wellington,UT,84542,(435) 637-9767,"Gas Stations, Convenience Stores",39.5432216,-110.6888756,N/A,True,https://www.yelp.com/biz/walkers-travel-center-wellington?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17602573334,Shell,2.0,3.0,"44230 National Trails Hwy, Newberry Springs, CA 92365",Newberry Springs,CA,92365,(760) 257-3334,Gas Stations,34.828849,-116.692591,N/A,False,https://www.yelp.com/biz/shell-newberry-springs-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17602573334,Kelly's Market,2.5,2.0,"44230 National Trails Hwy, Newberry Springs, CA 92365",Newberry Springs,CA,92365,(760) 257-3334,Grocery,34.8288154602051,-116.692596435547,$$$$,False,https://www.yelp.com/biz/kellys-market-newberry-springs?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14088423630,Rotten Robbie,3.8,20.0,"390 Leavelsey Rd, Gilroy, CA 95020",Gilroy,CA,95020,(408) 842-3630,"Gas Stations, Convenience Stores",37.0208652,-121.56948,$,False,https://www.yelp.com/biz/rotten-robbie-gilroy-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15592760909,76 Gas Station,2.4,17.0,"6639 N Pkwy Dr, Fresno, CA 93722",Fresno,CA,93722,(559) 276-0909,Gas Stations,36.8323059082031,-119.918937683105,N/A,False,https://www.yelp.com/biz/76-gas-station-fresno-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15108360774,Golden Gate Petroleum,4.0,2.0,"1107-5TH St, Oakland, CA 94607",Oakland,CA,94607,(510) 836-0774,Gas Stations,37.8028275,-122.2886527,N/A,False,https://www.yelp.com/biz/golden-gate-petroleum-oakland?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15108360774,CAT Scale,3.0,1.0,"1107 5th St, Oakland, CA 94607",Oakland,CA,94607,(510) 836-0774,Local Services,37.8021893090292,-122.288244366646,N/A,False,https://www.yelp.com/biz/cat-scale-oakland?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16193366103,So-Cal Truck Stop,3.6,5.0,"2300 Tidelands Ave, National City, CA 91950",National City,CA,91950,(619) 336-6103,Gas Stations,32.65907679061281,-117.115376,N/A,False,https://www.yelp.com/biz/so-cal-truck-stop-national-city?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19286978149,,,,,,,,,,,,,,
+18019361408,Flying J Travel Center,2.4,8.0,"885 N Pointe Cir, North Salt Lake, UT 84054",North Salt Lake,UT,84054,(801) 936-1408,"Gas Stations, Convenience Stores",40.8361748,-111.9341113,$$,False,https://www.yelp.com/biz/flying-j-travel-center-north-salt-lake-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17072635790,Rotten Robbie,3.0,4.0,"2725 S Main St, Lakeport, CA 95453",Lakeport,CA,95453,(707) 263-5790,"Gas Stations, Convenience Stores, Car Wash",39.01816,-122.91309,$$,False,https://www.yelp.com/biz/rotten-robbie-lakeport?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18313855993,,,,,,,,,,,,,,
+18012391100,Love's Travel Stop,2.6,21.0,"25 N Redwood Rd, Salt Lake City, UT 84116",Salt Lake City,UT,84116,(801) 239-1100,"Gas Stations, Convenience Stores",40.76985599247687,-111.94081504846372,N/A,False,https://www.yelp.com/biz/loves-travel-stop-salt-lake-city-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15594858220,,,,,,,,,,,,,,
+19163722893,Sinclair,1.4,11.0,"2816 W Capitol Ave, West Sacramento, CA 95691",West Sacramento,CA,95691,(916) 372-2893,Gas Stations,38.5795585053469,-121.54826429404,N/A,False,https://www.yelp.com/biz/sinclair-west-sacramento-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15307554564,Shell,3.0,4.0,"1281 Obanion Rd, Yuba City, CA 95991",Yuba City,CA,95991,(530) 755-4564,Gas Stations,39.02567,-121.633838,N/A,False,https://www.yelp.com/biz/shell-yuba-city-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15307554564,Dhami's Mini Mart,1.3,3.0,"1281 Obanion Rd, Yuba City, CA 95991",Yuba City,CA,95991,(530) 755-4564,Convenience Stores,39.02646,-121.63358,N/A,False,https://www.yelp.com/biz/dhamis-mini-mart-yuba-city?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19516768006,Chevron,2.9,17.0,"27560 Jefferson Ave, Temecula, CA 92590",Temecula,CA,92590,(951) 676-8006,"Gas Stations, Convenience Stores",33.5180566459894,-117.162316963077,N/A,False,https://www.yelp.com/biz/chevron-temecula-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14356652243,,,,,,,,,,,,,,
+15597838755,,,,,,,,,,,,,,
+17602537043,Flying J Travel Center,4.0,86.0,"2611 Fisher Blvd, Barstow, CA 92311",Barstow,CA,92311,(760) 253-7043,"Gas Stations, Convenience Stores",34.854379,-117.081546,$$,False,https://www.yelp.com/biz/flying-j-travel-center-barstow?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17602537043,Country Market,5.0,1.0,"2611 Fisher Blvd, Barstow, CA 92311",Barstow,CA,92311,(760) 253-7043,Grocery,34.854005,-117.081983,N/A,True,https://www.yelp.com/biz/country-market-barstow?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357239999,LW's Travel Plaza,4.5,6.0,"1675 W 1100th S, Perry, UT 84302",Perry,UT,84302,(435) 723-9999,"Gas Stations, Convenience Stores, Sandwiches",41.4853054,-112.0576064,$,True,https://www.yelp.com/biz/lws-travel-plaza-perry?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357239999,Pilot Travel Center,2.5,2.0,"1674 W 1100th S, Brigham City, UT 84302",Brigham City,UT,84302,(435) 723-9999,Gas Stations,41.48634,-112.056884,N/A,False,https://www.yelp.com/biz/pilot-travel-center-brigham-city?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17024079034,,,,,,,,,,,,,,
+16613661860,shell,1.0,1.0,"8200 Kimber Ave, Bakersfield, CA 93307",Bakersfield,CA,93307,(661) 366-1860,Gas Stations,35.351172,-118.912876,N/A,False,https://www.yelp.com/biz/shell-bakersfield-10?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16613661860,Speedway,2.0,6.0,"8200 Kimber Ave, Bakersfield, CA 93307",Bakersfield,CA,93307,(661) 366-1860,"Gas Stations, Convenience Stores, Coffee & Tea",35.35099,-118.91335,N/A,False,https://www.yelp.com/biz/speedway-bakersfield?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19287536538,Hallum Shell,3.5,4.0,"932 W Beale St, Kingman, AZ 86401",Kingman,AZ,86401,(928) 753-6538,"Gas Stations, Convenience Stores",35.19137,-114.07006,$$,False,https://www.yelp.com/biz/hallum-shell-kingman-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14356733675,,,,,,,,,,,,,,
+16518325390,,,,,,,,,,,,,,
+15596733878,Pilot Travel Center,3.1,57.0,"22717 Avenue 18 1/2, Madera, CA 93637",Madera,CA,93637,(559) 673-3878,"Gas Stations, Convenience Stores",37.018793,-120.132766,$,False,https://www.yelp.com/biz/pilot-travel-center-madera-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352870460,Love's Travel Stop,4.7,27.0,"1915 South State St, Salina, UT 84654",Salina,UT,84654,(435) 287-0460,"Gas Stations, Convenience Stores",38.93253,-111.854,N/A,False,https://www.yelp.com/biz/loves-travel-stop-salina?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352870460,Love's RV Stop,5.0,2.0,"1915 South State St, Salina, UT 84654",Salina,UT,84654,(435) 287-0460,RV Parks,38.93117,-111.85533,N/A,False,https://www.yelp.com/biz/loves-rv-stop-salina?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15104988741,,,,,,,,,,,,,,
+15624361313,Harbor Truck Stop,3.8,4.0,"2130 W Pacific Coast Hwy, Long Beach, CA 90810",Long Beach,CA,90810,(562) 436-1313,"Gas Stations, Convenience Stores",33.7897151,-118.2206499,N/A,False,https://www.yelp.com/biz/harbor-truck-stop-long-beach?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18014841662,Chevron Premium Oil,2.8,5.0,"278 W 2100th S, Salt Lake City, UT 84115",Salt Lake City,UT,84115,(801) 484-1662,Gas Stations,40.725773,-111.8991046,N/A,False,https://www.yelp.com/biz/chevron-premium-oil-salt-lake-city-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18059830470,,,,,,,,,,,,,,
+14357534930,,,,,,,,,,,,,,
+17609382100,Big Pine Shell,4.1,29.0,"109 S Main St, Big Pine, CA 93513",Big Pine,CA,93513,(760) 938-2100,"Tires, Gas Stations",37.16565,-118.2901,N/A,False,https://www.yelp.com/biz/big-pine-shell-big-pine?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19518454391,,,,,,,,,,,,,,
+15302754375,Kc's Corner Mart,1.0,3.0,"14361 Holiday Rd, Redding, CA 96003",Redding,CA,96003,(530) 275-4375,Grocery,40.70544,-122.33432,N/A,False,https://www.yelp.com/biz/kcs-corner-mart-redding?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16196710700,Pizza Hut Express,2.2,6.0,"1599 La Media Rd, San Diego, CA 92154",San Diego,CA,92154,(619) 671-0700,Pizza,32.5683689,-116.961645,$,False,https://www.yelp.com/biz/pizza-hut-express-san-diego-5?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16196710700,Chevron,2.6,5.0,"1599 La Media Rd, San Diego, CA 92154",San Diego,CA,92154,(619) 671-0700,"Gas Stations, Convenience Stores",32.5685311910554,-116.96176963307,N/A,False,https://www.yelp.com/biz/chevron-san-diego-20?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16196710700,ExtraMile,1.0,1.0,"1599 La Media, San Diego, CA 92154",San Diego,CA,92154,(619) 671-0700,Convenience Stores,32.568502,-116.961464,N/A,False,https://www.yelp.com/biz/extramile-san-diego-14?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15595342500,Ducor Handy Market,2.3,6.0,"23314 Ave 56, Ducor, CA 93218",Ducor,CA,93218,(559) 534-2500,Gas Stations,35.8924582187443,-119.05219048459,N/A,False,https://www.yelp.com/biz/ducor-handy-market-ducor?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15598962744,,,,,,,,,,,,,,
+19254493838,,,,,,,,,,,,,,
+17602565642,,,,,,,,,,,,,,
+12098264418,Rotten Robbie,3.8,28.0,"12860 S Highway 33, Santa Nella, CA 95322",Santa Nella,CA,95322,(209) 826-4418,Gas Stations,37.10275,-121.0151654,N/A,False,https://www.yelp.com/biz/rotten-robbie-santa-nella?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17147394777,,,,,,,,,,,,,,
+17607334347,,,,,,,,,,,,,,
+12098271399,Love's Travel Stop,3.7,62.0,"29025 West Plaza Dr, Santa Nella, CA 95322",Santa Nella,CA,95322,(209) 827-1399,"Gas Stations, Convenience Stores, Commercial Truck Repair",37.11136,-121.01663,$,False,https://www.yelp.com/biz/loves-travel-stop-santa-nella-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+12098271399,Pilot Travel Center,4.0,6.0,"29025 Plaza Dr, Gustine, CA 95322",Gustine,CA,95322,(209) 827-1399,Gas Stations,37.1112365722656,-121.017700195312,N/A,True,https://www.yelp.com/biz/pilot-travel-center-gustine?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17026441000,Maverick Truck Stop,3.8,26.0,"3225 Las Vegas Blvd N, Las Vegas, NV 89115",Las Vegas,NV,89115,(702) 644-1000,New American,36.217170715332,-115.095283508301,$,True,https://www.yelp.com/biz/maverick-truck-stop-las-vegas?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15597524905,Town & Country Market,3.4,8.0,"412 S Burnett Rd, Tipton, CA 93272",Tipton,CA,93272,(559) 752-4905,"Gas Stations, Convenience Stores",36.055697,-119.31258,$,False,https://www.yelp.com/biz/town-and-country-market-tipton-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18014893622,Flying J Travel Center,3.3,13.0,"1460 N 1750th W, Springville, UT 84663",Springville,UT,84663,(801) 489-3622,Rest Stops,40.187433,-111.641587,N/A,False,https://www.yelp.com/biz/flying-j-travel-center-springville?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18014893622,Flying J Travel Plaza,2.0,2.0,"1-15 Springville Exit 265, Springville, UT 84663",Springville,UT,84663,(801) 489-3622,Gas Stations,40.187395,-111.641682,N/A,False,https://www.yelp.com/biz/flying-j-travel-plaza-springville-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18019756527,Maverik,3.0,3.0,"1996 W California Ave, Salt Lake City, UT 84104",Salt Lake City,UT,84104,(801) 975-6527,"Gas Stations, Convenience Stores",40.7407341301618,-111.947679347044,N/A,False,https://www.yelp.com/biz/maverik-salt-lake-city-10?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18019756527,Maverik Adventure's First Stop,2.3,3.0,"1445 Gustin Rd, Salt Lake City, UT 84104",Salt Lake City,UT,84104,(801) 975-6527,"Gas Stations, Convenience Stores, Fast Food",40.74075820872266,-111.98265552520752,N/A,False,https://www.yelp.com/biz/maverik-salt-lake-city-6?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352574710,,,,,,,,,,,,,,
+15307243477,United Travel Plaza,1.8,4.0,"29770 County Rd 8, Dunnigan, CA 95937",Dunnigan,CA,95937,(530) 724-3477,"Gas Stations, Convenience Stores",38.8669787464427,-122.027893066406,$,False,https://www.yelp.com/biz/united-travel-plaza-dunnigan?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617645266,TA Travel Center,3.6,120.0,"27769 Lagoon Dr, Buttonwillow, CA 93206",Buttonwillow,CA,93206,(661) 764-5266,"Gas Stations, Convenience Stores, Body Shops",35.40109051476969,-119.39628929190332,$,False,https://www.yelp.com/biz/ta-buttonwillow-buttonwillow-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617645266,Mobil,4.5,2.0,"27769 Lagoon Dr, Buttonwillow, CA 93206",Buttonwillow,CA,93206,(661) 764-5266,Gas Stations,35.4007207982031,-119.3966409,N/A,False,https://www.yelp.com/biz/mobil-buttonwillow?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
