ADDRESS,AKA,BUSINESS_NAME,BUSINESS_URL,CATEGORIES,EXTRA_PHONES,FORMATTED_PHONE,JSONLD_CITY_1,JSONLD_LAT_1,JSONLD_LNG_1,JSONLD_NAME_1,JSONLD_PHONE_1,JSONLD_STATE_1,JSONLD_STREET_1,JSONLD_ZIP_1,ORIGINAL_PHONE,PHONE,SCRAPED_AT,SEARCH_URL,STATUS,WEBSITE
"41027 S Glen AveCoalinga, CA 93210",,Baja Fresh,https://www.yellowpages.com/coalinga-ca/mip/baja-fresh-462000211,"Fast Food Restaurants, Mexican Restaurants, Restaurants",,,Coalinga,36.13735,-120.16462,Baja Fresh,(559) 935-3400,CA,41027 S Glen Ave,93210,559-935-3400,(559) 935-3400Call,2025-07-07T06:05:39.200Z,https://www.yellowpages.com/search?search_terms=559+935+3400,,https://www.bajafresh.com/stores/mexican-food-coalinga/30441?utm_source=extnet&utm_medium=Yext
"41027 S Glen AveCoalinga, CA 93210",,Shell,https://www.yellowpages.com/coalinga-ca/mip/shell-465126491,"Gas Stations, Diesel Fuel",,,Coalinga,36.137554,-120.16455,Shell,(559) 935-3400,CA,41027 S Glen Ave,93210,559-935-3400,(559) 935-3400Call,2025-07-07T06:05:42.690Z,https://www.yellowpages.com/search?search_terms=559+935+3400,,https://find.shell.com/us/fuel/10051391-41027-s-glen-ave/en_US
"41027 S Glen AveCoalinga, CA 93210",,Baja Fresh,https://www.yellowpages.com/coalinga-ca/mip/baja-fresh-462000211?lid=462000211#gallery,"Fast Food Restaurants, Mexican Restaurants, Restaurants",,,Coalinga,36.13735,-120.16462,Baja Fresh,(559) 935-3400,CA,41027 S Glen Ave,93210,559-935-3400,(559) 935-3400Call,2025-07-07T06:05:46.516Z,https://www.yellowpages.com/search?search_terms=559+935+3400,,https://www.bajafresh.com/stores/mexican-food-coalinga/30441?utm_source=extnet&utm_medium=Yext
,,,,,,661+725+6185,,,,,,,,,661-725-6185,,2025-07-07T06:05:52.442Z,https://www.yellowpages.com/search?search_terms=661+725+6185,no_results_found,
"1164 N Front StEarlimart, CA 93219",,Krispy Krunchy Chicken,https://www.yellowpages.com/earlimart-ca/mip/krispy-krunchy-chicken-3746688,"Chicken Restaurants, Convenience Stores, Fast Food Restaurants",,,Earlimart,35.893444,-119.2761,Krispy Krunchy Chicken,(661) 849-2222,CA,1164 N Front St,93219,661-849-2222,(661) 849-2222Call,2025-07-07T06:06:01.360Z,https://www.yellowpages.com/search?search_terms=661+849+2222,,https://locations.krispykrunchy.com/ca/earlimart/1164-n-front-street
"1164 N Front StEarlimart, CA 93219",,CAT Scale,https://www.yellowpages.com/earlimart-ca/mip/cat-scale-570302770,"Truck Stops, Gas Stations",877 228 7225,,Earlimart,35.893444,-119.2761,CAT Scale,(661) 849-2222,CA,1164 N Front St,93219,661-849-2222,(661) 849-2222Call,2025-07-07T06:06:04.512Z,https://www.yellowpages.com/search?search_terms=661+849+2222,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"1164 N Front StEarlimart, CA 93219",Chevron Station #370077,Chevron,https://www.yellowpages.com/earlimart-ca/mip/chevron-474333645,"Gas Stations, Convenience Stores",503 738 3651,,Earlimart,35.893444,-119.2761,Chevron,(661) 849-2222,CA,1164 N Front St,93219,661-849-2222,(661) 849-2222Call,2025-07-07T06:06:07.967Z,https://www.yellowpages.com/search?search_terms=661+849+2222,,http://www.chevronwithtechron.com
"1790 W Bush StLemoore, CA 93245",,Shell,https://www.yellowpages.com/lemoore-ca/mip/shell-474490142,Gas Stations,,,Lemoore,36.298416,-119.80735,Shell,(559) 924-7110,CA,1790 W Bush St,93245,559-924-7110,(559) 924-7110Call,2025-07-07T06:06:17.877Z,https://www.yellowpages.com/search?search_terms=559+924+7110,,http://www.shell.com
"1790 W Bush StLemoore, CA 93245",,Shell,https://www.yellowpages.com/lemoore-ca/mip/shell-474490142#photo-gallery,Gas Stations,,,Lemoore,36.298416,-119.80735,Shell,(559) 924-7110,CA,1790 W Bush St,93245,559-924-7110,(559) 924-7110Call,2025-07-07T06:06:19.760Z,https://www.yellowpages.com/search?search_terms=559+924+7110,,http://www.shell.com
,,,,,,559+783+8755,,,,,,,,,559-783-8755,,2025-07-07T06:06:27.065Z,https://www.yellowpages.com/search?search_terms=559+783+8755,no_results_found,
"1120 E Paige AveTulare, CA 93274",,Mobil,https://www.yellowpages.com/tulare-ca/mip/mobil-528692700,"Gas Stations, Convenience Stores",,,Tulare,36.182274,-119.330215,Mobil,(559) 686-1230,CA,1120 E Paige Ave,93274,559-686-1230,(559) 686-1230Call,2025-07-07T06:06:37.106Z,https://www.yellowpages.com/search?search_terms=559+686+1230,,https://www.exxon.com/en/find-station/mobil-tulare-ca-rochemobilmart-200314835?utm_medium=referral&utm_source=yxt-extnet&utm_campaign=us_fue_ret_xom_yxt
"1120 E Paige AveTulare, CA 93274",,Mobil,https://www.yellowpages.com/tulare-ca/mip/mobil-528692700#photo-gallery,"Gas Stations, Convenience Stores",,,Tulare,36.182274,-119.330215,Mobil,(559) 686-1230,CA,1120 E Paige Ave,93274,559-686-1230,(559) 686-1230Call,2025-07-07T06:06:39.454Z,https://www.yellowpages.com/search?search_terms=559+686+1230,,https://www.exxon.com/en/find-station/mobil-tulare-ca-rochemobilmart-200314835?utm_medium=referral&utm_source=yxt-extnet&utm_campaign=us_fue_ret_xom_yxt
"2700 S Blackstone StTulare, CA 93274",,CAT Scale,https://www.yellowpages.com/tulare-ca/mip/cat-scale-570302540,"Truck Stops, Gas Stations",877 228 7225,,Tulare,36.18165,-119.33093,CAT Scale,(559) 686-1400,CA,2700 S Blackstone St,93274,559-686-1400,(559) 686-1400Call,2025-07-07T06:06:48.303Z,https://www.yellowpages.com/search?search_terms=559+686+1400,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"2700 S Blackstone StTulare, CA 93274",Love's Truck Care,Love's Tire Care,https://www.yellowpages.com/tulare-ca/mip/loves-tire-care-460184245,Tire Dealers,"559 686 3049, 800 655 6837",,Tulare,36.181618,-119.33093,Love's Tire Care,(559) 686-1400,CA,2700 S Blackstone St,93274,559-686-1400,(559) 686-1400Call,2025-07-07T06:06:51.852Z,https://www.yellowpages.com/search?search_terms=559+686+1400,,https://www.loves.com
"99 E Paige AveTulare, CA 93274",,Love's Travel Stop,https://www.yellowpages.com/tulare-ca/mip/loves-travel-stop-531367677,Gas Stations,,,Tulare,36.181965,-119.35772,Love's Travel Stop,(559) 686-1400,CA,99 E Paige Ave,93274,559-686-1400,(559) 686-1400Call,2025-07-07T06:06:55.202Z,https://www.yellowpages.com/search?search_terms=559+686+1400,,http://loves.com
"1120 E Paige AveTulare, CA 93274",Pacific Pride Service,Pacific Pride,https://www.yellowpages.com/tulare-ca/mip/pacific-pride-473826794,Wholesale Gasoline,,,Tulare,36.182278,-119.33006,Pacific Pride,(559) 686-5837,CA,1120 E Paige Ave,93274,559-686-5837,(559) 686-5837Call,2025-07-07T06:07:07.294Z,https://www.yellowpages.com/search?search_terms=559+686+5837,,http://pacificpride.com
"1120 E Paige AveTulare, CA 93274","Roche Mobil Mart, Roche Oil Incorporated, Roche Oil Inc., Mobil, Roche Mobile Mart & Deli",Roche Oil Inc,https://www.yellowpages.com/tulare-ca/mip/roche-oil-inc-21995007,"Gas Stations, Convenience Stores",,,Tulare,36.182278,-119.33006,Roche Oil Inc,(559) 686-5837,CA,1120 E Paige Ave,93274,559-686-5837,(559) 686-5837Call,2025-07-07T06:07:11.398Z,https://www.yellowpages.com/search?search_terms=559+686+5837,,http://www.mobil.com
"1120 E Paige AveTulare, CA 93274","Roche Mobil Mart, Roche Oil Incorporated, Roche Oil Inc., Mobil, Roche Mobile Mart & Deli",Roche Oil Inc,https://www.yellowpages.com/tulare-ca/mip/roche-oil-inc-21995007#photo-gallery,"Gas Stations, Convenience Stores",,,Tulare,36.182278,-119.33006,Roche Oil Inc,(559) 686-5837,CA,1120 E Paige Ave,93274,559-686-5837,(559) 686-5837Call,2025-07-07T06:07:13.382Z,https://www.yellowpages.com/search?search_terms=559+686+5837,,http://www.mobil.com
,,,,,,661+366+5734,,,,,,,,,661-366-5734,,2025-07-07T06:07:20.829Z,https://www.yellowpages.com/search?search_terms=661+366+5734,no_results_found,
"2201 Taft HwyBakersfield, CA 93313",Bakersfield 119S LLC,Bakersfield 119S,https://www.yellowpages.com/bakersfield-ca/mip/bakersfield-119s-531168058,Real Estate Management,,,Bakersfield,35.266705,-119.02696,Bakersfield 119S,(661) 832-5390,CA,2201 Taft Hwy,93313,661-832-5390,(661) 832-5390Call,2025-07-07T06:07:29.293Z,https://www.yellowpages.com/search?search_terms=661+832+5390,,http://bakersfieldcity.us/recreation/2011_new_facilities/sports_village.html
,,,,,,651+832+5390,,,,,,,,,651-832-5390,,2025-07-07T06:07:35.374Z,https://www.yellowpages.com/search?search_terms=651+832+5390,no_results_found,
,,,,,,805+238+7042,,,,,,,,,805-238-7042,,2025-07-07T06:07:42.832Z,https://www.yellowpages.com/search?search_terms=805+238+7042,no_results_found,
"2400 Golden Hill RdPaso Robles, CA 93446",,Union 76,https://www.yellowpages.com/paso-robles-ca/mip/union-76-503295871,"Gas Stations, Convenience Stores","805 239 7310, 866 352 8824",,Paso Robles,35.645477,-120.65791,Union 76,(805) 239-2190,CA,2400 Golden Hill Rd,93446,805-239-2190,(805) 239-2190Call,2025-07-07T06:07:51.584Z,https://www.yellowpages.com/search?search_terms=805+239+2190,,https://www.76.com
"2400 Golden Hill RdPaso Robles, CA 93446",,Union 76,https://www.yellowpages.com/paso-robles-ca/mip/union-76-503295871#photo-gallery,"Gas Stations, Convenience Stores","805 239 7310, 866 352 8824",,Paso Robles,35.645477,-120.65791,Union 76,(805) 239-2190,CA,2400 Golden Hill Rd,93446,805-239-2190,(805) 239-2190Call,2025-07-07T06:07:54.085Z,https://www.yellowpages.com/search?search_terms=805+239+2190,,https://www.76.com
"2400 Golden Hill RdPaso Robles, CA 93446",,Union 76,https://www.yellowpages.com/paso-robles-ca/mip/union-76-503295871#yp-rating,"Gas Stations, Convenience Stores","805 239 7310, 866 352 8824",,Paso Robles,35.645477,-120.65791,Union 76,(805) 239-2190,CA,2400 Golden Hill Rd,93446,805-239-2190,(805) 239-2190Call,2025-07-07T06:07:55.995Z,https://www.yellowpages.com/search?search_terms=805+239+2190,,https://www.76.com
"81 Wellsona RdPaso Robles, CA 93446",,CAT Scale,https://www.yellowpages.com/paso-robles-ca/mip/cat-scale-570307616,"Truck Stops, Gas Stations",877 228 7225,,Paso Robles,35.69574,-120.69853,CAT Scale,(805) 467-9999,CA,81 Wellsona Rd,93446,805-467-9999,(805) 467-9999Call,2025-07-07T06:08:06.580Z,https://www.yellowpages.com/search?search_terms=805+467+9999,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"81 Wellsona RdPaso Robles, CA 93446",76 Gas Station,76,https://www.yellowpages.com/paso-robles-ca/mip/76-535185590,Gas Stations,,,Paso Robles,35.69574,-120.69853,76,(805) 467-9999,CA,81 Wellsona Rd,93446,805-467-9999,(805) 467-9999Call,2025-07-07T06:08:10.696Z,https://www.yellowpages.com/search?search_terms=805+467+9999,,http://www.76.com
"81 Wellsona RdPaso Robles, CA 93446",,Sinclair Gas Station,https://www.yellowpages.com/paso-robles-ca/mip/sinclair-gas-station-549060927,"Gas Stations, Convenience Stores",,,Paso Robles,35.69574,-120.69853,Sinclair Gas Station,(805) 467-9999,CA,81 Wellsona Rd,93446,805-467-9999,(805) 467-9999Call,2025-07-07T06:08:14.966Z,https://www.yellowpages.com/search?search_terms=805+467+9999,,https://stations.sinclairoil.com/ca/paso-robles/81-wellsona-rd.
"542 Five Cities DrPismo Beach, CA 93449",,76 Gas Station,https://www.yellowpages.com/pismo-beach-ca/mip/76-gas-station-541118728,Gas Stations,805 550 0234,,Pismo Beach,35.13628,-120.623726,76 Gas Station,(805) 773-5727,CA,542 Five Cities Dr,93449,805-773-5727,(805) 773-5727Call,2025-07-07T06:08:25.170Z,https://www.yellowpages.com/search?search_terms=805+773+5727,,http://www.pismo76.com
"542 Five Cities DrPismo Beach, CA 93449",Miller's 76,MIller's 76,https://www.yellowpages.com/pismo-beach-ca/mip/millers-76-546548556,"Gas Stations, Auto Oil & Lube, Auto Repair & Service",,,Pismo Beach,35.136353,-120.62368,MIller's 76,(805) 773-5727,CA,542 Five Cities Dr,93449,805-773-5727,(805) 773-5727Call,2025-07-07T06:08:28.972Z,https://www.yellowpages.com/search?search_terms=805+773+5727,,http://pismo76.com
"542 Five Cities DrPismo Beach, CA 93449",Miller's 76,MIller's 76,https://www.yellowpages.com/pismo-beach-ca/mip/millers-76-546548556#photo-gallery,"Gas Stations, Auto Oil & Lube, Auto Repair & Service",,,Pismo Beach,35.136353,-120.62368,MIller's 76,(805) 773-5727,CA,542 Five Cities Dr,93449,805-773-5727,(805) 773-5727Call,2025-07-07T06:08:30.588Z,https://www.yellowpages.com/search?search_terms=805+773+5727,,http://pismo76.com
"16600 Sierra HwyMojave, CA 93501",SPEEDWAY LLC,Speedway,https://www.yellowpages.com/mojave-ca/mip/speedway-544277856,"Convenience Stores, Gas Stations",818 718 7253,,Mojave,35.062477,-118.17673,Speedway,(661) 824-2800,CA,16600 Sierra Hwy,93501,661-824-2800,(661) 824-2800Call,2025-07-07T06:08:40.495Z,https://www.yellowpages.com/search?search_terms=661+824+2800,,http://www.speedway.com
"16600 Sierra HwyMojave, CA 93501",,CAT Scale,https://www.yellowpages.com/mojave-ca/mip/cat-scale-570287780,"Truck Stops, Gas Stations",877 228 7225,,Mojave,35.062477,-118.17673,CAT Scale,(661) 824-2800,CA,16600 Sierra Hwy,93501,661-824-2800,(661) 824-2800Call,2025-07-07T06:08:44.000Z,https://www.yellowpages.com/search?search_terms=661+824+2800,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"16660 Sierra HwyMojave, CA 93501",,Archer Travel Center,https://www.yellowpages.com/mojave-ca/mip/archer-travel-center-8619852,"Gas Stations, Auto Repair & Service",,,Mojave,35.063217,-118.17696,Archer Travel Center,(661) 824-2800,CA,16660 Sierra Hwy,93501,661-824-2800,(661) 824-2800Call,2025-07-07T06:08:48.056Z,https://www.yellowpages.com/search?search_terms=661+824+2800,,
"2001 State Highway 58Mojave, CA 93501",Price Saver Truck Stop,Mojave Truck Stop,https://www.yellowpages.com/mojave-ca/mip/mojave-truck-stop-5844101,Gas Stations,"661 824 8160, 661 824 4491",,Mojave,35.04684,-118.16727,Mojave Truck Stop,(661) 824-4446,CA,2001 State Highway 58,93501,661-824-4491,(661) 824-4446Call,2025-07-07T06:08:58.150Z,https://www.yellowpages.com/search?search_terms=661+824+4491,,
"101 N Main StBig Pine, CA 93513",,Hi Country Market & Hardware,https://www.yellowpages.com/big-pine-ca/mip/hi-country-market-hardware-460491099,"Grocery Stores, Convenience Stores, Gas Stations",760 938 2067,,Big Pine,37.16635,-118.28971,Hi Country Market & Hardware,(760) 938-2068,CA,101 N Main St,93513,760-938-2067,(760) 938-2068Call,2025-07-07T06:09:08.075Z,https://www.yellowpages.com/search?search_terms=760+938+2067,,http://www.exxonmobilstations.com
"101 N Main StBig Pine, CA 93513",Bristlecone Laundromat,Bristlecone Motel,https://www.yellowpages.com/big-pine-ca/mip/bristlecone-motel-10818147,"Motels, Lodging","760 938 3107, 866 609 3785",,Big Pine,37.16635,-118.28971,Bristlecone Motel,(760) 938-2067,CA,101 N Main St,93513,760-938-2067,(760) 938-2067Call,2025-07-07T06:09:11.686Z,https://www.yellowpages.com/search?search_terms=760+938+2067,,https://www.bristleconemotel.com/contact-us
"101 N Main StBig Pine, CA 93513","Chevron Station #379898, Chevron #379878",Chevron,https://www.yellowpages.com/big-pine-ca/mip/chevron-546103613,"Gas Stations, Convenience Stores",435 714 0033,,Big Pine,37.16635,-118.28971,Chevron,(760) 938-2067,CA,101 N Main St,93513,760-938-2067,(760) 938-2067Call,2025-07-07T06:09:14.741Z,https://www.yellowpages.com/search?search_terms=760+938+2067,,http://chevron.com
,,,,,,760+873+3990,,,,,,,,,760-873-3990,,2025-07-07T06:09:20.878Z,https://www.yellowpages.com/search?search_terms=760+873+3990,no_results_found,
"466 S Main StBishop, CA 93514","Bishop Texaco Car Wash, Shell Oil",Shell,https://www.yellowpages.com/bishop-ca/mip/shell-472236377,Gas Stations,,,Bishop,37.357544,-118.395065,Shell,(760) 873-8283,CA,466 S Main St,93514,760-873-8283,(760) 873-8283Call,2025-07-07T06:09:29.328Z,https://www.yellowpages.com/search?search_terms=760+873+8283,,http://www.shell.com
"466 S Main StBishop, CA 93514",,Texaco,https://www.yellowpages.com/bishop-ca/mip/texaco-1164984,Gas Stations,,,Bishop,37.357544,-118.395065,Texaco,(760) 873-8283,CA,466 S Main St,93514,760-873-8283,(760) 873-8283Call,2025-07-07T06:09:33.186Z,https://www.yellowpages.com/search?search_terms=760+873+8283,,http://www.texaco.com
"466 S Main StBishop, CA 93514",,ARCO,https://www.yellowpages.com/bishop-ca/mip/arco-545749536,Gas Stations,,,Bishop,37.357544,-118.395065,ARCO,(760) 873-8283,CA,466 S Main St,93514,760-873-8283,(760) 873-8283Call,2025-07-07T06:09:37.177Z,https://www.yellowpages.com/search?search_terms=760+873+8283,,
"139 N Hwy 395Independence, CA 93526",Oakcreek Casino,Oak Creek Dispensary,https://www.yellowpages.com/independence-ca/mip/oak-creek-dispensary-570728292,Casinos,760 878 2483,,Independence,36.80286,-118.20005,Oak Creek Dispensary,(760) 760-0330,CA,139 N Hwy 395,93526,760-878-2483,(760) 760-0330Call,2025-07-07T06:09:48.086Z,https://www.yellowpages.com/search?search_terms=760+878+2483,,https://oakcreekcasino.com
"43859 Sierra HwyLancaster, CA 93534",,Sierra Gas & Scales,https://www.yellowpages.com/lancaster-ca/mip/sierra-gas-scales-456429869,"Scale Repair, Scales",,,Lancaster,34.679886,-118.13381,Sierra Gas & Scales,(661) 942-2262,CA,43859 Sierra Hwy,93534,661-942-2262,(661) 942-2262Call,2025-07-07T06:09:58.481Z,https://www.yellowpages.com/search?search_terms=661+942+2262,,http://butler.com
"43859 Sierra HwyLancaster, CA 93534",,Butler Scales,https://www.yellowpages.com/lancaster-ca/mip/butler-scales-467688808,Gas Stations,,,Lancaster,34.679886,-118.13381,Butler Scales,(661) 942-2262,CA,43859 Sierra Hwy,93534,661-942-2262,(661) 942-2262Call,2025-07-07T06:10:01.868Z,https://www.yellowpages.com/search?search_terms=661+942+2262,,
"2000 E Tehachapi BlvdTehachapi, CA 93561",,Love's Truck Care,https://www.yellowpages.com/tehachapi-ca/mip/loves-truck-care-570364178,"Truck Service & Repair, Auto Repair & Service, Tire Dealers","661 823 1486, 800 655 6837",,Tehachapi,35.126762,-118.40858,Love's Truck Care,(661) 823-1484,CA,2000 E Tehachapi Blvd,93561,661-823-1484,(661) 823-1484Call,2025-07-07T06:10:12.001Z,https://www.yellowpages.com/search?search_terms=661+823+1484,,https://www.loves.com
"2000 E Tehachapi BlvdTehachapi, CA 93561",,CAT Scale,https://www.yellowpages.com/tehachapi-ca/mip/cat-scale-570302721,"Truck Stops, Gas Stations",877 228 7225,,Tehachapi,35.126762,-118.40858,CAT Scale,(661) 823-1484,CA,2000 E Tehachapi Blvd,93561,661-823-1484,(661) 823-1484Call,2025-07-07T06:10:15.394Z,https://www.yellowpages.com/search?search_terms=661+823+1484,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"2000 E Tehachapi BlvdTehachapi, CA 93561",,Subway,https://www.yellowpages.com/tehachapi-ca/mip/subway-473759045,"Fast Food Restaurants, American Restaurants, Restaurants",,,Tehachapi,35.126762,-118.40858,Subway,(661) 823-1484,CA,2000 E Tehachapi Blvd,93561,661-823-1484,(661) 823-1484Call,2025-07-07T06:10:19.299Z,https://www.yellowpages.com/search?search_terms=661+823+1484,,https://restaurants.subway.com/united-states/ca/tehachapi/2000-east-tehachapi-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=43810&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQ5MTMtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
"22798 Road 4Chowchilla, CA 93610",,Red Top Truck Stop,https://www.yellowpages.com/chowchilla-ca/mip/red-top-truck-stop-8550205,"Gas Stations, Auto Repair & Service",559 665 6933,,Chowchilla,37.08147,-120.473595,Red Top Truck Stop,(559) 665-7438,CA,22798 Road 4,93610,559-665-7438,(559) 665-7438Call,2025-07-07T06:10:27.947Z,https://www.yellowpages.com/search?search_terms=559+665+7438,,http://electrictruckstop.com/index.php/truckstopsdetailedlocator/142-truck-stops-locations-in-california
"22798 Road 4Chowchilla, CA 93610",,Valero,https://www.yellowpages.com/chowchilla-ca/mip/valero-574542130,"Gas Stations, Convenience Stores",,,Chowchilla,37.08147,-120.473595,Valero,(559) 665-7438,CA,22798 Road 4,93610,559-665-7438,(559) 665-7438Call,2025-07-07T06:10:31.091Z,https://www.yellowpages.com/search?search_terms=559+665+7438,,
"22798 Road 4Chowchilla, CA 93610",,Valero,https://www.yellowpages.com/chowchilla-ca/mip/valero-574542130#photo-gallery,"Gas Stations, Convenience Stores",,,Chowchilla,37.08147,-120.473595,Valero,(559) 665-7438,CA,22798 Road 4,93610,559-665-7438,(559) 665-7438Call,2025-07-07T06:10:33.601Z,https://www.yellowpages.com/search?search_terms=559+665+7438,,
"1150 E El Monte WayDinuba, CA 93618",,Dinuba Exxon,https://www.yellowpages.com/dinuba-ca/mip/dinuba-exxon-22555599,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Dinuba,36.54543,-119.383354,Dinuba Exxon,(559) 595-8852,CA,1150 E El Monte Way,93618,559-595-8852,(559) 595-8852Call,2025-07-07T06:10:43.535Z,https://www.yellowpages.com/search?search_terms=559+595+8852,,http://exxonmobilstations.com
"1150 E El Monte WayDinuba, CA 93618",,Krispy Krunchy Chicken,https://www.yellowpages.com/dinuba-ca/mip/krispy-krunchy-chicken-573064899,"Chicken Restaurants, Convenience Stores, Fast Food Restaurants",,,Dinuba,36.54543,-119.383354,Krispy Krunchy Chicken,(559) 595-8852,CA,1150 E El Monte Way,93618,559-595-8852,(559) 595-8852Call,2025-07-07T06:10:47.595Z,https://www.yellowpages.com/search?search_terms=559+595+8852,,https://locations.krispykrunchy.com/ca/dinuba/1150-e-el-monte-way
"1150 E El Monte WayDinuba, CA 93618","Rj Food And Gas, R and J Food and Gas, R J Food & Gas",Valero,https://www.yellowpages.com/dinuba-ca/mip/valero-5947096,"Gas Stations, Convenience Stores",,,Dinuba,36.54543,-119.383354,Valero,(559) 595-8852,CA,1150 E El Monte Way,93618,559-595-8852,(559) 595-8852Call,2025-07-07T06:10:51.246Z,https://www.yellowpages.com/search?search_terms=559+595+8852,,http://exxonmobil.com
"28650 Avenue 12Madera, CA 93637",FAMILY Mart Food Store,Valero,https://www.yellowpages.com/madera-ca/mip/valero-473794351,Gas Stations,,,Madera,36.923553,-120.02618,Valero,(559) 661-1790,CA,28650 Avenue 12,93637,559-661-1790,(559) 661-1790Call,2025-07-07T06:11:01.195Z,https://www.yellowpages.com/search?search_terms=559+661+1790,,
"320 Reservation RdMarina, CA 93933",,Western Union,https://www.yellowpages.com/marina-ca/mip/western-union-502925242,"Money Transfer Service, Money Order Service",831 384 2580,,Marina,36.683495,-121.791466,Western Union,(559) 661-1790,CA,320 Reservation Rd,93933,559-661-1790,(559) 661-1790Call,2025-07-07T06:11:04.479Z,https://www.yellowpages.com/search?search_terms=559+661+1790,,https://www.westernunion.com/us/en/home.html
"28650 Avenue 12Madera, CA 93637",,Boost Mobile Premier Store,https://www.yellowpages.com/madera-ca/mip/boost-mobile-premier-store-573395632,"Cellular Telephone Service, Wireless Communication",,,Madera,36.923553,-120.02618,Boost Mobile Premier Store,(559) 661-1790,CA,28650 Avenue 12,93637,559-661-1790,(559) 661-1790Call,2025-07-07T06:11:08.415Z,https://www.yellowpages.com/search?search_terms=559+661+1790,,
"3000 Floral AveSelma, CA 93662",,Valero,https://www.yellowpages.com/selma-ca/mip/valero-558858301,"Gas Stations, Convenience Stores",559 819 8905,,Selma,36.576584,-119.63096,Valero,(559) 896-2744,CA,3000 Floral Ave,93662,559-896-2744,(559) 896-2744Call,2025-07-07T06:11:16.934Z,https://www.yellowpages.com/search?search_terms=559+896+2744,,
,,Selma Truck Tires,https://www.yellowpages.com/nationwide/mip/selma-truck-tires-462008411,"Tire Dealers, Auto Repair & Service, Gas Stations",559 896 2744,,,,,Selma Truck Tires,(559) 896-4586,,,,559-896-2744,(559) 896-4586Call,2025-07-07T06:11:20.453Z,https://www.yellowpages.com/search?search_terms=559+896+2744,,
"3000 Floral AveSelma, CA 93662",Floral Plaza 76,Floral Plaza,https://www.yellowpages.com/selma-ca/mip/floral-plaza-465290608,Convenience Stores,,,Selma,36.576584,-119.63096,Floral Plaza,(559) 896-2744,CA,3000 Floral Ave,93662,559-896-2744,(559) 896-2744Call,2025-07-07T06:11:24.235Z,https://www.yellowpages.com/search?search_terms=559+896+2744,,
