Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3
37461,TF2015_156_169-1-ocr.csv,45,B Winnemucca ( 89445 ) Pilot Travel Center # 485 plot,3 775-625-2800 1-80 Exit 173 ( W Interchange ),24 XL,Winnemucca,89445,Pilot Travel Center # 485 plot,775-625-2800,I-80 Exit 173 and W Interchange,XL,,89445_775-625-2800,2015,0,Winnemucca,NV,Pilot,,89445_775-625-2800,89445_775-625-2800_Pilot
37462,TF2016_144_161-7-ocr.csv,45,Winnemucca ( 89445 ) Pilot Travel Center # 485,775-625-2800 1-80 Exit 173 ( W Interchange ),Pos 24 XL 24,Winnemucca,89445,Pilot Travel Center # 485,775-625-2800,I-80 Exit 173 and W Interchange,XL,,89445_775-625-2800,2016,0,Winnemucca,NV,Pilot,,89445_775-625-2800,89445_775-625-2800_Pilot
37463,TF2014_158_171-0-ocr.csv,34,D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+2610>,Reno,89506,Golden Gate,775-971-3801,US 395 Exit 73 and Golden Valley W,,,89506_775-971-3801,2014,0,Reno,NV,,,89506_775-971-3801,89506_775-971-3801_NA
37464,TF2015_156_169-1-ocr.csv,33,D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+25A1> <U+25A1>,Reno,89506,Golden Gate,775-971-3801,US 395 Exit 73 and Golden Valley W,,,89506_775-971-3801,2015,0,Reno,NV,,,89506_775-971-3801,89506_775-971-3801_NA
37465,TF2016_144_161-7-ocr.csv,33,D Reno ( 89506 ) Golden Gate,775-971-3801 US 395 Exit 73 ( Golden Valley W ),24 <U+2610> <U+25A1>,Reno,89506,Golden Gate,775-971-3801,US 395 Exit 73 and Golden Valley W,,,89506_775-971-3801,2016,0,Reno,NV,,,89506_775-971-3801,89506_775-971-3801_NA
37466,RVersFriend2006-071-ocr.csv,46,"Reno , 89512 Nite -N - Day",775-329-4015 2500 E 4th St,HRS,Reno,89512,Nite -N - Day,775-329-4015,2500 E 4th St,,,89512_775-329-4015,2006,0,Reno,NV,,,89512_775-329-4015,89512_775-329-4015_NA
37467,RVersFriend2007-064-ocr.csv,35,"Reno , 89512 Nite -N - Day ( Shell )",775-329-4015 2500 E 4th St,,Reno,89512,"Nite -N - Day,Shell,",775-329-4015,2500 E 4th St,,,89512_775-329-4015,2007,0,Reno,NV,Shell,,89512_775-329-4015,89512_775-329-4015_Shell
37468,TF2008_160_173-0-ocr.csv,33,"Reno , 89512 Nite -N- Day ( Shell )",775-329-4015 2500 E 4th St,<U+2610> <U+2610> <U+2610><U+2610>,Reno,89512,"Nite -N- Day,Shell,",775-329-4015,2500 E 4th St,,,89512_775-329-4015,2008,0,Reno,NV,Shell,,89512_775-329-4015,89512_775-329-4015_Shell
37469,TF2014_158_171-0-ocr.csv,33,D Reno ( 89512 ) Nite -N - Day ( Valero ),775-329-4015 2500 E 4th St,<U+2610> <U+2610>,Reno,89512,"Nite -N - Day,Valero,",775-329-4015,2500 E 4th St,,,89512_775-329-4015,2014,0,Reno,NV,Valero,,89512_775-329-4015,89512_775-329-4015_Valero
37470,TF2014_158_171-0-ocr.csv,44,B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 1-80 Exit 352 ( US 93 S ),M,Wells,89835,Love's Travel Stop # 365,775-752-9915,I-80 Exit 352 and US 93 S,M,M,89835_775-752-9915,2014,0,Wells,NV,Love's,,89835_775-752-9915,89835_775-752-9915_Love's
37471,TF2015_156_169-1-ocr.csv,43,B Wells ( 89835 ) Love's Travel Stop # 365,6 775-752-9915 1-80 Exit 352 ( US 93 S ),24 <U+2610> M,Wells,89835,Love's Travel Stop # 365,775-752-9915,I-80 Exit 352 and US 93 S,M,M,89835_775-752-9915,2015,0,Wells,NV,Love's,,89835_775-752-9915,89835_775-752-9915_Love's
37472,TF2016_144_161-7-ocr.csv,43,B Wells ( 89835 ) Love's Travel Stop # 365,775-752-9915 1-80 Exit 352 ( US 93 S ),24 MO 024 0,Wells,89835,Love's Travel Stop # 365,775-752-9915,I-80 Exit 352 and US 93 S,M,M,89835_775-752-9915,2016,0,Wells,NV,Love's,,89835_775-752-9915,89835_775-752-9915_Love's
37473,TF2015_018_031-4-ocr.csv,46,Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 1-10 Exit 15 B ( 3 blks S on Alameda ),24 24 <U+25A1> <U+2610>,Los Angeles,90021,"DeWitt Fuel Stop / Blue Beacon,CFN,",213-477-1060,I-10 Exit 15 B and 3 blks S on Alameda,,,90021_213-477-1060,2015,0,Los Angeles,CA,,,90021_213-477-1060,90021_213-477-1060_NA
37474,TF2016_020_035-3-ocr.csv,42,Los Angeles ( 90021 ) DeWitt Fuel Stop / Blue Beacon ( CFN ),213-477-1060 1-10 Exit 15 B ( 3 blks S on Alameda ),24 225 <U+25A1> <U+25A1>,Los Angeles,90021,"DeWitt Fuel Stop / Blue Beacon,CFN,",213-477-1060,I-10 Exit 15 B and 3 blks S on Alameda,,,90021_213-477-1060,2016,0,Los Angeles,CA,,,90021_213-477-1060,90021_213-477-1060_NA
37475,TF2014_018_031-4-ocr.csv,47,Los Angeles ( 90021 ) CT Fuel Stop,5 213-749-7667 1-10 Exit 15 B ( Alameda & 14th ),24 <U+2610>,Los Angeles,90021,CT Fuel Stop,213-749-7667,I-10 Exit 15 B and Alameda and 14th,,,90021_213-749-7667,2014,0,Los Angeles,CA,,,90021_213-749-7667,90021_213-749-7667_NA
37476,TF2014_018_031-4-ocr.csv,46,Los Angeles ( 90021 ) DeWitt Fuel Stop ( CFN Cardlock ),5 626-444-2691 1-10 Exit 15 B ( 3 blks S on Alameda ),24 38 <U+2610> <U+25A1> <U+2610>,Los Angeles,90021,"DeWitt Fuel Stop,CFN Cardlock,",626-444-2691,I-10 Exit 15 B and 3 blks S on Alameda,,,90021_626-444-2691,2014,0,Los Angeles,CA,,213-477-1060,90021_213-477-1060,90021_213-477-1060_NA
37477,RVersFriend2006-015-ocr.csv,17,"Vernon , 90028 West Coast Petroleum",323-267-0706 3308 Bandini ( 2 mi W of I -,24 HRS +91 <U+2610>,Vernon,90028,West Coast Petroleum,323-267-0706,3308 Bandini and 2 mi W of I -,,,90028_323-267-0706,2006,0,Los Angeles,CA,,,90028_323-267-0706,90028_323-267-0706_NA
37478,RVersFriend2007-012-ocr.csv,13,"Vernon , 90028 Vernon Truck Wash",5 323-267-0706 3308 Bandini ( 2 mi W of I - 710 ),24,Vernon,90028,Vernon Truck Wash,323-267-0706,3308 Bandini and 2 mi W of I-710,,,90028_323-267-0706,2007,0,Los Angeles,CA,,,90028_323-267-0706,90028_323-267-0706_NA
37479,TF2008_022_035-4-ocr.csv,54,"Vernon , 90028 Vernon Truck Wash",323-267-0706 3308 Bandini ( 2 mi W of I - 710 ) .,HRS 24 S 00,Vernon,90028,Vernon Truck Wash,323-267-0706,3308 Bandini and 2 mi W of I-710 .,S,,90028_323-267-0706,2008,0,Los Angeles,CA,,,90028_323-267-0706,90028_323-267-0706_NA
37480,TF2014_018_031-6-ocr.csv,17,Vernon ( 90058 ) Vernon Truck Wash ( Speedy Fuel ),323-267-0706 3308 Bandini ( 2 mi W of I - 710 ),24 24 S,Vernon,90058,"Vernon Truck Wash,Speedy Fuel,",323-267-0706,3308 Bandini and 2 mi W of I-710,S,,90058_323-267-0706,2014,0,Los Angeles,CA,,,90058_323-267-0706,90058_323-267-0706_NA
37481,TF2015_018_031-6-ocr.csv,17,Vernon ( 90058 ) Vernon Truck Wash W ( Speedy of I - 710 Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W I -,<U+25A1>,Vernon,90058,"Vernon Truck Wash W,Speedy of I - 710 Fuel,,",323-267-0706,3308 Bandini and 2 mi W I -,,,90058_323-267-0706,2015,0,Los Angeles,CA,,,90058_323-267-0706,90058_323-267-0706_NA
37482,TF2016_020_035-5-ocr.csv,16,Vernon ( 90058 ) Vernon Truck Wash ( Speedy - Fuel ) ),323-267-0706 3308 Bandini ( 2 mi W of I - ),SOO <U+25A1>,Vernon,90058,"Vernon Truck Wash,Speedy - Fuel,,",323-267-0706,3308 Bandini and 2 mi W of I -,S,,90058_323-267-0706,2016,0,Los Angeles,CA,,,90058_323-267-0706,90058_323-267-0706_NA
37483,TF2016_020_035-2-ocr.csv,15,Bell Gardens ( 90201 ) Webb's Chevron,"323-771-1932 1-710 X 15 ( E to Eastern , N to Gage )",HRS 24 D,Bell Gardens,90201,Webb's Chevron,323-771-1932,"I-710 X 15 and E to Eastern , N to Gage",,,90201_323-771-1932,2016,0,Bell Gardens,CA,Chevron,,90201_323-771-1932,90201_323-771-1932_Chevron
37484,RVersFriend2006-012-ocr.csv,18,"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 1-710 Ex 15 ( Florence to Gage Ave ),<U+2610>,Bell Gardens,90201,"Webb Truck Service,Chevron,",323-773-2673,I-710 Ex 15 and Florence to Gage Ave,,,90201_323-773-2673,2006,0,Bell Gardens,CA,Chevron,323-771-1932,90201_323-771-1932,90201_323-771-1932_Chevron
37485,RVersFriend2007-009-ocr.csv,18,"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 1-710 Ex 15 ( Florence to Gage Ave ),24 000,Bell Gardens,90201,"Webb Truck Service,Chevron,",323-773-2673,I-710 Ex 15 and Florence to Gage Ave,,,90201_323-773-2673,2007,0,Bell Gardens,CA,Chevron,323-771-1932,90201_323-771-1932,90201_323-771-1932_Chevron
37486,TF2008_022_035-1-ocr.csv,24,"Bell Gardens , 90201 Webb Truck Service ( Chevron )",323-773-2673 1-710 Ex 15 ( Florence to Gage Ave ),) HIRUS 24 D,Bell Gardens,90201,"Webb Truck Service,Chevron,",323-773-2673,I-710 Ex 15 and Florence to Gage Ave,S,S,90201_323-773-2673,2008,0,Bell Gardens,CA,Chevron,323-771-1932,90201_323-771-1932,90201_323-771-1932_Chevron
37487,TF2014_018_031-3-ocr.csv,15,C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ( Chevron ),"323-773-2673 1-710 X 15 ( E to Eastern , N to Gage )",) 24 D,Bell Gardens,90201,"Webb's Auto & Truck Service,Chevron,",323-773-2673,"I-710 X 15 and E to Eastern , N to Gage",,,90201_323-773-2673,2014,0,Bell Gardens,CA,Chevron,323-771-1932,90201_323-771-1932,90201_323-771-1932_Chevron
37488,TF2015_018_031-3-ocr.csv,15,C Bell Gardens ( 90201 ) Webb's Auto & Truck Service ) ( Chevron ),"4 323-773-2673 1-710 X 15 ( E to Eastern , N to",24 32 D,Bell Gardens,90201,"Webb's Auto & Truck Service,,Chevron,",323-773-2673,"I-710 X 15 and E to Eastern , N to",,,90201_323-773-2673,2015,0,Bell Gardens,CA,Chevron,323-771-1932,90201_323-771-1932,90201_323-771-1932_Chevron
37489,RVersFriend2006-013-ocr.csv,53,"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,S,Huntington Park,90255,Slauson Shell,323-589-3576,2400 E Slauson,S,S,90255_323-589-3576,2006,0,Huntington Park,CA,Shell,,90255_323-589-3576,90255_323-589-3576_Shell
37490,RVersFriend2007-010-ocr.csv,33,"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,24,Huntington Park,90255,Slauson Shell,323-589-3576,2400 E Slauson,,,90255_323-589-3576,2007,0,Huntington Park,CA,Shell,,90255_323-589-3576,90255_323-589-3576_Shell
37491,TF2008_022_035-3-ocr.csv,4,"Huntington Park , 90255 Slauson Shell",323-589-3576 2400 E Slauson,24 <U+2610>,Huntington Park,90255,Slauson Shell,323-589-3576,2400 E Slauson,,,90255_323-589-3576,2008,0,Huntington Park,CA,Shell,,90255_323-589-3576,90255_323-589-3576_Shell
37492,RVersFriend2006-012-ocr.csv,25,"H Buena Park , 90621 Buena Park Star Mart ( Shell )",714-739-4777 1-5 Exit 117 ( Artesia E to Manchester ),24 489 XL 24 <U+25A1>,Buena Park,90621,"Buena Park Star Mart,Shell,",714-739-4777,I-5 Exit 117 and Artesia E to Manchester,XL,,90621_714-739-4777,2006,0,Buena Park,CA,Shell,,90621_714-739-4777,90621_714-739-4777_Shell
37493,TF2008_022_035-3-ocr.csv,21,"C Montebello , 90640 Dewitt Petroleum","323-725-1659 1-5 Exit 126 B ( Slausen E , N on Chapin )",) 24 00,Montebello,90640,Dewitt Petroleum,323-725-1659,"I-5 Exit 126 B and Slausen E , N on Chapin",,,90640_323-725-1659,2008,0,Montebello,CA,,,90640_323-725-1659,90640_323-725-1659_NA
37494,TF2014_018_031-5-ocr.csv,4,C Montebello ( 90640 ) DeWitt Fuel Stop,"5 323-725-1659 1-5 Exit 126 B ( Slauson E , N on Chapin )",) 1,Montebello,90640,DeWitt Fuel Stop,323-725-1659,"I-5 Exit 126 B and Slauson E , N on Chapin",,,90640_323-725-1659,2014,0,Montebello,CA,,,90640_323-725-1659,90640_323-725-1659_NA
37495,TF2015_018_031-5-ocr.csv,3,Montebello ( 90640 ) DeWitt Fuel ( W Stop jct ),323-725-1659 1-5 Exit 126 B (,) B D,Montebello,90640,"DeWitt Fuel,W Stop jct,",323-725-1659,I-5 Exit 126 B (,,,90640_323-725-1659,2015,0,Montebello,CA,,,90640_323-725-1659,90640_323-725-1659_NA
37496,TF2016_020_035-3-ocr.csv,55,Montebello ( 90640 ) SC Fuels,"5 / 323-725-1659 1-5 Exit 126 B ( Slauson E , N on Chapin )",<U+2610> <U+2610> <U+2610> 0 <U+2610> <U+2610>,Montebello,90640,SC Fuels,323-725-1659,"I-5 Exit 126 B and Slauson E , N on Chapin",,,90640_323-725-1659,2016,0,Montebello,CA,,,90640_323-725-1659,90640_323-725-1659_NA
37497,RVersFriend2006-013-ocr.csv,11,"Commerce , 90640 Unified Gas","5 323-726-1474 1-5 Exit 128B ( Washington , 5 blks E )",,Commerce,90640,Unified Gas,323-726-1474,"I-5 Exit 128B and Washington , 5 blks E",,,90640_323-726-1474,2006,0,Montebello,CA,,,90640_323-726-1474,90640_323-726-1474_NA
37498,RVersFriend2007-010-ocr.csv,9,"Commerce , 90640 Valero",323-726-1474 1-5 Exit 128 B ( E to 1436 W Washington ),),Commerce,90640,Valero,323-726-1474,I-5 Exit 128 B and E to 1436 W Washington,,,90640_323-726-1474,2007,0,Montebello,CA,Valero,,90640_323-726-1474,90640_323-726-1474_Valero
37499,TF2008_026_027-0-ocr.csv,15,"Commerce , 90640 Valero",5 323-726-1474 1-5 Exit 128 B ( E to 1436 W Washington ),) 24 HRS 00,Commerce,90640,Valero,323-726-1474,I-5 Exit 128 B and E to 1436 W Washington,,,90640_323-726-1474,2008,0,Montebello,CA,Valero,,90640_323-726-1474,90640_323-726-1474_Valero
37500,TF2016_020_035-4-ocr.csv,0,Montebello ( 90640 ) CAT Scale & Fuel,323-726-1474 1-5 Exit 128 B ( E to 1436 W Washington ),24 <U+2610> <U+2610> D,Montebello,90640,CAT Scale & Fuel,323-726-1474,I-5 Exit 128 B and E to 1436 W Washington,,,90640_323-726-1474,2016,0,Montebello,CA,,,90640_323-726-1474,90640_323-726-1474_NA
37501,RVersFriend2006-014-ocr.csv,12,"C Montebello , 90640 AMF Distributors","323-887-7000 1-5 Exit 126B ( Slausen E , N on Chapin )",) HR $ -,Montebello,90640,AMF Distributors,323-887-7000,"I-5 Exit 126B and Slausen E , N on Chapin",,,90640_323-887-7000,2006,0,Montebello,CA,,323-725-1659,90640_323-725-1659,90640_323-725-1659_NA
37502,RVersFriend2007-011-ocr.csv,16,"C Montebello , 90640 AMF Distributors","323-887-7000 1-5 Exit 126 B ( Slausen E , N on",) HRS 24,Montebello,90640,AMF Distributors,323-887-7000,"I-5 Exit 126 B and Slausen E , N on",,,90640_323-887-7000,2007,0,Montebello,CA,,323-725-1659,90640_323-725-1659,90640_323-725-1659_NA
37503,RVersFriend2006-013-ocr.csv,72,"Long Beach , 90802 Port Petroleum ( Chevron )",562-437-0122 1-710 Ex 1 B SB ( Pico Ave ),) HRS 24,Long Beach,90802,"Port Petroleum,Chevron,",562-437-0122,I-710 Ex 1 B SB and Pico Ave,,,90802_562-437-0122,2006,0,Long Beach,CA,Chevron,,90802_562-437-0122,90802_562-437-0122_Chevron
37504,RVersFriend2007-010-ocr.csv,52,"Long Beach , 90802 Port Petroleum",562-437-0122 1-710 Ex 1 B SB ( Pico Ave - Pier D ),000,Long Beach,90802,Port Petroleum,562-437-0122,I-710 Ex 1 B SB and Pico Ave - Pier D,,,90802_562-437-0122,2007,0,Long Beach,CA,,,90802_562-437-0122,90802_562-437-0122_NA
37505,TF2008_022_035-3-ocr.csv,51,"Long Beach , 90802 Port Petroleum",51562-437-0122 1-710 Exit 1 B SB ( Pico Ave - Pier D ),<U+2610>,Long Beach,90802,Port Petroleum,562-437-0122,I-710 Exit 1 B SB and Pico Ave - Pier D,,,90802_562-437-0122,2008,0,Long Beach,CA,,,90802_562-437-0122,90802_562-437-0122_NA
37506,TF2014_018_031-4-ocr.csv,45,D Long Beach ( 90805 ) Viva,562-984-9231 1-710 Exit 7 NB / 7 B SB ( 1 blk N ),24 FR <U+2610>,Long Beach,90805,Viva,562-984-9231,I-710 Exit 7 NB and 7 B SB and 1 blk N,,,90805_562-984-9231,2014,0,Long Beach,CA,,,90805_562-984-9231,90805_562-984-9231_NA
37507,RVersFriend2006-013-ocr.csv,39,"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 1-710 Ex 2 ( CA 14 blks E to 1670 W PCH ),PCH ) ) 24 <U+2610>,Long Beach,90810,"Long Beach Travel Center,Shell,",562-432-0505,I-710 Ex 2 and CA 14 blks E to 1670 W PCH,,,90810_562-432-0505,2006,0,Long Beach,CA,Shell,,90810_562-432-0505,90810_562-432-0505_Shell
37508,RVersFriend2007-011-ocr.csv,0,"Long Beach , 90810 Long Beach Travel Center ( Shell )",562-432-0505 1-710 Ex 2 ( 2 blks W to 1670 W CA 1 ),) HRS 24 000,Long Beach,90810,"Long Beach Travel Center,Shell,",562-432-0505,I-710 Ex 2 and 2 blks W to 1670 W CA 1,,,90810_562-432-0505,2007,0,Long Beach,CA,Shell,,90810_562-432-0505,90810_562-432-0505_Shell
37509,TF2008_022_035-3-ocr.csv,55,"Long Beach , 90810 Long Beach Travel Center ( Shell ) ( CA 1 )",562-432-0505 1-710 Ex 2 ( 2 blks W to 1670 PCH ( CA 1 ),1 ) ) 24 <U+2610>,Long Beach,90810,"Long Beach Travel Center,Shell,,CA 1,",562-432-0505,I-710 Ex 2 and 2 blks W to 1670 PCH and CA 1,,,90810_562-432-0505,2008,0,Long Beach,CA,Shell,,90810_562-432-0505,90810_562-432-0505_Shell
37510,TF2014_018_031-4-ocr.csv,44,D Long Beach ( 90810 ) Long Beach Travel Center ( Shell ),5 562-432-0505 1-710 Exit 2 ( 2 blks W to 1670 W PCH ),) 24 <U+2610>,Long Beach,90810,"Long Beach Travel Center,Shell,",562-432-0505,I-710 Exit 2 and 2 blks W to 1670 W PCH,,,90810_562-432-0505,2014,0,Long Beach,CA,Shell,,90810_562-432-0505,90810_562-432-0505_Shell
37511,TF2015_018_031-4-ocr.csv,45,D Long Beach ( 90810 ) Long Beach Travel Center ( Shell ),562-432-0505 1-710 Exit 2 ( 2 blks W to 1670 W PCH ),) 24 24 <U+2610>,Long Beach,90810,"Long Beach Travel Center,Shell,",562-432-0505,I-710 Exit 2 and 2 blks W to 1670 W PCH,,,90810_562-432-0505,2015,0,Long Beach,CA,Shell,,90810_562-432-0505,90810_562-432-0505_Shell
37512,TF2014_018_031-4-ocr.csv,42,Long Beach ( 90810 ) PCH Truck Stop ( Chevron ),5 562-980-1700 1-710 Ex 2 ( CA 13 blks E to 1603 W PCH ),) 24 <U+2610> <U+25A1> DO,Long Beach,90810,"PCH Truck Stop,Chevron,",562-980-1700,I-710 Ex 2 and CA 13 blks E to 1603 W PCH,,,90810_562-980-1700,2014,0,Long Beach,CA,Chevron,,90810_562-980-1700,90810_562-980-1700_Chevron
37513,TF2015_018_031-4-ocr.csv,42,D Long Beach ( 90810 ) PCH Truck Stop ( Chevron ),5 562-980-1700 1-710 Ex 2 ( CA 13 blks E to 1603 W PCH ) .,) . 24 24 <U+2610>,Long Beach,90810,"PCH Truck Stop,Chevron,",562-980-1700,I-710 Ex 2 and CA 13 blks E to 1603 W PCH .,,,90810_562-980-1700,2015,0,Long Beach,CA,Chevron,,90810_562-980-1700,90810_562-980-1700_Chevron
37514,TF2016_020_035-3-ocr.csv,40,Long Beach ( 90810 ) PCH Truck Stop,562-980-1700 1-710 Ex 2 ( CA 13 blks E to 1603 W PCH ),) 24,Long Beach,90810,PCH Truck Stop,562-980-1700,I-710 Ex 2 and CA 13 blks E to 1603 W PCH,,,90810_562-980-1700,2016,0,Long Beach,CA,,,90810_562-980-1700,90810_562-980-1700_NA
37515,RVersFriend2006-014-ocr.csv,52,"San Fernando , 91340 Truman Prena",818-898-9225 1601 Truman St ( S of Hubbard St ),""" <U+2610>",San Fernando,91340,Truman Prena,818-898-9225,1601 Truman St and S of Hubbard St,,,91340_818-898-9225,2006,0,San Fernando,CA,,,91340_818-898-9225,91340_818-898-9225_NA
37516,RVersFriend2007-011-ocr.csv,55,"San Fernando , 91340 Truman Fuel ( Valero )",818-898-9225 1601 Truman St ( S of Hubbard St ),,San Fernando,91340,"Truman Fuel,Valero,",818-898-9225,1601 Truman St and S of Hubbard St,,,91340_818-898-9225,2007,0,San Fernando,CA,Valero,,91340_818-898-9225,91340_818-898-9225_Valero
37517,TF2008_022_035-4-ocr.csv,22,"San Fernando , 91340 Truman Fuel ( Valero ) , 1 mi E )",4 818-898-9225 1601 Truman St ( S of Hubbard St ),MRS <U+2610> <U+2610><U+2610>,San Fernando Truman Fuel,91340,"Truman Fuel,Valero,,1 mi E,",818-898-9225,1601 Truman St and S of Hubbard St,M,,91340_818-898-9225,2008,0,San Fernando,CA,Valero,,91340_818-898-9225,91340_818-898-9225_Valero
37518,RVersFriend2006-015-ocr.csv,15,"Valencia , 91355 Rye Canyon Starmart ( Shell ) )",4 661-294-0571 1-5 Exit 171 SB ( Rye ),HRS 24 000,Valencia,91355,"Rye Canyon Starmart,Shell,,",661-294-0571,I-5 Exit 171 SB and Rye,,,91355_661-294-0571,2006,0,Valencia,CA,Shell,,91355_661-294-0571,91355_661-294-0571_Shell
37519,RVersFriend2007-012-ocr.csv,11,"Valencia , 91355 Rye Canyon Starmart ( Chevron )",661-294-0571 1-5 Exit 171 SB ( Rye Canyon ),000,Valencia,91355,"Rye Canyon Starmart,Chevron,",661-294-0571,I-5 Exit 171 SB and Rye Canyon,,,91355_661-294-0571,2007,0,Valencia,CA,Chevron,,91355_661-294-0571,91355_661-294-0571_Chevron
37520,TF2008_022_035-4-ocr.csv,52,"Valencia , 91355 Rye Canyon Starmart ( Chevron )",4 661-294-0571 . 1-5 Exit 171 SB ( Rye Canyon ),tois 24 <U+2610> <U+2610>,Valencia,91355,"Rye Canyon Starmart,Chevron,",661-294-0571,. I-5 Exit 171 SB and Rye Canyon,,,91355_661-294-0571,2008,0,Valencia,CA,Chevron,,91355_661-294-0571,91355_661-294-0571_Chevron
37521,RVersFriend2006-015-ocr.csv,1,"Thousand Oaks , 91360 Oaks Shell Center",4 805-496-8464 US 101 ( Ventura Fwy ) & Moor Park Rd,24 000 O,Thousand Oaks,91360,Oaks Shell Center,805-496-8464,US 101 and Ventura Fwy and Moor Park Rd,,,91360_805-496-8464,2006,0,Thousand Oaks,CA,Shell,,91360_805-496-8464,91360_805-496-8464_Shell
37522,RVersFriend2006-012-ocr.csv,5,"Azusa , 91702 David Texaco","61626-334-2477 1-210 Exit 38 ( N , 1 blk E on Foothill )",M,Azusa,91702,David Texaco,626-334-2477,"I-210 Exit 38 and N , 1 blk E on Foothill",M,,91702_626-334-2477,2006,0,Azusa,CA,Texaco,626-812-9020,91702_626-812-9020,91702_626-812-9020_Texaco
37523,RVersFriend2007-009-ocr.csv,6,"Azusa , 91702 Shell","626-334-2477 1-210 Exit 38 ( N , 1 blk E on",24 000,Azusa,91702,Shell,626-334-2477,"I-210 Exit 38 and N , 1 blk E on",,,91702_626-334-2477,2007,0,Azusa,CA,Shell,626-812-9020,91702_626-812-9020,91702_626-812-9020_Shell
37524,TF2008_022_035-1-ocr.csv,12,"Azusa , 91702 Shell","6 626-812-9020 1-210 Exit 38 ( N , 1 blk E on Foothill )",24 <U+25A1> <U+25A1> <U+25A1>,Azusa,91702,Shell,626-812-9020,"I-210 Exit 38 and N , 1 blk E on Foothill",,,91702_626-812-9020,2008,0,Azusa,CA,Shell,,91702_626-812-9020,91702_626-812-9020_Shell
37525,TF2014_018_031-3-ocr.csv,28,Chino ( 91710 ) DeWitt Fuel Stop ( CFN Cardlock ),6 909-464-1114 5415 Schaefer ( 1 blk E of Central ),<U+2610><U+2610> D,Chino,91710,"DeWitt Fuel Stop,CFN Cardlock,",909-464-1114,5415 Schaefer and 1 blk E of Central,,,91710_909-464-1114,2014,0,Chino,CA,,,91710_909-464-1114,91710_909-464-1114_NA
37526,RVersFriend2006-014-ocr.csv,67,"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,<U+2610> <U+2610>,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA 60 and Santa Anita Ave N,,,91733_626-579-6874,2006,0,South El Monte,CA,Chevron,,91733_626-579-6874,91733_626-579-6874_Chevron
37527,RVersFriend2007-011-ocr.csv,61,"South El Monte , 91733 Santa Anita Chevron",626-579-6874 CA 60 & Santa Anita Ave N,C,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA 60 and Santa Anita Ave N,,,91733_626-579-6874,2007,0,South El Monte,CA,Chevron,,91733_626-579-6874,91733_626-579-6874_Chevron
37528,TF2008_022_035-4-ocr.csv,37,"South El Monte , 91733 Santa Anita Chevron",5 626-579-6874 CA 60 & Santa Anita Ave N,HRS 24 <U+2610> 00 <U+2610> <U+2610>,South El Monte,91733,Santa Anita Chevron,626-579-6874,CA 60 and Santa Anita Ave N,,,91733_626-579-6874,2008,0,South El Monte,CA,Chevron,,91733_626-579-6874,91733_626-579-6874_Chevron
37529,RVersFriend2006-012-ocr.csv,3,"Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 1-8 Exit 30 ( Tavern Rd ),000 000,Alpine,91901,Tavern Road Fuel Stop,619-445-5118,I-8 Exit 30 and Tavern Rd,,,91901_619-445-5118,2006,0,Alpine,CA,,,91901_619-445-5118,91901_619-445-5118_NA
37530,RVersFriend2007-009-ocr.csv,4,"J Alpine , 91901 Tavern Road Fuel Stop",619-445-5118 1-8 Exit 30 ( Tavern Rd ),,Alpine,91901,Tavern Road Fuel Stop,619-445-5118,I-8 Exit 30 and Tavern Rd,,,91901_619-445-5118,2007,0,Alpine,CA,,,91901_619-445-5118,91901_619-445-5118_NA
37531,RVersFriend2006-012-ocr.csv,2,"Alpine , 91901 Alpine Valero",619-445-5260 1-8 Exit 30 ( Tavern Rd ),O,Alpine,91901,Alpine Valero,619-445-5260,I-8 Exit 30 and Tavern Rd,,,91901_619-445-5260,2006,0,Alpine,CA,Valero,,91901_619-445-5260,91901_619-445-5260_Valero
37532,RVersFriend2007-009-ocr.csv,3,"Alpine , 91901 Alpine Chevron N",619-445-5260 0 1-8 Exit 30 ( Tavern ),FRS 24 000 0,Alpine,91901,Alpine Chevron N,619-445-5260,0 I-8 Exit 30 and Tavern,S,,91901_619-445-5260,2007,0,Alpine,CA,Chevron,,91901_619-445-5260,91901_619-445-5260_Chevron
