state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 3,Mile Marker,Unleaded,Diesel,Bulk Def,Propane,# of Men's Showers,Phone 4,Mailing Address,Phone 5,Road Name,https
6,Colorado,LOAF 'N JUG,location_details.php?id=10356,https://www.truckstopsandservices.com/location_details.php?id=10356,Trucker,ind_dealer_1,39.136763,-103.475418,US 40/287,,109 W 4TH ST,HUGO,CO,80821,719-771-7015 (TRAVEL CENTER),719-771-7015 (SUBWAY),,,0,0,0,2,0,0,,,,,,,,,,,,
6,Colorado,LOAF 'N JUG,location_details.php?id=10380,https://www.truckstopsandservices.com/location_details.php?id=10380,Trucker,ind_dealer_1,37.473671,-105.857251,US 160,,6988 CO 17,ALAMOSA,CO,81101,719-589-3214 (TRAVEL CENTER),,,,20,,,5,0,0,,,,,,,,,,,,
6,Colorado,LOAF 'N JUG,location_details.php?id=18481,https://www.truckstopsandservices.com/location_details.php?id=18481,Trucker,shell_,40.580711,-105.007426,I-25,269-B,3733 E MULBERRY ST,FORT COLLINS,CO,80524,970-493-6090 (TRAVEL CENTER),,,,0,0,0,6,0,0,,,,,,,,,,,,
6,Colorado,LONGMONT TRUCK STOP,location_details.php?id=1725,https://www.truckstopsandservices.com/location_details.php?id=1725,Trucker,conoco,40.16086,-104.98167,I-25,240,3851 CO 119,LONGMONT,CO,80504,303-776-9396 (TRAVEL CENTER),,303-485-8407,,100,0,0,5,4,0,,,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #226,location_details.php?id=22303,https://www.truckstopsandservices.com/location_details.php?id=22303,Trucker,loves-travel-stops-country-stores_416x416,38.343196,-104.62111,I-25,104,6470 N ELIZABETH ST,PUEBLO,CO,81008,719-253-1338 (TRAVEL CENTER),719-253-1338 (CHESTER'S FRIED CHICKEN),719-253-1341,,70,0,0,6,5,3,719-253-1338 (SUBWAY),,,,,,,719-253-1338 (GODFATHER'S PIZZA),,,,
6,Colorado,LOVE'S TRAVEL STOP #23,location_details.php?id=10370,https://www.truckstopsandservices.com/location_details.php?id=10370,Trucker,loves-travel-stops-country-stores_416x416,38.096189,-102.620003,US 50/287,LAMAR CANAL RD,605 N MAIN ST,LAMAR,CO,81052,719-336-5202 (TRAVEL CENTER),719-336-5202 (BIG BOSS SUB'S),719-336-5202,,20,0,0,3,2,0,719-336-5202 (CHESTER'S FRIED CHICKEN),,,,,,,719-336-5202 (GODFATHER'S PIZZA),,,,
6,Colorado,LOVE'S TRAVEL STOP #300,location_details.php?id=23149,https://www.truckstopsandservices.com/location_details.php?id=23149,Trucker,loves-travel-stops-country-stores_416x416,39.741953,-104.435272,I-70,304,1191 S 1ST ST,BENNETT,CO,80102,303-644-3585 (TRAVEL CENTER),303-644-3585 (CHESTER'S FRIED CHICKEN),303-644-3412,,85,0,0,7,5,3,303-644-3585 (MCDONALD'S),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #377,location_details.php?id=22302,https://www.truckstopsandservices.com/location_details.php?id=22302,Trucker,loves-travel-stops-country-stores_416x416,40.077327,-104.647932,I-76,31,201 E BISON WAY,HUDSON,CO,80642,303-536-9900 (TRAVEL CENTER),303-536-9900 (CARL'S JR),303-536-9904,,70,0,0,8,5,2,303-536-9900 (SUBWAY),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #517,location_details.php?id=45703,https://www.truckstopsandservices.com/location_details.php?id=45703,Trucker,loves-travel-stops-country-stores_416x416,39.114779,-108.64592,I-70,26,748 22 ROAD,GRAND JUNCTION,CO,81505,970-241-3337 (TRAVEL CENTER),970-241-3337 (CARL'S JR),970-241-1537,,82,0,0,7,7,3,,,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #644,location_details.php?id=45700,https://www.truckstopsandservices.com/location_details.php?id=45700,Trucker,loves-travel-stops-country-stores_416x416,39.289708,-102.278322,I-70,437,582 S LINCOLN ST,BURLINGTON,CO,80807,719-346-5204 (TRAVEL CENTER),719-346-5204 (CARL'S JR.),719-346-5035,,73,0,0,7,7,2,,,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #649,location_details.php?id=48316,https://www.truckstopsandservices.com/location_details.php?id=48316,Trucker,loves-travel-stops-country-stores_416x416,40.266814,-103.63927,I-76,89,1015 HOSPITAL RD,BRUSH,CO,80723,970-842-9840 (TRAVEL CENTER),970-842-9840 (CARL'S JR),970-842-9956,,100,0,0,8,5,0,,,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #653,location_details.php?id=48317,https://www.truckstopsandservices.com/location_details.php?id=48317,Trucker,loves-travel-stops-country-stores_416x416,38.4885,-102.784976,US 287,,15596 US 287,EADS,CO,81036,719-438-5500 (TRAVEL CENTER),719-438-5500 (SUBWAY),719-438-5376,,40,0,0,4,4,0,719-438-5500 (GODFATHER'S PIZZA),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #660,location_details.php?id=55865,https://www.truckstopsandservices.com/location_details.php?id=55865,Trucker,loves-travel-stops-country-stores_416x416,37.616746,-104.7565,I-25,49,99800 I-25,WALSENBURG,CO,81089,719-738-2141 (TRAVEL CENTER),719-738-2141 (SUBWAY),719-738-2135,,46,0,0,6,6,0,719-738-2141 (GODFATHER'S PIZZA),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #668,location_details.php?id=48318,https://www.truckstopsandservices.com/location_details.php?id=48318,Trucker,loves-travel-stops-country-stores_416x416,40.304844,-104.984963,I-25,250,3800 E CO 56,BERTHOUD,CO,80513,970-532-2507 (TRAVEL CENTER),970-532-2507 (TACO JOHN'S),970-532-2597,,84,0,0,9,7,2,970-532-2507 (SUBWAY),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #826,location_details.php?id=59067,https://www.truckstopsandservices.com/location_details.php?id=59067,Trucker,loves-travel-stops-country-stores_416x416,39.4554,-108.04463,I-70,75,100 E CARDINAL WAY STE A,PARACHUTE,CO,81635,970-285-9200 (TRAVEL CENTER),970-285-9200 (CHESTER'S CHICKEN),970-285-1117,,67,,,7,5,,970-618-7949 (MCDONALD'S),,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #850,location_details.php?id=62022,https://www.truckstopsandservices.com/location_details.php?id=62022,Trucker,loves-travel-stops-country-stores_416x416,37.31294,-108.60838,US 160/491,RD G,7006 HWY 160/491,CORTEZ,CO,81321,970-516-6001 (TRAVEL CENTER),970-516-6001 (SUBWAY),970-516-6002,,32,,,6,4,,,,,,,,,,,,,
6,Colorado,LOVE'S TRAVEL STOP #873,location_details.php?id=59066,https://www.truckstopsandservices.com/location_details.php?id=59066,Trucker,loves-travel-stops-country-stores_416x416,38.4501,-105.15714,US 50,FOUR MILE PKWY,690 DOC HOLLIDAY DR,CANON CIY,CO,81212,719-458-6028 (TRAVEL CENTER),719-458-6028 (ARBY'S),719-458-6029,,54,,,6,5,,,,,,,,,,,,,
6,Colorado,MASTER PETROLEUM,location_details.php?id=52878,https://www.truckstopsandservices.com/location_details.php?id=52878,Trucker,ind_dealer_1,39.528033,-107.815834,US 6,,23899 US 6,RIFLE,CO,81650,970-876-2301 (TRAVEL CENTER),,970-876-2607,,0,0,0,5,0,0,,,,,,,,,,,,
6,Colorado,MAVERIK,location_details.php?id=48379,https://www.truckstopsandservices.com/location_details.php?id=48379,Trucker,ind_dealer_1,37.352815,-108.554454,US 160,CO 145,455 STATE ST,CORTEZ,CO,81321,970-565-2409 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,MONTROSE TRAVEL CENTER,location_details.php?id=10371,https://www.truckstopsandservices.com/location_details.php?id=10371,Trucker,shell_,38.491494,-107.891449,US 50,,1440 N TOWNSEND AVE,MONTROSE,CO,81401,970-249-7343 (TRAVEL CENTER),,,,34,0,0,4,4,0,,,,,,,,,,,,
6,Colorado,PETRO JOHNSON'S CORNER #399,location_details.php?id=1487,https://www.truckstopsandservices.com/location_details.php?id=1487,Trucker,petro,40.362002,-104.983269,I-25,254,2842 SE FRONTAGE RD,JOHNSTOWN,CO,80534,970-667-2069 (TRAVEL CENTER),970-667-2069 (JOHNSON'S CORNER RESTAURANT),970-663-7921,,150,12,12,6,6,0,,,,,,,,,,,,
6,Colorado,PHILLIP 66 TRUCK STOP,location_details.php?id=651,https://www.truckstopsandservices.com/location_details.php?id=651,Trucker,66gas,39.096717,-104.864841,I-25,161,534 CO 105,MONUMENT,CO,80132,719-488-2700 (TRAVEL CENTER),,719-488-2700,,20,0,0,5,3,0,,,,,,,,,,,,
6,Colorado,PILOT THOMAS CARDLOCK #781,location_details.php?id=48338,https://www.truckstopsandservices.com/location_details.php?id=48338,Trucker,pilot,40.492395,-106.852155,13TH ST,,1694 13TH ST,STEAMBOAT SPRINGS,CO,80487,970-879-2804 (TRAVEL CENTER),,,,0,,,5,0,0,,,,,,,,,,,,
6,Colorado,PILOT TRAVEL CENTER #1052,location_details.php?id=48250,https://www.truckstopsandservices.com/location_details.php?id=48250,Trucker,pilot,38.09694,-102.619429,US 50/287,,708 N MAIN ST,LAMAR,CO,81052,719-336-2573 (TRAVEL CENTER),719-336-2573 (DUNKIN' DONUTS),719-336-2577,,25,3,3,5,3,0,,,,,,,,,,,,
6,Colorado,PILOT TRAVEL CENTER #1110,location_details.php?id=48248,https://www.truckstopsandservices.com/location_details.php?id=48248,Trucker,pilot,39.056354,-104.854718,I-25,158,15455 TERRAZZO DR,MONUMENT,CO,80132,719-487-7555 (TRAVEL CENTER),,,,69,7,7,8,5,0,,,2.919,3.599,4.259,,,,,,,
6,Colorado,PILOT TRAVEL CENTER #592,location_details.php?id=45705,https://www.truckstopsandservices.com/location_details.php?id=45705,Trucker,pilot,39.112822,-108.649462,I-70,26,2195 US 6,GRAND JUNCTION,CO,81505,970-245-1491 (TRAVEL CENTER),,970-245-1495,,69,7,7,8,5,0,,,2.999,3.699,4.259,4.059,,,,,,
6,Colorado,PORTS TO PLAINS TRAVEL PLAZA,location_details.php?id=10364,https://www.truckstopsandservices.com/location_details.php?id=10364,Trucker,,38.116268,-102.631342,US 50/287,,33110 CO RD 7,LAMAR,CO,81052,719-336-3445 (TRAVEL CENTER),719-336-3445 (PORTS TO PLAIN RESTAURANT),719-336-3077,,250,0,0,5,7,2,,,,,,,,,,,,
6,Colorado,POUDRE VALLEY CO-OP,location_details.php?id=54810,https://www.truckstopsandservices.com/location_details.php?id=54810,Trucker,ind_dealer_1,40.58943,-105.00234,CO 14,,225 NW FRONTAGE RD,FORT COLLINS,CO,80524,970-221-5300 (TRAVEL CENTER),,970-493-5863,,0,0,0,2,0,0,,,,,,,,,,,,
6,Colorado,QUICKTRIP,location_details.php?id=64223,https://www.truckstopsandservices.com/location_details.php?id=64223,Trucker,quiktrip-,40.385395,-104.689229,US 85,,665 31ST ST.,EVANS,CO,80620,970-324-2599 (TRAVEL CENTER),,,,6,,,6,,,,,,,,,,,,,,
6,Colorado,QWEST FUEL,location_details.php?id=54839,https://www.truckstopsandservices.com/location_details.php?id=54839,Trucker,cenex--300_0,39.271298,-103.708379,I-70,359,915 HWY 24,LIMON,CO,80828,719-775-2760 (TRAVEL CENTER),,,,20,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,REATA TRAVEL STOP,location_details.php?id=2725,https://www.truckstopsandservices.com/location_details.php?id=2725,Trucker,ind_dealer_1,40.262157,-103.772951,I-76,82,1305 BARLOW RD,FORT MORGAN,CO,80701,970-867-3697 (TRAVEL CENTER),,970-867-3897,,15,0,0,3,0,0,,,,,,,,,,,,
6,Colorado,REATA TRUCK STOP,location_details.php?id=1641,https://www.truckstopsandservices.com/location_details.php?id=1641,Trucker,sinclair_oil_.svg,40.821448,-102.804846,I-76,149,29525 CO 55,CROOK,CO,80726,970-886-2900 (TRAVEL CENTER),970-886-2900 (HUNT BROTHERS PIZZA),970-886-2053,,50,0,0,2,2,0,,,,,,,,,,,,
6,Colorado,REATA TRUCK STOP,location_details.php?id=2290,https://www.truckstopsandservices.com/location_details.php?id=2290,Trucker,ind_dealer_1,40.622627,-103.166965,I-76,125,21804 US 6,STERLING,CO,80751,970-522-0307 (TRAVEL CENTER),,970-522-0733,,15,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=45701,https://www.truckstopsandservices.com/location_details.php?id=45701,Trucker,,39.784463,-104.905505,I-270,4,7120 E 49TH AVE,COMMERCE CITY,CO,80022,303-289-3900 (TRAVEL CENTER),303-289-3900 (APPLE BARREL RESTAURANT),303-289-3936,,150,0,0,10,15,4,303-289-3900 (SUBWAY),,3.039,3.329,4.289,,,,,,,
6,Colorado,SEIBERT TRAVEL PLAZA,location_details.php?id=2875,https://www.truckstopsandservices.com/location_details.php?id=2875,Trucker,conoco,39.291655,-102.874506,I-70,405,17507 CO 59,SEIBERT,CO,80834,970-664-2484 (TRAVEL CENTER),,970-664-2463,,50,0,0,2,0,0,,,,,,,,,,,,
6,Colorado,SHELL FOOD MART,location_details.php?id=2892,https://www.truckstopsandservices.com/location_details.php?id=2892,Trucker,exxon,39.456365,-108.051404,I-70,75,252 GREEN ST,PARACHUTE,CO,81635,970-285-7656 (TRAVEL CENTER),970-285-7656 (WEINER SCHNITZEL),970-285-1029,,5,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,SHOCO OIL,location_details.php?id=54923,https://www.truckstopsandservices.com/location_details.php?id=54923,Trucker,ind_dealer_1,39.83094,-104.92749,US 6,,5135 E 74TH AVE,COMMERCE CITY,CO,80037,303-289-1677 (TRAVEL CENTER),,303-289-1379,,0,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,SPRINGFIELD TRUCK STOP,location_details.php?id=55089,https://www.truckstopsandservices.com/location_details.php?id=55089,Trucker,ind_dealer_1,37.383704,-102.6144,US 287/160,,27080 US 287,SPRINGFIELD,CO,81073,719-523-4040 (TRAVEL CENTER),,719-523-4042,,75,15,15,5,4,0,,,,,,,,,,,,
6,Colorado,STUBS GAS & OIL,location_details.php?id=3072,https://www.truckstopsandservices.com/location_details.php?id=3072,Trucker,sinclair_oil_.svg,40.243496,-104.05563,I-76,66,16740 CO 39,WIGGINS,CO,80654,970-483-7301 (TRAVEL CENTER),,970-483-7029,,30,0,0,3,0,0,,,,,,,,,,,,
6,Colorado,SUNMART #502,location_details.php?id=3089,https://www.truckstopsandservices.com/location_details.php?id=3089,Trucker,exxon,39.697348,-105.208348,I-70,259,18561 US 40,GOLDEN,CO,80401,303-279-5630 (TRAVEL CENTER),,,,6,0,0,3,0,0,,,,,,,,,,,,
6,Colorado,THUNDER RIVER MARKET #3,location_details.php?id=54374,https://www.truckstopsandservices.com/location_details.php?id=54374,Trucker,sinclair_oil_.svg,39.45291,-108.04665,I-70,75,28 CARDINAL WAY,PARACHUTE,CO,81635,970-285-1700 (TRAVEL CENTER),970-285-1700 (DOMINOS),,,4,0,0,2,0,0,,,,,,,,,,,,
6,Colorado,TOMAHAWK AUTO & TRUCK PLAZA,location_details.php?id=3337,https://www.truckstopsandservices.com/location_details.php?id=3337,Trucker,exxon,38.672643,-104.713156,I-25,128,1103 S SANTA FE AVE,FOUNTAIN,CO,80817,719-382-5473 (TRAVEL CENTER),719-382-5473 (BISCUITS),719-382-5476,,85,0,85,6,3,2,,,,,,,,,,,,
6,Colorado,TOMAHAWK AUTO & TRUCK PLAZA,location_details.php?id=3338,https://www.truckstopsandservices.com/location_details.php?id=3338,Trucker,shell_,39.742358,-104.603294,I-70,295,1695 N WATKINS RD,WATKINS,CO,80137,303-292-0500 (TRAVEL CENTER),,303-261-9615,,120,0,0,7,4,0,,,,,,,,,,,,
6,Colorado,TOMICHI CREEK TRADING POST,location_details.php?id=10362,https://www.truckstopsandservices.com/location_details.php?id=10362,Trucker,ind_dealer_1,38.406668,-106.416166,US 50,,71420 US 50,SARGENTS,CO,81248,970-641-0674 (TRAVEL CENTER),970-641-0674 (TOMICHI CAFE),,,0,0,0,2,2,0,,,,,,,,,,,,
6,Colorado,TRAVEL CENTERS OF AMERICA #148 - RICK ASH,location_details.php?id=45699,https://www.truckstopsandservices.com/location_details.php?id=45699,Trucker,catscale3,39.791293,-104.903932,I-270,4,5101 QUEBEC ST,COMMERCE CITY,CO,80022,303-286-0123 (TRAVEL CENTER),303-286-0123 (POPEYE'S),303-286-6781,,224,112,112,8,10,6,303-286-0123 (BURGER KING),,,,,,,303-286-0123 (PIZZA HUT EXPRESS),,,,
6,Colorado,TRAVEL CENTERS OF AMERICA #174 - DANNY & CINDY GEORGE,location_details.php?id=737,https://www.truckstopsandservices.com/location_details.php?id=737,Trucker,catscale3,39.778629,-105.134093,I-70,266,12151 W 44TH AVE,WHEAT RIDGE,CO,80033,303-423-8250 (TRAVEL CENTER),303-423-8250 (COUNTRY PRIDE RESTAURANT),303-420-4694,,116,75,75,8,7,2,,,,,,,,,,,,
6,Colorado,TRAVEL CENTERS OF AMERICA #228,location_details.php?id=15711,https://www.truckstopsandservices.com/location_details.php?id=15711,Trucker,catscale3,39.270444,-103.706432,I-70,359,2200 NINTH ST,LIMON,CO,80828,719-775-2811 (TRAVEL CENTER),719-775-2811 (COUNTRY PRIDE RESTAURANT),719-775-2713,,104,10,10,8,8,5,719-775-2811 (SUBWAY),,,,,,,,,,,
6,Colorado,TRAVEL CENTERS OF AMERICA EXPRESS #264,location_details.php?id=45704,https://www.truckstopsandservices.com/location_details.php?id=45704,Trucker,taexpress,39.108816,-108.64138,I-70,26,2222 US 6,GRAND JUNCTION,CO,81505,970-243-7401 (TRAVEL CENTER),970-243-7401 (A & W),970-243-7339,,68,,,5,3,0,970-243-7401 (PICCADILLY PIZZA),,,,,,,,,,,
6,Colorado,TRAVEL CENTERS OF AMERICA EXPRESS #648,location_details.php?id=48217,https://www.truckstopsandservices.com/location_details.php?id=48217,Trucker,taexpress,40.2665,-103.621,I-76,90-A,1041 N COLORADO AVE,BRUSH,CO,80723,970-842-3122 (TRAVEL CENTER),,970-842-2436,,15,0,0,4,0,0,,,,,,,,,,,,
6,Colorado,TRAVEL CENTERS OF AMERICA EXPRESS #649,location_details.php?id=48218,https://www.truckstopsandservices.com/location_details.php?id=48218,Trucker,taexpress,37.653203,-104.793517,I-25,52,455 US 85,WALSENBURG,CO,81089,719-738-5733 (TRAVEL CENTER),719-738-5733 (A & W),,,35,0,0,4,3,0,,,,,,,,,,,,
6,Colorado,TRAVEL SHOPPE,location_details.php?id=3510,https://www.truckstopsandservices.com/location_details.php?id=3510,Trucker,conoco,39.296085,-102.278993,I-70,437,415 S LINCOLN ST,BURLINGTON,CO,80807,719-346-8515 (TRAVEL CENTER),,719-346-5196,,75,0,0,4,2,0,,,,,,,,,,,,
6,Colorado,TRINIDAD FUEL STOP,location_details.php?id=3518,https://www.truckstopsandservices.com/location_details.php?id=3518,Trucker,shell_,37.134147,-104.520308,I-25,11,9960 SANTA FE TRAIL,TRINIDAD,CO,81082,719-846-7076 (TRAVEL CENTER),719-846-7076 (WENDY'S),,,13,0,0,5,0,0,,,,,,,,,,,,
6,Colorado,UTE MOUNTAIN TRAVEL CENTER,location_details.php?id=10379,https://www.truckstopsandservices.com/location_details.php?id=10379,Trucker,mobil_oil__type,37.200386,-108.687537,US 160,,1 E MIKE WASH RD,TOWAOC,CO,81334,970-565-5364 (TRAVEL CENTER),,970-565-6991,,100,0,0,5,6,0,,,,,,,,,,,,
6,Colorado,WALLACE OIL,location_details.php?id=55245,https://www.truckstopsandservices.com/location_details.php?id=55245,Trucker,ind_dealer_1,37.98773,-103.53613,US 50,,512 E 1ST ST,LA JUNTA,CO,81050,719-384-9917 (TRAVEL CENTER),,719-384-5429,,0,0,0,2,0,0,,,,,,,,,,,,
6,Colorado,WEST DIRECT OIL,location_details.php?id=54372,https://www.truckstopsandservices.com/location_details.php?id=54372,Trucker,ind_dealer_1,39.7932,-104.94228,US 6,,5335 HARRISON ST,DENVER,CO,80216,303-295-7669 (TRAVEL CENTER),,,,,,,3,,,,,,,,,,,,,,
6,Colorado,WESTERN C-STORE,location_details.php?id=18479,https://www.truckstopsandservices.com/location_details.php?id=18479,Trucker,ind_dealer_1,39.362401,-104.865572,I-25,181,800 S WILCOX ST,CASTLE ROCK,CO,80104,303-660-9730 (TRAVEL CENTER),,,,0,0,0,3,0,0,,,,,,,,,,,,
6,Colorado,WIGGINS JUNCTION,location_details.php?id=3663,https://www.truckstopsandservices.com/location_details.php?id=3663,Trucker,diamondshamrock,40.248799,-104.05561,I-76,66,17104 CO 39,WIGGINS,CO,80654,970-483-7777 (TRAVEL CENTER),,970-483-7264,,15,0,0,2,0,1,,,,,,,,,,,,
6,Colorado,WILEY C-STORE,location_details.php?id=55261,https://www.truckstopsandservices.com/location_details.php?id=55261,Trucker,conoco,38.158418,-102.723139,US 287,,36020 US 287,WILEY,CO,81092,719-336-2441 (TRAVEL CENTER),719-336-2441 (WILEY KITCHEN),,,10,0,0,2,0,0,,,,,,,,,,,,
7,Connecticut,ALLTOWN #726,location_details.php?id=44911,https://www.truckstopsandservices.com/location_details.php?id=44911,Trucker,ind_dealer_1,41.415411,-73.40815,I-84,8,110 NEWTOWN RD,DANBURY,CT,06810,203-798-1732 (TRAVEL CENTER),203-778-2582 (DUNKIN' DONUTS),,,0,0,0,2,0,0,,,,,,,,,,,,
7,Connecticut,BERKSHIRE ENERGY,location_details.php?id=325,https://www.truckstopsandservices.com/location_details.php?id=325,Trucker,ind_dealer_1,41.350685,-72.868217,I-91,8,164 MIDDLETOWN AVE,NORTH HAVEN,CT,06473,203-497-9017 (TRAVEL CENTER),,203-793-1149,,0,,,6,0,0,,,,,,,,,,,,
7,Connecticut,BRAINARD ROAD SHELL,location_details.php?id=425,https://www.truckstopsandservices.com/location_details.php?id=425,Trucker,shell_,41.737111,-72.659948,I-91,27,131 BRAINARD RD,HARTFORD,CT,06114,860-278-7044 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,
7,Connecticut,BRANFORD SB SERVICE PLAZA,location_details.php?id=18484,https://www.truckstopsandservices.com/location_details.php?id=18484,Trucker,mobil_oil__type,41.286647,-72.833104,I-95,,MM 53.5,BRANFORD,CT,06405,203-483-5816 (TRAVEL CENTER),203-483-5816 (SUBWAY),,,20,0,0,3,0,0,203-483-5816 (DUNKIN' DONUTS),MM 53.5,,,,,,203-483-5816 (MCDONALD'S),,,,
7,Connecticut,DARIEN NB SERVICE PLAZA,location_details.php?id=54200,https://www.truckstopsandservices.com/location_details.php?id=54200,Trucker,mobil_oil__type,41.0812,-73.460689,I-95,12,1 E TRAIL,DARIEN,CT,06820,203-656-7242 (TRAVEL CENTER),203-656-7242 (MCDONALD'S),,,25,0,0,7,0,0,203-656-7242 (SUBWAY),,,,,,,203-656-7242 (CHIPOTLE),,,,
7,Connecticut,DARIEN SB SERVICE PLAZA,location_details.php?id=2033,https://www.truckstopsandservices.com/location_details.php?id=2033,Trucker,mobil_oil__type,41.068199,-73.502703,I-95,9.5 WB,MM 9.5,DARIEN,CT,06820,203-595-5048 (TRAVEL CENTER),,,,56,0,0,3,0,0,,,,,,,,,,,,
7,Connecticut,FAIRFIELD NB SERVICE PLAZA,location_details.php?id=54273,https://www.truckstopsandservices.com/location_details.php?id=54273,Trucker,mobil_oil__type,41.14687,-73.25541,I-95,22,165 ROUND HILL RD,FAIRFIELD,CT,06824,203-254-0081 (TRAVEL CENTER),203-254-0081 (DUNKIN' DONUTS),,,34,0,0,2,0,0,203-254-0081 (MCDONALD'S),,,,,,,203-254-0081 (SUBWAY),,,,
7,Connecticut,FAIRFIELD SB SERVICE AREA,location_details.php?id=18858,https://www.truckstopsandservices.com/location_details.php?id=18858,Trucker,mobil_oil__type,41.148053,-73.255191,I-95,21.5 SB,MM 21.5 SB,FAIRFIELD,CT,06828,203-255-5769 (TRAVEL CENTER),,203-255-3097,,20,,,2,0,0,,,,,,,,,,,,
7,Connecticut,LOVE'S TRAVEL STOP #646,location_details.php?id=57639,https://www.truckstopsandservices.com/location_details.php?id=57639,Trucker,loves-travel-stops-country-stores_416x416,41.925773,-72.259377,I-84,71,3 POLSTER RD,WILLINGTON,CT,06279,860-458-1016 (TRAVEL CENTER),860-458-1016 (SUBWAY),860-458-1017,,56,0,0,7,3,,860-458-1016 (GODFATHER'S PIZZA),,,,,,,,,,,
7,Connecticut,MADISON NB SERVICE PLAZA,location_details.php?id=18860,https://www.truckstopsandservices.com/location_details.php?id=18860,Trucker,mobil_oil__type,41.290875,-72.581889,I-95,,MM 61.5 NB,MADISON,CT,06443,203-421-6058 (TRAVEL CENTER),,,,10,0,0,2,0,0,,MM 61.5 NB,,,,,,,,,,
7,Connecticut,MADISON NB SERVICE PLAZA,location_details.php?id=54657,https://www.truckstopsandservices.com/location_details.php?id=54657,Trucker,ind_dealer_1,41.29048,-72.580245,I-95,62,1 NORTH AVE,MADISON,CT,06443,203-245-0081 (TRAVEL CENTER),203-245-0081 (SUBWAY),,,10,0,0,1,0,0,203-245-0081 (MCDONALD'S),,,,,,,,,,,
7,Connecticut,MADISON SB SERVICE PLAZA,location_details.php?id=18861,https://www.truckstopsandservices.com/location_details.php?id=18861,Trucker,mobil_oil__type,41.291501,-72.578742,I-95,,MM 61.5 SB,MADISON,CT,06443,203-779-5107 (TRAVEL CENTER),,,,20,0,0,1,0,0,,MM 61.5 SB,,,,,,,,,,
7,Connecticut,MASSEY FUEL,location_details.php?id=1987,https://www.truckstopsandservices.com/location_details.php?id=1987,Trucker,ind_dealer_1,41.175729,-73.158958,I-95,30,40 HOLLISTER AVE,BRIDGEPORT,CT,06607,203-366-6641 (TRAVEL CENTER),,203-335-3595,,0,0,0,4,0,0,,,,,,,,,,,,
7,Connecticut,MERCURY FUEL,location_details.php?id=18859,https://www.truckstopsandservices.com/location_details.php?id=18859,Trucker,ind_dealer_1,41.737114,-72.659585,I-91,27,110 BRAINARD RD,HARTFORD,CT,06114,860-548-0445 (TRAVEL CENTER),860-293-2114 (DUNKIN' DONUTS),860-548-0445,,10,0,0,3,0,0,860-218-2225 (SUBWAY),,,,,,,,,,,
7,Connecticut,MILFORD NB SERVICE PLAZA,location_details.php?id=44913,https://www.truckstopsandservices.com/location_details.php?id=44913,Trucker,mobil_oil__type,41.245396,-73.009711,I-95,,I-95 TPKE MM 40.5,MILFORD,CT,06460,203-874-0257 (TRAVEL CENTER),631-379-3829 (AUNTIE ANNE'S),,,35,0,0,5,0,0,203-874-0234 (DUNKIN' DONUTS),MM 40.5,,,,,,203-283-0732 (SUBWAY),,203-783-1866 (MCDONALD'S),,
7,Connecticut,MILFORD SB SERVICE PLAZA,location_details.php?id=44912,https://www.truckstopsandservices.com/location_details.php?id=44912,Trucker,mobil_oil__type,41.247492,-73.008711,I-95,,I-95 CT TPKE MM 40.5,MILFORD,CT,06460,203-874-0573 (TRAVEL CENTER),203-693-3336 (MCDONALD'S),,,75,0,0,3,0,0,203-878-9551 (PANDA EXPRESS),MM 40.5,,,,,,203-713-8002 (SUBWAY),,,,
7,Connecticut,MONTVILLE SB SERVICE PLAZA,location_details.php?id=44914,https://www.truckstopsandservices.com/location_details.php?id=44914,Trucker,mobil_oil__type,41.474569,-72.116786,I-395,,I-395 MM 79.5 SB,MONTVILLE,CT,06353,860-367-9046 (TRAVEL CENTER),,,,11,0,0,2,0,0,,MM 79.5 SB,,,,,,,,,,
