state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Hours of Operation,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,# of Reserved Parking Spots,# of Paid Parking Spots,Fax,Phone 3,# of Men's Showers,Diesel,Bulk Def,Unleaded,Propane,Phone 4,Mailing Address,Mile Marker,Phone 5,Road Name,https
35,Ohio,LOVE'S TRAVEL STOP #690,location_details.php?id=47485,https://www.truckstopsandservices.com/location_details.php?id=47485,Trucker,loves-travel-stops-country-stores_416x416,39.556446,-82.957706,US 23,25727 DUROC ST,CIRCLEVILLE,OH,43113,740-474-4126 (TRAVEL CENTER),740-474-4126 (TACO JOHN'S),,101,8,7,4,,0,0,740-474-4181,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #693,location_details.php?id=47484,https://www.truckstopsandservices.com/location_details.php?id=47484,Trucker,loves-travel-stops-country-stores_416x416,40.854771,-83.300207,US 30,1301 N WARPOLE ST,UPPER SANDUSKY,OH,43351,419-209-0950 (TRAVEL CENTER),419-209-0950 (HARDEE'S),,70,7,7,3,199,0,0,419-209-0956,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #711,location_details.php?id=47482,https://www.truckstopsandservices.com/location_details.php?id=47482,Trucker,loves-travel-stops-country-stores_416x416,40.654533,-82.547842,I-71,976 OH 97,BELLVILLE,OH,44813,419-886-0034 (TRAVEL CENTER),419-886-0034 (TACO JOHN'S),,68,8,7,4,165,0,0,419-886-0283,419-886-0034 (SUBWAY),,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #744,location_details.php?id=52058,https://www.truckstopsandservices.com/location_details.php?id=52058,Trucker,loves-travel-stops-country-stores_416x416,39.844437,-82.938162,I-270,6023 ALUM CREEK DR,OBETZ,OH,43137,614-491-8477 (TRAVEL CENTER),614-491-8477 (HARDEE'S),,120,10,7,4,49 - 2 MILE S,0,0,614-491-8639,614-491-8477 (CHESTER'S FRIED CHICKEN),,,,,,614-491-8477 (GODFATHER'S PIZZA),,,,,
35,Ohio,LOVE'S TRAVEL STOP #747,location_details.php?id=48327,https://www.truckstopsandservices.com/location_details.php?id=48327,Trucker,loves-travel-stops-country-stores_416x416,40.264176,-84.18726,I-75,2241 FAIR RD,SIDNEY,OH,45365,937-492-1163 (TRAVEL CENTER),937-492-1163 (HARDEE'S),,150,7,9,3,90,0,0,937-492-1087,937-492-1163 (CHESTER'S FRIED CHICKEN),,,,,,937-492-1163 (GODFATHER'S PIZZA),,,,,
35,Ohio,LOVE'S TRAVEL STOP #748,location_details.php?id=51555,https://www.truckstopsandservices.com/location_details.php?id=51555,Trucker,loves-travel-stops-country-stores_416x416,41.628188,-84.767119,I-90,14553 STATE ROUTE 49,EDON,OH,43518,419-272-1515 (TRAVEL CENTER),419-272-1515 (ARBY'S),,111,9,7,4,OH-49,0,0,419-272-1517,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #810,location_details.php?id=56680,https://www.truckstopsandservices.com/location_details.php?id=56680,Trucker,loves-travel-stops-country-stores_416x416,40.372563,-83.720045,US 33,2001 STATE ROUTE 540,BELLEFONTAINE,OH,43311,937-565-6089 (TRAVEL CENTER),937-565-6089 (HARDEE'S),,78,8,8,0,OH 54 E,0,0,937-565-6090,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #813,location_details.php?id=56915,https://www.truckstopsandservices.com/location_details.php?id=56915,Trucker,loves-travel-stops-country-stores_416x416,40.898863,-81.437506,I-77,4898 SHUFFEL ST NW,NORTH CANTON,OH,44720,330-526-7126 (TRAVEL CENTER),HARDEE'S,,70,9,8,,112,,,330-526-7127,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #841,location_details.php?id=53845,https://www.truckstopsandservices.com/location_details.php?id=53845,Trucker,loves-travel-stops-country-stores_416x416,41.416629,-84.107598,US 24,775 AMERICAN RD,NAPOLEON,OH,43545,419-766-6036 (TRAVEL CENTER),419-766-6036 (ARBY'S),,80,5,9,5,41/INDUSTRIAL DR,0,0,419-766-6037,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #863,location_details.php?id=57857,https://www.truckstopsandservices.com/location_details.php?id=57857,Trucker,loves-travel-stops-country-stores_416x416,41.75651,-81.044937,OH 528,1601 GREAT LAKES WAY,MADISON,OH,44057,440-307-6005 (TRAVEL CENTER),440-307-6005 (ARBY'S),,91,9,7,,212,,,440-307-6014,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #872,location_details.php?id=57860,https://www.truckstopsandservices.com/location_details.php?id=57860,Trucker,loves-travel-stops-country-stores_416x416,39.715699,-82.670947,US 33,3799 LANCASTER-CIRCLEVILLE RD SW,LANCASTER,OH,43130,740-277-4740 (TRAVEL CENTER),,,68,6,5,,150,,,740-277-4741,,,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #881,location_details.php?id=55868,https://www.truckstopsandservices.com/location_details.php?id=55868,Trucker,loves-travel-stops-country-stores_416x416,41.025255,-81.098694,I-76,4325 OH 225,DIAMOND,OH,44412,234-863-4940 (TRAVEL CENTER),234-863-4940 (SUBWAY),,93,8,7,,48,0,0,234-863-4941,234-863-4940 (GODFATHER'S PIZZA),,,,,,,,,,,
35,Ohio,LOVE'S TRAVEL STOP #892,location_details.php?id=55866,https://www.truckstopsandservices.com/location_details.php?id=55866,Trucker,loves-travel-stops-country-stores_416x416,39.945017,-82.680028,I-70,9901 SCHUSTER WAY,ETNA,OH,43018,740-963-7134 (TRAVEL CENTER),,,117,9,9,0,118,0,0,740-963-7135,,,,,,,,,,,,
35,Ohio,M & S TRUCK STOP,location_details.php?id=11735,https://www.truckstopsandservices.com/location_details.php?id=11735,Trucker,ind_dealer_1,40.885308,-80.652235,OH 14,44952 OH 14,COLUMBIANA,OH,44408,330-482-0207 (TRAVEL CENTER),,,30,6,0,0,,0,0,330-482-0216,,,,,,,,,,,,
35,Ohio,MANSFIELD FUEL N FOOD,location_details.php?id=47377,https://www.truckstopsandservices.com/location_details.php?id=47377,Trucker,marathon,40.779527,-82.65425,US 30,3880 W 4TH ST,MANSFIELD,OH,44903,419-775-1171 (TRAVEL CENTER),419-775-1171 (HUNT BROTHERS PIZZA),,20,2,0,0,,0,0,419-775-1172,,,,,,,,,,,,
35,Ohio,MARATHON,location_details.php?id=47470,https://www.truckstopsandservices.com/location_details.php?id=47470,Trucker,marathon,40.371702,-82.509922,US 36,9090 COLUMBUS RD,MOUNT VERNON,OH,43050,740-393-2096 (TRAVEL CENTER),,,6,2,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,MARATHON,location_details.php?id=2109,https://www.truckstopsandservices.com/location_details.php?id=2109,Trucker,marathon,39.833885,-84.807066,I-70,9592 US-40,NEW PARIS,OH,45347,937-437-5700 (TRAVEL CENTER),,,20,4,0,0,156-B,,,,,,,,,,,,,,,
35,Ohio,MARATHON,location_details.php?id=47337,https://www.truckstopsandservices.com/location_details.php?id=47337,Trucker,marathon,40.394985,-84.158718,I-75,14262 OH 119,ANNA,OH,45302,937-394-2256 (TRAVEL CENTER),937-394-2256 (HUNT BROTHERS PIZZA),,250,6,2,0,99,0,0,937-394-2269,,,,,,,,,,,,
35,Ohio,MAUMEE BAY GENERAL STORE,location_details.php?id=18826,https://www.truckstopsandservices.com/location_details.php?id=18826,Trucker,sunoco,41.638087,-83.369642,OH 2,7410 JERUSALEM RD,OREGON,OH,43616,419-836-4049 (TRAVEL CENTER),419-836-4049 (SUBWAY),,10,3,0,0,,0,0,419-836-5945,,,,,,,,,,,,
35,Ohio,MILLER'S AM/PM,location_details.php?id=54699,https://www.truckstopsandservices.com/location_details.php?id=54699,Trucker,marathon,39.48215,-81.443207,I-77,2889 STATE ROUTE 821,MARIETTA,OH,45750,740-373-2676 (TRAVEL CENTER),740-373-2676 (FOX'S DEN PIZZA),,0,4,0,0,6,0,0,,,,,,,,,,,,,
35,Ohio,MINIT MART,location_details.php?id=54712,https://www.truckstopsandservices.com/location_details.php?id=54712,Trucker,bp-,41.12329,-81.895599,US 42,1010 LAFAYETTE RD,MEDINA,OH,44256,330-725-3662 (TRAVEL CENTER),,,,4,,,,,,,,,,,,,,,,,,
35,Ohio,MOBIL,location_details.php?id=54671,https://www.truckstopsandservices.com/location_details.php?id=54671,Trucker,mobil_oil__type,41.57654,-81.549744,I-90,1201 E 185TH ST,CLEVELAND,OH,44119,216-692-2234 (TRAVEL CENTER),,,5,4,0,0,182-A,0,5,,,,,,,,,,,,,
35,Ohio,MOTOR INN AUTO/TRUCK STOP,location_details.php?id=47378,https://www.truckstopsandservices.com/location_details.php?id=47378,Trucker,marathon,40.651699,-84.580549,US 127,10391 US 127,MENDON,OH,45862,567-324-0077 (TRAVEL CENTER),,,42,2,0,0,US 33,,,,,,,,,,,,,,,
35,Ohio,MR FUEL,location_details.php?id=47481,https://www.truckstopsandservices.com/location_details.php?id=47481,Trucker,ind_dealer_1,40.3542858,-80.6163609,3RD. STREET,435 S 3RD ST,STEUBENVILLE,OH,43952,740-282-6036 (TRAVEL CENTER),740-282-6036 (MR FUEL DELI),,13,5,0,0,,0,0,740-282-6101,,,3.599,3.999,2.879,,,,,,,
35,Ohio,MT VICTORY PLAZA MINI MART,location_details.php?id=11738,https://www.truckstopsandservices.com/location_details.php?id=11738,Trucker,marathon,40.528951,-83.51696,OH 31,481 S MAIN ST,MOUNT VICTORY,OH,43340,937-354-2126 (TRAVEL CENTER),937-354-2126 (PLAZA INN),,75,2,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,NORTHSIDE FUEL,location_details.php?id=11778,https://www.truckstopsandservices.com/location_details.php?id=11778,Trucker,sunoco,40.822977,-82.974112,US 30,1505 N SUNDUSKY AVE,BUCYRUS,OH,44820,419-563-0777 (TRAVEL CENTER),,,52,3,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,OHIO FUEL STOP,location_details.php?id=11745,https://www.truckstopsandservices.com/location_details.php?id=11745,Trucker,ind_dealer_1,41.028201,-82.222645,US 224,499 US 224,SULLIVAN,OH,44880,419-736-3377 (TRAVEL CENTER),,,2,2,0,0,,0,2,419-496-0094,,,,,,,,,,,,
35,Ohio,PAK-A-SAK,location_details.php?id=11801,https://www.truckstopsandservices.com/location_details.php?id=11801,Trucker,marathon,40.336857,-84.57132,US 127,14428 US 127,NEW WESTON,OH,45348,419-336-5008 (TRAVEL CENTER),,,0,4,0,0,,,,,,,,,,,,,,,,
35,Ohio,PAR-MAR FOOD STORE #7,location_details.php?id=54764,https://www.truckstopsandservices.com/location_details.php?id=54764,Trucker,ind_dealer_1,39.3763,-81.502224,OH 7,17785 STATE ROUTE 7,MARIETTA,OH,45750,740-374-8112 (TRAVEL CENTER),,,0,2,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,PAULDING MARAMART,location_details.php?id=11802,https://www.truckstopsandservices.com/location_details.php?id=11802,Trucker,marathon,41.150458,-84.580708,US 127,1001 N WILLIAMS ST,PAULDING,OH,45879,419-399-3247 (TRAVEL CENTER),,,0,2,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,PEEBLES 1ST STOP,location_details.php?id=11742,https://www.truckstopsandservices.com/location_details.php?id=11742,Trucker,ind_dealer_1,38.932892,-83.417413,OH 41,25191 OH 41,PEEBLES,OH,45660,937-587-7118 (TRAVEL CENTER),,,15,3,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,PETRO STOPPING CENTER #317,location_details.php?id=2247,https://www.truckstopsandservices.com/location_details.php?id=2247,Trucker,petro,41.537879,-83.467407,I-280,26416 BAKER DR,PERRYSBURG,OH,43551,419-837-9725 (TRAVEL CENTER),419-837-9772 (IRON SKILLET),,375,12,14,4,1-B,22,22,419-837-3326,,,,,,,,,,,,
35,Ohio,PETRO STOPPING CENTER #320,location_details.php?id=2248,https://www.truckstopsandservices.com/location_details.php?id=2248,Trucker,petro,41.13928,-80.716348,I-80,1 PETRO PLACE,GIRARD,OH,44420,330-505-3700 (TRAVEL CENTER),330-505-3700 (IRON SKILLET),,323,14,14,5,226,18,18,330-505-3742,,,,,,,,,,,,
35,Ohio,PETRO STOPPING CENTER #325,location_details.php?id=2246,https://www.truckstopsandservices.com/location_details.php?id=2246,Trucker,petro,41.1738,-83.6475,I-75,12906 DESHLER RD,NORTH BALTIMORE,OH,45872,419-257-3744 (TRAVEL CENTER),419-257-5100 (TACO BELL EXPRESS),,250,14,10,5,167,12,12,419-257-5128,419-257-5116 (PIZZA HUT),,,,,,419-257-5116 (IRON SKILLET),,,,,
35,Ohio,PETRO STOPPING CENTER #357,location_details.php?id=2245,https://www.truckstopsandservices.com/location_details.php?id=2245,Trucker,petro,39.834175,-84.809168,I-70,9787 US ROUTE 40 W,NEW PARIS,OH,45347,937-437-8593 (TRAVEL CENTER),937-437-8593 (IRON SKILLET),,197,12,13,4,156-B,18,18,937-437-1066,,,,,,,,,,,,
35,Ohio,PETRO STOPPING CENTER #388,location_details.php?id=11758,https://www.truckstopsandservices.com/location_details.php?id=11758,Trucker,petro,41.418191,-84.105315,US 6/24,900 AMERICAN RD,NAPOLEON,OH,43545,419-599-3835 (TRAVEL CENTER),419-599-3835 (AMERICAN ROAD DINER),,107,8,7,3,41,12,12,419-599-0513,419-599-3835 (BROASTER CHICKEN),,,,,,,,,,,
35,Ohio,Pilot Travel Center,location_details.php?id=64620,https://www.truckstopsandservices.com/location_details.php?id=64620,Trucker,,39.831937,-84.630395,I-70,,Eaton,OH,45320,537-456-6303,,,,,,,,,,,,,,,,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #11,location_details.php?id=17783,https://www.truckstopsandservices.com/location_details.php?id=17783,Trucker,pilot,40.960215,-80.659787,I-76,10920 MARKET ST,NORTH LIMA,OH,44452,330-549-9203 (TRAVEL CENTER),330-549-9203 (MCDONALD'S),,50,6,5,0,232,10,10,330-549-1930,,,3.899,4.259,,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #12,location_details.php?id=17786,https://www.truckstopsandservices.com/location_details.php?id=17786,Trucker,pilot,41.522085,-83.46181,I-80/90,3430 LIBBEY RD,PERRYSBURG,OH,43551,419-837-5091 (TRAVEL CENTER),419-837-5091 (MCDONALD'S),,22,8,5,0,71,5,5,419-837-5658,,,3.599,4.259,2.819,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #13,location_details.php?id=17789,https://www.truckstopsandservices.com/location_details.php?id=17789,Trucker,pilot,41.029095,-81.906603,I-71,8924 LAKE RD,SEVILLE,OH,44273,330-769-4220 (TRAVEL CENTER),330-769-8003 (SUBWAY),,190,12,10,0,209,5,5,330-769-2202,,,3.799,4.259,2.879,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #130,location_details.php?id=17807,https://www.truckstopsandservices.com/location_details.php?id=17807,Trucker,pilot,41.276694,-81.625959,I-80,5219 BRECKSVILLE RD,RICHFIELD,OH,44286,330-659-2020 (TRAVEL CENTER),330-659-2010 (WENDY'S),,40,8,7,4,173,16,16,330-659-2021,,,3.799,4.259,2.999,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #14,location_details.php?id=17794,https://www.truckstopsandservices.com/location_details.php?id=17794,Trucker,pilot,40.265404,-82.923688,I-71,7680 E STATE ROUTE 36,SUNBURY,OH,43074,740-965-5540 (TRAVEL CENTER),740-965-5540 (SUBWAY),,115,7,5,0,131,17,17,740-965-5641,,,3.799,4.259,2.859,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #15,location_details.php?id=17797,https://www.truckstopsandservices.com/location_details.php?id=17797,Trucker,pilot,41.723509,-83.508614,I-75,5820 HAGMAN RD,TOLEDO,OH,43612,419-729-3985 (TRAVEL CENTER),419-727-4939 (SUBWAY),,70,9,5,0,210,5,5,419-729-0905,,,3.659,4.259,2.799,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #16,location_details.php?id=17800,https://www.truckstopsandservices.com/location_details.php?id=17800,Trucker,pilot,39.523056,-83.846378,I-71,5772 N US HWY 68,WILMINGTON,OH,45177,937-382-0464 (TRAVEL CENTER),937-382-1912 (SUBWAY),,20,6,3,0,50,0,0,937-382-3069,,,3.159,3.999,2.949,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #2,location_details.php?id=17757,https://www.truckstopsandservices.com/location_details.php?id=17757,Trucker,pilot,41.784426,-80.852441,I-90,2246 STATE ROUTE 45,AUSTINBURG,OH,44010,440-275-3303 (TRAVEL CENTER),440-275-3017 (SUBWAY),,150,9,7,1,223,4,4,440-275-3311,440-275-3017 (DUNKIN' DONUTS EXPRESS),,3.599,4.259,3.099,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #213,location_details.php?id=17810,https://www.truckstopsandservices.com/location_details.php?id=17810,Trucker,pilot,39.972926,-83.101139,I-70,3600 INTERCHANGE RD,COLUMBUS,OH,43204,614-308-9195 (TRAVEL CENTER),614-308-9672 (WENDY'S),,95,7,7,0,94,0,0,614-308-9673,,,3.599,4.259,2.959,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #239,location_details.php?id=11783,https://www.truckstopsandservices.com/location_details.php?id=11783,Trucker,pilot,40.833911,-83.244714,US 30,1600 E WYANDOT AVE,UPPER SANDUSKY,OH,43351,419-294-2971 (TRAVEL CENTER),419-294-3819 (SUBWAY),,70,7,5,0,LINCOLN HWY,10,10,419-294-3812,,,3.899,4.259,2.799,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #281,location_details.php?id=17815,https://www.truckstopsandservices.com/location_details.php?id=17815,Trucker,pilot,41.140343,-80.718432,I-80,2786 SALT SPRINGS RD,GIRARD,OH,44420,330-530-8500 (TRAVEL CENTER),330-530-5100 (SUBWAY),,70,8,7,0,226,5,5,330-530-8318,,,3.499,4.259,2.899,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #285,location_details.php?id=17818,https://www.truckstopsandservices.com/location_details.php?id=17818,Trucker,pilot,39.946044,-82.535833,I-70,10258 LANCASTER RD,HEBRON,OH,43025,740-928-5588 (TRAVEL CENTER),740-928-6128 (SUBWAY),,111,9,5,0,126,10,10,740-928-6032,740-928-6128 (PIZZA HUT EXPRESS),,3.459,4.259,2.999,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #286,location_details.php?id=17823,https://www.truckstopsandservices.com/location_details.php?id=17823,Trucker,pilot,39.832023,-84.629679,I-70,6141 US 127 N,EATON,OH,45320,937-456-6303 (TRAVEL CENTER),937-456-4923 (SUBWAY),,34,7,5,0,10,5,5,937-456-6497,,,3.599,4.259,2.879,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #287,location_details.php?id=17826,https://www.truckstopsandservices.com/location_details.php?id=17826,Trucker,pilot,41.00042,-81.99773,I-71,10048 AVON LAKE RD,BURBANK,OH,44214,330-948-4571 (TRAVEL CENTER),330-948-4574 (WENDY'S),,105,8,7,0,204,0,0,330-948-4575,330-948-4574 (CINNABON),,3.799,4.259,2.729,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #3,location_details.php?id=17762,https://www.truckstopsandservices.com/location_details.php?id=17762,Trucker,pilot,41.129602,-80.76919,I-80,1150 N CANFIELD-NILES RD,AUSTINTOWN,OH,44515,330-505-3532 (TRAVEL CENTER),330-505-3532 (MCDONALD'S),,215,13,8,1,223,5,5,330-505-3548,,,3.499,4.259,2.899,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #303,location_details.php?id=11759,https://www.truckstopsandservices.com/location_details.php?id=11759,Trucker,pilot,41.417036,-84.104196,US 6/24,905 AMERICAN RD,NAPOLEON,OH,43545,419-599-0043 (TRAVEL CENTER),419-599-0043 (SUBWAY),,75,7,5,0,41,9,9,419-599-0051,,,3.659,4.259,2.839,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #309,location_details.php?id=17832,https://www.truckstopsandservices.com/location_details.php?id=17832,Trucker,pilot,39.737211,-81.527188,I-77,44133 FAIRGROUND RD,CALDWELL,OH,43724,740-732-5656 (TRAVEL CENTER),740-732-6566 (ARBY'S),,50,5,5,0,25,0,0,740-732-1404,,,3.499,4.259,2.999,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #360,location_details.php?id=17835,https://www.truckstopsandservices.com/location_details.php?id=17835,Trucker,pilot,41.137083,-83.661222,I-75,11471 STATE ROUTE 613W,FINDLAY,OH,45840,419-299-3381 (TRAVEL CENTER),419-299-3577 (SUBWAY),,80,7,5,0,164,5,5,419-299-3096,419-299-3577 (TACO BELL),,,,,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #4,location_details.php?id=17767,https://www.truckstopsandservices.com/location_details.php?id=17767,Trucker,pilot,41.465917,-82.06092,I-90,39115 COLORADO RD,AVON,OH,44011,440-934-0110 (TRAVEL CENTER),,,55,6,3,0,151,13,13,440-934-1168,,,3.659,4.259,2.859,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #449,location_details.php?id=47340,https://www.truckstopsandservices.com/location_details.php?id=47340,Trucker,pilot,40.057241,-81.051378,I-70,66377 BELMONT MORRISTOWN RD,BELMONT,OH,43718,740-782-0134 (TRAVEL CENTER),740-782-0134 (SUBWAY),,57,8,9,0,208,0,0,740-782-0148,,,3.659,4.259,2.759,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #454,location_details.php?id=17840,https://www.truckstopsandservices.com/location_details.php?id=17840,Trucker,pilot,39.95911,-83.370986,I-70,1365 STATE ROUTE 42 NE,LONDON,OH,43140,614-879-4128 (TRAVEL CENTER),614-879-5997 (ARBY'S),,84,9,9,0,79,31,31,614-879-4137,614-879-5997 (CINNABON),,3.599,4.259,2.939,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #455,location_details.php?id=17843,https://www.truckstopsandservices.com/location_details.php?id=17843,Trucker,pilot,40.370121,-82.829832,I-71,488 OH 61,MARENGO,OH,43334,419-253-1400 (TRAVEL CENTER),419-253-9276 (ARBY'S),,65,7,5,0,140,5,5,419-253-1402,,,3.799,4.259,2.959,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #457,location_details.php?id=17846,https://www.truckstopsandservices.com/location_details.php?id=17846,Trucker,pilot,40.833261,-83.967787,I-75,427 E MAIN ST,BEAVERDAM,OH,45808,419-643-6023 (TRAVEL CENTER),419-643-7233 (SUBWAY),,105,9,10,5,135,0,0,419-643-6085,419-643-6023 (MCDONALD'S),,3.459,4.259,2.799,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #469,location_details.php?id=38337,https://www.truckstopsandservices.com/location_details.php?id=38337,Trucker,pilot,40.750776,-81.402565,I-77,2320 FAIRCRESAT ST,CANTON,OH,44706,330-484-3965 (TRAVEL CENTER),330-484-3991 (SUBWAY),,75,8,7,0,101,20,20,330-484-6304,330-484-3991 (DUNKIN' DONUTS),,3.699,4.259,2.899,,330-484-3991 (CINNABON),,,,,
35,Ohio,PILOT TRAVEL CENTER #597,location_details.php?id=47429,https://www.truckstopsandservices.com/location_details.php?id=47429,Trucker,pilot,39.338049,-82.951846,US 50/23,1111 E MAIN ST,CHILLICOTHE,OH,45601,740-772-2300 (TRAVEL CENTER),740-772-2300 (MOE'S SOUTHWEST GRILL),,75,7,5,0,,5,5,740-340-3674,,,3.799,4.259,2.729,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #6,location_details.php?id=17770,https://www.truckstopsandservices.com/location_details.php?id=17770,Trucker,pilot,39.996604,-81.577446,I-70,61700 SOUTHGATE RD,CAMBRIDGE,OH,43725,740-439-0989 (TRAVEL CENTER),740-439-9226 (SUBWAY),,35,6,3,0,178,0,0,740-432-9607,,,3.559,4.259,2.859,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #8,location_details.php?id=17773,https://www.truckstopsandservices.com/location_details.php?id=17773,Trucker,pilot,39.558429,-82.957987,US 23,25600 US 23,CIRCLEVILLE,OH,43113,740-420-8942 (TRAVEL CENTER),740-420-8942 (PIZZA HUT),,50,5,3,0,PITTSBURG RD,0,0,740-420-3972,,,3.799,4.259,3.039,,,,,,,
35,Ohio,PILOT TRAVEL CENTER #9,location_details.php?id=17776,https://www.truckstopsandservices.com/location_details.php?id=17776,Trucker,pilot,39.541821,-84.291361,I-75,6830 FRANKLIN LEBANON RD,FRANKLIN,OH,45005,937-746-4488 (TRAVEL CENTER),937-746-4409 (SUBWAY),,200,11,7,5,36,20,20,937-743-3006,937-746-4409 (DUNKIN' DONUTS),,3.659,4.259,2.759,,,,,,,
35,Ohio,PILOT TRAVEL CENTER - MR. FUEL,location_details.php?id=2071,https://www.truckstopsandservices.com/location_details.php?id=2071,Trucker,pilot,41.139164,-80.717201,I-80,2840 SALT SPRINGS RD,GIRARD,OH,44420,330-530-4024 (TRAVEL CENTER),330-530-4024 (PILOT DELI),,60,14,10,0,226,5,5,330-530-4032,,,3.159,3.999,2.899,,,,,,,
35,Ohio,PS FOOD MART,location_details.php?id=54816,https://www.truckstopsandservices.com/location_details.php?id=54816,Trucker,sunoco,41.56832,-83.671127,US 20,552 ILLINOIS AVE,MAUMEE,OH,43537,419-891-9046 (TRAVEL CENTER),,,0,3,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,QUICK MART & MORE,location_details.php?id=54826,https://www.truckstopsandservices.com/location_details.php?id=54826,Trucker,sunoco,40.78964,-80.776371,OH 45,7662 HWY 45,LISBON,OH,44432,330-420-9861 (TRAVEL CENTER),,,1,2,0,0,,0,0,330-420-9861,,,,,,,,,,,,
35,Ohio,QUIK MART & MORE,location_details.php?id=11768,https://www.truckstopsandservices.com/location_details.php?id=11768,Trucker,sunoco,40.393425,-80.728366,US 22,1061 CANTON RD,STEUBENVILLE,OH,43953,740-266-6980 (TRAVEL CENTER),740-266-6980 (KINGS),,25,5,0,0,,0,0,740-266-6931,,,,,,,,,,,,
35,Ohio,RaceTrac #2652,location_details.php?id=64649,https://www.truckstopsandservices.com/location_details.php?id=64649,Trucker,,41.0888317,-83.6583402,I-75,,Findlay,OH,45840,,,,,,,,,,,,,,,,,,,,,,,
35,Ohio,RAMBLER'S ROOST RESTAURANT & TRUCK STOP,location_details.php?id=11809,https://www.truckstopsandservices.com/location_details.php?id=11809,Trucker,sunoco,40.87876,-84.471354,LINCOLN HWY,18191 LINCOLN HWY,MIDDLE POINT,OH,45863,419-968-2118 (TRAVEL CENTER),419-968-2118 (THE BEARS DEN),,31,4,1,0,,0,0,419-968-2344,,,,,,,,,,,,
35,Ohio,SAM'S TRUCK STOP,location_details.php?id=47472,https://www.truckstopsandservices.com/location_details.php?id=47472,Trucker,sunoco,41.70459,-83.526852,I-75,812 MATZINGER RD,TOLEDO,OH,43612,419-727-1875 (TRAVEL CENTER),419-727-1875 (SUBWAY),,40,4,3,2,,0,40,,419-727-1875 (KRISPY KRUNCHY CHICKEN),,,,,,419-727-1875 (SAM'S DELI),,,,,
35,Ohio,SEAMEN FOOD MART,location_details.php?id=11753,https://www.truckstopsandservices.com/location_details.php?id=11753,Trucker,marathon,38.933369,-83.56927,OH 247,17286 OH 247,SEAMAN,OH,45679,937-386-2877 (TRAVEL CENTER),,,12,2,0,0,,0,0,,,,,,,,,,,,,
35,Ohio,SEAWAY GAS & PETROLEUM,location_details.php?id=54905,https://www.truckstopsandservices.com/location_details.php?id=54905,Trucker,ind_dealer_1,41.49379,-81.700762,US 6,1690 COLUMBUS RD,CLEVELAND,OH,44113,216-566-9070,,,0,3,0,0,,0,0,216-621-6554,,,,,,,,,,,,
35,Ohio,SHAWNEE FUEL STOP,location_details.php?id=47437,https://www.truckstopsandservices.com/location_details.php?id=47437,Trucker,ind_dealer_1,40.686757,-84.126337,I-75,1250 W BREESE RD,LIMA,OH,45806,419-224-7297 (TRAVEL CENTER),,,23,8,2,0,120,0,0,567-289-6214,,,,,,,,,,,,
