state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 4,Phone 5,Fax,Exit,https,Diesel,Bulk Def,Unleaded,Propane,# of Men's Showers,http,Road Name,Hours of Operation,Mailing Address,htp
45,Texas,BUNNY'S TRUCK STOP,location_details.php?id=47741,http://www.rvandtravelers.com/location_details.php?id=47741,RVer,shell_,,,LOOP 323,,638 E NE LOOP 323,TYLER,TX,75706,903-526-6786 (TRAVEL CENTER),,,10,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CAMPBELL STORE AND CAFE,location_details.php?id=47532,http://www.rvandtravelers.com/location_details.php?id=47532,RVer,exxon,,,I-30,,319 HWY 50,GREENVILLE,TX,75401,909-454-4580 (TRAVEL CENTER),,,10,0,0,2,0,0,,,,101,,,,,,,,,,,
45,Texas,CANTON TRAVEL CENTER,location_details.php?id=473,http://www.rvandtravelers.com/location_details.php?id=473,RVer,pilot,,,I-20,,9800 I-20 W,CANTON,TX,75103,903-829-2600 (TRAVEL CENTER),903-829-2600 (A & W),903-829-2600 (LONG JOHN SILVERS),50,0,0,5,4,1,,,903-829-2605,533,www.pilotflyingj.com/stores/883/,3.199,3.959,,,,,,,,
45,Texas,CEDAR CREEK TRUCK STOP,location_details.php?id=54039,http://www.rvandtravelers.com/location_details.php?id=54039,RVer,exxon,,,TX 71/21,,1273 HWY 71 W,BASTROP,TX,78602,512-303-6505 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=48409,http://www.rvandtravelers.com/location_details.php?id=48409,RVer,ind_dealer_1,,,I-20,,16242 US 271,TYLER,TX,75708,903-877-3790 (TRAVEL CENTER),903-877-3790 (CARL'S JR),903-877-3790 (SUBWAY),90,0,0,7,5,0,,,,571,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=493,http://www.rvandtravelers.com/location_details.php?id=493,RVer,ind_dealer_1,,,I-35,,12310 NW H K DODGEN LOOP,TEMPLE,TX,76501,254-778-3000 (TRAVEL CENTER),254-778-3000 (WENDY'S),,25,0,0,7,2,0,,,254-778-5692,304,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=494,http://www.rvandtravelers.com/location_details.php?id=494,RVer,ind_dealer_1,,,I-35,,1600 N I-35,BELTON,TX,76513,254-939-8979 (TRAVEL CENTER),254-939-8979 (FRESH EATS CAFE),,20,0,0,5,2,0,,,,293-A (NB ONLY),,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=496,http://www.rvandtravelers.com/location_details.php?id=496,RVer,ind_dealer_1,,,TX 6,,6201 IMPERIAL DR,WACO,TX,76712,254-776-9368 (TRAVEL CENTER),,,2,0,0,8,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47549,http://www.rvandtravelers.com/location_details.php?id=47549,RVer,valero,,,US 83,,2004 AVE F NW,CHILDRESS,TX,79201,940-937-0040 (TRAVEL CENTER),940-937-0040 (LITTLE CAESARS),940-937-0040 (SUBWAY),20,0,0,4,2,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47620,http://www.rvandtravelers.com/location_details.php?id=47620,RVer,shell_,,,TX 171,,8845 TX-171,GODLEY,TX,76044,817-389-2926 (TRAVEL CENTER),,,6,,,3,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47770,http://www.rvandtravelers.com/location_details.php?id=47770,RVer,ind_dealer_1,,,US 287,,2822 US-287,VERNON,TX,76384,940-552-7700 (TRAVEL CENTER),,,55,,,5,2,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47774,http://www.rvandtravelers.com/location_details.php?id=47774,RVer,ind_dealer_1,,,I-35,,5601 BAGBY AVE,WACO,TX,76711,254-662-2221 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,330,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=12217,http://www.rvandtravelers.com/location_details.php?id=12217,RVer,ind_dealer_1,,,US 77,,1005 E 1ST ST,CAMERON,TX,76520,254-697-4781 (TRAVEL CENTER),254-697-4781 (CLEMMIKESKA),,30,0,0,5,2,0,,,254-697-8137,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=12321,http://www.rvandtravelers.com/location_details.php?id=12321,RVer,shell_,,,US 281,,312 N RICE ST,HAMILTON,TX,76531,254-386-5588 (TRAVEL CENTER),,,10,,,3,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47726,http://www.rvandtravelers.com/location_details.php?id=47726,RVer,valero,,,US 60,,11818 US-60,PAMPA,TX,79065,806-665-0491 (TRAVEL CENTER),,,10,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47704,http://www.rvandtravelers.com/location_details.php?id=47704,RVer,shell_,,,TX 6,,201 W FREDERICK ST,RIESEL,TX,76682,254-896-7777 (TRAVEL CENTER),254-896-7777 (SUBWAY),,5,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=47736,http://www.rvandtravelers.com/location_details.php?id=47736,RVer,ind_dealer_1,,,I-27,,3701 OLTEN RD,PLAINVIEW,TX,79072,806-291-6836 (TRAVEL CENTER),,,50,0,0,6,0,0,,,,49,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=18880,http://www.rvandtravelers.com/location_details.php?id=18880,RVer,exxon,,,TX 22/36,,1101 E MAIN ST,HAMILTON,TX,76531,254-386-8850 (TRAVEL CENTER),,,9,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO,location_details.php?id=55277,http://www.rvandtravelers.com/location_details.php?id=55277,RVer,ind_dealer_1,,,TX 6,,107 HWY 6 S,MARLIN,TX,76661,254-804-0087 (TRAVEL CENTER),254-804-0087 (SUBWAY),,5,0,0,2,3,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0056,location_details.php?id=54041,http://www.rvandtravelers.com/location_details.php?id=54041,RVer,ind_dealer_1,,,TX 31,,1002 NW 2ND ST,KERENS,TX,75144,903-396-7811 (TRAVEL CENTER),,,10,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0057,location_details.php?id=54042,http://www.rvandtravelers.com/location_details.php?id=54042,RVer,ind_dealer_1,,,US 77,,8944 HWY 77 N,LEXINGTON,TX,78947,979-773-4040 (TRAVEL CENTER),,,8,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0058,location_details.php?id=54043,http://www.rvandtravelers.com/location_details.php?id=54043,RVer,ind_dealer_1,,,US 79,,826 E AVENUE C,MILANO,TX,76556,512-455-2400 (TRAVEL CENTER),,,20,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0064,location_details.php?id=54044,http://www.rvandtravelers.com/location_details.php?id=54044,RVer,ind_dealer_1,,,TX 14,,301 S MLK JR HWY,MEXIA,TX,76667,254-472-0226 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0098,location_details.php?id=54045,http://www.rvandtravelers.com/location_details.php?id=54045,RVer,ind_dealer_1,,,US 271,,1011 US HWY 271 S,GILMER,TX,75644,903-680-1016 (TRAVEL CENTER),903-680-1016 (LITTLE CAESARS),,3,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #0099,location_details.php?id=54046,http://www.rvandtravelers.com/location_details.php?id=54046,RVer,ind_dealer_1,,,US 290,,3025 E AUSTIN ST,GIDDINGS,TX,78942,979-212-0230 (TRAVEL CENTER),979-212-0230 (WHICH WICH),,50,0,0,6,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO #1050,location_details.php?id=54051,http://www.rvandtravelers.com/location_details.php?id=54051,RVer,ind_dealer_1,,,I-30,,533 I-30 W,MT VERNON,TX,75457,903-588-2319 (TRAVEL CENTER),903-588-2319 (HUDDLE HOUSE),,20,0,0,4,3,0,,,,146,,,,,,,,,,,
45,Texas,CEFCO #2076,location_details.php?id=54052,http://www.rvandtravelers.com/location_details.php?id=54052,RVer,ind_dealer_1,,,US 60,,512 US HWY 60,PANHANDLE,TX,79068,806-537-3016 (TRAVEL CENTER),806-537-3016 (SONIC),806-537-3016 (HUNT BROTHERS PIZZA),25,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CEFCO TRAVEL CENTER,location_details.php?id=24304,http://www.rvandtravelers.com/location_details.php?id=24304,RVer,ind_dealer_1,,,US 287,,7401 NORTHWEST FWY,IOWA PARK,TX,76305,940-687-2340 (TRAVEL CENTER),940-687-2340 (HUNT BROTHERS PIZZA),,25,0,0,5,1,0,,,940-687-2338,FM 369,,,,,,,,,,,
45,Texas,CHECK POINT,location_details.php?id=47681,http://www.rvandtravelers.com/location_details.php?id=47681,RVer,shell_,,,US 259,,104 RAILROAD ST,MOUNT ENTERPRISE,TX,75681,903-822-4036 (TRAVEL CENTER),,,10,,,3,0,0,,,,,,,,,,,,,,,
45,Texas,CHEVRON,location_details.php?id=212,http://www.rvandtravelers.com/location_details.php?id=212,RVer,chevron,,,I-10,,7614 LYONS AVE,HOUSTON,TX,77020,713-673-7276 (TRAVEL CENTER),,,0,,,3,0,0,,,,773-A,,,,,,,,,,,
45,Texas,CHEVRON EXPRESS,location_details.php?id=54075,http://www.rvandtravelers.com/location_details.php?id=54075,RVer,chevron,,,BUS 90,,4808 N MCCARTY ST,HOUSTON,TX,77013,713-670-9400 (TRAVEL CENTER),,,,,,9,,,,,,,,,,,,,,,,,
45,Texas,CHEVRON FOOD MART,location_details.php?id=54076,http://www.rvandtravelers.com/location_details.php?id=54076,RVer,chevron,,,US 290,,3863 HWY 290 E,PAIGE,TX,77833,512-253-0276 (TRAVEL CENTER),512-253-0276 (PAIGE DELI),,10,0,0,3,2,,,,,,,,,,,,,,,,
45,Texas,CHEVRON FOOD MART,location_details.php?id=528,http://www.rvandtravelers.com/location_details.php?id=528,RVer,chevron,,,I-610,,6900 N LOOP E FWY,HOUSTON,TX,77028,713-672-1918 (TRAVEL CENTER),,,10,,,6,0,0,,,,22,,,,,,,,,,,
45,Texas,CHEVRON FOOD MART,location_details.php?id=12170,http://www.rvandtravelers.com/location_details.php?id=12170,RVer,chevron,,,US 59,,14651 HWY 59,SPLENDORA,TX,77372,832-793-5001 (TRAVEL CENTER),,,0,,,2,0,0,,,,,,,,,,,,,,,
45,Texas,CHEVRON TRUCK STOP,location_details.php?id=12178,http://www.rvandtravelers.com/location_details.php?id=12178,RVer,chevron,,,US 59,,14555 US 59,HUMBLE,TX,77396,281-441-6462 (TRAVEL CENTER),,,0,,,3,0,0,,,,,,,,,,,,,,,
45,Texas,CHEVRON TRUCK STOP,location_details.php?id=12346,http://www.rvandtravelers.com/location_details.php?id=12346,RVer,chevron,,,US 290,,51267 US 290 E,HEMPSTEAD,TX,77445,979-921-9114 (TRAVEL CENTER),,,6,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CHILLERZ,location_details.php?id=12304,http://www.rvandtravelers.com/location_details.php?id=12304,RVer,ind_dealer_1,,,US 277,,2302 N SWENSON ST,STAMFORD,TX,79553,325-773-5532 (TRAVEL CENTER),,,10,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CHISHOLM TRAVEL CENTER,location_details.php?id=47667,http://www.rvandtravelers.com/location_details.php?id=47667,RVer,ind_dealer_1,,,FM 2469,,160 FM 2469 W,MERTZON,TX,76941,325-835-7100 (TRAVEL CENTER),,,20,0,0,8,0,0,,,,,,,,,,,,,,,
45,Texas,CHISHOLM TRAVEL CENTER,location_details.php?id=47718,http://www.rvandtravelers.com/location_details.php?id=47718,RVer,ind_dealer_1,,,US 62/82,,110 ARNETT AVE,ROPESVILLE,TX,79358,806-562-2030 (TRAVEL CENTER),,,5,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CHISUMS TRAVEL CENTER,location_details.php?id=12200,http://www.rvandtravelers.com/location_details.php?id=12200,RVer,ind_dealer_1,,,US 62/82,,1106 LUBBOCK RD,BROWNFIELD,TX,79316,806-637-3151 (TRAVEL CENTER),,,20,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIMARRON CROSSING,location_details.php?id=47772,http://www.rvandtravelers.com/location_details.php?id=47772,RVer,shell_,,,US 87,,13515 US-87,VICTORIA,TX,77904,361-576-4460 (TRAVEL CENTER),,,0,,,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE BAR TRUCK PLAZA,location_details.php?id=546,http://www.rvandtravelers.com/location_details.php?id=546,RVer,exxon,,,I-10,,3331 I-10 E,OZONA,TX,76943,325-392-2637 (TRAVEL CENTER),,,150,0,0,5,2,2,,,325-392-5078,372,,,,,,,,,,,
45,Texas,CIRCLE G TRUCK STOP,location_details.php?id=47641,http://www.rvandtravelers.com/location_details.php?id=47641,RVer,shell_,,,US 183,,2024 US 183,GONZALES,TX,78629,830-672-1554,,,25,,,4,0,0,,,,TX 97,,,,,,,,,,,
45,Texas,CIRCLE H,location_details.php?id=47782,http://www.rvandtravelers.com/location_details.php?id=47782,RVer,shell_,,,I-20,,67125 I-20,SANTO,TX,76472,940-769-2584 (TRAVEL CENTER),940-769-2584 (SUBWAY),,10,0,0,3,0,0,,,940-769-2105,386,,3.059,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47802,http://www.rvandtravelers.com/location_details.php?id=47802,RVer,circle_k__3774,,,I-45,,620 N FM 3083 RD E,CONROE,TX,77303,936-756-6192 (TRAVEL CENTER),,,10,0,0,3,0,0,,,,89,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47781,http://www.rvandtravelers.com/location_details.php?id=47781,RVer,circle_k__3774,,,US 83,,3225 E EXPY 83,WESLACO,TX,78596,956-969-3038 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=12375,http://www.rvandtravelers.com/location_details.php?id=12375,RVer,circle_k__3774,,,TX 30,,15513 SH 30,ROANS PRAIRIE,TX,77875,936-874-2720 (TRAVEL CENTER),,,2,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47674,http://www.rvandtravelers.com/location_details.php?id=47674,RVer,circle_k__3774,,,I-35,,9111 N I-35,JARRELL,TX,76537,512-746-5039 (TRAVEL CENTER),512-746-5039 (SUBWAY),,25,0,0,6,0,0,,,,RONALD REAGAN BLVD,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47540,http://www.rvandtravelers.com/location_details.php?id=47540,RVer,circle_k__3774,,,TX 180,,3511 W DAVIS ST,DALLAS,TX,75211,214-337-0436 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47659,http://www.rvandtravelers.com/location_details.php?id=47659,RVer,shell_,,,I-37,,10537 TX-359,MATHIS,TX,78368,361-547-9216 (TRAVEL CENTER),361-547-9216 (MCDONALD'S),,5,0,0,4,0,0,,,,36,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47637,http://www.rvandtravelers.com/location_details.php?id=47637,RVer,exxon,,,US 90A,,1107 E SARAH DEWITT DR,GONZALES,TX,78629,830-672-2149 (TRAVEL CENTER),830-672-2149 (MAMA'S KITCHEN),,12,0,0,6,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47636,http://www.rvandtravelers.com/location_details.php?id=47636,RVer,circle_k__3774,,,WALLISVILLE & DELL DALE,,16222 WALLISVILLE RD,HOUSTON,TX,77049,281-457-1173 (TRAVEL CENTER),,,6,,,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54103,http://www.rvandtravelers.com/location_details.php?id=54103,RVer,circle_k__3774,,,TX 71,,2854 HWY 71 W,CEDAR CREEK,TX,78617,512-386-8292 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54106,http://www.rvandtravelers.com/location_details.php?id=54106,RVer,circle_k__3774,,,TX 19,,738 S ROBB ST,TRINITY,TX,75862,936-594-8393 (TRAVEL CENTER),,,10,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54107,http://www.rvandtravelers.com/location_details.php?id=54107,RVer,circle_k__3774,,,I-35,,17599 N I-35 S,SCHERTZ,TX,78154,210-651-9536 (TRAVEL CENTER),210-651-9536 (SUBWAY),,0,0,0,3,0,0,,,,175,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54108,http://www.rvandtravelers.com/location_details.php?id=54108,RVer,valero,,,TX 249,,1303 W MT HOUSTON RD,HOUSTON,TX,77038,281-447-7160 (TRAVEL CENTER),,,5,0,0,6,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54109,http://www.rvandtravelers.com/location_details.php?id=54109,RVer,circle_k__3774,,,TX 71,,1483 W TX 71,BASTROP,TX,78602,512-321-3205 (TRAVEL CENTER),,,5,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54110,http://www.rvandtravelers.com/location_details.php?id=54110,RVer,circle_k__3774,,,US 88,,4585 RUBEN M TORRES BLVD,BROWNSVILLE,TX,78521,956-838-0949 (TRAVEL CENTER),,,3,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54151,http://www.rvandtravelers.com/location_details.php?id=54151,RVer,circle_k__3774,,,FM 3083,,12464 FM 3083,CONROE,TX,77301,936-756-0299 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=54158,http://www.rvandtravelers.com/location_details.php?id=54158,RVer,circle_k__3774,,,I-10,,1239 N ZARAGOZA RD,EL PASO,TX,79907,915-859-9802 (TRAVEL CENTER),,,15,0,0,2,0,0,,,,32,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=581,http://www.rvandtravelers.com/location_details.php?id=581,RVer,ind_dealer_1,,,I-20,,2256 N TRADE DAYS BLVD,CANTON,TX,75103,903-567-5041 (TRAVEL CENTER),,,12,0,0,5,0,0,,,,527,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47687,http://www.rvandtravelers.com/location_details.php?id=47687,RVer,circle_k__3774,,,US 77,,2700 S HWY 77 BYP,KINGSVILLE,TX,78363,361-221-9781 (TRAVEL CENTER),361-221-9781 (MCDONALD'S),,50,0,0,5,3,0,,,361-221-9781,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47764,http://www.rvandtravelers.com/location_details.php?id=47764,RVer,valero,,,TX 16,,3093 TX-16,TILDEN,TX,78072,361-274-3520 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,TX 72,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3309,http://www.rvandtravelers.com/location_details.php?id=3309,RVer,circle_k__3774,,,I-35,,11607 N I-35,SAN ANTONIO,TX,78233,210-599-7200 (TRAVEL CENTER),,,10,0,0,7,2,0,,,,169,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3310,http://www.rvandtravelers.com/location_details.php?id=3310,RVer,shell_,,,I-35,,134575 I-35,SAN ANTONIO/VON ORMY,TX,78073,210-622-3435 (TRAVEL CENTER),,,8,0,0,1,0,0,,,,141,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3350,http://www.rvandtravelers.com/location_details.php?id=3350,RVer,circle_k__3774,,,I-30,,4801 MOULTON ST,GREENVILLE,TX,75401,903-455-4373 (TRAVEL CENTER),,,35,0,0,6,0,0,,,,94,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3583,http://www.rvandtravelers.com/location_details.php?id=3583,RVer,exxon,,,I-20,,8181 S LANCASTER RD,DALLAS,TX,75241,469-567-4000 (TRAVEL CENTER),469-567-4000 (TACO 24),469-567-4000 (SUBWAY),100,,,9,6,2,469-567-4000 (POPEYE'S),,469-567-4001,470,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3599,http://www.rvandtravelers.com/location_details.php?id=3599,RVer,circle_k__3774,,,I-20,,1703 TX-34,TERRELL,TX,75160,972-524-2239 (TRAVEL CENTER),,,30,0,0,5,0,0,,,,501,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3600,http://www.rvandtravelers.com/location_details.php?id=3600,RVer,circle_k__3774,,,I-30,,905 N MCCOY BLVD,NEW BOSTON,TX,75570,903-628-5221 (TRAVEL CENTER),,,0,0,0,3,2,0,,,,201,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=3602,http://www.rvandtravelers.com/location_details.php?id=3602,RVer,circle_k__3774,,,I-820,,500 S SAGINAW BLVD,SAGINAW,TX,76179,817-232-2850 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,13,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47507,http://www.rvandtravelers.com/location_details.php?id=47507,RVer,circle_k__3774,,,I-20,,8000 SW LOOP 820,BENBROOK,TX,76126,817-249-5757 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,429-B,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=12282,http://www.rvandtravelers.com/location_details.php?id=12282,RVer,circle_k__3774,,,US 175,,531 E MALLOY BRIDGE,SEAGOVILLE,TX,75159,972-287-7844 (TRAVEL CENTER),,,12,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K,location_details.php?id=47553,http://www.rvandtravelers.com/location_details.php?id=47553,RVer,circle_k__3774,,,US 290,,13810 SAWYER RANCH,DRIPPING SPRINGS,TX,78620,512-858-7637 (TRAVEL CENTER),,,2,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K  #1070,location_details.php?id=54154,http://www.rvandtravelers.com/location_details.php?id=54154,RVer,valero,,,TX 1604,,11380 SHAENFIELD RD,SAN ANTONIO,TX,78254,210-688-9078 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,
45,Texas,CIRCLE K  #1501,location_details.php?id=54162,http://www.rvandtravelers.com/location_details.php?id=54162,RVer,valero,,,I-37,,5202 IH 37,CORPUS CHRISTI,TX,78407,361-881-9207 (TRAVEL CENTER),,,0,0,0,2,0,,,,,3-A,,,,,,,,,,,
45,Texas,CIRCLE K  #1545,location_details.php?id=54163,http://www.rvandtravelers.com/location_details.php?id=54163,RVer,circle_k__3774,,,US 87,,4150 STATE HWY 72 W,CUERO,TX,77954,361-275-9546 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,TX 72,,,,,,,,,,,
45,Texas,CIRCLE K #1030,location_details.php?id=54152,http://www.rvandtravelers.com/location_details.php?id=54152,RVer,valero,,,AT&T CENTER PKWY,,1171 AT&T CENTER PKWY,SAN ANTONIO,TX,78219,210-299-1525 (TRAVEL CENTER),210-299-1525 (SUBWAY),,0,0,0,4,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K #1067,location_details.php?id=54153,http://www.rvandtravelers.com/location_details.php?id=54153,RVer,circle_k__3774,,,I-410,,9350 SE LOOP 410,SAN ANTONIO,TX,78223,210-633-9624 (TRAVEL CENTER),,,10,0,0,3,0,0,,,,42,,,,,,,,,,,
45,Texas,CIRCLE K #1074,location_details.php?id=54155,http://www.rvandtravelers.com/location_details.php?id=54155,RVer,valero,,,I-35,,21901 I-35,NEW BRAUNFELS,TX,78132,830-625-2651 (TRAVEL CENTER),830-625-2651 (SUBWAY),,0,0,0,2,0,0,,,,178,,,,,,,,,,,
45,Texas,CIRCLE K #1077,location_details.php?id=54156,http://www.rvandtravelers.com/location_details.php?id=54156,RVer,valero,,,TX 97,,2370 W OAKLAWN RD,PLEASANTON,TX,78064,830-569-2239 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K #1078,location_details.php?id=54157,http://www.rvandtravelers.com/location_details.php?id=54157,RVer,circle_k__3774,,,TX 97,,1003 STATE HWY 123 S,STOCKDALE,TX,78160,830-996-1050 (TRAVEL CENTER),,,20,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K #1325,location_details.php?id=54161,http://www.rvandtravelers.com/location_details.php?id=54161,RVer,valero,,,TX 121,,1009 S LOOP 121,BELTON,TX,76513,254-933-7619 (TRAVEL CENTER),254-933-7619 (SUBWAY),,3,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K #1546,location_details.php?id=54164,http://www.rvandtravelers.com/location_details.php?id=54164,RVer,valero,,,TX 97,,1724 E SARAH DEWITT DR,GONZALES,TX,78629,830-672-2103 (TRAVEL CENTER),,,10,0,0,3,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE K #1547,location_details.php?id=54165,http://www.rvandtravelers.com/location_details.php?id=54165,RVer,circle_k__3774,,,US 181,,908 10TH ST,FLORESVILLE,TX,78114,830-393-1942 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,TX 97,,,,,,,,,,,
45,Texas,CIRCLE K #1552,location_details.php?id=54166,http://www.rvandtravelers.com/location_details.php?id=54166,RVer,valero,,,TX 45,,12200 FM 969,AUSTIN,TX,78724,512-276-3918 (TRAVEL CENTER),512-276-3918 (SUBWAY),,6,0,0,2,0,0,,,,444,,,,,,,,,,,
45,Texas,CIRCLE K #1559,location_details.php?id=54169,http://www.rvandtravelers.com/location_details.php?id=54169,RVer,valero,,,US 281,,101 N WATER ST,BURNET,TX,78611,512-756-4826 (TRAVEL CENTER),,,1,0,0,2,0,0,,,,TX 29,,,,,,,,,,,
45,Texas,CIRCLE K #1564,location_details.php?id=54170,http://www.rvandtravelers.com/location_details.php?id=54170,RVer,valero,,,I-35,,1301 N LOOP 340,LACY LAKEVIEW,TX,76705,254-867-1407 (TRAVEL CENTER),,,,,,3,,,,,,339,,,,,,,,,,,
45,Texas,CIRCLE K #1566,location_details.php?id=54171,http://www.rvandtravelers.com/location_details.php?id=54171,RVer,valero,,,US 84,,25930 W US-84,WACO,TX,76712,254-848-2730 (TRAVEL CENTER),254-848-2730 (SUBWAY),,0,0,0,2,0,0,,,,,,,,,,,,,,,
45,Texas,CIRCLE S CHEVRON,location_details.php?id=54132,http://www.rvandtravelers.com/location_details.php?id=54132,RVer,chevron,,,FM 529,,12222 FM 529,HOUSTON,TX,77041,713-849-3816 (TRAVEL CENTER),,,20,0,0,6,0,0,,,713-896-7637,,,,,,,,,,,,
45,Texas,COBRA TRUCK STOP,location_details.php?id=620,http://www.rvandtravelers.com/location_details.php?id=620,RVer,shell_,,,I-10,,17141 E FWY,CHANNELVIEW,TX,77530,281-864-5059 (TRAVEL CENTER),,,15,0,0,6,2,0,,,,785,,,,,,1,,,,,
45,Texas,COLUMBUS TRAVEL CENTER,location_details.php?id=47555,http://www.rvandtravelers.com/location_details.php?id=47555,RVer,exxon,,,I-10,,4800 I-10,COLUMBUS,TX,78934,979-733-0000 (TRAVEL CENTER),,,25,,,5,2,0,,,,698,,,,,,,,,,,
45,Texas,CONNER'S GAS & DIESEL,location_details.php?id=54143,http://www.rvandtravelers.com/location_details.php?id=54143,RVer,ind_dealer_1,,,I-10,,1415 MCCARTY ST,HOUSTON,TX,77029,713-673-1415 (TRAVEL CENTER),,,0,0,0,6,0,0,,,,773-D,,,,,,,,,,,
