state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Phone 4,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Road Name,https,Hours of Operation,Mailing Address
13,Illinois,GURNEE TRUCK STOP,location_details.php?id=18730,https://www.truckstopsandservices.com/location_details.php?id=18730,Trucker,shell_,42.396023,-87.928714,US 41,,36725 US-41,GURNEE,IL,60031,847-244-1655 (TRAVEL CENTER),,,,12,,,3,2,0,,847-672-4385,,,,,,,,,,
13,Illinois,HANNEL'S TRUCK STOP,location_details.php?id=10738,https://www.truckstopsandservices.com/location_details.php?id=10738,Trucker,ind_dealer_1,39.722859,-90.273305,US 67,,2003 W MORTON AVE,JACKSONVILLE,IL,62650,217-243-3541 (TRAVEL CENTER),,,,30,0,0,2,0,0,,,,,,,,0,,,,
13,Illinois,HAYMAKERS,location_details.php?id=10735,https://www.truckstopsandservices.com/location_details.php?id=10735,Trucker,bp-,39.607291,-90.820047,US 54,,920 W WASHINGTON ST,PITTSFIELD,IL,62363,217-285-2716 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,HILLSDALE EXPRESS LANE,location_details.php?id=1330,https://www.truckstopsandservices.com/location_details.php?id=1330,Trucker,shell_,41.612548,-90.187782,I-88,,32000 CO HWY 2,HILLSDALE,IL,61257,309-658-2345 (TRAVEL CENTER),,,,37,,,6,4,0,10,309-658-2817,,,,,,,,,,
13,Illinois,HINSDALE OASIS EB / WB,location_details.php?id=54394,https://www.truckstopsandservices.com/location_details.php?id=54394,Trucker,7-eleven,41.78416,-87.909256,I-294,25,5802 W TRI STATE TOLLWAY,HINSDALE,IL,60558,630-455-9526 (TRAVEL CENTER),630-455-9526 (MCDONALD'S),630-455-9526 (SBARRO),630-455-9526 (PANDA EXPRESS),20,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,HINSDALE OASIS EB / WB,location_details.php?id=18731,https://www.truckstopsandservices.com/location_details.php?id=18731,Trucker,mobil_oil__type,41.783562,-87.907897,I-294,MM 28 EB/WB,5800 TRI STATE TOLL RD,HINSDALE,IL,60521,630-455-9186 (TRAVEL CENTER),,,,11,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,HIRSCHBACH TRANSPORTATION SERVICES,location_details.php?id=48367,https://www.truckstopsandservices.com/location_details.php?id=48367,Trucker,ind_dealer_1,40.926634,-90.640452,US 34,,1223 N 6TH ST,MONMOUTH,IL,61462,402-404-2000 (TRAVEL CENTER),,,,20,0,0,2,0,0,,,,,,,,0,,,,
13,Illinois,HUCK'S,location_details.php?id=55923,https://www.truckstopsandservices.com/location_details.php?id=55923,Trucker,pilot,38.6252218,-88.9680163,I-57,,1530 W MAIN ST,SALEM,IL,62881,618-548-8225 (TRAVEL CENTER),,,,0,0,0,4,0,0,116,,,3.359,3.999,,,,,,,
13,Illinois,HUCK'S,location_details.php?id=18727,https://www.truckstopsandservices.com/location_details.php?id=18727,Trucker,ind_dealer_1,40.243786,-88.631161,I-74,,925 E CLINTON AVE,FARMER CITY,IL,61842,309-928-9313 (TRAVEL CENTER),,,,20,0,0,5,3,0,159,,,,,,,0,,,,
13,Illinois,HUCK'S FOOD/FUEL,location_details.php?id=10734,https://www.truckstopsandservices.com/location_details.php?id=10734,Trucker,ind_dealer_1,40.312151,-88.985015,US 51,,701 W CLEVELAND ST,HEYWORTH,IL,61745,309-473-2023 (TRAVEL CENTER),,,,20,0,0,5,0,0,US 136,,,,,,,0,,,,
13,Illinois,HUCKS #371,location_details.php?id=54415,https://www.truckstopsandservices.com/location_details.php?id=54415,Trucker,ind_dealer_1,38.29903,-88.903869,IL 37,,1801 S 10TH ST,MOUNT VERNON,IL,62864,618-242-0254 (TRAVEL CENTER),618-242-0254 (GODFATHER'S PIZZA),,,5,0,0,3,0,0,,,,,,,,,,,,
13,Illinois,I-39 EXPRESS LANE,location_details.php?id=1373,https://www.truckstopsandservices.com/location_details.php?id=1373,Trucker,shell_,42.166065,-89.018971,I-39,,4752 BAXTER RD,ROCKFORD,IL,61109,815-874-4398 (TRAVEL CENTER),,,,175,0,0,6,8,0,115,815-874-4398,,,,,,0,,,,
13,Illinois,J&D COUNTRYSIDE,location_details.php?id=10707,https://www.truckstopsandservices.com/location_details.php?id=10707,Trucker,marathon,42.348738,-88.850247,IL 76,,13615 IL-76,POPLAR GROVE,IL,61065,815-765-3729 (TRAVEL CENTER),,,,10,0,0,3,0,0,,815-765-0649,,,,,,0,,,,
13,Illinois,JACK FLASH,location_details.php?id=1440,https://www.truckstopsandservices.com/location_details.php?id=1440,Trucker,shell_,38.839464,-88.780933,I-57,,1003 W WASHINGTON ST,FARINA,IL,62838,618-245-2566 (TRAVEL CENTER),,,,100,0,0,4,0,0,135,,,,,,,0,,,,
13,Illinois,JACK FLASH,location_details.php?id=1508,https://www.truckstopsandservices.com/location_details.php?id=1508,Trucker,66gas,39.445268,-89.647934,I-55,,30239 W FRONTAGE RD,FARMERSVILLE,IL,62533,217-227-3634 (TRAVEL CENTER),,,,30,0,0,6,0,0,72,,,,,,,0,,,,
13,Illinois,JAM JOEY'S,location_details.php?id=54444,https://www.truckstopsandservices.com/location_details.php?id=54444,Trucker,ind_dealer_1,38.43917,-88.946648,I-57,,701 W SOUTH ST,DIX,IL,62830,618-266-9881 (TRAVEL CENTER),,,,0,0,0,1,0,0,103,,,,,,,,,,,
13,Illinois,JUMPIN' JIMMIES,location_details.php?id=54459,https://www.truckstopsandservices.com/location_details.php?id=54459,Trucker,66gas,39.251351,-88.153918,I-70,,110 N HAUGHTON HWY,GREENUP,IL,62428,217-923-5091 (TRAVEL CENTER),,,,,,,2,,,119,,,,,,,,,,,
13,Illinois,K & H TRUCK PLAZA,location_details.php?id=42821,https://www.truckstopsandservices.com/location_details.php?id=42821,Trucker,kh_truck_plaza2016mariamariamaria2016,40.743685,-88.516289,US 24,,,FAIRBURY,IL,61739,815-265-7625,,,,75,,,5,4,2,ALL,,,,,,,,,,,
13,Illinois,K & K AUTO/TRUCK STOP & GARAGE,location_details.php?id=1515,https://www.truckstopsandservices.com/location_details.php?id=1515,Trucker,ind_dealer_1,37.129315,-89.172977,I-57,,1093 MOUNDS RD,MOUNDS,IL,62964,618-342-6690 (TRAVEL CENTER),,,,10,0,0,2,0,1,8,,,,,,,,,,,
13,Illinois,KIRKLAND QUICKSTOP,location_details.php?id=10706,https://www.truckstopsandservices.com/location_details.php?id=10706,Trucker,marathon,42.092792,-88.848655,IL 72,,411 W MAIN ST,KIRKLAND,IL,60146,815-522-3510 (TRAVEL CENTER),,,,0,0,0,7,0,0,,,,,,,,0,,,,
13,Illinois,KRAGE'S MOBIL,location_details.php?id=10717,https://www.truckstopsandservices.com/location_details.php?id=10717,Trucker,ind_dealer_1,41.930662,-87.984323,US 20,,191 E LAKE ST,ADDISON,IL,60101,630-279-5626 (TRAVEL CENTER),,,,0,0,0,3,0,0,,630-832-8998,,,,,,0,,,,
13,Illinois,Kwik Trip #1276,location_details.php?id=64376,https://www.truckstopsandservices.com/location_details.php?id=64376,Trucker,,42.49162,-88.98783,I-90,,,South Beloit,IL,61080,815-379-7000,,,,,,,,,,,,,,,,,,,,,
13,Illinois,LAKE FOREST OASIS,location_details.php?id=1673,https://www.truckstopsandservices.com/location_details.php?id=1673,Trucker,mobil_oil__type,42.253005,-87.901325,I-94,MM 18 EB/WB,13783 W OASIS SERVICE RD,LAKE FOREST,IL,60045,312-961-2539 (TRAVEL CENTER),,,,18,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,LAKE FOREST OASIS 7-11 WB,location_details.php?id=54620,https://www.truckstopsandservices.com/location_details.php?id=54620,Trucker,7-eleven,42.25321,-87.902467,I-94,,13845 W OASIS SERVICE RD,LAKE FOREST,IL,60045,224-234-7095 (TRAVEL CENTER),,,,,,,3,,,OASIS,,,,,,,,,,,
13,Illinois,LAMBO,location_details.php?id=47343,https://www.truckstopsandservices.com/location_details.php?id=47343,Trucker,ind_dealer_1,39.792644,-88.272069,I-57,,1000 E SOUTHLINE RD,TUSCOLA,IL,61953,217-253-3116 (TRAVEL CENTER),217-253-3116 (KRISPY KRUNCHY CHICKEN),,,46,0,0,3,2,0,212,,,,,,,0,,,,
13,Illinois,LAMBO'S,location_details.php?id=48366,https://www.truckstopsandservices.com/location_details.php?id=48366,Trucker,bp-,39.483054,-88.303903,I-57,,100 MILLER RD,MATTOON,IL,61938,217-235-1227 (TRAVEL CENTER),,,,15,,,2,1,0,190,,,,,,,,,,,
13,Illinois,LENNY'S FOOD N FUEL,location_details.php?id=48365,https://www.truckstopsandservices.com/location_details.php?id=48365,Trucker,ind_dealer_1,41.443752,-88.145249,CENTERPOINT WAY,,2951 CENTERPOINT WAY,ELWOOD,IL,60421,779-230-6850 (TRAVEL CENTER),779-230-6850 (DUNKIN' DONUTS),,,50,0,0,10,4,0,,779-230-6854,,,,,,0,,,,
13,Illinois,Lenny's Gas N Wash,location_details.php?id=64377,https://www.truckstopsandservices.com/location_details.php?id=64377,Trucker,,41.660565,-88.489513,Route 34,,,Plano,IL,60545,630-332-6111,,,,,,,,,,,,,,,,,,,,,
13,Illinois,LEROY TRUCK PLAZA,location_details.php?id=1695,https://www.truckstopsandservices.com/location_details.php?id=1695,Trucker,shell_,40.338313,-88.769007,I-74,,805 HEMLOCK ST,LE ROY,IL,61752,309-962-8466 (TRAVEL CENTER),309-962-3710 (WOODY'S DINER),,,72,0,0,7,2,0,149,309-962-8458,,,,,,0,,,,
13,Illinois,LINCOLN OASIS EB,location_details.php?id=18717,https://www.truckstopsandservices.com/location_details.php?id=18717,Trucker,mobil_oil__type,41.578733,-87.599375,I-80/294,MM 159 EB,751 E TRI-STATE,SOUTH HOLLAND,IL,60473,708-225-0781 (TRAVEL CENTER),,,,34,0,0,4,0,0,,,,,,,,,,,,
13,Illinois,LINCOLN OASIS WB,location_details.php?id=18718,https://www.truckstopsandservices.com/location_details.php?id=18718,Trucker,mobil_oil__type,41.578733,-87.599375,I-80/294,MM 159 WB,702 E TRI-STATE,SOUTH HOLLAND,IL,60473,708-225-0658 (TRAVEL CENTER),,,,34,0,0,2,0,0,,,,,,,,0,,,,
13,Illinois,LITTLE NASHVILLE TRUCK STOP,location_details.php?id=1711,https://www.truckstopsandservices.com/location_details.php?id=1711,Trucker,conoco,38.384431,-89.37086,I-27,,11700 IL-127,NASHVILLE,IL,62263,618-478-5777 (TRAVEL CENTER),618-478-5777 (LITTLE NASHVILLE),,,50,0,0,3,1,2,50,,,,,,,,,,,
13,Illinois,LORENZO ROAD FUEL STOP,location_details.php?id=1728,https://www.truckstopsandservices.com/location_details.php?id=1728,Trucker,bp-,41.288759,-88.235585,I-55,,29849 FRONTAGE RD,WILMINGTON,IL,60481,815-476-5583 (TRAVEL CENTER),,,,10,0,0,6,0,0,240,,,,,,,0,,,,
13,Illinois,Love's Travel Stop,location_details.php?id=64345,https://www.truckstopsandservices.com/location_details.php?id=64345,Trucker,,39.961055,-89.563036,I-55,,,Williamsville,IL,62693,217-566-3457,,,,,,,,,,,,,,,,,,,,,
13,Illinois,Love's Travel Stop,location_details.php?id=64358,https://www.truckstopsandservices.com/location_details.php?id=64358,Trucker,,40.1297225,-87.77639,I-74,,,Oakwood,IL,61858,217-354-3855,,,,,,,,,,,,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #249,location_details.php?id=14883,https://www.truckstopsandservices.com/location_details.php?id=14883,Trucker,loves-travel-stops-country-stores_416x416,39.961669,-89.561445,I-55,,991 ANN RUTLEDGE RD,WILLIAMSVILLE,IL,62693,217-566-3448 (TRAVEL CENTER),217-566-3448 (MCDONALD'S),,,60,0,0,6,5,3,109,217-566-3465,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #292,location_details.php?id=24296,https://www.truckstopsandservices.com/location_details.php?id=24296,Trucker,loves-travel-stops-country-stores_416x416,41.11295,-88.415714,I-55,,12 W NORTHBROOK DR,DWIGHT,IL,60420,815-584-9545 (TRAVEL CENTER),815-584-9545 (HARDEE'S),,,120,,,7,5,4,220,815-584-9578,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #318,location_details.php?id=14871,https://www.truckstopsandservices.com/location_details.php?id=14871,Trucker,loves-travel-stops-country-stores_416x416,38.154824,-88.909158,I-57,,202 NORTH AVE,INA,IL,62846,618-437-5275 (TRAVEL CENTER),618-437-5275 (MCDONALD'S),,,120,0,0,7,7,3,83,618-437-5278,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #322,location_details.php?id=22307,https://www.truckstopsandservices.com/location_details.php?id=22307,Trucker,loves-travel-stops-country-stores_416x416,42.454515,-88.99754,I-39/90,,13477 QUALITY DR,ROSCOE,IL,61073,815-389-1923 (TRAVEL CENTER),815-389-1923 (HARDEE'S),,,111,0,0,8,7,5,3,815-389-0848,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #351,location_details.php?id=14878,https://www.truckstopsandservices.com/location_details.php?id=14878,Trucker,loves-travel-stops-country-stores_416x416,41.370784,-89.009938,I-80,,3020 E 8TH RD,UTICA,IL,61373,815-667-4572 (TRAVEL CENTER),815-667-4572 (MCDONALD'S),815-667-4572 (SUBWAY),,69,0,0,7,5,0,81,815-667-4659,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #367,location_details.php?id=22305,https://www.truckstopsandservices.com/location_details.php?id=22305,Trucker,loves-travel-stops-country-stores_416x416,40.339895,-88.761655,I-74,,505 S PERSIMMON DR,LE ROY,IL,61752,309-962-3060 (TRAVEL CENTER),309-962-3060 (ARBY'S),,,95,0,0,7,7,3,149,309-962-3093,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #384,location_details.php?id=14866,https://www.truckstopsandservices.com/location_details.php?id=14866,Trucker,loves-travel-stops-country-stores_416x416,38.874293,-89.388823,I-70,,1900 S STATE RD 127,GREENVILLE,IL,62246,618-664-9287 (TRAVEL CENTER),618-664-9287 (CHESTER'S FRIED CHICKEN),618-664-9287 (SUBWAY),,115,0,0,8,5,3,45,618-664-9622,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #395,location_details.php?id=24298,https://www.truckstopsandservices.com/location_details.php?id=24298,Trucker,loves-travel-stops-country-stores_416x416,41.071793,-87.86846,I-57,,3407 S STATE RD 45 & 52,KANKAKEE,IL,60901,815-929-1549 (TRAVEL CENTER),815-929-1549 (ARBY'S),,,80,0,0,8,7,2,308,815-929-1728,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #529,location_details.php?id=47349,https://www.truckstopsandservices.com/location_details.php?id=47349,Trucker,loves-travel-stops-country-stores_416x416,41.293726,-89.085866,I-39,,1001 W WALNUT ST,OGLESBY,IL,61348,815-883-3561 (TRAVEL CENTER),815-883-3561 (HARDEE'S),,,88,0,0,7,7,3,54,815-883-3683,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #578,location_details.php?id=47366,https://www.truckstopsandservices.com/location_details.php?id=47366,Trucker,loves-travel-stops-country-stores_416x416,38.889095,-89.833743,I-55,,9191 STATE ROUTE 141,HAMEL,IL,62046,618-633-2883 (TRAVEL CENTER),618-633-2883 (MCDONALD'S),618-633-2883 (SUBWAY),,112,0,0,7,7,2,30,618-633-2845,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #583,location_details.php?id=47348,https://www.truckstopsandservices.com/location_details.php?id=47348,Trucker,loves-travel-stops-country-stores_416x416,38.535306,-89.734338,I-64,,8690 RICHTER SCHOOL RD,NEW BADEN,IL,62265,618-588-2257 (TRAVEL CENTER),618-588-2257 (HARDEE'S),,,95,0,0,6,7,4,27,618-588-2263,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #606,location_details.php?id=47374,https://www.truckstopsandservices.com/location_details.php?id=47374,Trucker,loves-travel-stops-country-stores_416x416,41.60022,-87.580742,I-94,,1533 E 162ND ST,SOUTH HOLLAND,IL,60473,708-331-7365 (TRAVEL CENTER),708-331-7365 (HARDEE'S),,,86,0,0,8,7,5,73-B,708-331-7391,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #685,location_details.php?id=47371,https://www.truckstopsandservices.com/location_details.php?id=47371,Trucker,loves-travel-stops-country-stores_416x416,40.917638,-90.292459,I-74,,1405 HWY 9,KNOXVILLE,IL,61448,309-289-2805 (TRAVEL CENTER),309-289-2805 (SUBWAY),309-289-2805 (CHESTER'S FRIED CHICKEN),,100,0,0,8,7,2,51,309-289-2862,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #687,location_details.php?id=47372,https://www.truckstopsandservices.com/location_details.php?id=47372,Trucker,loves-travel-stops-country-stores_416x416,39.692259,-90.229583,I-72,,201 LOVES DR,SOUTH JACKSONVILLE,IL,62650,217-243-0400 (TRAVEL CENTER),217-243-0419 (TACO JOHN'S),,,69,0,0,4,5,0,64,217-243-0420,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #688,location_details.php?id=47373,https://www.truckstopsandservices.com/location_details.php?id=47373,Trucker,loves-travel-stops-country-stores_416x416,39.252904,-88.152697,I-70,,203 N HAUGHTON HWY,GREENUP,IL,62428,217-923-3220 (TRAVEL CENTER),217-923-3220 (CHESTER'S FRIED CHICKEN),,,79,0,0,9,7,2,119,217-923-3223,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #746,location_details.php?id=51165,https://www.truckstopsandservices.com/location_details.php?id=51165,Trucker,loves-travel-stops-country-stores_416x416,39.891766,-89.002261,I-72,,3925 COUNTY FAIR RD,DECATUR,IL,62526,217-875-8035 (TRAVEL CENTER),217-875-8035 (HARDEE'S),,,75,0,0,7,5,2,138,217-875-8046,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #750,location_details.php?id=48319,https://www.truckstopsandservices.com/location_details.php?id=48319,Trucker,loves-travel-stops-country-stores_416x416,40.131418,-87.7782,I-74,,17919 NEWTON RD,OAKWOOD,IL,61858,217-354-3854 (TRAVEL CENTER),217-354-3854 (HARDEE'S),,,67,0,0,7,7,2,206,217-354-3876,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #754,location_details.php?id=51550,https://www.truckstopsandservices.com/location_details.php?id=51550,Trucker,loves-travel-stops-country-stores_416x416,41.897982,-89.066946,I-88,,400 STEWARD RD,ROCHELLE,IL,61068,815-561-1125 (TRAVEL CENTER),815-561-1125 (HARDEE'S),,,103,0,0,10,7,0,97-B,815-561-1127,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #758,location_details.php?id=52444,https://www.truckstopsandservices.com/location_details.php?id=52444,Trucker,loves-travel-stops-country-stores_416x416,38.561857,-90.131183,I-255,,2005 MOUSETTE LANE,SAUGET,IL,62206,618-332-7706 (TRAVEL CENTER),618-332-7706 (SUBWAY),618-332-7706 (GODFATHER'S PIZZA),618-332-7706 (CHESTER'S FRIED CHICKEN),75,0,0,9,8,0,15,618-332-7725,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #763,location_details.php?id=51551,https://www.truckstopsandservices.com/location_details.php?id=51551,Trucker,loves-travel-stops-country-stores_416x416,42.149771,-88.51629,I-90,,201 LOVE'S CROSSING,HAMPSHIRE,IL,60140,847-683-7433 (TRAVEL CENTER),847-683-7433 (ARBY'S),,,237,0,0,9,7,3,42/US 20,847-683-7514,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #766,location_details.php?id=51532,https://www.truckstopsandservices.com/location_details.php?id=51532,Trucker,loves-travel-stops-country-stores_416x416,41.411282,-90.015655,I-80,,5 S STATE ST,ATKINSON,IL,61235,309-936-1488 (TRAVEL CENTER),309-936-1488 (SUBWAY),309-936-1488 (CHESTER'S FRIED CHICKEN),309-936-1488 (GODFATHER'S PIZZA),137,0,0,10,7,4,27/STATE ST,309-936-1490,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #768,location_details.php?id=53841,https://www.truckstopsandservices.com/location_details.php?id=53841,Trucker,loves-travel-stops-country-stores_416x416,41.43461,-88.190066,I-55,,23801 W BLUFF RD,CHANNAHON,IL,60410,815-860-6641 (TRAVEL CENTER),815-860-6641 (ARBY'S),815-860-6641 (CHESTER'S FRIED CHICKEN),815-860-6641 (GODFATHER'S PIZZA),91,0,0,9,8,3,247/BLUFF RD,815-860-6642,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #770,location_details.php?id=52898,https://www.truckstopsandservices.com/location_details.php?id=52898,Trucker,loves-travel-stops-country-stores_416x416,42.487344,-87.951544,I-94,,43100 US HWY 41,WADSWORTH,IL,60083,847-838-4265 (TRAVEL CENTER),847-838-4265 (ARBY'S),,,106,0,0,10,8,3,1,847-838-4380,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #775,location_details.php?id=53843,https://www.truckstopsandservices.com/location_details.php?id=53843,Trucker,loves-travel-stops-country-stores_416x416,42.215955,-89.102705,US 20,,4628 S MAIN ST,ROCKFORD,IL,61002,779-238-5956 (TRAVEL CENTER),779-238-5956 (HARDEE'S),,,76,0,0,6,5,,IL 2,779-238-5957,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #798,location_details.php?id=53853,https://www.truckstopsandservices.com/location_details.php?id=53853,Trucker,loves-travel-stops-country-stores_416x416,39.792068,-88.265702,I-57,,809 MOORE AVE,TUSCOLA,IL,61953,217-253-6855 (TRAVEL CENTER),217-253-6855 (HARDEE'S),,,85,0,0,7,7,,212/US HWY 36,217-253-6866,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #800,location_details.php?id=56131,https://www.truckstopsandservices.com/location_details.php?id=56131,Trucker,loves-travel-stops-country-stores_416x416,41.998587,-87.96035,IL 83,,1900 BUSSE RD,ELK GROVE VILLAGE,IL,60007,224-266-6601 (TRAVEL CENTER),224-266-6601 (GODFATHER'S PIZZA),224-266-6601 (CHESTER'S FRIED CHICKEN),,16,0,0,5,4,0,,224-266-6602,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #803,location_details.php?id=53849,https://www.truckstopsandservices.com/location_details.php?id=53849,Trucker,loves-travel-stops-country-stores_416x416,37.744896,-88.949225,I-57,,1900 THE HILL AVE,MARION,IL,62959,618-944-6409 (TRAVEL CENTER),618-944-6409 (BOJANGLES),,,119,0,0,10,7,3,54 SB 54-B NB THE HILL AVE,618-944-6410,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #804,location_details.php?id=53610,https://www.truckstopsandservices.com/location_details.php?id=53610,Trucker,loves-travel-stops-country-stores_416x416,40.899472,-90.660352,US 34,,1001 W 11TH AVE,MONMOUTH,IL,61462,309-536-6044 (TRAVEL CENTER),309-536-6044 (CHESTER'S FRIED CHICKEN),309-536-6048 (GODFATHER'S PIZZA),,186,0,0,8,6,0,W 11TH AVE,309-536-6045,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #824,location_details.php?id=56672,https://www.truckstopsandservices.com/location_details.php?id=56672,Trucker,loves-travel-stops-country-stores_416x416,38.278864,-88.902147,I-64,,3101 S 10TH ST,MT VERDON,IL,62864,618-731-7038 (TRAVEL CENTER),,,,99,0,0,7,8,0,80,618-731-7039,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #834,location_details.php?id=56684,https://www.truckstopsandservices.com/location_details.php?id=56684,Trucker,loves-travel-stops-country-stores_416x416,41.234912,-87.663752,IL 1,,8316 N ROUTE 1,GRANT PARK,IL,60940,815-465-1005 (TRAVEL CENTER),815-465-1005 (CHESTER'S),815-465-1005 (GODFATHER'S PIZZA),,33,0,0,5,4,0,IL 17,815-465-1006,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #851,location_details.php?id=57644,https://www.truckstopsandservices.com/location_details.php?id=57644,Trucker,loves-travel-stops-country-stores_416x416,,,I-39,,16991 E IL 72,MONROE CENTER,IL,61052,815-393-3416 (TRAVEL CENTER),815-393-3416 (SUBWAY),815-393-3416 (GODFATHER'S PIZZA),,70,0,0,7,6,,111,815-393-3420,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #859,location_details.php?id=57858,https://www.truckstopsandservices.com/location_details.php?id=57858,Trucker,loves-travel-stops-country-stores_416x416,41.414811,-88.364925,I-80,,8909 N BRISBIN RD,MORRIS,IL,60450,815-705-9259 (TRAVEL CENTER),815-705-9259 (HARDEE'S),815-705-9259 (NAF NAF),,86,,,8,7,,116,815-705-9260,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #867,location_details.php?id=57864,https://www.truckstopsandservices.com/location_details.php?id=57864,Trucker,loves-travel-stops-country-stores_416x416,41.65294,-86.89665,I-55,,2007 N MAIN ST,NORMAL,IL,61761,309-445-6881 (TRAVEL CENTER),,,,111,,,9,10,,EB-165B/WB-165,309-445-6882,,,,,,,,,,
13,Illinois,LOVE'S TRAVEL STOP #880,location_details.php?id=53844,https://www.truckstopsandservices.com/location_details.php?id=53844,Trucker,loves-travel-stops-country-stores_416x416,38.7119,-88.091853,IL 130,,1503 S WEST ST,OLNEY,IL,62450,618-320-6039 (TRAVEL CENTER),618-320-6039 (ARBY'S),,,39,0,0,5,6,0,US 50,618-320-6040,,,,,,,,,,
13,Illinois,MACH 1 #12,location_details.php?id=53525,https://www.truckstopsandservices.com/location_details.php?id=53525,Trucker,ind_dealer_1,37.89789,-88.951872,I-57,,2420 KEN GRAY BLVD,WEST FRANKFORT,IL,62896,618-767-5819 (TRAVEL CENTER),618-767-5819 (LITTLE CAESARS),,,30,0,0,4,2,,65,,,,,,,,,,,
13,Illinois,MACH 1 FOOD STORE #10,location_details.php?id=54651,https://www.truckstopsandservices.com/location_details.php?id=54651,Trucker,ind_dealer_1,39.316491,-87.98576,I-70,,939 N ROUTE 49,CASEY,IL,62420,217-932-9205 (TRAVEL CENTER),,,,25,0,0,4,2,0,129,217-932-9206,,,,,,,,,,
13,Illinois,MACH 1 FOOD STORE #17,location_details.php?id=54652,https://www.truckstopsandservices.com/location_details.php?id=54652,Trucker,ind_dealer_1,38.680824,-88.490143,US 50,,1433 N STATE RD,FLORA,IL,62839,618-767-6922 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,MACH 1 FOOD STORE #18,location_details.php?id=54653,https://www.truckstopsandservices.com/location_details.php?id=54653,Trucker,66gas,38.379218,-88.370093,US 45,,800 W MAIN ST,FAIRFIELD,IL,62837,618-767-6428 (TRAVEL CENTER),618-767-6428 (CHAMP'S CHICKEN),,,5,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,MACH 1 FOOD STORE #21,location_details.php?id=54654,https://www.truckstopsandservices.com/location_details.php?id=54654,Trucker,66gas,37.738779,-88.53109,US 45,,44 N COMMERICIAL ST,HARRISBURG,IL,62946,618-777-6466 (TRAVEL CENTER),618-777-6466 (DOMINOS),,,2,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,MANNHEIM GAS & MINI MART,location_details.php?id=10731,https://www.truckstopsandservices.com/location_details.php?id=10731,Trucker,ind_dealer_1,41.923454,-87.884208,US 45,,2441 MANNHEIM RD,FRANKLIN PARK,IL,60131,847-455-8275 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
13,Illinois,MANSOOR BP,location_details.php?id=54661,https://www.truckstopsandservices.com/location_details.php?id=54661,Trucker,bp-,41.80621,-87.742943,IL 50,,4759 S CICERO AVE,CHICAGO,IL,60632,773-735-8191 (TRAVEL CENTER),,,,,,,2,,,,,,,,,,,,,,
