state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Fax,https,Phone 3,Phone 4,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Mile Marker,Road Name,Hours of Operation,Mailing Address,http
13,ois,SPEEDWAY #7412,location_details.php?id=55034,http://www.rvandtravelers.com/location_details.php?id=55034,RVer,speedwaygas,,,IL 19,1110 W IRVING PARK RD,BENSENVILLE,IL,60106,630-616-7611 (TRAVEL CENTER),,3,,,,,,630-616-7611 (SPEEDY CAFE),,,,,,,,,,,,,,,
13,ois,SPEEDWAY #7461,location_details.php?id=55035,http://www.rvandtravelers.com/location_details.php?id=55035,RVer,speedwaygas,,,I-294,12700 S PULASKI RD,ALSIP,IL,60803,708-385-0711 (TRAVEL CENTER),,4,,,,,12-A,,,,,,,,,,,,,,,,
13,ois,SPEEDWAY #7503,location_details.php?id=55036,http://www.rvandtravelers.com/location_details.php?id=55036,RVer,speedwaygas,,,I-70,1300 W FAYETTE AVE,EFFINGHAM,IL,62401,217-342-3012 (TRAVEL CENTER),,3,,,,,159,217-342-3012 (SPEEDY CAFE),,,,,,,,,,,,,,,
13,ois,SPEEDWAY #8799,location_details.php?id=55072,http://www.rvandtravelers.com/location_details.php?id=55072,RVer,speedwaygas,,,IL 171,6800 S ARCHER RD,BEDFORD PARK,IL,60501,708-924-1961 (TRAVEL CENTER),,3,,,,,,708-924-1961 (SPEEDY CAFE),,,,,,,,,,,,,,,
13,ois,STOCKTON SHELL,location_details.php?id=47347,http://www.rvandtravelers.com/location_details.php?id=47347,RVer,shell_,,,US 20,209 US 20,STOCKTON,IL,61085,815-947-9933,8,2,0,0,0,0,,,815-947-2882,,,,,,,,,,,,,,
13,ois,STOCKTON TRAVEL CENTER,location_details.php?id=10742,http://www.rvandtravelers.com/location_details.php?id=10742,RVer,citgo,,,US 20,601 E NORTH AVE,STOCKTON,IL,61085,815-947-2314 (TRAVEL CENTER),20,4,2,0,0,0,,815-947-2314 (MCDONALD'S),815-947-6058,,,,,,,,,,,,,,
13,ois,STOP N GO,location_details.php?id=3065,http://www.rvandtravelers.com/location_details.php?id=3065,RVer,ind_dealer_1,,,I-88,1000  S 7TH ST,ROCHELLE,IL,61068,815-562-0071 (TRAVEL CENTER),7,4,0,0,0,0,,815-562-0071 (BURRITO FACTORY),815-562-0071,,,,,,,,,,MM 76,,,,
13,ois,THE JUNCTION,location_details.php?id=3280,http://www.rvandtravelers.com/location_details.php?id=3280,RVer,66gas,,,I-74,711 US HWY 150 E,KNOXVILLE,IL,61401,309-289-4317 (TRAVEL CENTER),12,3,2,0,0,0,51,309-289-4317 (CHARLEYS CHEESESTEAKS),309-289-4317,,,,,,,,,,,,,,
13,ois,THORNTON OIL,location_details.php?id=10711,http://www.rvandtravelers.com/location_details.php?id=10711,RVer,ind_dealer_1,,,IL 116,107 W SPRING CREEK RD,EAST PEORIA,IL,61611,309-694-1777,1,4,0,0,0,0,IL 26,,,,,,,,,,,,,,,,
13,ois,THORNTON OIL,location_details.php?id=10740,http://www.rvandtravelers.com/location_details.php?id=10740,RVer,ind_dealer_1,,,US 136,420 W DEARBORN ST,HAVANA,IL,62644,309-543-4482 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,THORNTON OIL CO,location_details.php?id=10712,http://www.rvandtravelers.com/location_details.php?id=10712,RVer,ind_dealer_1,,,IL 121,1707 E PERSHING RD,DECATUR,IL,62526,217-877-8646 (TRAVEL CENTER),5,3,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,THORNTON'S,location_details.php?id=47358,http://www.rvandtravelers.com/location_details.php?id=47358,RVer,ind_dealer_1,,,IL 83,601 IL 83,BENSENVILLE,IL,60106,630-766-0602,34,7,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,THORNTON'S,location_details.php?id=48363,http://www.rvandtravelers.com/location_details.php?id=48363,RVer,ind_dealer_1,,,I-55,24144 W EAMES ST,CHANNAHON,IL,60410,815-521-3220,24,6,0,0,0,0,248,,518-521-3223,,,,,,,,,,,,,,
13,ois,THORNTON'S,location_details.php?id=48364,http://www.rvandtravelers.com/location_details.php?id=48364,RVer,ind_dealer_1,,,I-55,3450  S CALIFORNIA  AVE,CHICAGO,IL,60632,773-523-2030 (TRAVEL CENTER),10,6,0,0,0,0,288,,773-523-2031,,,,,,,,,,,,,,
13,ois,THORNTON'S,location_details.php?id=53113,http://www.rvandtravelers.com/location_details.php?id=53113,RVer,ind_dealer_1,,,US 59,1330 S NELTNOR BLVD,WEST CHICAGO,IL,60185,630-562-9110 (TRAVEL CENTER),34,7,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=52864,http://www.rvandtravelers.com/location_details.php?id=52864,RVer,ind_dealer_1,,,I-55,3503 S CICERO AVE,CICERO,IL,60804,708-652-6539 (TRAVEL CENTER),20,6,0,0,0,0,286,,708-652-6541,,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=52877,http://www.rvandtravelers.com/location_details.php?id=52877,RVer,ind_dealer_1,,,I-90,13555 WILLOWBROOK RD,ROSCOE,IL,61073,815-389-0467 (TRAVEL CENTER),40,6,5,0,0,0,3,815-389-0467 (WENDY'S),,www.thorntonsinc.com,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=52881,http://www.rvandtravelers.com/location_details.php?id=52881,RVer,ind_dealer_1,,,I-57,25461 S RIDGELAND AVE,MONEE,IL,60449,708-982-0004,75,6,5,0,0,0,335,,708-982-0023,www.thorntonsinc.com,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=52885,http://www.rvandtravelers.com/location_details.php?id=52885,RVer,ind_dealer_1,,,I-57,14840 S WESTERN AVE,POSEN,IL,60469,708-239-1447,100,5,5,0,0,0,350,,,www.thorntonsinc.com,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=52895,http://www.rvandtravelers.com/location_details.php?id=52895,RVer,ind_dealer_1,,,I-55,1321 N JOLIET RD,ROMEOVILLE,IL,60446,630-743-3605,25,8,0,0,0,0,12-A,,,www.thorntonsinc.com,,,,,,,,,,,,,
13,ois,THORNTON'S INC.,location_details.php?id=53112,http://www.rvandtravelers.com/location_details.php?id=53112,RVer,ind_dealer_1,,,US 50,2229 S CICERO AVE,CICERO,IL,60650,708-222-2203,20,6,0,0,0,0,,,708-652-6541,,,,,,,,,,,,,,
13,ois,THORTONS - PILOT TRAVEL CENTER,location_details.php?id=2582,http://www.rvandtravelers.com/location_details.php?id=2582,RVer,pilot,,,I-55,2903 WOODLAWN RD,LINCOLN,IL,62656,217-732-3915 (TRAVEL CENTER),100,10,6,0,0,0,126,,217-732-4875,pilotflyingj.com/stores/514/,,,,3.699,3.959,,,,,,,,
13,ois,THREE WAY AMOCO,location_details.php?id=55179,http://www.rvandtravelers.com/location_details.php?id=55179,RVer,bp-,,,IL 9,8316 IL 9,BARTONVILLE,IL,61607,312-539-3771 (TRAVEL CENTER),6,4,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,TOOR'S PLAZA,location_details.php?id=55849,http://www.rvandtravelers.com/location_details.php?id=55849,RVer,citgo,,,I-94,16470 W RUSSELL RD,WADSWORTH,IL,60083,847-395-5000 (TRAVEL CENTER),90,8,3,0,0,0,1,847-395-5000 (DENNY'S),847-395-5074,,,,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #030 - KENN & ELIZABETH ZELTEN,location_details.php?id=15835,http://www.rvandtravelers.com/location_details.php?id=15835,RVer,catscale3,,,I-94,16650 RUSSELL RD,ZION,IL,60099,847-395-5580 (TRAVEL CENTER),215,10,12,3,60,60,1/1-A,847-395-5580 (COUNTRY PRIDE RESTAURANT),847-395-6092,www.ta-petro.com/location/il/ta-chicago-north,,,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #035,location_details.php?id=15838,http://www.rvandtravelers.com/location_details.php?id=15838,RVer,catscale3,,,I-57/70,1702 W EVERGREEN AVE,EFFINGHAM,IL,62401,217-347-7183 (TRAVEL CENTER),137,11,10,6,22,22,160,217-347-7183 (SABARO'S),217-342-4029,www.ta-petro.com/location/il/ta-effingham,217-347-7183 (POPEYE'S),217-347-7183 (DUNKIN' DONUTS),,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #043,location_details.php?id=15857,http://www.rvandtravelers.com/location_details.php?id=15857,RVer,catscale3,,,I-57/64,4510 BROADWAY ST,MOUNT VERNON,IL,62864,618-244-4242 (TRAVEL CENTER),136,8,11,6,68,68,95,618-244-4242 (COUNTRY PRIDE RESTAURANT),618-244-9182,www.ta-petro.com/location/il/ta-mt-vernon,618-244-4242 (POPEYE'S),,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #044,location_details.php?id=15846,http://www.rvandtravelers.com/location_details.php?id=15846,RVer,catscale3,,,I-90,19 430 US 20,ELGIN,IL,60140,847-683-4550 (TRAVEL CENTER),92,8,10,2,36,36,42,847-683-4550 (POPEYE'S),847-683-7542,www.ta-petro.com/location/il/ta-elgin,847-683-4550 (BURGER KING),,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #092 - GARY BUCHS,location_details.php?id=15832,http://www.rvandtravelers.com/location_details.php?id=15832,RVer,catscale3,,,I-55/74/39,505 TRUCKERS LANE,BLOOMINGTON,IL,61701,309-827-4676 (TRAVEL CENTER),160,8,8,6,55,55,160-A,309-827-4676 (COUNTRY PRIDE RESTAURANT),309-828-6651,www.ta-petro.com/location/il/ta-bloomington,,,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #199,location_details.php?id=15862,http://www.rvandtravelers.com/location_details.php?id=15862,RVer,catscale3,,,I-55/70,819 EDWARDSVILLE RD,TROY,IL,62294,618-667-9931 (TRAVEL CENTER),92,8,7,5,28,28,18,618-667-9931 (COUNTRY PRIDE RESTAURANT),618-667-8051,www.ta-petro.com/location/il/ta-troy,618-667-9931 (DUNKIN' DONUTS),,,,,,,,,,,,
13,ois,TRAVEL CENTERS OF AMERICA #236,location_details.php?id=2801,http://www.rvandtravelers.com/location_details.php?id=2801,RVer,catscale3,,,I-80,21 ROMINOES DR,MORRIS,IL,60450,815-942-5690 (TRAVEL CENTER),292,8,6,4,50,50,112-B,"815-942-5690 ("" R "" PLACE RESTAURANT)",815-942-4371,www.ta-petro.com/location/il/ta-morris,815-942-5690 (CHARLEYS CHEESESTEAKS),,,,,,,,,,,,
13,ois,TRISTAR SHELL,location_details.php?id=10728,http://www.rvandtravelers.com/location_details.php?id=10728,RVer,shell_,,,US 41,39090 N US-41,WADSWORTH,IL,60083,847-336-5016 (TRAVEL CENTER),25,6,0,0,0,0,,847-336-5016 (DUNKIN' DONUTS),,,,,,,,,,,,,,,
13,ois,TRUCK QUEST,location_details.php?id=55213,http://www.rvandtravelers.com/location_details.php?id=55213,RVer,citgo,,,IL 55,3738 S CICERO AVE,CICERO,IL,60804,708-863-2933 (TRAVEL CENTER),0,5,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,US FUEL MART,location_details.php?id=1159,http://www.rvandtravelers.com/location_details.php?id=1159,RVer,ind_dealer_1,,,I-57,1207 E SOUTHLINE RD,TUSCOLA,IL,61953,217-253-3811 (TRAVEL CENTER),14,4,1,0,0,0,212,217-253-3811 (CHESTER'S FRIED CHICKEN),217-253-4657,,,,,,,,,,,,,,
13,ois,WEST CHICAGO BP,location_details.php?id=55253,http://www.rvandtravelers.com/location_details.php?id=55253,RVer,bp-,,,IL 38,1491 W ROOSEVELT RD,WEST CHICAGO,IL,60185,630-562-3351 (TRAVEL CENTER),0,4,0,0,0,0,,630-562-3351 (SUBWAY),630-562-3349,,630-562-3351 (DUNKIN' DONUTS),,,,,,,,,,,,
13,ois,WOODHULL TRAVEL PLAZA,location_details.php?id=55265,http://www.rvandtravelers.com/location_details.php?id=55265,RVer,shell_,,,I-74,536 OXFORD AVE,WOODHULL,IL,61490,309-334-5000 (TRAVEL CENTER),90,5,7,0,0,0,32,309-334-5000 (GODFATHER'S PIZZA),,,309-334-5000 (CHARLEY BIGG'S CHICKEN),,,,,,,,,,,,
14,Indiana,6 & 15 CONVENIENCE STORE,location_details.php?id=10773,http://www.rvandtravelers.com/location_details.php?id=10773,RVer,bp-,,,US 6,72025 IN-15,NEW PARIS,IN,46553,574-658-4854 (TRAVEL CENTER),25,4,4,0,0,0,,574-658-4854 (20TH CENTRY RESTAURANT),574-658-4854,,,,,,,,,,,,,,
14,Indiana,7 ELEVEN 2772 GENE S PORTER PLAZA,location_details.php?id=53529,http://www.rvandtravelers.com/location_details.php?id=53529,RVer,7-eleven,,,I-80/90 EB,7065 N 475 E,HOWE,IN,46746,260-562-2676 (TRAVEL CENTER),75,3,0,,0,0,,260-562-2676 (SBARRO),,,260-562-2676 (POPEYE'S),260-562-2676 (STARBUCKS),,,,,,,MM 126 EB,,,,
14,Indiana,7 ELEVEN 2773 - ERNIE PYLE PLAZA,location_details.php?id=53530,http://www.rvandtravelers.com/location_details.php?id=53530,RVer,sunoco,,,I-80/90 WB,5000 E 750 N,HOWE,IN,46746,260-562-2870 (TRAVEL CENTER),40,3,0,,0,0,,,,,,,,,,,,,MM 126 WB,,,,
14,Indiana,7 ELEVEN 2775 HENRY SCHRICKER PLAZA,location_details.php?id=3317,http://www.rvandtravelers.com/location_details.php?id=3317,RVer,sunoco,,,I-80/90,28054 CO RD 4 W,ELKHART,IN,46514,574-266-4503 (TRAVEL CENTER),75,4,0,0,0,0,,,,,,,,,,,,,MM 90 WB,,,,
14,Indiana,7 ELEVEN 2776 - WILBUR SHAW PLAZA,location_details.php?id=3321,http://www.rvandtravelers.com/location_details.php?id=3321,RVer,sunoco,,,I-90,7 N WILBUR SHAW PLAZA,ROLLING PRAIRIE,IN,46371,219-778-8146 (TRAVEL CENTER),75,4,0,0,0,0,,,,,,,,,,,,,MM 56 WB,,,,
14,Indiana,7 ELEVEN 2778 GEORGE ADE,location_details.php?id=3314,http://www.rvandtravelers.com/location_details.php?id=3314,RVer,sunoco,,,I-80/90,5105 PLAZA AVE,PORTAGE,IN,46368,219-762-4882 (TRAVEL CENTER),75,5,0,0,0,0,,,219-762-1481,,,,,,,,,,MM 23,,,,
14,Indiana,7 ELEVEN 2779 - JT MCCUTCHEON,location_details.php?id=3315,http://www.rvandtravelers.com/location_details.php?id=3315,RVer,sunoco,,,I-80/90,5100 CLEM RD,PORTAGE,IN,46368,219-762-3641 (TRAVEL CENTER),75,5,0,0,0,0,,,219-764-4108,,,,,,,,,,MM 22 WB,,,,
14,Indiana,7-ELEVEN 2777 - KNUTE ROCKNE,location_details.php?id=3320,http://www.rvandtravelers.com/location_details.php?id=3320,RVer,sunoco,,,I-90,6776 N CO RD 425 E,ROLLING PRAIRIE,IN,46371,219-778-8085 (TRAVEL CENTER),75,4,0,0,0,0,,,,,,,,,,,,,MM 56 EB,,,,
14,Indiana,AMERICAN NATURAL GAS,location_details.php?id=54683,http://www.rvandtravelers.com/location_details.php?id=54683,RVer,ind_dealer_1,,,US 41,1767 OLD US HWY 41 S,VINCENNES,IN,47591,866-264-6220 (TRAVEL CENTER),,4,0,,,,,,,,,,,,,,,,,,,,
14,Indiana,BEARCREEK CROSSING,location_details.php?id=10783,http://www.rvandtravelers.com/location_details.php?id=10783,RVer,marathon,,,US 27,893 E IN-18,BRYANT,IN,47326,260-997-6100 (TRAVEL CENTER),20,4,0,0,0,0,,260-997-6100 (SUBWAY),,,,,,,,,,,,,,,
14,Indiana,BUSLER,location_details.php?id=18546,http://www.rvandtravelers.com/location_details.php?id=18546,RVer,ind_dealer_1,,,IN 66,2601 N SAINT JOSEPH AVE,EVANSVILLE,IN,47720,812-464-2787,12,2,0,0,12,12,,,812-429-0669,,,,,,,,,,,,,,
14,Indiana,BUTLER ONE STOP,location_details.php?id=10771,http://www.rvandtravelers.com/location_details.php?id=10771,RVer,marathon,,,US 6,537 W MAIN ST,BUTLER,IN,46721,260-868-0036 (TRAVEL CENTER),15,4,0,0,0,0,,260-868-0036 (CHESTER'S FRIED CHICKEN),260-868-2504,,,,,,,,,,,,,,
14,Indiana,CARE FREE FOOD MART,location_details.php?id=477,http://www.rvandtravelers.com/location_details.php?id=477,RVer,marathon,,,I-64,6945 IN-66,LEAVENWORTH,IN,47137,812-739-4744,10,6,4,0,,,92,,,,,,,,,,,,,,,,
14,Indiana,CARLISLE PLAZA,location_details.php?id=10801,http://www.rvandtravelers.com/location_details.php?id=10801,RVer,marathon,,,US 41,8355 S OLD US HWY 41,CARLISLE,IN,47838,812-398-2526,75,4,3,0,0,0,,,,,,,,,,,,,,,,,
14,Indiana,CENTERTON MARATHON,location_details.php?id=54061,http://www.rvandtravelers.com/location_details.php?id=54061,RVer,marathon,,,IN 67,77 ROBB HILL RD,MARTINSVILLE,IN,46151,317-834-1320 (TRAVEL CENTER),3,2,0,0,0,0,,317-834-1320 (SUBWAY),,,317-834-1320 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,
14,Indiana,CHUCKLES,location_details.php?id=10804,http://www.rvandtravelers.com/location_details.php?id=10804,RVer,ind_dealer_1,,,US 50,1830 IN 57,WASHINGTON,IN,47501,812-254-4004,45,6,0,0,,,,,,,,,,,,,,,,,,,
14,Indiana,CIRCLE A FOOD MART,location_details.php?id=10809,http://www.rvandtravelers.com/location_details.php?id=10809,RVer,sunoco,,,US 231,1921 S LUBE WAY,JASPER,IN,47546,812-634-7827 (TRAVEL CENTER),15,5,2,0,0,0,,812-634-7827 (BLIMPIE),,,,,,,,,,,,,,,
14,Indiana,CIRCLE K,location_details.php?id=47888,http://www.rvandtravelers.com/location_details.php?id=47888,RVer,circle_k__3774,,,I-65,6416 E STATE RD,WHITESTOWN,IN,46075,317-769-7691 (TRAVEL CENTER),12,5,0,0,0,0,130,,,,,,,,,,,,,,,,
14,Indiana,CIRCLE K,location_details.php?id=47892,http://www.rvandtravelers.com/location_details.php?id=47892,RVer,circle_k__3774,,,I-74,1005 N RILEY HWY,SHELBYVILLE,IN,46176,317-392-2417 (TRAVEL CENTER),10,3,0,0,0,0,113 (1.5 MILE S),,,,,,,,,,,,,,,,
14,Indiana,CIRCLE K #28,location_details.php?id=351,http://www.rvandtravelers.com/location_details.php?id=351,RVer,circle_k__3774,,,I-74,2905 IN-44,SHELBYVILLE,IN,46176,317-398-0146,5,3,0,0,0,0,116,,,,,,,,,,,,,,,,
14,Indiana,CIRCLE K - DANVILLE,location_details.php?id=53526,http://www.rvandtravelers.com/location_details.php?id=53526,RVer,circle_k__3774,,,US 36,260 S CO RD 200 E,DANVILLE,IN,46122,317-745-3127 (TRAVEL CENTER),5,3,0,0,0,0,,,,,,,,,,,,,S CO RD 200,,,,
14,Indiana,CIRCLE K 2408,location_details.php?id=47905,http://www.rvandtravelers.com/location_details.php?id=47905,RVer,circle_k__3774,,,I-65,6533 IN 38 E,LAFAYETTE,IN,47905,765-446-9259 (TRAVEL CENTER),10,4,0,0,0,0,168,,,,,,,,,,,,,,,,
14,Indiana,CIRCLE K 65,location_details.php?id=54111,http://www.rvandtravelers.com/location_details.php?id=54111,RVer,circle_k__3774,,,I-65,10080 N US 31,TAYLORSVILLE,IN,47201,812-526-9119 (TRAVEL CENTER),0,3,0,0,0,0,76-A,,,,,,,,,,,,,,,,
14,Indiana,CLOVERDALE TRAVEL PLAZA,location_details.php?id=618,http://www.rvandtravelers.com/location_details.php?id=618,RVer,marathon,,,I-70,1032 N MAIN ST,CLOVERDALE,IN,46120,765-795-3223 (TRAVEL CENTER),70,6,7,2,0,0,41,765-795-3223 (CLOVERDALE KITCHEN),765-795-3243,,,,,,,,,,,,,,
14,Indiana,COUNTRY PORCH #8,location_details.php?id=54178,http://www.rvandtravelers.com/location_details.php?id=54178,RVer,conoco,,,US 231,203 S COMMERICAL ST,WORTHINGTON,IN,47471,812-875-2112 (TRAVEL CENTER),,1,,,,,,,,,,,,,,,,,,,,,
14,Indiana,COUNTY LINE TRAVEL PLAZA,location_details.php?id=10785,http://www.rvandtravelers.com/location_details.php?id=10785,RVer,marathon,,,US 30,5126 W COUNTY LINE RD N,COLUMBIA CITY,IN,46725,260-625-9951,35,4,2,0,,,,,260-625-9941,,,,,,,,,,,,,,
14,Indiana,CRAZY D'S,location_details.php?id=47890,http://www.rvandtravelers.com/location_details.php?id=47890,RVer,marathon,,,I-65,13550 US 231,REMINGTON,IN,47977,219-261-2392,22,2,4,0,,,205,,,,,,,,,,,,,,,,
14,Indiana,DILLSBORO BP,location_details.php?id=10805,http://www.rvandtravelers.com/location_details.php?id=10805,RVer,bp-,,,US 50,15313 US 50,DILLSBORO,IN,47018,812-432-3013,20,2,0,0,0,0,,,812-432-3070,,,,,,,,,,,,,,
14,Indiana,FAIRWAY DELI,location_details.php?id=54274,http://www.rvandtravelers.com/location_details.php?id=54274,RVer,marathon,,,US 33,348 N 13TH ST,DECATUR,IN,46733,260-728-2441 (TRAVEL CENTER),0,4,0,0,0,0,US 224,,260-728-2441,,,,,,,,,,,,,,
14,Indiana,FALCON MART,location_details.php?id=10768,http://www.rvandtravelers.com/location_details.php?id=10768,RVer,marathon,,,IN 234,999 E IN-234,CAYUGA,IN,47928,765-492-3345 (TRAVEL CENTER),30,4,0,0,0,0,,,,,,,,,,,,,,,,,
14,Indiana,FAMILY EXPRESS,location_details.php?id=54276,http://www.rvandtravelers.com/location_details.php?id=54276,RVer,ind_dealer_1,,,US 421,108 E MAPLE ST,MEDARYVILLE,IN,47957,219-843-3672 (TRAVEL CENTER),0,4,0,0,0,0,,,,,,,,,,,,,,,,,
14,Indiana,FAMILY EXPRESS  #41,location_details.php?id=54277,http://www.rvandtravelers.com/location_details.php?id=54277,RVer,ind_dealer_1,,,US 52,3360 US 52 S,LAFAYETTE,IN,47905,765-471-1617 (TRAVEL CENTER),3,3,0,0,0,0,,,,,,,,,,,,,,,,,
14,Indiana,FAMILY EXPRESS #19,location_details.php?id=10778,http://www.rvandtravelers.com/location_details.php?id=10778,RVer,ind_dealer_1,,,US 20,1874 HWY 20,LAPORTE,IN,46350,219-362-8505,4,4,0,0,,,,,,,,,,,,,,,,,,,
14,Indiana,FAMILY EXPRESS #35,location_details.php?id=889,http://www.rvandtravelers.com/location_details.php?id=889,RVer,ind_dealer_1,,,I-65,8805 IN-114,RENSSELAER,IN,47978,219-866-8444,22,4,0,0,,,215,,,,,,,,,,,,,,,,
14,Indiana,FAMILY EXPRESS #47,location_details.php?id=888,http://www.rvandtravelers.com/location_details.php?id=888,RVer,ind_dealer_1,,,I-65,4179 US 24,REMINGTON,IN,47977,219-261-2788,20,6,0,0,,,201,,,,,,,,,,,,,,,,
14,Indiana,FAMILY PANTRY,location_details.php?id=54279,http://www.rvandtravelers.com/location_details.php?id=54279,RVer,66gas,,,IN 9/120,5450 N STATE RD 9,HOWE,IN,46746,260-562-2700 (TRAVEL CENTER),0,3,0,0,0,0,,,,,,,,,,,,,,,,,
14,Indiana,FAST BREAK,location_details.php?id=47886,http://www.rvandtravelers.com/location_details.php?id=47886,RVer,marathon,,,US 41,1 EXECUTIVE BLVD,VINCENNES,IN,47591,812-316-0200 (TRAVEL CENTER),20,5,0,0,0,0,6TH ST,812-316-0200 (BECK'S KITCHEN),,,,,,,,,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #1086,location_details.php?id=47909,http://www.rvandtravelers.com/location_details.php?id=47909,RVer,flying-j-,,,I-69,6252 IN 18 E,MARION,IN,46952,765-673-0059 (TRAVEL CENTER),80,5,7,0,10,10,264,765-673-0059 (WENDY'S),765-673-0068,pilotflyingj.com/stores/1086/,765-673-0059 (CINNABON),765-673-0059 (AUNTIE ANNE'S),3.299,3.699,3.959,,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #304,location_details.php?id=37345,http://www.rvandtravelers.com/location_details.php?id=37345,RVer,flying-j-,,,I-469,3105 DOYLE RD,NEW HAVEN,IN,46774,260-493-4035 (TRAVEL CENTER),82,9,9,0,20,20,19-A,260-493-4866 (SUBWAY),260-493-4921,pilotflyingj.com/stores/304/,260-493-4866 (HUDDLE HOUSE),,2.999,3.699,3.959,3.199,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #647,location_details.php?id=955,http://www.rvandtravelers.com/location_details.php?id=955,RVer,flying-j-,,,I-64,844 E 1250 S,HAUBSTADT,IN,47639,812-768-5304 (TRAVEL CENTER),145,9,9,0,10,10,25-B,812-768-5304 (DENNY'S),812-768-9215,pilotflyingj.com/stores/647/,,,3.099,3.649,3.959,3.799,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #649,location_details.php?id=48340,http://www.rvandtravelers.com/location_details.php?id=48340,RVer,flying-j-,,,I-465,1720 W THOMPSON RD,INDIANAPOLIS,IN,46217,317-783-5543 (TRAVEL CENTER),170,12,13,3,30,30,4,317-783-5543 (ARBY'S),317-783-5648,www.pilotflyingj.com/stores/649/,317-783-5543 (CINNABON),,3.039,3.759,3.959,3.699,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #650,location_details.php?id=1112,http://www.rvandtravelers.com/location_details.php?id=1112,RVer,flying-j-,,,I-80/94,1401 RIPLEY ST,LAKE STATION,IN,46405,219-962-6555 (TRAVEL CENTER),300,10,18,4,10,10,15-B EB/16-WB,219-962-6555 (DENNY'S),219-962-3259,pilotflyingj.com/stores/650/,,,2.999,3.799,3.959,3.999,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #652,location_details.php?id=10759,http://www.rvandtravelers.com/location_details.php?id=10759,RVer,flying-j-,,,I-65,520 S STATE RD 39,LEBANON,IN,46052,765-483-9755 (TRAVEL CENTER),150,8,9,0,24,24,139,765-483-9755 (HUDDLE HOUSE),765-483-9762,pilotflyingj.com/stores/652/,,,2.999,3.659,3.959,3.399,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #653,location_details.php?id=17253,http://www.rvandtravelers.com/location_details.php?id=17253,RVer,flying-j-,,,I-65,3231 E 181ST AVE,HEBRON,IN,46341,219-696-6446 (TRAVEL CENTER),375,11,15,4,6,6,240,219-696-6446 (DENNY'S),219-696-2456,pilotflyingj.com/stores/653/,,,3.259,3.799,3.959,3.699,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #655,location_details.php?id=17260,http://www.rvandtravelers.com/location_details.php?id=17260,RVer,flying-j-,,,I-70,5300 S STATE ROUTE 3,SPICELAND,IN,47385,765-987-1833 (TRAVEL CENTER),193,12,15,0,15,15,123,765-987-1833 (DENNY'S),765-987-7836,pilotflyingj.com/stores/655/,765-987-1833 (CINNABON),,2.939,3.659,3.959,3.299,,,,,,,
14,Indiana,FLYING J TRAVEL CENTER #656,location_details.php?id=17267,http://www.rvandtravelers.com/location_details.php?id=17267,RVer,flying-j-,,,I-65,4982 N 350 E,WHITELAND,IN,46184,317-535-1124 (TRAVEL CENTER),173,12,15,0,17,17,95,317-535-1124 (DENNY'S),317-535-4123,pilotflyingj.com/stores/656/,,,,3.699,3.959,3.699,,,,,,,
14,Indiana,FORT WAYNE TRAVEL PLAZA,location_details.php?id=2158,http://www.rvandtravelers.com/location_details.php?id=2158,RVer,marathon,,,I-69,4221 W WASHINGTON CENTER,FT. WAYNE,IN,46818,260-490-8015,5,6,0,0,0,0,309-B,,,,,,,,,,,,,,,,
