state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Fax,Phone 2,Exit,Phone 3,Phone 4,Diesel,Bulk Def,Propane,Unleaded,# of Men's Showers,Phone 5,Hours of Operation,Road Name,https,Mailing Address
19,Maryland,PILOT TRAVEL CENTER #290,location_details.php?id=17417,https://www.truckstopsandservices.com/location_details.php?id=17417,Trucker,pilot,39.588485,-76.064658,I-95,,31 HEATHER LANE,PERRYVILLE,MD,21903,410-642-2883 (TRAVEL CENTER),90,6,6,8,5,0,410-378-4941,410-642-2694 (SUBWAY),93,,,3.499,,,2.999,,,24 HOURS,,,
19,Maryland,PILOT TRAVEL CENTER #408,location_details.php?id=17420,https://www.truckstopsandservices.com/location_details.php?id=17420,Trucker,pilot,39.693031,-79.100281,I-68,,3000 CHESTNUT RIDGE RD,GRANTSVILLE,MD,21536,301-895-4536 (TRAVEL CENTER),80,0,0,7,7,0,301-895-4548,301-895-4543 (ARBY'S),22,,,4.059,4.659,,3.259,,,24 HOURS,,,
19,Maryland,ROYAL FARMS # 018,location_details.php?id=45587,https://www.truckstopsandservices.com/location_details.php?id=45587,Trucker,ind_dealer_1,39.19655,-76.033456,MD 213,,6502 CHURCH HILL RD,KINGSTOWN,MD,21620,410-770-2767 (TRAVEL CENTER),0,0,0,3,0,0,,,MD 544,,,,,,,,,24 HOURS,,,
19,Maryland,ROYAL FARMS #111,location_details.php?id=45557,https://www.truckstopsandservices.com/location_details.php?id=45557,Trucker,ind_dealer_1,39.27886,-76.5546,I-95,,1200 PONCA ST,BALTIMORE,MD,21223,410-633-2258 (TRAVEL CENTER),0,0,0,3,0,0,,,57,,,,,,,,,24 HOURS,,,
19,Maryland,ROYAL FARMS #131,location_details.php?id=54880,https://www.truckstopsandservices.com/location_details.php?id=54880,Trucker,ind_dealer_1,38.55671,-76.059581,US 50,,2703 OCEAN GATEWAY,CAMBRIDGE,MD,21613,443-972-5440 (TRAVEL CENTER),,,,4,,,,,,,,,,,,,,24 HOURS,,,
19,Maryland,ROYAL FARMS #96,location_details.php?id=45590,https://www.truckstopsandservices.com/location_details.php?id=45590,Trucker,ind_dealer_1,39.610935,-75.932032,US 40,,500 MECHANICS VALLEY RD,NORTH EAST,MD,21901,410-656-5104 (TRAVEL CENTER),0,0,0,3,0,0,,,,,,,,,,,,24 HOURS,,,
19,Maryland,Rutter's Store #103,location_details.php?id=64476,https://www.truckstopsandservices.com/location_details.php?id=64476,Trucker,,39.49042,-76.19087,HWY 40,,,Aberdeen,MD,21001,,,,,,,,,,,,,,,,,,,,,,
19,Maryland,SHORESTOP #225,location_details.php?id=11091,https://www.truckstopsandservices.com/location_details.php?id=11091,Trucker,valero,38.417177,-75.662204,US 50,,27430 OCEAN GATEWAY,HEBRON,MD,21830,410-860-6950 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,24 HOURS,,,
19,Maryland,TOWN CENTER BP,location_details.php?id=11076,https://www.truckstopsandservices.com/location_details.php?id=11076,Trucker,bp-,38.726038,-76.658284,MD 4,,10855 TOWN CENTER BLVD,DUNKIRK,MD,20754,301-812-1640 (TRAVEL CENTER),0,0,0,2,0,0,410-286-9060,,,,,,,,,,,5AM TO 9PM DAILY,,,
19,Maryland,TRAILWAY TRUCK STOP,location_details.php?id=11093,https://www.truckstopsandservices.com/location_details.php?id=11093,Trucker,ind_dealer_1,39.026518,-76.023035,US 301,,610 RUTHSBURG RD,CENTREVILLE,MD,21617,410-758-2444 (TRAVEL CENTER),65,0,0,4,6,2,410-758-0782,,MD 304,,,,,,,,,24 HOURS,,,
19,Maryland,TRAVEL CENTERS OF AMERICA #019,location_details.php?id=15947,https://www.truckstopsandservices.com/location_details.php?id=15947,Trucker,catscale3,39.645597,-75.797102,I-95,,1400 ELKTON RD,ELKTON,MD,21921,410-398-7000 (TRAVEL CENTER),151,18,18,10,10,3,410-398-9124,410-398-7000 (COUNTRY PRIDE RESTAURANT),109-B,410-398-7000 (SUBWAY),,,,,,,,24 HOURS,,,
19,Maryland,TRAVEL CENTERS OF AMERICA #151,location_details.php?id=37278,https://www.truckstopsandservices.com/location_details.php?id=37278,Trucker,catscale3,39.167175,-76.783697,I-95,,7401 ASSATEAGUE DR,JESSUP,MD,20794,410-799-3835 (TRAVEL CENTER),436,100,100,9,19,4,410-799-7736,410-799-3835 (COUNTRY PRIDE RESTAURANT),41-A,,,,,,,,,24 HOURS,,,
19,Maryland,TRAVEL CENTERS OF AMERICA #216,location_details.php?id=15939,https://www.truckstopsandservices.com/location_details.php?id=15939,Trucker,catscale3,39.278399,-76.548152,I-95,,5501 O'DONNELL ST,BALTIMORE,MD,21224,410-633-4611 (TRAVEL CENTER),181,50,50,8,11,3,410-633-4613,410-633-4611 (COUNTRY PRIDE RESTAURANT),57,410-633-4611 (SUBWAY),,,,,,,,24 HOURS,,,
19,Maryland,WHITE MARSH TRUCK STOP,location_details.php?id=11086,https://www.truckstopsandservices.com/location_details.php?id=11086,Trucker,ind_dealer_1,39.396607,-76.406454,US 40,,11424 PULASKI HWY,WHITE MARSH,MD,21162,410-335-7239 (TRAVEL CENTER),20,0,0,4,0,0,410-335-6341,,,,,,,,,,,6AM TO 8PM DAILY,,,
19,Maryland,WILLIAMSPORT SUNOCO,location_details.php?id=3708,https://www.truckstopsandservices.com/location_details.php?id=3708,Trucker,sunoco,39.603291,-77.810027,I-81,,304 E POTOMAC ST,WILLIAMSPORT,MD,21795,301-223-7813 (TRAVEL CENTER),0,0,0,1,0,0,,,2,,,,,,,,,6AM TO 9PM DAILY,,,
20,Maine,ANDY'S VARIETY,location_details.php?id=11107,https://www.truckstopsandservices.com/location_details.php?id=11107,Trucker,shell_,44.11229,-69.254621,US 1,,1625 ATLANTIC HWY,WARREN,ME,04864,207-273-2633 (TRAVEL CENTER),10,0,10,6,1,0,207-273-4200,207-273-2633 (ANDY'S VARIETY DELI),,,,,,,,,,5AM TO 10PM DAILY,,,
20,Maine,BIG APPLE FOOD STORE,location_details.php?id=3059,https://www.truckstopsandservices.com/location_details.php?id=3059,Trucker,citgo,43.634221,-70.3178,I-295,,90 WESTERN AVE,SOUTH PORTLAND,ME,04106,207-761-0605 (TRAVEL CENTER),0,0,0,2,0,0,,,3,,,,,,,,,24 HOURS,,,
20,Maine,BIG APPLE FOOD STORE,location_details.php?id=11109,https://www.truckstopsandservices.com/location_details.php?id=11109,Trucker,shell_,44.414248,-70.796221,US 2,,59 MARYVILLE RD,BETHEL,ME,04217,207-824-2000 (TRAVEL CENTER),3,0,0,4,0,0,,,,,,,,,,,,6AM TO 9PM DAILY,,,
20,Maine,CIRCLE K,location_details.php?id=357,https://www.truckstopsandservices.com/location_details.php?id=357,Trucker,irving,44.836236,-69.288028,I-95,,18 MOOSEHEAD TRAIL,NEWPORT,ME,04953,207-368-5775 (TRAVEL CENTER),25,0,0,4,3,0,207-368-2249,,157,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=358,https://www.truckstopsandservices.com/location_details.php?id=358,Trucker,irving,45.609473,-68.523703,I-95,,1941 MEDWAY RD,MEDWAY,ME,04460,207-746-3411 (TRAVEL CENTER),8,0,0,2,0,0,207-746-3411,,244,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=359,https://www.truckstopsandservices.com/location_details.php?id=359,Trucker,irving,45.874628,-68.41691,I-95,,18 MAIN ST,SHERMAN MILLS,ME,04776,207-365-4485 (TRAVEL CENTER),20,0,0,2,0,0,,,264,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=555,https://www.truckstopsandservices.com/location_details.php?id=555,Trucker,irving,44.034697,-70.266892,I-95,,1813 WASHINGTON ST S,AUBURN,ME,04210,207-795-5052 (TRAVEL CENTER),50,0,0,5,4,0,207-782-0716,,75,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=557,https://www.truckstopsandservices.com/location_details.php?id=557,Trucker,irving,46.143299,-67.840174,I-95,,246 NORTH ST,HOULTON,ME,04730,207-532-2948 (TRAVEL CENTER),75,0,0,6,2,2,207-532-6790,,302,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=11105,https://www.truckstopsandservices.com/location_details.php?id=11105,Trucker,irving,43.619226,-70.306261,US 1,,690 MAIN ST,SOUTH PORTLAND,ME,04106,207-761-0501 (TRAVEL CENTER),0,0,0,1,0,0,,,,,,,,,,,,5AM TO 11PM DAILY,,,
20,Maine,CIRCLE K,location_details.php?id=11108,https://www.truckstopsandservices.com/location_details.php?id=11108,Trucker,irving,45.122761,-67.347741,US 1,,32 HOULTON RD,BAILEYVILLE,ME,04694,207-454-8129 (TRAVEL CENTER),50,0,0,3,2,0,207-454-8370,,ME 9,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=11110,https://www.truckstopsandservices.com/location_details.php?id=11110,Trucker,irving,44.635889,-70.153457,US 2,,507 WILTON RD,FARMINGTON,ME,04938,207-778-5946 (TRAVEL CENTER),50,0,0,2,2,0,207-778-4264,,ME 4,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=45164,https://www.truckstopsandservices.com/location_details.php?id=45164,Trucker,irving,43.478143,-70.493834,I-95,,513 ALFORD ST,BIDDLEFORD,ME,04005,207-284-8021 (TRAVEL CENTER),0,0,0,2,0,0,,,32,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=45166,https://www.truckstopsandservices.com/location_details.php?id=45166,Trucker,irving,44.764768,-68.706581,I-395,,87 MAIN RD,EAST HOLDEN,ME,04429,207-989-1724 (TRAVEL CENTER),0,0,0,2,0,0,,,6,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=45171,https://www.truckstopsandservices.com/location_details.php?id=45171,Trucker,irving,46.113372,-68.160454,I-95,,236 SMYRNA RD,OAKFIELD,ME,04763,207-757-7219 (TRAVEL CENTER),20,0,0,1,0,0,,,157,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K,location_details.php?id=45172,https://www.truckstopsandservices.com/location_details.php?id=45172,Trucker,irving,43.584288,-70.36167,US 1,,401 S US 1,SCARBOROUGH,ME,04074,207-883-0352 (TRAVEL CENTER),3,0,0,3,0,0,,,,,,,,,,,,24 HOURS,,,
20,Maine,CIRCLE K - IRVING,location_details.php?id=11102,https://www.truckstopsandservices.com/location_details.php?id=11102,Trucker,irving,45.222013,-67.569156,US 1,,87 MAIN ST,PRINCETON,ME,04468,207-796-5056 (TRAVEL CENTER),50,0,0,2,0,0,,,,,,,,,,,,24 HOURS,,,
20,Maine,CUMBERLAND SERVICE PLAZA,location_details.php?id=45168,https://www.truckstopsandservices.com/location_details.php?id=45168,Trucker,citgo,43.823626,-70.320267,I-95,MM 58 SB,MM 58 SB,CUMBERLAND,ME,04009,207-829-6049 (TRAVEL CENTER),10,0,0,2,0,0,,207-829-6049 (BURGER KING),,,,,,,,,,24 HOURS,,,
20,Maine,DOC'S PLACE,location_details.php?id=771,https://www.truckstopsandservices.com/location_details.php?id=771,Trucker,citgo,46.145304,-67.840234,I-95,,289 NORTH ST,HOULTON,ME,04730,207-532-4059 (TRAVEL CENTER),10,0,0,2,0,0,207-532-0873,,302,,,,,,,,,5AM TO 10PM DAILY,,,
20,Maine,DYSART'S SERVICE,location_details.php?id=791,https://www.truckstopsandservices.com/location_details.php?id=791,Trucker,citgo,44.775802,-68.863447,I-95,,2246 ODLIN RD,HERMON,ME,04401,207-942-4878 (TRAVEL CENTER),250,0,0,4,5,8,207-947-3559,,180,,,,,,,,,24 HOURS,,,
20,Maine,EXIT 43 QUIK STOP,location_details.php?id=18577,https://www.truckstopsandservices.com/location_details.php?id=18577,Trucker,irving,44.098212,-69.865518,I-295,,712 MAIN ST,RICHMOND,ME,04357,207-737-2626 (TRAVEL CENTER),50,0,0,4,1,0,207-737-2460,,43,,,,,,,,,5AM TO 9PM DAILY,,,
20,Maine,GRAY SERVICE PLAZA,location_details.php?id=18573,https://www.truckstopsandservices.com/location_details.php?id=18573,Trucker,citgo,43.823579,-70.320293,I-95,MM 59 NB,MM 59 NB,GRAY,ME,04039,207-657-7063 (TRAVEL CENTER),50,0,0,4,0,0,,207-657-7063 (BURGER KING),,,,,,,,,,5AM TO 11PM DAILY,,,
20,Maine,IRVING 24,location_details.php?id=59419,https://www.truckstopsandservices.com/location_details.php?id=59419,Trucker,ind_dealer_1,44.33252,-69.76024,I-95,,239 RIVERSIDE DR,AUGUSTA,ME,04330,207-387-2801 (TRAVEL CENTER),15,,,3,,,,,109,,,,,,,,,24 HOURS,,,
20,Maine,IRVING FAIRFIELD,location_details.php?id=556,https://www.truckstopsandservices.com/location_details.php?id=556,Trucker,irving,44.594629,-69.618301,I-95,,204 CENTER RD,FAIRFIELD,ME,04937,207-238-9979 (TRAVEL CENTER),50,0,0,6,4,0,207-238-9981,,132,,,,,,,,,24 HOURS,,,
20,Maine,IRVING KITTERY,location_details.php?id=554,https://www.truckstopsandservices.com/location_details.php?id=554,Trucker,irving,43.099385,-70.747153,I-95,,103 US-1 BYP,KITTERY,ME,03904,207-451-9780 (TRAVEL CENTER),100,0,0,8,4,0,207-439-2454,207-451-9780 (AMADO'S),2,,,,,,,,,24 HOURS,,,
20,Maine,JOHNSON'S,location_details.php?id=11101,https://www.truckstopsandservices.com/location_details.php?id=11101,Trucker,shell_,44.952117,-67.174782,US 1,,529 US 1,PEMBROKE,ME,04666,207-726-5566 (TRAVEL CENTER),5,0,0,2,0,0,207-726-5137,,,,,,,,,,,6AM TO 9PM DAILY,,,
20,Maine,KELLY'S SHELL,location_details.php?id=45173,https://www.truckstopsandservices.com/location_details.php?id=45173,Trucker,shell_,45.871607,-68.408926,I-95,,98 MAIN ST,SHERMAN MILLS,ME,04776,207-365-4856 (TRAVEL CENTER),20,0,0,2,0,0,,207-365-4856 (BRENDA'S RESTAURANT),264,,,,,,,,,4AM TO 10PM DAILY,,,
20,Maine,KENNEBUNK SERVICE PLAZA NB,location_details.php?id=18574,https://www.truckstopsandservices.com/location_details.php?id=18574,Trucker,citgo,43.409822,-70.557582,I-95,MM 25 NB,MM 25 NB,KENNEBUNK,ME,04046,207-520-2577 (TRAVEL CENTER),50,0,0,2,0,0,,207-520-2577 (BURGER KING),,207-520-2577 (POPEYE'S),207-520-2577 (HERSHEY'S ICE CREAM),,,,,,207-520-2577 (STARBUCKS),24 HOURS,,,
20,Maine,KENNEBUNK SERVICE PLAZA SB,location_details.php?id=18576,https://www.truckstopsandservices.com/location_details.php?id=18576,Trucker,citgo,43.409833,-70.561578,I-95,MM 25 SB,MM 25 SB,KENNEBUNK,ME,04046,207-985-7873 (TRAVEL CENTER),10,0,0,2,0,0,,207-985-7873 (BURGER KING),,207-985-7873 (HERSHEY'S ICE CREAM),207-985-7873 (SBARRO),,,,,,207-985-7873 (STARBUCKS),24 HOURS,,,
20,Maine,MARITIME FARMS,location_details.php?id=45163,https://www.truckstopsandservices.com/location_details.php?id=45163,Trucker,ind_dealer_1,44.397661,-69.130606,ME 3,,380 AUGUSTA RD,BELMONT,ME,04952,207-342-5355 (TRAVEL CENTER),0,0,0,1,0,0,,,ME 131 N,,,,,,,,,4AM TO 6PM DAILY,,,
20,Maine,MURRAY'S TRUCK STOP,location_details.php?id=11098,https://www.truckstopsandservices.com/location_details.php?id=11098,Trucker,ind_dealer_1,44.270202,-70.268279,ME 4,,1355 AUBURN RD,TURNER,ME,04282,207-225-6444 (TRAVEL CENTER),50,0,0,2,2,0,,,,,,,,,,,,24 HOURS,,,
20,Maine,NESS OIL,location_details.php?id=11112,https://www.truckstopsandservices.com/location_details.php?id=11112,Trucker,ind_dealer_1,44.081269,-70.235285,US 202,,249 WASHINGTON ST S,AUBURN,ME,04210,207-784-4358 (TRAVEL CENTER),0,0,0,1,0,0,207-786-7434,,,,,,,,,,,6AM TO 7PM DAILY,,,
20,Maine,ON THE RUN,location_details.php?id=11103,https://www.truckstopsandservices.com/location_details.php?id=11103,Trucker,shell_,45.220985,-67.567213,US 1,,114 MAIN ST,PRINCETON,ME,04668,207-796-2673 (TRAVEL CENTER),8,0,0,2,0,0,,,,,,,,,,,,5AM TO 9PM DAILY,,,
20,Maine,TIMBERLINE COUNTRY STORE,location_details.php?id=45165,https://www.truckstopsandservices.com/location_details.php?id=45165,Trucker,citgo,43.604449,-70.536901,US 202,,222 NARRAGANSETT TRAIL,BUXTON,ME,04093,207-929-5000 (TRAVEL CENTER),10,,,2,2,0,,,ME 112,,,,,,,,,5AM TO 8PM DAILY,,,
20,Maine,TRAIL SIDE ONE STOP,location_details.php?id=45167,https://www.truckstopsandservices.com/location_details.php?id=45167,Trucker,gulf-,45.623903,-70.252048,US 201,,407 US 201,JACKMAN,ME,04945,207-668-7864 (TRAVEL CENTER),5,0,0,4,0,0,,,,,,,,,,,,6AM TO 9PM DAILY,,,
20,Maine,TRAIN'S QUICK STOP,location_details.php?id=45170,https://www.truckstopsandservices.com/location_details.php?id=45170,Trucker,sunoco,43.415949,-70.864007,US 202,,249 CARL BROGGI HWY,LEBANON,ME,04027,207-457-3900 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,6AM TO 9PM DAILY,,,
20,Maine,TULSA INC.,location_details.php?id=11106,https://www.truckstopsandservices.com/location_details.php?id=11106,Trucker,ind_dealer_1,47.154673,-67.931753,US 1,,34 MAIN ST,VAN BUREN,ME,04785,207-868-5702 (TRAVEL CENTER),2,0,0,1,0,0,207-868-5867,,,,,,,,,,,5AM TO 10PM DAILY,,,
20,Maine,WEST GARDINER SERVICE PLAZA,location_details.php?id=2019,https://www.truckstopsandservices.com/location_details.php?id=2019,Trucker,citgo,44.220565,-69.792581,I-95,,29 LEWISTON RD,GARDINER,ME,04345,207-835-4040 (TRAVEL CENTER),75,0,0,4,0,0,,207-582-9757 (BURGER KING),102 NB/103 SB,207-582-5721 (POPEYE'S),207-835-4040 (STARBUCKS),,,,,,,24 HOURS,,,
21,Michigan,117 T J FUEL,location_details.php?id=53880,https://www.truckstopsandservices.com/location_details.php?id=53880,Trucker,sunoco,42.66323,-84.282573,I-96,,2635 N WILLIAMSTON RD,WILLIAMSTON,MI,48895,517-655-5544 (TRAVEL CENTER),,,,4,,,,,117-B,,,,,,,,,,,,
21,Michigan,127 PARTY STORE,location_details.php?id=53881,https://www.truckstopsandservices.com/location_details.php?id=53881,Trucker,citgo,41.85538,-84.362429,US 127,,4938 S MERIDIAN RD,HUDSON,MI,49247,517-448-4355 (TRAVEL CENTER),2,0,0,2,0,0,,,,,,,,,,,,,,,
21,Michigan,9TH STREET CITGO,location_details.php?id=2919,https://www.truckstopsandservices.com/location_details.php?id=2919,Trucker,citgo,42.241456,-85.677337,I-94,,5233 S 9TH ST,OSHTEMO,MI,49009,269-353-7545 (TRAVEL CENTER),0,,,4,0,0,269-353-8028,,72,,,,,,,,,,,,
21,Michigan,ADMIRAL,location_details.php?id=11114,https://www.truckstopsandservices.com/location_details.php?id=11114,Trucker,ind_dealer_1,46.462195,-84.373384,I-75,,4135 I-75 BUSINESS SPUR,SAULT STE MARIE,MI,49783,906-253-9139 (TRAVEL CENTER),8,,,2,0,0,906-253-9650,,392,,,,,,,,,,,,
21,Michigan,ADMIRAL NORTH,location_details.php?id=11222,https://www.truckstopsandservices.com/location_details.php?id=11222,Trucker,marathon,44.270296,-85.406693,US 131,,1377 N MITCHELL ST,CADILLAC,MI,49601,231-775-8872 (TRAVEL CENTER),0,,,4,0,0,,,,,,,,,,,,,,,
21,Michigan,ADMIRAL PETROLEUM,location_details.php?id=11235,https://www.truckstopsandservices.com/location_details.php?id=11235,Trucker,ind_dealer_1,42.449804,-85.65757,US 131,,1149 M-89,PLAINWELL,MI,49080,269-685-8782 (TRAVEL CENTER),0,,,4,0,0,,,49,,,,,,,,,,,,
21,Michigan,AIRPORT EZ MART,location_details.php?id=53913,https://www.truckstopsandservices.com/location_details.php?id=53913,Trucker,shell_,43.95559,-86.414364,US 10,,5445 W HWY 10,LUDINGTON,MI,49431,231-845-5574 (TRAVEL CENTER),4,0,0,2,0,0,,,,,,,,,,,,,,,
21,Michigan,ALEX'S MARKET & GRILL,location_details.php?id=53914,https://www.truckstopsandservices.com/location_details.php?id=53914,Trucker,ind_dealer_1,42.81467,-83.572662,I-75,,6410 GRANGE HALL RD,HOLLY,MI,48842,248-634-6100 (TRAVEL CENTER),3,0,0,5,0,0,,248-634-6100 (ALEX'S GRILL),101,,,,,,,,,,,,
21,Michigan,ALMA TRUCK STOP,location_details.php?id=11192,https://www.truckstopsandservices.com/location_details.php?id=11192,Trucker,shell_,43.408088,-84.654585,US 127,,2400 W MONROE RD,ALMA,MI,48801,989-681-3446 (TRAVEL CENTER),35,0,0,4,1,0,989-681-2046,989-681-3303 (PETTICOAT JUNCTION),,,,,,,,,,,,,
21,Michigan,AMBASSADOR PLAZA,location_details.php?id=53928,https://www.truckstopsandservices.com/location_details.php?id=53928,Trucker,bp-,42.31287,-83.089592,I-75,,4276 W FORT ST,DETROIT,MI,48209,313-914-5749 (TRAVEL CENTER),0,0,0,7,0,0,313-908-2929,313-914-5749 (SUBWAY),47-A,,,,,,,,,,,,
21,Michigan,AMER GAS & OIL,location_details.php?id=11147,https://www.truckstopsandservices.com/location_details.php?id=11147,Trucker,bp-,43.179303,-85.074004,MI 66,,7990 S SHERIDAN RD,SHERIDAN,MI,48884,989-291-3926 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,
21,Michigan,ARLENE'S TRUCK STOP,location_details.php?id=275,https://www.truckstopsandservices.com/location_details.php?id=275,Trucker,citgo,42.278768,-85.287152,I-94,,4647 W COLUMBIA AVE,BATTLE CREEK,MI,49015,269-964-8908 (TRAVEL CENTER),42,,,4,4,0,269-964-0687,,92,,,,,,,,,,,,
21,Michigan,BEACON & BRIDGE,location_details.php?id=2679,https://www.truckstopsandservices.com/location_details.php?id=2679,Trucker,ind_dealer_1,43.118928,-83.761109,I-75,,4181 W MOUNT MORRIS RD,MOUNT MORRIS,MI,48458,810-687-4810 (TRAVEL CENTER),150,0,0,7,2,0,,810-223-0923 (A & W),126,,,,,,,,,,,,
21,Michigan,BEACON & BRIDGE,location_details.php?id=11152,https://www.truckstopsandservices.com/location_details.php?id=11152,Trucker,ind_dealer_1,44.202223,-85.406925,US 131,,8485 E M-115,CADILLAC,MI,49601,231-775-4891 (TRAVEL CENTER),10,,,3,0,0,231-775-7284,,176,,,,,,,,,,,,
21,Michigan,BEACON & BRIDGE,location_details.php?id=11220,https://www.truckstopsandservices.com/location_details.php?id=11220,Trucker,ind_dealer_1,43.742712,-85.505418,US 131,,21060 19 MILE RD,BIG RAPIDS,MI,49307,231-796-3939 (TRAVEL CENTER),14,0,0,3,0,0,231-629-8528,,142,,,,,,,,,,,,
21,Michigan,BEACON & BRIDGE,location_details.php?id=18678,https://www.truckstopsandservices.com/location_details.php?id=18678,Trucker,ind_dealer_1,43.29156,-84.580814,US 127,,1210 E WASHINGTON RD,ITHACA,MI,48847,989-875-8132 (TRAVEL CENTER),0,0,0,4,1,0,,,117,,,,,,,,,,,,
21,Michigan,BEACON & BRIDGE MARKET,location_details.php?id=11227,https://www.truckstopsandservices.com/location_details.php?id=11227,Trucker,ind_dealer_1,44.576466,-85.363722,US 131,,7501 US-131,FIFE LAKE,MI,49633,231-879-4521 (TRAVEL CENTER),0,0,0,3,0,0,,,,,,,,,,,,,,,
21,Michigan,BIG DADDY'S TRUCK STOP,location_details.php?id=11181,https://www.truckstopsandservices.com/location_details.php?id=11181,Trucker,sunoco,41.79772,-83.692736,US 23,,6055 ST ANTHONY RD,OTTAWA LAKE,MI,49267,734-854-6611 (TRAVEL CENTER),35,0,0,10,6,1,734-854-4711,734-854-2363 (BURGER KING),5,,,,,,,,,,,,
21,Michigan,BIRCH RUN EXPRESS,location_details.php?id=367,https://www.truckstopsandservices.com/location_details.php?id=367,Trucker,bp-,43.250053,-83.777959,I-75,,8830 MAIN ST,BIRCH RUN,MI,48415,989-624-5671 (TRAVEL CENTER),7,0,0,2,2,0,,,136,,,,,,,,,,,,
21,Michigan,BLANEY PARK QUIK STOP,location_details.php?id=53976,https://www.truckstopsandservices.com/location_details.php?id=53976,Trucker,bp-,46.10027,-85.929846,US 2,,1223 W US HWY 2,GULLIVER,MI,49840,906-283-4010 (TRAVEL CENTER),0,0,0,6,0,0,906-283-4012,,,,,,,,,,,,,,
21,Michigan,BP FOOD MART,location_details.php?id=47589,https://www.truckstopsandservices.com/location_details.php?id=47589,Trucker,bp-,45.064861,-84.897594,US 131,,2400 US 131,ELMIRA,MI,49730,231-546-2040 (TRAVEL CENTER),15,,,3,1,0,231-546-2041,231-484-0027 (SUBWAY),MI 32,,,,,,,,,,,,
21,Michigan,BP FUEL STOP,location_details.php?id=1395,https://www.truckstopsandservices.com/location_details.php?id=1395,Trucker,bp-,43.118985,-83.765713,I-75,,4314 W MOUNT MORRIS RD,MOUNT MORRIS,MI,48458,810-686-8510 (TRAVEL CENTER),0,0,0,4,0,0,810-640-7883,,126,,,,,,,,,,,,
21,Michigan,BP TRAVEL CENTER,location_details.php?id=2039,https://www.truckstopsandservices.com/location_details.php?id=2039,Trucker,bp-,42.249432,-83.44431,I-275,,41358 ECORSE RD,BELLEVILLE,MI,48111,734-394-1974 (TRAVEL CENTER),60,0,0,9,0,0,734-394-2833,734-394-2720 (BURGER KING),20,,,,,,,,,,,,
21,Michigan,BRIGHTON TRUCK STOP,location_details.php?id=1266,https://www.truckstopsandservices.com/location_details.php?id=1266,Trucker,marathon,42.545862,-83.789005,I-96,,8355 GRAND RIVER RD,BRIGHTON,MI,48116,810-227-2772 (TRAVEL CENTER),0,0,0,3,0,0,,,145,,,,,,,,,,,,
21,Michigan,BRISTOL MOBIL,location_details.php?id=434,https://www.truckstopsandservices.com/location_details.php?id=434,Trucker,mobil_oil__type,42.974313,-83.73238,I-75,,2518 W BRISTOL RD,FLINT,MI,48507,810-238-1280 (TRAVEL CENTER),0,0,0,6,0,0,810-238-1269,,116 NB,,,,,,,,,,,,
21,Michigan,BY-LO OIL,location_details.php?id=18680,https://www.truckstopsandservices.com/location_details.php?id=18680,Trucker,ind_dealer_1,42.983543,-82.538517,I-69,,2797 WADHAMS RD,KIMBALL,MI,48074,810-984-3706 (TRAVEL CENTER),50,,,6,0,0,810-987-7488,810-984-3706 (LITTLE CAESARS),196,,,,,,,,,,,,
21,Michigan,BYRON PETROLEUM,location_details.php?id=11221,https://www.truckstopsandservices.com/location_details.php?id=11221,Trucker,marathon,42.7828,-85.66601,US 131,,119 100TH ST SW,BYRON CENTER,MI,49315,616-877-0055 (TRAVEL CENTER),75,,,4,0,0,,616-877-0201 (SUBWAY),72,,,,,,,,,,,,
21,Michigan,C&M OIL COMPANY,location_details.php?id=11155,https://www.truckstopsandservices.com/location_details.php?id=11155,Trucker,ind_dealer_1,46.481079,-90.043816,US 2,,605 E LEAD ST,BESSEMER,MI,49911,906-667-0222 (TRAVEL CENTER),10,0,0,1,0,1,906-667-0700,,,,,,,,,,,,,,
21,Michigan,CANTON MARATHON,location_details.php?id=472,https://www.truckstopsandservices.com/location_details.php?id=472,Trucker,marathon,42.278329,-83.448296,I-275,,41479 MICHIGAN AVE,CANTON,MI,48188,734-398-9911 (TRAVEL CENTER),0,,,6,0,0,734-398-9912,,22,,,,,,,,,,,,
