state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Unleaded,Diesel,Bulk Def,Propane,Phone 3,https,Phone 4,Phone 5,# of Men's Showers,http,htp,Mile Marker,Road Name,Hours of Operation,Mailing Address
27,North Dakota,FLYING J TRAVEL CENTER #550,location_details.php?id=11267,http://www.rvandtravelers.com/location_details.php?id=11267,RVer,flying-j-,,,US 2,3800 HWY 2,MINOT,ND,58701,701-839-5061 (TRAVEL CENTER),100,4,4,8,4,0,US 83,701-839-3623,701-839-5061 (SUBWAY),3.109,3.599,3.959,3.699,,pilotflyingj.com/stores/550,,,,,,,,,
27,North Dakota,FLYING J TRAVEL CENTER #684,location_details.php?id=17615,http://www.rvandtravelers.com/location_details.php?id=17615,RVer,flying-j-,,,I-94,I-94 ND-16,BEACH,ND,58621,701-872-4737 (TRAVEL CENTER),89,5,5,5,4,0,1,701-872-4985,701-872-4737 (SUBWAY),3.049,3.599,3.959,2.999,,pilotflyingj.com/stores/684,,,,,,,,,
27,North Dakota,FLYING J TRAVEL CENTER #685,location_details.php?id=17617,http://www.rvandtravelers.com/location_details.php?id=17617,RVer,flying-j-,,,I-29,3150 39TH ST SW,FARGO,ND,58104,701-282-7766 (TRAVEL CENTER),168,0,0,11,9,5,62,701-282-7259,701-282-7766 (HUDDLEHOUSE),2.949,3.349,3.959,3.799,701-282-7766 (BOSS SHOP),pilotflyingj.com/stores/685,,,,,,,,,
27,North Dakota,FRONTIER TRAVEL CENTER,location_details.php?id=11271,http://www.rvandtravelers.com/location_details.php?id=11271,RVer,exxon,,,US 12,705 US 12 W,BOWMAN,ND,58623,701-523-4737 (TRAVEL CENTER),80,0,0,4,4,0,,701-523-4740,,,,,,,,,,,,,,,,
27,North Dakota,GASTRAK,location_details.php?id=1201,http://www.rvandtravelers.com/location_details.php?id=1201,RVer,ind_dealer_1,,,I-29,700 W STUTSMAN ST,PEMBINA,ND,58271,701-825-6275 (TRAVEL CENTER),50,0,0,4,2,0,215,701-825-6278,,,,,,,,,,,,,,,,
27,North Dakota,GOOD OIL,location_details.php?id=11258,http://www.rvandtravelers.com/location_details.php?id=11258,RVer,tesoro-,,,ND 1,204 1ST ST,VERONA,ND,58490,701-432-5541 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,GORDY'S TRAVEL PLAZA,location_details.php?id=45645,http://www.rvandtravelers.com/location_details.php?id=45645,RVer,tesoro-,,,I-94,15556 37TH ST SE,CASSELTON,ND,58012,701-347-5217 (TRAVEL CENTER),50,0,0,4,0,2,331,,701-347-5578 (SUBWAY),,,,,,,,,,,,,,,
27,North Dakota,HOLIDAY #432,location_details.php?id=54401,http://www.rvandtravelers.com/location_details.php?id=54401,RVer,circle_k__3774,,,US 2,402 WESTVIEW LN,STANLEY,ND,58784,701-628-4330 (TRAVEL CENTER),5,0,0,5,0,0,,,701-628-4330 (HOT STUFF PIZZA),,,,,,,,,,,,,,,
27,North Dakota,INTERSTATE CENEX,location_details.php?id=45642,http://www.rvandtravelers.com/location_details.php?id=45642,RVer,cenex--300_0,,,I-94,16890 I-94,BEACH,ND,58621,701-872-3590 (TRAVEL CENTER),10,0,0,5,0,0,1,701-872-4536,,,,,,,,,,,,,,,,
27,North Dakota,INTERSTATE TESORO,location_details.php?id=54436,http://www.rvandtravelers.com/location_details.php?id=54436,RVer,tesoro-,,,I-94,2015 8TH AVE SW,JAMESTOWN,ND,58401,701-251-2837 (TRAVEL CENTER),3,0,0,4,0,0,258,701-252-4405,,,,,,,,,,,,,,,,
27,North Dakota,KUM & GO,location_details.php?id=43964,http://www.rvandtravelers.com/location_details.php?id=43964,RVer,kumngo-,,,ND 40,518 2ND ST,TIOGA,ND,58852,701-664-2993 (TRAVEL CENTER),4,,,2,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,LITTLE MART,location_details.php?id=11273,http://www.rvandtravelers.com/location_details.php?id=11273,RVer,sinclair_oil_.svg,,,US 52,708 HWY 52,HARVEY,ND,58341,701-324-4964 (TRAVEL CENTER),15,0,0,2,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,LOAF 'N JUG,location_details.php?id=1717,http://www.rvandtravelers.com/location_details.php?id=1717,RVer,ind_dealer_1,,,I-29,4326 GATEWAY DR,GRAND FORKS,ND,58203,701-775-2537 (TRAVEL CENTER),5,0,0,5,0,0,141,,,,,,,,,,,,,,,,,
27,North Dakota,LOVE'S TRAVEL STOP #353,location_details.php?id=22193,http://www.rvandtravelers.com/location_details.php?id=22193,RVer,loves-travel-stops-country-stores_416x416,,,I-29,3220 39TH ST,FARGO,ND,58104,701-281-0761 (TRAVEL CENTER),96,0,0,8,5,1,62,701-281-0763,701-281-0761 (MCDONALD'S),2.949,3.339,3.949,3.999,701-281-0761 (SUBWAY),,,,,,,,,,
27,North Dakota,LOVE'S TRAVEL STOP #474,location_details.php?id=37631,http://www.rvandtravelers.com/location_details.php?id=37631,RVer,loves-travel-stops-country-stores_416x416,,,US 2,104 E 104TH ST E,WILLISTON,ND,58801,701-572-3578 (TRAVEL CENTER),75,0,0,8,5,2,DEPOT LANE,701-572-3987,701-572-3578 (CHESTER'S FRIED CHICKEN),,,,,701-572-3578 (GODFATHER'S PIZZA),www.loves.com/locations/474,,,,,,,,,
27,North Dakota,LOVE'S TRAVEL STOP #849,location_details.php?id=53840,http://www.rvandtravelers.com/location_details.php?id=53840,RVer,loves-travel-stops-country-stores_416x416,,,I-94,1385 8TH AVE SW,VALLEY CITY,ND,58072,701-760-5015 (TRAVEL CENTER),85,0,0,7,7,,292,701-760-5015,701-760-5015 (MCDONALD'S),,,,,,www.loves.com/,,,,,,,,,
27,North Dakota,NEPSTAD'S STOP N SHOP,location_details.php?id=54733,http://www.rvandtravelers.com/location_details.php?id=54733,RVer,ind_dealer_1,,,I-29,12 ST SE,GRANDIN,ND,58038,701-484-5326 (TRAVEL CENTER),2,0,0,2,0,0,92,,,,,,,,,,,,,,,,,
27,North Dakota,PATRIOT FUELS,location_details.php?id=45646,http://www.rvandtravelers.com/location_details.php?id=45646,RVer,arco-,,,US 2,8685 US 2,DEVILS LAKE,ND,58301,701-662-0890 (TRAVEL CENTER),100,0,0,4,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,PETRO SERVE,location_details.php?id=3027,http://www.rvandtravelers.com/location_details.php?id=3027,RVer,marathon,,,I-29,2903 MAIN AVE,FARGO,ND,58103,701-232-7511 (TRAVEL CENTER),8,0,0,4,0,0,66,701-297-5916,,,,,,,,,,,,,,,,
27,North Dakota,PETRO SERVE USA,location_details.php?id=1480,http://www.rvandtravelers.com/location_details.php?id=1480,RVer,marathon,,,I-94,1020 8TH AVE,VALLEY CITY,ND,58072,701-845-5808 (TRAVEL CENTER),20,0,0,3,3,0,292,701-845-0458,,,,,,,,,,,,,,,,
27,North Dakota,PETRO STOPPING CENTER #361,location_details.php?id=2244,http://www.rvandtravelers.com/location_details.php?id=2244,RVer,petro,,,I-94,4510 19TH AVE S,FARGO,ND,58103,701-282-8105 (TRAVEL CENTER),195,0,0,16,13,4,348,701-282-9382,701-551-4033 (POPEYE'S),,,,,,www.ta-petro.com/location/nd/petro-fargo,,,,,,,,,
27,North Dakota,PILOT TRAVEL CENTER #589,location_details.php?id=45653,http://www.rvandtravelers.com/location_details.php?id=45653,RVer,pilot,,,US 2,13553 64TH ST,WILLISTON,ND,58801,701-826-2500 (TRAVEL CENTER),50,0,0,9,5,0,US 85,701-826-2504,701-826-2500 (SUBWAY),3.149,3.599,3.959,3.999,,pilotflyingj.com/stores/589,,,,,,,,,
27,North Dakota,PINNACLE TRAVEL CENTER,location_details.php?id=45652,http://www.rvandtravelers.com/location_details.php?id=45652,RVer,cenex--300_0,,,ND 40,6714 ND-40,TIOGA,ND,58852,701-664-4020 (TRAVEL CENTER),50,0,0,6,4,0,67TH NW,701-664-4024,701-664-4020 (CHAMPS CHICKEN),,,,,701-664-4020 (VAQUERO'S),,,,,,,,,,
27,North Dakota,PINNACLE TRUCK STOP,location_details.php?id=45651,http://www.rvandtravelers.com/location_details.php?id=45651,RVer,cenex--300_0,,,US 2,8149 US 2,STANLEY,ND,58784,701-628-2921 (TRAVEL CENTER),75,,,4,3,0,,,,,,,,,,,,,,,,,,
27,North Dakota,RACER'S # 102,location_details.php?id=11268,http://www.rvandtravelers.com/location_details.php?id=11268,RVer,ind_dealer_1,,,US 2,4201 2ND AVE W,WILLISTON,ND,58801,701-572-4591 (TRAVEL CENTER),75,0,0,4,1,0,,,,,,,,,,,,,,,,,,
27,North Dakota,RJ'S TESORO,location_details.php?id=54865,http://www.rvandtravelers.com/location_details.php?id=54865,RVer,tesoro-,,,I-94,2125 SHEYENNE ST,WEST FARGO,ND,58078,701-282-0696 (TRAVEL CENTER),5,0,0,4,0,0,346,,,,,,,,,,,,,,,,,
27,North Dakota,S & R - JAMESTOWN TRUCK PLAZA,location_details.php?id=2821,http://www.rvandtravelers.com/location_details.php?id=2821,RVer,cenex--300_0,,,I-94,1609 BUSINESS LOOP E,JAMESTOWN,ND,58401,701-252-3523 (TRAVEL CENTER),100,0,0,5,6,0,260,701-252-6321,701-252-3523 (S & R CAFE),,,,,,,,,5,,,,,,
27,North Dakota,SCHATZ CROSSROADS,location_details.php?id=11266,http://www.rvandtravelers.com/location_details.php?id=11266,RVer,ind_dealer_1,,,US 2,1712 20TH AVE SE,MINOT,ND,58701,701-852-0810 (TRAVEL CENTER),50,0,0,6,4,3,,,,,,,,,,,,,,,,,,
27,North Dakota,SIMONSON TRAVEL CENTER,location_details.php?id=2929,http://www.rvandtravelers.com/location_details.php?id=2929,RVer,ind_dealer_1,,,I-29,4720 GATEWAY DR,GRAND FORKS,ND,58203,701-795-2107 (TRAVEL CENTER),60,0,0,8,4,2,141,701-402-0152,701-772-1273 (ROADHOUSE CAFE),,,,,,,,,,,,,,,
27,North Dakota,STAMART TRAVEL CENTER,location_details.php?id=3028,http://www.rvandtravelers.com/location_details.php?id=3028,RVer,tesoro-,,,I-29,3500 12TH AVE N,FARGO,ND,58078,701-298-3500 (TRAVEL CENTER),100,0,0,10,10,0,66,701-235-0797,,,,,,,,,,,,,,,,
27,North Dakota,STAMART TRAVEL CENTER,location_details.php?id=3029,http://www.rvandtravelers.com/location_details.php?id=3029,RVer,tesoro-,,,I-94,3936 E DIVIDE AVE,BISMARCK,ND,58501,701-222-1675 (TRAVEL CENTER),50,0,0,8,6,0,161,701-222-0268,,,,,,,,,,,,,,,,
27,North Dakota,STAMART TRAVEL PLAZA,location_details.php?id=3030,http://www.rvandtravelers.com/location_details.php?id=3030,RVer,tesoro-,,,I-29,1212 N 47TH ST,GRAND FORKS,ND,58203,701-746-1356 (TRAVEL CENTER),50,0,0,8,8,0,141,701-772-4414,,,,,,,,,,,,,,,,
27,North Dakota,SUPER PUMPER,location_details.php?id=3157,http://www.rvandtravelers.com/location_details.php?id=3157,RVer,shell_,,,I-94,2315 HWY 281 S,JAMESTOWN,ND,58401,701-252-4732 (TRAVEL CENTER),50,0,0,4,4,0,258,,,,,,,,,,,,,,,,,
27,North Dakota,SUPER PUMPER,location_details.php?id=11261,http://www.rvandtravelers.com/location_details.php?id=11261,RVer,mobil_oil__type,,,ND 210,2100 N 9TH ST,WAHPETON,ND,58075,701-642-3414 (TRAVEL CENTER),0,0,0,6,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,SUPER PUMPER,location_details.php?id=45649,http://www.rvandtravelers.com/location_details.php?id=45649,RVer,mobil_oil__type,,,US 2,7141 US 2,MINOT,ND,58701,701-852-0094 (TRAVEL CENTER),10,0,0,4,0,0,72ND ST,701-420-2099,,,,,,,,,,,,,,,,
27,North Dakota,SUPERPUMPER,location_details.php?id=3156,http://www.rvandtravelers.com/location_details.php?id=3156,RVer,cenex--300_0,,,I-94,804 US 85,BELFIELD,ND,58622,701-575-4216 (TRAVEL CENTER),50,0,0,6,2,0,42,701-575-8841,,,,,,,,,,,,,,,,
27,North Dakota,SWEET CRUDE TRAVEL CENTER,location_details.php?id=45648,http://www.rvandtravelers.com/location_details.php?id=45648,RVer,shell_,,,US 85,12678 ND 200,GRASSY BUTTE,ND,58634,701-863-7180 (TRAVEL CENTER),50,0,0,6,5,0,ND 200,701-863-7182,,,,,,,,,,,,,,,,
27,North Dakota,TA EXPRESS,location_details.php?id=45641,http://www.rvandtravelers.com/location_details.php?id=45641,RVer,taexpress,,,US 85,14256 HWY 85 N,ALEXANDER,ND,58831,701-828-3352 (TRAVEL CENTER),47,3,3,5,6,0,ND 68,701-828-3212,,,,,,,www.ta-petro.com/location/nd/petro-wild-bison-nd,,,,,,,,,
27,North Dakota,TA EXPRESS - COFFEE CUP FUEL STOP,location_details.php?id=623,http://www.rvandtravelers.com/location_details.php?id=623,RVer,taexpresscoffeecup,,,I-94,620 MITCHELL AVE,STEELE,ND,58482,701-475-2274 (TRAVEL CENTER),50,0,0,6,4,0,200,701-475-2293,701-475-2274 (SUBWAY),,,,,701-475-2274 (PIZZA HUT),,701-475-2274 (CARIBOU COFFEE),,,,,,,,
27,North Dakota,THE GENERAL STORE,location_details.php?id=55172,http://www.rvandtravelers.com/location_details.php?id=55172,RVer,cenex--300_0,,,I-94,326 15TH ST W,DICKINSON,ND,58601,701-483-3633,0,0,0,4,0,0,61,,,,,,,,,,,,,,,,,
27,North Dakota,TIGER DISCOUNT TRUCK STOP,location_details.php?id=3298,http://www.rvandtravelers.com/location_details.php?id=3298,RVer,cenex--300_0,,,I-94,2955 I-94 E BUSINESS LOOP,DICKINSON,ND,58601,701-456-3835 (TRAVEL CENTER),50,0,0,5,4,0,64,,,,,,,,,,,,,,,,,
27,North Dakota,TOPS TRUCK STOP,location_details.php?id=3347,http://www.rvandtravelers.com/location_details.php?id=3347,RVer,cenex--300_0,,,I-94,31346 27TH NE AVE,STERLING,ND,58572,701-387-4351 (TRAVEL CENTER),75,0,0,4,3,0,182,701-387-4307,,,,,,,,,,,,,,,,
27,North Dakota,TOWER FUEL STOP,location_details.php?id=3352,http://www.rvandtravelers.com/location_details.php?id=3352,RVer,cenex--300_0,,,I-94,101 MAIDEN LANE,TOWER CITY,ND,58071,701-749-6000 (TRAVEL CENTER),30,0,0,5,1,0,307,701-749-6004,701-749-6800 (TOWER CAFE),,,,,,,,,,,,,,,
27,North Dakota,VAN HOOK TRAVEL CENTER,location_details.php?id=45650,http://www.rvandtravelers.com/location_details.php?id=45650,RVer,ind_dealer_1,,,ND 23,8258 39TH ST NW,NEW TOWN,ND,58763,701-627-4646 (TRAVEL CENTER),20,0,0,6,4,0,,701-627-4668,,,,,,,,,,,,,,,,
27,North Dakota,WALHALLA CO-OP,location_details.php?id=11272,http://www.rvandtravelers.com/location_details.php?id=11272,RVer,cenex--300_0,,,US 32,1700 ND 32,WALHALLA,ND,58282,701-549-2527 (TRAVEL CENTER),20,,,2,0,3,,,,,,,,,,,,,,,,,,
27,North Dakota,WEST FARGO TRUCK STOP,location_details.php?id=3635,http://www.rvandtravelers.com/location_details.php?id=3635,RVer,cenex--300_0,,,I-94,1021 MAIN AVE W,FARGO,ND,58078,701-281-9180 (TRAVEL CENTER),12,0,0,3,1,0,343,,,,,,,,,,,,,,,,,
27,North Dakota,WESTSIDE FUEL,location_details.php?id=55257,http://www.rvandtravelers.com/location_details.php?id=55257,RVer,conoco,,,US 2,3117 2ND ST W,WILLISTON,ND,58801,701-774-1810,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
27,North Dakota,WILLISTON FUEL PLAZA,location_details.php?id=11269,http://www.rvandtravelers.com/location_details.php?id=11269,RVer,tesoro-,,,US 2,3014 2ND AVE W,WILLISTON,ND,58801,701-572-6717 (TRAVEL CENTER),15,0,0,2,0,0,,701-572-6033,,,,,,,,,,,,,,,,
27,North Dakota,WYNDMERE OIL,location_details.php?id=11259,http://www.rvandtravelers.com/location_details.php?id=11259,RVer,marathon,,,ND 18,704 7TH ST,WYNDMERE,ND,58081,701-439-2261 (TRAVEL CENTER),6,0,0,2,0,0,,701-439-0776,701-439-2261 (WYNDMERE CAFE),,,,,,,,,,,,,,,
28,Nebraska,81 EXPRESS,location_details.php?id=11360,http://www.rvandtravelers.com/location_details.php?id=11360,RVer,sinclair_oil_.svg,,,US 81,1375 DOVE RD,HEBRON,NE,68370,402-768-2223 (TRAVEL CENTER),20,0,0,3,0,0,,402-768-2283,402-768-2223 (BIG WILL),,,,,,,,,,,,,,,
28,Nebraska,AKAL TRAVEL CENTER,location_details.php?id=1162,http://www.rvandtravelers.com/location_details.php?id=1162,RVer,ind_dealer_1,,,I-80,915 RD S,WACO,NE,68460,402-728-5672 (TRAVEL CENTER),61,0,0,3,0,0,360,402-728-5675,,,,,,,,,,,,,,,,
28,Nebraska,AMPRIDE,location_details.php?id=11372,http://www.rvandtravelers.com/location_details.php?id=11372,RVer,cenex--300_0,,,US 281,1410 W J ST,HASTINGS,NE,68901,402-461-3714 (TRAVEL CENTER),20,0,0,4,0,0,US 6,,,,,,,,,,,,,,,,,
28,Nebraska,AMPRIDE,location_details.php?id=18701,http://www.rvandtravelers.com/location_details.php?id=18701,RVer,cenex--300_0,,,I-80,2700 PLUM CREEK PKWY,LEXINGTON,NE,68850,308-324-8003 (TRAVEL CENTER),20,0,0,3,0,0,237,308-324-1730,,,,,,,,,,,,,,,,
28,Nebraska,ANEW TRAVEL CENTER,location_details.php?id=46856,http://www.rvandtravelers.com/location_details.php?id=46856,RVer,ind_dealer_1,,,US 6,41501 HARVEST DR,CAMBRIDGE,NE,69022,308-697-3060 (TRAVEL CENTER),24,0,,5,2,2,,308-697-3078,,,,,,,,,,,,,,,,
28,Nebraska,BIG BAT'S,location_details.php?id=11339,http://www.rvandtravelers.com/location_details.php?id=11339,RVer,conoco,,,US 20,331 MAIN ST,CHADRON,NE,69337,308-432-4504 (TRAVEL CENTER),12,0,0,3,1,0,,308-432-8934,308-432-4504 (CHAMP'S CHICKEN),,,,,308-432-4504 (SUBWAY),,,,,,,,,,
28,Nebraska,BP FUEL EXPRESS,location_details.php?id=11368,http://www.rvandtravelers.com/location_details.php?id=11368,RVer,bp-,,,US 275,1305 MORNINGSIDE RD,FREMONT,NE,68025,402-727-9907 (TRAVEL CENTER),10,0,0,2,0,0,,,,,,,,,,,,,,,,,,
28,Nebraska,CASEY'S,location_details.php?id=11315,http://www.rvandtravelers.com/location_details.php?id=11315,RVer,caseys-general-store-,,,NE 2,10200 S 158TH ST,BENNET,NE,68317,402-782-8900 (TRAVEL CENTER),31,0,0,2,0,0,,,402-782-8900 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
28,Nebraska,CASEY'S,location_details.php?id=11350,http://www.rvandtravelers.com/location_details.php?id=11350,RVer,caseys-general-store-,,,US 30,4150 W US 30,GRAND ISLAND,NE,68803,308-389-3188 (TRAVEL CENTER),10,0,0,2,0,0,,,308-389-3188 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=488,http://www.rvandtravelers.com/location_details.php?id=488,RVer,caseys-general-store-,,,I-80,510 S MERIDIAN AVE,COZAD,NE,69130,308-784-4939 (TRAVEL CENTER),0,0,0,2,0,0,222,,308-784-4939 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=46891,http://www.rvandtravelers.com/location_details.php?id=46891,RVer,caseys-general-store-,,,US 81,1302 RD F,FAIRMONT,NE,68354,402-268-4681 (TRAVEL CENTER),16,0,0,3,0,0,RD F,,402-268-4681 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=11332,http://www.rvandtravelers.com/location_details.php?id=11332,RVer,caseys-general-store-,,,US 2,1000 I ST,PALMYRA,NE,68418,402-780-5767 (TRAVEL CENTER),10,0,0,3,0,0,,,,,,,,,,,,,,,,,,
28,Nebraska,CASEY'S GENERAL STORE,location_details.php?id=54032,http://www.rvandtravelers.com/location_details.php?id=54032,RVer,caseys-general-store-,,,US 34,1502 16TH ST,AURORA,NE,68818,402-694-5177 (TRAVEL CENTER),11,0,0,2,0,0,NE 14,,402-694-5177 (CASEY'S KITCHEN),,,,,,,,,,,,,,,
28,Nebraska,CRYSTAL OIL TRUCK STOP,location_details.php?id=11337,http://www.rvandtravelers.com/location_details.php?id=11337,RVer,ind_dealer_1,,,I-129,4601 DAKOTA AVE,SOUTH SIOUX CITY,NE,68776,402-494-5471 (TRAVEL CENTER),50,20,20,4,2,0,2,402-494-5837,402-494-5471 (CRYSTAL CAFE),,,,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=1379,http://www.rvandtravelers.com/location_details.php?id=1379,RVer,cenex--300_0,,,I-80,301 S LAKE AVE,GOTHENBURG,NE,69138,308-537-3202 (TRAVEL CENTER),24,0,0,4,2,0,211,308-537-3553,308-537-3202 (GODFATHER'S PIZZA),,,,,308-537-3202 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=2630,http://www.rvandtravelers.com/location_details.php?id=2630,RVer,cenex--300_0,,,I-80,416 PLATTE RIVER RD,GOTHENBURG,NE,69138,308-537-4444 (TRAVEL CENTER),30,0,0,2,0,0,211,,,,,,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11325,http://www.rvandtravelers.com/location_details.php?id=11325,RVer,cenex--300_0,,,NE 50,110 N 30TH RD,SYRACUSE,NE,68446,402-269-3700 (TRAVEL CENTER),40,0,0,2,0,0,NE 2,402-269-3705,402-269-3700 (GODFATHER'S PIZZA),,,,,402-269-3700 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11363,http://www.rvandtravelers.com/location_details.php?id=11363,RVer,cenex--300_0,,,US 81,600 US 81,SHELBY,NE,68662,402-527-5331 (TRAVEL CENTER),10,0,0,3,0,0,,,402-527-5331 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,,,
28,Nebraska,CUBBY'S,location_details.php?id=11364,http://www.rvandtravelers.com/location_details.php?id=11364,RVer,cenex--300_0,,,US 81,1303 TA HA ZOUKA DR,NORFOLK,NE,68701,402-371-5337 (TRAVEL CENTER),50,0,0,5,2,0,,402-371-1126,402-371-5337 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,,,
28,Nebraska,CUBBY'S CENEX,location_details.php?id=11358,http://www.rvandtravelers.com/location_details.php?id=11358,RVer,cenex--300_0,,,US 81,4812 HOWARD BLVD,COLUMBUS,NE,68601,402-564-6766 (TRAVEL CENTER),21,0,0,3,0,0,,402-563-9148,,,,,,,,,,,,,,,,
28,Nebraska,CUBBY'S GREENWOOD TRAVEL PLAZA,location_details.php?id=701,http://www.rvandtravelers.com/location_details.php?id=701,RVer,cenex--300_0,,,I-80,13504 238TH ST,GREENWOOD,NE,68366,402-944-7055 (TRAVEL CENTER),72,0,0,7,2,0,420,402-944-2844,402-944-7055 (CHESTER'S FRIED CHICKEN),,,,,402-944-7055 (GODFATHER'S PIZZA),,,,,,,,,,
28,Nebraska,CUBBY'S TRAVEL CENTER,location_details.php?id=11346,http://www.rvandtravelers.com/location_details.php?id=11346,RVer,cenex--300_0,,,US 20,204 US 20,O'NEILL,NE,68763,402-336-3028 (TRAVEL CENTER),15,0,0,4,1,0,,402-336-1497,402-336-3028 (GODFATHER'S PIZZA),,,,,402-336-3028 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
28,Nebraska,CUSTER'S LAST STOP,location_details.php?id=11331,http://www.rvandtravelers.com/location_details.php?id=11331,RVer,cenex--300_0,,,US 183,79005 NE 2,ANSLEY,NE,68814,308-935-1505,15,0,0,2,0,0,,,,,,,,,,,,,,,,,,
28,Nebraska,CYCLONE EXPRESS MART,location_details.php?id=11326,http://www.rvandtravelers.com/location_details.php?id=11326,RVer,shell_,,,NE 71,2648 10TH ST,GERING,NE,69341,308-632-6641 (TRAVEL CENTER),15,0,0,4,0,0,,308-632-0196,308-632-6641 (HOT STUFF PIZZA),,,,,,,,,,,,,,,
28,Nebraska,FAT DOGS - OGALLALA,location_details.php?id=51994,http://www.rvandtravelers.com/location_details.php?id=51994,RVer,fat_dogs_ogallala2020,,,I-80,100 PROSPECTOR DR,OGALLALA,NE,69153,308-532-3090 EXT 3 (TRAVEL CENTER),,,,3,,,126,,,,,,,,,,,,,,,,,
28,Nebraska,FAT DOGS GULF,location_details.php?id=48016,http://www.rvandtravelers.com/location_details.php?id=48016,RVer,fat_dogs,,,I-80,102 HOLIDAY FRONTAGE RD,NORTH PLATTE,NE,69101,308-532-7914 (TRAVEL CENTER),65,0,0,5,3,0,177,,308-532-7914 (HARDEE'S),,,,,,,,,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #686,location_details.php?id=17622,http://www.rvandtravelers.com/location_details.php?id=17622,RVer,flying-j-,,,I-80,15010 S STATE HWY 31,GRETNA,NE,68028,402-332-4483 (TRAVEL CENTER),150,15,15,11,13,3,432,402-332-4576,402-332-4483 (DENNY'S),2.999,3.299,3.959,4.099,,pilotflyingj.com/stores/686/,,,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #687,location_details.php?id=17625,http://www.rvandtravelers.com/location_details.php?id=17625,RVer,flying-j-,,,I-80,3400 S NEWBERRY RD,NORTH PLATTE,NE,69101,308-532-4555 (TRAVEL CENTER),123,18,18,10,9,0,179,308-532-8077,308-532-4555 (DENNY'S),3.139,3.399,3.999,3.599,,,,,,,,,,,
28,Nebraska,FLYING J TRAVEL CENTER #904,location_details.php?id=402,http://www.rvandtravelers.com/location_details.php?id=402,RVer,flying-j-,,,I-80,109 CIRCLE RD,BIG SPRINGS,NE,69122,308-889-3686 (TRAVEL CENTER),700,10,10,10,14,3,107,308-889-3352,308-889-3686 (MAX'S HIGHWAY DINER),3.039,3.399,3.999,3.299,308-889-3686 (SUBWAY),pilotflyingj.com/stores/904/,,,,,,,,,
28,Nebraska,FORT KEARNEY TRADING POST,location_details.php?id=1127,http://www.rvandtravelers.com/location_details.php?id=1127,RVer,conoco,,,I-80,1730 NE 10,GIBBON,NE,68840,308-234-1513,50,0,0,2,0,0,279,308-237-9514,,,,,,,,,,,,,,,,
28,Nebraska,GAS 'N SLIT,location_details.php?id=11375,http://www.rvandtravelers.com/location_details.php?id=11375,RVer,sinclair_oil_.svg,,,US 281,3320 LANGENHEDER ST,GRAND ISLAND,NE,68803,308-384-0110 (TRAVEL CENTER),0,0,0,5,0,5,,,,,,,,,,,,,,,,,,
28,Nebraska,GIT 'N SPLIT,location_details.php?id=46853,http://www.rvandtravelers.com/location_details.php?id=46853,RVer,sinclair_oil_.svg,,,I-80,8976 S ALDA RD,WOOD RIVER,NE,68883,308-382-5320 (TRAVEL CENTER),12,0,0,4,0,0,305,308-384-4901,,,,,,,,,,,,,,,,
28,Nebraska,GOOD TO GO,location_details.php?id=18700,http://www.rvandtravelers.com/location_details.php?id=18700,RVer,shell_,,,US 81,243 S 13TH ST,HEBRON,NE,68370,402-768-6140 (TRAVEL CENTER),10,0,0,2,0,0,,,402-768-6140 (VALENTINO'S),,,,,,,,,,,,,,,
28,Nebraska,HENDERSON FUEL MART,location_details.php?id=46944,http://www.rvandtravelers.com/location_details.php?id=46944,RVer,ind_dealer_1,,,I-80,908 RD B,HENDERSON,NE,68371,402-408-9260 (TRAVEL CENTER),20,0,0,4,1,0,342,402-408-9260,,,,,,,,,,,,,,,,
