state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Diesel,Bulk Def,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Phone 4,Phone 5,# of Men's Showers,Propane,http,Hours of Operation,Road Name,https,Mile Marker,Mailing Address
45,Texas,STRIPES #40961 - HOUSTON,location_details.php?id=47582,https://www.truckstopsandservices.com/location_details.php?id=47582,Trucker,sunoco,29.981289,-95.420919,I-45,63,14834 NORTH FWY,HOUSTON,TX,77090,281-209-0918 (TRAVEL CENTER),281-209-0918 (LAREDO TACO COMPANY),,,,,20,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES #40974 - BAY CITY,location_details.php?id=53564,https://www.truckstopsandservices.com/location_details.php?id=53564,Trucker,sunoco,28.991373,-95.925472,TX 35,BAYOU DR,5620 7TH ST,BAY CITY,TX,77414,979-244-4737 (TRAVEL CENTER),979-244-4737 (LAREDO TACO COMPANY),,979-244-4737,,,12,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES #40980,location_details.php?id=47578,https://www.truckstopsandservices.com/location_details.php?id=47578,Trucker,sunoco,29.763411,-95.213381,I-10,778-A,1404 FEDERAL RD,HOUSTON,TX,77015,713-451-5212 (TRAVEL CENTER),713-451-5212 (LAREDO TACO COMPANY),,,,,15,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES #41014 - DAYTON,location_details.php?id=53566,https://www.truckstopsandservices.com/location_details.php?id=53566,Trucker,sunoco,30.040536,-94.893605,US 90,TX 146,811 US 90,DAYTON,TX,77535,936-258-6967 (TRAVEL CENTER),936-258-6967 (LAREDO TACO COMPANY),,939-258-6967,,,0,0,,3,0,,,,,,,,,,,,
45,Texas,STRIPES #41015 - LIBERTY,location_details.php?id=53573,https://www.truckstopsandservices.com/location_details.php?id=53573,Trucker,sunoco,30.079727,-94.77302,US 90,TX 146,2130 HWY 146 BYP,LIBERTY,TX,77575,936-336-4004 (TRAVEL CENTER),936-336-4004 (LAREDO TACO COMPANY),,936-336-4004,,,20,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES #5216 - CORPUS CHRISTI,location_details.php?id=48397,https://www.truckstopsandservices.com/location_details.php?id=48397,Trucker,sunoco,27.755107,-97.46118,TX 358,,601 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78416,361-814-8206 (TRAVEL CENTER),361-814-8206 (LAREDO TACO COMPANY),,,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES #7129,location_details.php?id=55115,https://www.truckstopsandservices.com/location_details.php?id=55115,Trucker,valero,27.583,-97.787476,US 77,,201 HWY 77 N,BISHOP,TX,78343,361-584-3378,,,,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 101 - BRADY,location_details.php?id=47512,https://www.truckstopsandservices.com/location_details.php?id=47512,Trucker,ind_dealer_1,31.115141,-99.335465,US 87,,2013 S BRIDGE ST,BRADY,TX,76825,325-597-0200 (TRAVEL CENTER),325-597-0200 (LAREDO TACO COMPANY),,,,,2,0,0,5,0,0,,,,,,,,,,,
45,Texas,STRIPES 104 - ODESSA,location_details.php?id=12398,https://www.truckstopsandservices.com/location_details.php?id=12398,Trucker,ind_dealer_1,31.874321,-102.417635,TX 338/450,,4020 KERMIT HWY,ODESSA,TX,79764,432-366-1413 (TRAVEL CENTER),432-366-1413 (LAREDO TACO COMPANY),,,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 105 - ODESSA,location_details.php?id=47720,https://www.truckstopsandservices.com/location_details.php?id=47720,Trucker,sunoco,31.820153,-102.383062,I-20,115,1350 S CO RD W,ODESSA,TX,79763,432-332-3392 (TRAVEL CENTER),432-332-3392 (LAREDO TACO COMPANY),,,,,24,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 107 - MIDLAND,location_details.php?id=3357,https://www.truckstopsandservices.com/location_details.php?id=3357,Trucker,ind_dealer_1,31.981794,-102.036114,I-20,138,3201 TX-158,MIDLAND,TX,79706,432-683-8132 (TRAVEL CENTER),,,,,,55,0,0,8,0,0,,,,,,,,,,,
45,Texas,STRIPES 114 - BRONTE,location_details.php?id=47514,https://www.truckstopsandservices.com/location_details.php?id=47514,Trucker,sunoco,31.886579,-100.29201,US 277,TX 158,101 S STATE ST,BRONTE,TX,76933,325-473-6601 (TRAVEL CENTER),325-473-6601 (GODFATHER'S PIZZA),325-473-6601 (LAREDO TACO COMPANY),,,,5,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 122 - MIDLAND,location_details.php?id=3356,https://www.truckstopsandservices.com/location_details.php?id=3356,Trucker,sunoco,31.966588,-102.10738,I-20,134,2109 S MIDKIFF RD,MIDLAND,TX,79701,432-684-4533 (TRAVEL CENTER),432-684-4533 (SUBWAY),,,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 144 - STERLING CITY,location_details.php?id=12261,https://www.truckstopsandservices.com/location_details.php?id=12261,Trucker,sunoco,31.836488,-100.994756,US 87,TX 163,1001 4TH ST,STERLING CITY,TX,76951,325-378-2042 (TRAVEL CENTER),325-378-2042 (LAREDO TACO COMPANY),,,,,25,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 179 - SAN ANGELO,location_details.php?id=47724,https://www.truckstopsandservices.com/location_details.php?id=47724,Trucker,ind_dealer_1,31.477102,-100.412427,US 67/277,,1606 LA FOLLETTE ST,SAN ANGELO,TX,76905,325-655-0397 (TRAVEL CENTER),325-655-0397 (LAREDO TACO COMPANY),,,,,10,0,0,5,0,0,,,,,,,,,,,
45,Texas,STRIPES 2264 - HASKELL,location_details.php?id=53561,https://www.truckstopsandservices.com/location_details.php?id=53561,Trucker,sunoco,33.157089,-99.726749,US 380/277,,106 N 1ST ST E,HASKELL,TX,79521,940-864-3434 (TRAVEL CENTER),940-864-3434 (LAREDO TACO COMPANY),,,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 2267 - PECOS,location_details.php?id=47729,https://www.truckstopsandservices.com/location_details.php?id=47729,Trucker,sunoco,31.404316,-103.484535,I-20,42,4101 S CEDAR ST,PECOS,TX,79772,432-445-1581 (TRAVEL CENTER),432-445-1581 (LAREDO TACO COMPANY),,,,,10,0,0,6,2,0,,,,,,,,,,,
45,Texas,STRIPES 2269 - BIG LAKE,location_details.php?id=55110,https://www.truckstopsandservices.com/location_details.php?id=55110,Trucker,sunoco,31.191529,-101.466424,US 67,TX 137,50 W 2ND ST,BIG LAKE,TX,76932,325-884-3092 (TRAVEL CENTER),325-884-3092 (LAREDO TACO COMPANY),,,,,10,0,0,8,0,0,,,,,,,,,,,
45,Texas,STRIPES 2271 - FORT STOCKTON,location_details.php?id=47567,https://www.truckstopsandservices.com/location_details.php?id=47567,Trucker,ind_dealer_1,30.901569,-102.912105,I-10,257,1723 US HWY 285,FORT STOCKTON,TX,79735,432-336-8861 (TRAVEL CENTER),432-336-8861 (LAREDO TACO COMPANY),,,,,85,0,0,8,5,0,,,,,,,,,,,
45,Texas,STRIPES 2285 - MIDLAND,location_details.php?id=56028,https://www.truckstopsandservices.com/location_details.php?id=56028,Trucker,ind_dealer_1,31.981339,-102.03556,I-20,138,3200 E HWY 158,MIDLAND,TX,79702,432-684-7338 (TRAVEL CENTER),432-684-7338 (LAREDO TACO COMPANY),,,,,20,0,0,7,0,0,,,,,,,,,,,
45,Texas,STRIPES 2422 - COMANCHE,location_details.php?id=53586,https://www.truckstopsandservices.com/location_details.php?id=53586,Trucker,sunoco,31.897984,-98.614762,US 67,,1003 W CENTRAL AVE,COMANCHE,TX,76442,325-356-2422 (TRAVEL CENTER),325-356-2422 (LAREDO TACO COMPANY),,,,,3,0,0,2,0,,,,,,,,,,,,
45,Texas,STRIPES 2434 - SANTO,location_details.php?id=47780,https://www.truckstopsandservices.com/location_details.php?id=47780,Trucker,sunoco,32.60775,-98.112432,I-20,386,14000 US-281,SANTO,TX,76472,940-769-2434 (TRAVEL CENTER),940-769-2434 (LAREDO TACO COMPANY),,,,,20,0,0,6,0,0,,,,,,,,,,,
45,Texas,STRIPES 2464 - LLANO,location_details.php?id=47643,https://www.truckstopsandservices.com/location_details.php?id=47643,Trucker,sunoco,30.737268,-98.674244,TX 71,,200 TX-71,LLANO,TX,78643,325-247-1010 (TRAVEL CENTER),325-247-1010 (LAREDO TACO COMPANY),,,,,8,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 2473 - BROWNWOOD,location_details.php?id=53588,https://www.truckstopsandservices.com/location_details.php?id=53588,Trucker,sunoco,31.6872,-99.000399,US 377,CR 2376,3801 US 377 S,BROWNWOOD,TX,76801,325-646-7209 (TRAVEL CENTER),325-646-7209 (LAREDO TACO COMPANY),,325-646-7209,,,40,0,0,3,0,,,,,,,,,,,,
45,Texas,STRIPES 281 - ANDREWS,location_details.php?id=53589,https://www.truckstopsandservices.com/location_details.php?id=53589,Trucker,sunoco,32.306852,-102.542848,US 385,CR 1910,1112 S MAIN ST,ANDREWS,TX,79714,432-524-9189 (TRAVEL CENTER),432-524-9189 (LAREDO TACO COMPAY),,,,,0,0,0,5,0,0,,,,,,,,,,,
45,Texas,STRIPES 40519 - UVALDE,location_details.php?id=12243,https://www.truckstopsandservices.com/location_details.php?id=12243,Trucker,sunoco,29.229944,-99.755734,US 90,,2815 E MAIN ST,UVALDE,TX,78801,830-278-3458 (TRAVEL CENTER),830-278-3458 (LAREDO TACO COMPANY),,,,,0,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40530 - DEL RIO,location_details.php?id=12432,https://www.truckstopsandservices.com/location_details.php?id=12432,Trucker,ind_dealer_1,29.346118,-100.917395,TX 239,,2200 SPUR 239,DEL RIO,TX,78840,830-774-1881 (TRAVEL CENTER),830-774-1881 (LAREDO TACO COMPANY),,830-774-0939,,,30,0,0,4,2,0,,,,,,,,,,,
45,Texas,STRIPES 40532 - CARRIZO,location_details.php?id=47537,https://www.truckstopsandservices.com/location_details.php?id=47537,Trucker,sunoco,28.520734,-99.857254,US 83/277,,101 S 1ST ST,CARRIZO SPRINGS,TX,78834,830-876-3359 (TRAVEL CENTER),830-876-3359 (LAREDO TACO COMPANY),,,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 40535 - COTULLA,location_details.php?id=47529,https://www.truckstopsandservices.com/location_details.php?id=47529,Trucker,sunoco,28.45243,-99.240305,I-35,68,795 I-35,COTULLA,TX,78014,830-879-5354 (TRAVEL CENTER),,,,,,55,0,0,8,4,0,,,,,,,,,,,
45,Texas,STRIPES 40537 - EAGLE PASS,location_details.php?id=53568,https://www.truckstopsandservices.com/location_details.php?id=53568,Trucker,valero,28.669935,-100.454577,TX 480,CR 1021,4377 FM 1021,EAGLE PASS,TX,78852,830-773-3939 (TRAVEL CENTER),830-773-3939 (LAREDO TACO COMPANY),,,,,10,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40544 - LAMPASAS,location_details.php?id=53572,https://www.truckstopsandservices.com/location_details.php?id=53572,Trucker,sunoco,31.074337,-98.185654,US 183,,801 N KEY AVE,LAMPASAS,TX,76550,512-564-1459 (TRAVEL CENTER),512-564-1459 (LAREDO TACO COMPANY),,,,,10,0,0,4,0,,,,,,,,,,,,
45,Texas,STRIPES 40547 - BURNET,location_details.php?id=53565,https://www.truckstopsandservices.com/location_details.php?id=53565,Trucker,sunoco,30.73931,-98.235097,US 281,,2501 S WATER ST,BURNET,TX,78611,512-756-2521 (TRAVEL CENTER),512-756-2521 (LAREDO TACO COMPANY),,,,,21,0,0,5,0,,,,,,,,,,,,
45,Texas,STRIPES 40558 - WACO,location_details.php?id=55112,https://www.truckstopsandservices.com/location_details.php?id=55112,Trucker,sunoco,31.580657,-97.303066,TX 6,,8256 N TX 6,WACO,TX,76712,254-848-2726 (TRAVEL CENTER),956-724-4657 (LAREDO TACO COMPANY),,,,,10,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40574 - BLANCO,location_details.php?id=47511,https://www.truckstopsandservices.com/location_details.php?id=47511,Trucker,exxon,30.083423,-98.418331,US 281,,1138 US 281,BLANCO,TX,78606,830-833-5874 (TRAVEL CENTER),830-833-5874 (LAREDO TACO COMPANY),,,,,30,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40587 - MAXWELL,location_details.php?id=53575,https://www.truckstopsandservices.com/location_details.php?id=53575,Trucker,shell_,29.933922,-97.819182,TX 21,CR 150,7809 CAMINO REAL,MAXWELL,TX,78656,512-357-4048 (TRAVEL CENTER),512-357-4048 (LAREDO TACO COMPANY),,,,,10,0,0,4,0,,,,,,,,,,,,
45,Texas,STRIPES 40601 - ALTO BONITO,location_details.php?id=53579,https://www.truckstopsandservices.com/location_details.php?id=53579,Trucker,sunoco,26.305849,-98.640649,US 83,CR 2360,7276 E US 83,ALTO BONITO,TX,78582,956-716-6160 (TRAVEL CENTER),956-716-6160 (LAREDO TACO COMPANY),,956-716-6160,,,3,0,0,3,0,,,,,,,,,,,,
45,Texas,STRIPES 40604 - PALMVIEW,location_details.php?id=12248,https://www.truckstopsandservices.com/location_details.php?id=12248,Trucker,sunoco,26.230871,-98.361407,US 83,,806 E PALMA VISTA DR,PALMVIEW,TX,78572,956-580-2469 (TRAVEL CENTER),956-580-2469 (LAREDO TACO COMPANY),,,,,6,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40624 - PHARR,location_details.php?id=47733,https://www.truckstopsandservices.com/location_details.php?id=47733,Trucker,valero,26.204518,-98.183212,US 83,,809 N CAGE BLVD,PHARR,TX,78577,956-787-8631 (TRAVEL CENTER),956-787-8631 (LAREDO TACO COMPANY),,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,STRIPES 40628 - MISSION,location_details.php?id=47675,https://www.truckstopsandservices.com/location_details.php?id=47675,Trucker,valero,26.215366,-98.350149,I-2,45,2107 W EXPY 83,MISSION,TX,78574,956-519-1593 (TRAVEL CENTER),956-519-1593 (LAREDO TACO COMPANY),,,,,25,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40735 - SAN BENITO,location_details.php?id=12249,https://www.truckstopsandservices.com/location_details.php?id=12249,Trucker,valero,26.141266,-97.654644,I-69E,TX 486,2500 W EXPY 83,SAN BENITO,TX,78586,956-361-1400 (TRAVEL CENTER),956-361-1400 (LAREDO TACO COMPANY),,,,,10,0,0,2,0,0,,,,,,,,,,,
45,Texas,STRIPES 40736 - OLMITO,location_details.php?id=12218,https://www.truckstopsandservices.com/location_details.php?id=12218,Trucker,sunoco,26.02749,-97.531897,US 77,,7900 N EXPY,OLMITO,TX,78575,956-350-3902 (TRAVEL CENTER),956-350-3902 (LAREDO TACO COMPANY),,,,,10,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40800 - BEEVILLE,location_details.php?id=47505,https://www.truckstopsandservices.com/location_details.php?id=47505,Trucker,ind_dealer_1,28.429656,-97.742942,US 181,,1620 FM 351 E,BEEVILLE,TX,78102,361-354-5459 (TRAVEL CENTER),361-354-5459 (LAREDO TACO COMPANY),,,,,25,0,0,10,0,0,,,,,,,,,,,
45,Texas,STRIPES 40802 - NIXON,location_details.php?id=53576,https://www.truckstopsandservices.com/location_details.php?id=53576,Trucker,valero,29.267927,-97.762974,US 87,TX 80,210 E CENTRAL AVE,NIXON,TX,78140,830-582-1154 (TRAVEL CENTER),830-582-1154 (SUBWAY),,,,,15,0,0,3,0,,,,,,,,,,,,
45,Texas,STRIPES 40809 - GEORGE WEST,location_details.php?id=3070,https://www.truckstopsandservices.com/location_details.php?id=3070,Trucker,valero,28.337543,-98.029481,I-37,56,923 I-37,GEORGE WEST,TX,78022,361-449-2214 (TRAVEL CENTER),361-449-2214 (LAREDO TACO COMPANY),,,,,0,0,0,5,0,0,,,,,,,,,,,
45,Texas,STRIPES 40810 - REFUGIO,location_details.php?id=47703,https://www.truckstopsandservices.com/location_details.php?id=47703,Trucker,sunoco,28.305698,-97.274901,US 77,,108 N ALAMO ST,REFUGIO,TX,78377,361-526-2251 (TRAVEL CENTER),361-526-2251 (LAREDO TACO COMPANY),,,,,55,0,0,7,0,0,,,,,,,,,,,
45,Texas,STRIPES 40813 - FALFURRIAS,location_details.php?id=12320,https://www.truckstopsandservices.com/location_details.php?id=12320,Trucker,sunoco,27.224836,-98.140518,US 281,,500 E RICE ST,FALFURRIAS,TX,78355,361-325-1337 (TRAVEL CENTER),,,,,,12,0,0,6,0,0,,,,,,,,,,,
45,Texas,STRIPES 40814 - RIVIERA,location_details.php?id=47707,https://www.truckstopsandservices.com/location_details.php?id=47707,Trucker,sunoco,27.303138,-97.815103,US 77,,6420 S US 77,RIVIERA,TX,78379,361-296-3818 (TRAVEL CENTER),361-296-3818 (LAREDO TACO COMPANY),,,,,55,0,0,8,0,0,,,,,,,,,,,
45,Texas,STRIPES 40819 - ORANGE GROVE,location_details.php?id=47725,https://www.truckstopsandservices.com/location_details.php?id=47725,Trucker,sunoco,27.955311,-97.938173,TX 359,,104 S REYNOLDS,ORANGE GROVE,TX,78372,361-384-2722 (TRAVEL CENTER),361-384-2722 (LAREDO TACO COMPANY),,,,,8,0,0,6,2,0,,,,,,,,,,,
45,Texas,STRIPES 40885 - CUERO,location_details.php?id=53567,https://www.truckstopsandservices.com/location_details.php?id=53567,Trucker,sunoco,29.130922,-97.276423,US 183,,4200 N ESPLANADE ST,CUERO,TX,77954,361-275-8200 (TRAVEL CENTER),361-275-8200 (LAREDO TACO COMPANY),,361-275-8204,,,15,0,0,3,0,,,,,,,,,,,,
45,Texas,STRIPES 40892 - HEBBRONVILLE,location_details.php?id=47616,https://www.truckstopsandservices.com/location_details.php?id=47616,Trucker,sunoco,27.311963,-98.679068,TX 16,,611 N SMITH AVE,HEBBRONVILLE,TX,78361,361-527-5584 (TRAVEL CENTER),361-527-5584 (LAREDO TACO COMPANY),,,,,5,0,0,3,0,0,,,,,,,,,,,
45,Texas,STRIPES 40911 - FREER,location_details.php?id=12151,https://www.truckstopsandservices.com/location_details.php?id=12151,Trucker,sunoco,27.883435,-98.618143,US 59,,100 W RILEY ST,FREER,TX,78357,361-394-6610 (TRAVEL CENTER),361-394-6610 (LAREDO TACO COMPANY),,361-394-6610,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 40960 - HOUSTON,location_details.php?id=53570,https://www.truckstopsandservices.com/location_details.php?id=53570,Trucker,sunoco,29.965779,-95.4011,I-45,62,702 RANKIN RD,HOUSTON,TX,77073,281-821-0290 (TRAVEL CENTER),281-821-0290 (LAREDO TACO COMPANY),,,,,,,,4,,,,,,,,,,,,,
45,Texas,STRIPES 40977 - EL CAMPO,location_details.php?id=53569,https://www.truckstopsandservices.com/location_details.php?id=53569,Trucker,sunoco,29.178381,-96.261938,US 59,TX 71,1710 S MECHANIC ST,EL CAMPO,TX,77437,979-543-7701 (TRAVEL CENTER),979-543-7701 (LAREDO TACO COMPANY),,979-543-7701,,,15,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 40983 - HOUSTON,location_details.php?id=53571,https://www.truckstopsandservices.com/location_details.php?id=53571,Trucker,sunoco,29.856824,-95.128144,US 90,SHELDON RD,9735 SHELDON RD,HOUSTON,TX,77049,281-456-0147 (TRAVEL CENTER),,,,,,,,,4,,,,,,,,,,,,,
45,Texas,STRIPES 5022 - MONAHANS,location_details.php?id=3355,https://www.truckstopsandservices.com/location_details.php?id=3355,Trucker,sunoco,31.572288,-102.892256,I-20,80,2203 S STOCKTON AVE,MONAHANS,TX,79756,432-943-6621 (TRAVEL CENTER),432-943-6621 (SUBWAY),432-943-6621 (LAREDO TACO COMPANY),,,,30,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 5034 - BALLINGER,location_details.php?id=53590,https://www.truckstopsandservices.com/location_details.php?id=53590,Trucker,sunoco,31.727558,-99.957695,US 67,BAKER ST,1801 HUTCHINS AVE,BALLINGER,TX,76821,325-365-2876 (TRAVEL CENTER),325-365-2876 (LAREDO TACO COMPANY),325-365-2876 (SUBWAY),,,,2,0,0,6,0,,,,,,,,,,,,
45,Texas,STRIPES 5035 - STANTON,location_details.php?id=3358,https://www.truckstopsandservices.com/location_details.php?id=3358,Trucker,ind_dealer_1,32.136656,-101.804453,I-20,156,1308 LAMESA HWY,STANTON,TX,79782,432-756-2115 (TRAVEL CENTER),432-756-2115 (SUBWAY),432-756-2115 (LAREDO TACO COMPANY),,,,20,0,0,4,0,0,,,,,,,,,,,
45,Texas,STRIPES 5037 - HEREFORD,location_details.php?id=12192,https://www.truckstopsandservices.com/location_details.php?id=12192,Trucker,sunoco,34.829245,-102.369181,US 60,,2901 E 1ST ST,HEREFORD,TX,79045,806-363-1030 (TRAVEL CENTER),806-363-1030 (LARADO TACO COMPANY),,,,,55,0,0,5,2,0,,,,,,,,,,,
45,Texas,STRIPES 9125 - EDINBURG,location_details.php?id=47557,https://www.truckstopsandservices.com/location_details.php?id=47557,Trucker,sunoco,26.305634,-98.143871,US 281,,1606 E RICHARDSON RD,EDINBURG,TX,78539,956-287-1350 (TRAVEL CENTER),,,,,,15,0,0,4,0,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47634,https://www.truckstopsandservices.com/location_details.php?id=47634,Trucker,texaco-,29.629901,-95.508318,US 90,,14711 S MAIN ST,HOUSTON,TX,77035,713-283-6100 (TRAVEL CENTER),,,,,,10,0,10,2,0,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47609,https://www.truckstopsandservices.com/location_details.php?id=47609,Trucker,ind_dealer_1,30.699439,-97.65099,I-35,266,3800 N I-35,GEORGETOWN,TX,78626,512-863-7593 (TRAVEL CENTER),,,,,,10,,,5,0,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47588,https://www.truckstopsandservices.com/location_details.php?id=47588,Trucker,gulf-,29.792387,-95.268756,I-610,24 EB/ 24-B WB,9161 WALLISVILLE RD,HOUSTON,TX,77029,713-674-3683 (TRAVEL CENTER),713-674-3683 (KRISPY KRUNCHY CHICKEN),,713-673-5370,,,0,0,0,3,0,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47576,https://www.truckstopsandservices.com/location_details.php?id=47576,Trucker,gulf-,29.769842,-95.165744,I-10,781-A,14502 EAST FWY,HOUSTON,TX,77015,713-450-3440 (TRAVEL CENTER),,,,,,0,,,4,0,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47792,https://www.truckstopsandservices.com/location_details.php?id=47792,Trucker,ind_dealer_1,29.540756,-98.073761,I-10,601,6150 I-10,SEGUIN,TX,78155,830-420-3301 (TRAVEL CENTER),830-420-3301 (SUBWAY),,,,,25,0,0,6,2,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=3140,https://www.truckstopsandservices.com/location_details.php?id=3140,Trucker,ind_dealer_1,33.473703,-94.289439,I-30,208,803 MAIN ST,HOOKS,TX,75561,903-547-1418 (TRAVEL CENTER),,,903-547-1402,,,55,0,0,9,3,0,,,,,,,,,,,
45,Texas,SUNMART,location_details.php?id=47591,https://www.truckstopsandservices.com/location_details.php?id=47591,Trucker,gulf-,29.792061,-95.266631,I-610,24 EB/ 24-B WB,9199 N LOOP E,HOUSTON,TX,77029,713-676-1222 (TRAVEL CENTER),,,,,,0,,,4,0,0,,,,,,,,,,,
45,Texas,SUNMART #400,location_details.php?id=47677,https://www.truckstopsandservices.com/location_details.php?id=47677,Trucker,texaco-,29.82072,-94.900792,I-10,797,10330 I-10 SERVICE RD,BAYTOWN,TX,77523,281-383-0144 (TRAVEL CENTER),,,,,,20,,,6,2,0,,,,,,,,,,,
45,Texas,SUNMART #457,location_details.php?id=53866,https://www.truckstopsandservices.com/location_details.php?id=53866,Trucker,gulf-,29.922651,-95.305137,US 59,,14049 EASTEX FWY,HOUSTON,TX,77032,281-372-6282 (TRAVEL CENTER),,,,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,SUNMART GULF #150,location_details.php?id=57076,https://www.truckstopsandservices.com/location_details.php?id=57076,Trucker,gulf-,29.759003,-95.212441,I-10,778,1731 FEDERAL RD,HOUSTON,TX,77015,713-453-6658,,,713-453-1059,,,,,,,,,,,,,,,,,,,
45,Texas,SUNMART TRUCK STOP,location_details.php?id=47761,https://www.truckstopsandservices.com/location_details.php?id=47761,Trucker,texaco-,30.120761,-95.443216,I-45,73 NB/ 72-A SB,24607 I-45,WOODLANDS,TX,77386,281-364-1941 (TRAVEL CENTER),,,,,,50,0,0,4,0,0,,,,,,,,,,,
45,Texas,SUNNY'S JC KORNER EXXON,location_details.php?id=47583,https://www.truckstopsandservices.com/location_details.php?id=47583,Trucker,exxon,28.972572,-95.456204,TX 36,,7201 TX-36,FREEPORT,TX,77541,979-233-0116 (TRAVEL CENTER),,,,,,10,0,0,2,2,0,,,,,,,,,,,
45,Texas,SUNRISE,location_details.php?id=47585,https://www.truckstopsandservices.com/location_details.php?id=47585,Trucker,texaco-,29.807057,-95.262563,I-610,24 EB / 24-A WB,2122 N MCCARTY ST,HOUSTON,TX,77013,713-672-9640 (TRAVEL CENTER),,,,,,10,,,3,0,0,,,,,,,,,,,
45,Texas,SUNSHINE # 3,location_details.php?id=12391,https://www.truckstopsandservices.com/location_details.php?id=12391,Trucker,chevron,31.394918,-94.205975,TX 103,,983 TX-103,SAN AUGUSTINE,TX,75972,936-275-5575 (TRAVEL CENTER),,,,,,5,0,0,2,0,0,,,,,,,,,,,
45,Texas,SUNSHINE TRUCK STOP,location_details.php?id=47689,https://www.truckstopsandservices.com/location_details.php?id=47689,Trucker,citgo,31.569405,-94.676292,US 59,,4010 SOUTH ST,NACOGDOCHES,TX,75964,936-462-8600 (TRAVEL CENTER),,,,,,10,0,0,5,2,0,,,,,,,,,,,
45,Texas,SUPER STOP,location_details.php?id=12390,https://www.truckstopsandservices.com/location_details.php?id=12390,Trucker,exxon,30.27516,-93.782717,TX 12/87,,135 TX-12 E,ORANGE,TX,77632,409-746-2000 (TRAVEL CENTER),409-746-2000 (CHESTER'S FRIED CHICKEN),,,,,5,0,0,4,0,0,,,,,,,,,,,
45,Texas,Swift Truck Stop,location_details.php?id=64824,https://www.truckstopsandservices.com/location_details.php?id=64824,Trucker,,29.936797,-95.432744,,,1111 N Sam Houston Parkway W,Houston,TX,77038,832-351-2865,,,,,,,,,,,,,,,,,,,,,,
45,Texas,TA Express,location_details.php?id=64840,https://www.truckstopsandservices.com/location_details.php?id=64840,Trucker,,28.995656,-98.433189,I-37,,,Pleasanton,TX,78064,726-224-0813,,,,,,,,,,,,,,,,,,,,,,
45,Texas,TA EXPRESS,location_details.php?id=52075,https://www.truckstopsandservices.com/location_details.php?id=52075,Trucker,taexpress,29.776835,-94.913312,TX 146,FM 1405,5490 TX 146,BAYTOWN,TX,77523,281-918-0288 (TRAVEL CENTER),281-918-0288 (SCHLOTZSKY'S),281-918-0288 (CHAMPS CHICKEN),,,,60,,,5,3,0,,281-918-0288 (CANTINA MEXICAN),281-918-0288 (CINNABON),,,,,,,,
45,Texas,TEX BEST,location_details.php?id=3255,https://www.truckstopsandservices.com/location_details.php?id=3255,Trucker,exxon,29.277953,-98.668134,I-37,140,14650 I-35 ACCESS RD,SAN ANTONIO/VON ORMY,TX,78073,210-622-3790 (TRAVEL CENTER),210-622-3790 (CHILI PEPPER),,,,,11,0,0,6,0,0,,,,,,,,,,,
