state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Phone 4,# of Men's Showers,Fax,Diesel,Bulk Def,https,Unleaded,Propane,Phone 5,http,Mile Marker,Road Name,Hours of Operation,Mailing Address,htp
47,ia,RIDGEVIEW MART,location_details.php?id=54862,http://www.rvandtravelers.com/location_details.php?id=54862,RVer,exxon,,,US 29,5868 WARDS RD,EVINGTON,VA,24550,434-821-4408 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,,
47,ia,ROUTE 15 VALERO,location_details.php?id=54879,http://www.rvandtravelers.com/location_details.php?id=54879,RVer,valero,,,US 15,13232 JAMES MONROE HWY,LEESBURG,VA,20176,703-779-5712 (TRAVEL CENTER),,,15,0,0,2,0,0,,,,,,,,,,,,,,,,
47,ia,ROYAL FARMS #79,location_details.php?id=12077,http://www.rvandtravelers.com/location_details.php?id=12077,RVer,ind_dealer_1,,,US 13,2497 LANKFORD HWY,NEW CHURCH,VA,23415,757-824-8053 (TRAVEL CENTER),,,20,0,0,5,0,0,,,,,,,,,,,,MM 138,,,,
47,ia,SAV-U-TIME,location_details.php?id=12123,http://www.rvandtravelers.com/location_details.php?id=12123,RVer,exxon,,,US 360,350 KINGS HWY,KEYSVILLE,VA,23947,434-736-8585 (TRAVEL CENTER),,,25,0,0,3,0,0,,,,,,,,,,,,,,,,
47,ia,SHEETZ TRAVEL CENTER,location_details.php?id=2891,http://www.rvandtravelers.com/location_details.php?id=2891,RVer,ind_dealer_1,,,I-81,227 CONICVILLE RD,MOUNT JACKSON,VA,22842,540-477-3110 (TRAVEL CENTER),,,100,0,0,12,6,0,273,,,,,,,,,,,,,,,
47,ia,SHORE STOP,location_details.php?id=12075,http://www.rvandtravelers.com/location_details.php?id=12075,RVer,valero,,,US 13,22177 LANKFORD HWY,CAPE CHARLES,VA,23310,757-331-4008 (TRAVEL CENTER),,,0,,,1,0,0,,,,,,,,,,,,,,,,
47,ia,SIMMONS TRAVEL CENTER,location_details.php?id=2927,http://www.rvandtravelers.com/location_details.php?id=2927,RVer,exxon,,,I-85,3134 VA 903,BRACEY,VA,23919,434-689-2221 (TRAVEL CENTER),434-689-0100 (HUDDLE HOUSE),434-689-3865 (DUNKIN' DONUTS),125,0,0,8,6,4,4,,,804-689-2585,,,,,,,,,,,,
47,ia,SIMMONS TRAVEL PLAZA,location_details.php?id=2928,http://www.rvandtravelers.com/location_details.php?id=2928,RVer,exxon,,,I-95,1589 SKIPPERS RD,EMPORIA,VA,23847,434-634-9296 (TRAVEL CENTER),434-634-2829 (HUDDLE HOUSE),,100,,,8,10,0,8,,,434-634-2376,,,,,,,,,,,,
47,ia,SLIP-IN FOOD MART,location_details.php?id=12108,http://www.rvandtravelers.com/location_details.php?id=12108,RVer,sunoco,,,US 58,114 PINEY POND RD,BRODNAX,VA,23920,434-729-2214 (TRAVEL CENTER),,,15,0,0,2,0,0,,,,,,,,,,,,,,,,
47,ia,SMILEY'S TRAVE CENTER,location_details.php?id=2942,http://www.rvandtravelers.com/location_details.php?id=2942,RVer,ind_dealer_1,,,I-64/81,2489 RAPHINE RD,RAPHINE,VA,24472,540-377-2505 (TRAVEL CENTER),540-377-2505 (SMILEY'S SPORTS BAR & BBQ),,47,0,0,9,2,0,205,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12079,http://www.rvandtravelers.com/location_details.php?id=12079,RVer,speedwaygas,,,US 13,1129 CAROLINA RD,SUFFOLK,VA,23434,757-539-2454 (TRAVEL CENTER),,,24,0,0,4,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12110,http://www.rvandtravelers.com/location_details.php?id=12110,RVer,speedwaygas,,,US 58,1555 HOLLAND RD,SUFFOLK,VA,23434,757-925-0902 (TRAVEL CENTER),,,0,0,0,5,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12116,http://www.rvandtravelers.com/location_details.php?id=12116,RVer,speedwaygas,,,US 220,5740 VA 220,BASSETT FORKS,VA,24055,276-629-2089 (TRAVEL CENTER),,,10,0,0,4,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12118,http://www.rvandtravelers.com/location_details.php?id=12118,RVer,speedwaygas,,,US 250,780 E MAIN ST,WAYNESBORO,VA,22980,540-949-7675 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12121,http://www.rvandtravelers.com/location_details.php?id=12121,RVer,speedwaygas,,,US 460,2121 ORANGE AVE NE,ROANOKE,VA,24012,540-982-1585 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY,location_details.php?id=12133,http://www.rvandtravelers.com/location_details.php?id=12133,RVer,speedwaygas,,,US 460,3980 S MAIN ST,BLACKSBURG,VA,24060,540-961-9244 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY #4630,location_details.php?id=54987,http://www.rvandtravelers.com/location_details.php?id=54987,RVer,speedwaygas,,,BUS 220,4801 GREENSBORO RD,RIDGEWAY,VA,24148,276-956-2426 (TRAVEL CENTER),,,,,,5,,,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY #4632,location_details.php?id=54988,http://www.rvandtravelers.com/location_details.php?id=54988,RVer,speedwaygas,,,US 58,1264 S BOSTON RD,DANVILLE,VA,24540,434-791-3896 (TRAVEL CENTER),,,,,,2,,,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY #4638,location_details.php?id=54989,http://www.rvandtravelers.com/location_details.php?id=54989,RVer,speedwaygas,,,BUS 29,4536 S AMHERST HWY,MADISON HEIGHTS,VA,24572,434-847-5315 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,,
47,ia,SPEEDWAY #4655,location_details.php?id=54990,http://www.rvandtravelers.com/location_details.php?id=54990,RVer,speedwaygas,,,VA 20,120 BERRY HILL RD,ORANGE,VA,22960,540-672-4323 (TRAVEL CENTER),,,,,,3,,,,,,,,,,,,,,,,,,
47,ia,STAR EXPRESS TRAVEL CENTER,location_details.php?id=48411,http://www.rvandtravelers.com/location_details.php?id=48411,RVer,ind_dealer_1,,,I-95,11815 S CRATER RD,PETERSBURG,VA,23805,804-722-5431 (TRAVEL CENTER),,,20,,,4,5,0,45,,,,,,,,,,,,,,,
47,ia,STATELINE FOOD MART,location_details.php?id=12085,http://www.rvandtravelers.com/location_details.php?id=12085,RVer,marathon,,,US 23,12643 ORBY CANTRELL HWY,POUND,VA,24279,276-796-9122 (TRAVEL CENTER),,,5,0,0,2,0,0,,,,,,,,,,,,,,,,
47,ia,STOP IN FOOD,location_details.php?id=19134,http://www.rvandtravelers.com/location_details.php?id=19134,RVer,exxon,,,US 15,16390 OLD BRANDY RD,CULPEPER,VA,22701,540-825-2335 (TRAVEL CENTER),,,4,,,3,0,0,,,,,,,,,,,,,,,,
47,ia,STOP IN FOOD STORE,location_details.php?id=3062,http://www.rvandtravelers.com/location_details.php?id=3062,RVer,shell_,,,I-81,5150 STATE PARK RD,DUBLIN,VA,24084,540-674-4552 (TRAVEL CENTER),540-674-8473 (OMLETE SHOPPE),,80,,,12,6,0,101,,,,,,,,,,,,,,,
47,ia,STOP IN FOOD STORE,location_details.php?id=3067,http://www.rvandtravelers.com/location_details.php?id=3067,RVer,exxon,,,I-81,5151 N FORK RD,ELLISTON,VA,24087,540-268-9500 (TRAVEL CENTER),,,84,0,0,6,0,0,128,,,,,,,,,,,,,,,
47,ia,STOP IN FOOD STORE,location_details.php?id=12127,http://www.rvandtravelers.com/location_details.php?id=12127,RVer,exxon,,,US 460,11268 W LYNCHBURG SALEM TPKE,MONTVALE,VA,24122,540-947-5149 (TRAVEL CENTER),,,20,0,0,4,2,0,,,,540-947-5299,,,,,,,,,,,,
47,ia,THRIFT MART,location_details.php?id=3296,http://www.rvandtravelers.com/location_details.php?id=3296,RVer,exxon,,,I-85,5420 BOYDTON PLANK RD,PETERSBURG,VA,23803,804-732-1184 (TRAVEL CENTER),,,20,,,5,0,0,63-A,,,,,,,,,,,,,,,
47,ia,TRAVEL CENTERS OF AMERICA #001,location_details.php?id=16618,http://www.rvandtravelers.com/location_details.php?id=16618,RVer,catscale3,,,I-95,100 N CARTER RD,ASHLAND,VA,23005-0712,804-798-6011 (TRAVEL CENTER),804-798-6011 (FUDRUCKER'S),,183,20,20,8,11,4,92,,,804-798-7342,,,www.ta-petro.com/location/va/ta-ashland,,,,,,,,,
47,ia,TRAVEL CENTERS OF AMERICA #142,location_details.php?id=16621,http://www.rvandtravelers.com/location_details.php?id=16621,RVer,catscale3,,,I-95,10134 LEWISTON RD,ASHLAND,VA,23005,804-798-6021 (TRAVEL CENTER),804-798-6021 (PIZZA HUT),804-798-6021 (POPEYE'S),317,25,25,7,10,6,89,,,804-752-6665,,,,,,,,,,,,
47,ia,TRAVEL CENTERS OF AMERICA #143,location_details.php?id=16631,http://www.rvandtravelers.com/location_details.php?id=16631,RVer,catscale3,,,I-77,1025 PEPPERS FERRY RD,WYTHEVILLE,VA,24382,276-228-8676 (TRAVEL CENTER),276-228-8676 (COUNTRY PRIDE RESTAURANT),276-228-8676 (POPEYE'S),114,57,57,10,12,6,41,276-228-8676 (TACO BELL EXPRESS),,276-228-8504,,,www.ta-petro.com/location/va/ta-wytheville,,,276-228-8676 (SUBWAY),,,,,,
47,ia,TRAVEL CENTERS OF AMERICA #202,location_details.php?id=1687,http://www.rvandtravelers.com/location_details.php?id=1687,RVer,catscale3,,,I-81/64,2516 N LEE HWY,LEXINGTON,VA,24450,540-463-3478 (TRAVEL CENTER),540-463-3478 (IHOP),540-463-3478 (CHAPPY'S CHICKEN),250,0,0,8,8,7,195,,,540-463-1543,,,www.ta-petro.com/location/va/ta-lexington,,,,,,,,,
47,ia,US 1 GROCERY,location_details.php?id=12072,http://www.rvandtravelers.com/location_details.php?id=12072,RVer,ind_dealer_1,,,US 1,9976 OLD US 1,SOUTH HILL,VA,23970,434-447-6202 (TRAVEL CENTER),,,5,,,2,0,0,US 58,,,,,,,,,,,,,,,
47,ia,US GAS,location_details.php?id=3576,http://www.rvandtravelers.com/location_details.php?id=3576,RVer,exxon,,,I-95,16729 S CRATER RD,PETERSBURG,VA,23805,804-732-0201 (TRAVEL CENTER),,,30,0,0,6,1,0,41,,,804-732-8345,,,,,,,,,,,,
47,ia,VILLAGE TRUCK STOP,location_details.php?id=3616,http://www.rvandtravelers.com/location_details.php?id=3616,RVer,sunoco,,,I-81,7297 LEE HWY,ATKINS,VA,24368,276-783-5775 (TRAVEL CENTER),,,45,0,0,4,1,0,54,,,,,,,,,,,,,,,
47,ia,WOCO EXPRESS TRAVEL PLAZA,location_details.php?id=12129,http://www.rvandtravelers.com/location_details.php?id=12129,RVer,ind_dealer_1,,,US 460,35242 GENERAL MAHONE BLVD,IVOR,VA,23866,757-859-9030 (TRAVEL CENTER),,,20,0,0,4,4,0,,,,,,,,,,,,,,,,
48,Vermont,BART ENERGY,location_details.php?id=11884,http://www.rvandtravelers.com/location_details.php?id=11884,RVer,ind_dealer_1,,,VT 103,4 TRANSPORT PARK,ROCKINGHAM,VT,05101,802-463-9944 (TRAVEL CENTER),,,10,,,3,2,0,,,,,,,,,,,,,,,,
48,Vermont,BRATTLEBORO CITGO,location_details.php?id=593,http://www.rvandtravelers.com/location_details.php?id=593,RVer,citgo,,,I-91,1102 PUTNEY RD,BRATTLEBORO,VT,05301,802-257-5404 (TRAVEL CENTER),,,0,0,0,4,0,0,3,,,,,,,,,,,,,,,
48,Vermont,CHAMPLAIN FARMS,location_details.php?id=510,http://www.rvandtravelers.com/location_details.php?id=510,RVer,shell_,,,I-89,188 1ST ST,SWANTON,VT,05488,802-868-7790 (TRAVEL CENTER),,,50,0,0,4,2,0,21,,,,,,,,,,,,,,,
48,Vermont,CHAMPLAIN FARMS,location_details.php?id=45296,http://www.rvandtravelers.com/location_details.php?id=45296,RVer,shell_,,,I-91,3923 US 5,DERBY,VT,05855,802-766-8700,,,5,,,2,0,0,28,,,,,,,,,,,,,,,
48,Vermont,CIRCLE K,location_details.php?id=558,http://www.rvandtravelers.com/location_details.php?id=558,RVer,circle_k__3774,,,I-91,14 MISSING LINK RD,SPRINGFIELD,VT,05156,802-885-2266 (TRAVEL CENTER),,,20,0,0,3,2,0,7,,,802-885-6577,,,,,,,,,,,,
48,Vermont,HOMETOWN SUNOCO,location_details.php?id=1343,http://www.rvandtravelers.com/location_details.php?id=1343,RVer,sunoco,,,I-89,166 1ST ST,SWANTON,VT,05488,802-868-3909 (TRAVEL CENTER),,,5,0,0,2,0,0,21,,,,,,,,,,,,,,,
48,Vermont,JIFFY MART #48,location_details.php?id=54449,http://www.rvandtravelers.com/location_details.php?id=54449,RVer,shell_,,,US 7,2822 US ROUTE 7,FERRISBURGH,VT,05456,802-870-7141 (TRAVEL CENTER),802-870-7141 (MCDONALD'S),,5,0,0,6,0,0,,,,802-870-7141,,,,,,,,,,,,
48,Vermont,JOLLY SHORT STOP,location_details.php?id=11888,http://www.rvandtravelers.com/location_details.php?id=11888,RVer,mobil_oil__type,,,US 2,1830 SHELBURNE RD,SOUTH BURLINGTON,VT,05403,802-658-2965 (TRAVEL CENTER),,,0,0,0,1,0,0,US 7,,,,,,,,,,,,,,,
48,Vermont,JOLLY TRUCK STOP,location_details.php?id=2921,http://www.rvandtravelers.com/location_details.php?id=2921,RVer,mobil_oil__type,,,I-91,4486 US 5,DERBY,VT,05829,802-334-6835 (TRAVEL CENTER),,,0,0,0,2,0,0,28,,,802-334-2027,,,,,,,,,,,,
48,Vermont,JOLLY TRUCK STOP,location_details.php?id=3279,http://www.rvandtravelers.com/location_details.php?id=3279,RVer,shell_,,,I-89,711 FAIRFAX RD,ST. ALBANS,VT,05478,802-527-0104 (TRAVEL CENTER),802-527-0104 (SUBWAY),802-527-0104 (DUNKIN' DONUTS),30,0,0,4,2,0,19,,,802-524-2821,,,,,,,,,,,,
48,Vermont,LIPTON MART,location_details.php?id=18578,http://www.rvandtravelers.com/location_details.php?id=18578,RVer,shell_,,,I-91,429 CANAL ST,BRATTLEBORO,VT,05301,802-254-9727 (TRAVEL CENTER),,,0,0,0,2,0,0,1,,,,,,,,,,,,,,,
48,Vermont,MAC'S C-STORE,location_details.php?id=11879,http://www.rvandtravelers.com/location_details.php?id=11879,RVer,citgo,,,US 7,61 FRANKLIN ST,BRANDON,VT,05733,802-247-3440 (TRAVEL CENTER),,,0,,,2,0,0,,,,,,,,,,,,,,,,
48,Vermont,MAC'S MARKET,location_details.php?id=11881,http://www.rvandtravelers.com/location_details.php?id=11881,RVer,citgo,,,VT 15,302 VT 5 W,MORRISVILLE,VT,05661,802-888-7618 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,,
48,Vermont,MAC'S TRUCK STOP,location_details.php?id=11890,http://www.rvandtravelers.com/location_details.php?id=11890,RVer,citgo,,,US 4,22 WASHINGTON ST,FAIR HAVEN,VT,05743,802-265-3500 (TRAVEL CENTER),,,15,0,15,3,1,0,2,,,,,,,,,,,,,,,
48,Vermont,MAPLEFIELD'S,location_details.php?id=11880,http://www.rvandtravelers.com/location_details.php?id=11880,RVer,mobil_oil__type,,,VT 15,143 LOWER MAIN E,JOHNSON,VT,05656,802-635-7200 (TRAVEL CENTER),802-635-7200 (MY FRESH CAFE),,3,0,0,4,0,0,VT 100 C,,,802-635-6616,,,,,,,,,,,,
48,Vermont,MAPLEFIELD'S,location_details.php?id=11882,http://www.rvandtravelers.com/location_details.php?id=11882,RVer,mobil_oil__type,,,VT 22A,2949 ROUTE 22A,SHOREHAM,VT,05770,802-897-8585 (TRAVEL CENTER),,,10,,,2,0,0,VT 74,,,,,,,,,,,,,,,
48,Vermont,MAPLEFIELD'S,location_details.php?id=45297,http://www.rvandtravelers.com/location_details.php?id=45297,RVer,irving,,,US 7,1908 ETHAN ALLEN HWY,NEW HAVEN,VT,05472,802-388-9817 (TRAVEL CENTER),,,5,0,0,2,0,0,,,,,,,,,,,,,,,,
48,Vermont,MAPLEFIELD'S,location_details.php?id=45299,http://www.rvandtravelers.com/location_details.php?id=45299,RVer,mobil_oil__type,,,I-89,555 FAIRFAX RD,ST. ALBANS,VT,05478,802-527-9932 (TRAVEL CENTER),,,5,0,0,2,2,0,19,,,,,,,,,,,,,,,
48,Vermont,MAPLEFIELD'S MOBIL TRUCK STOP,location_details.php?id=11889,http://www.rvandtravelers.com/location_details.php?id=11889,RVer,mobil_oil__type,,,US 4,699 ROUTE 22A,FAIR HAVEN,VT,05743,802-265-3009 (TRAVEL CENTER),802-265-3009 (SUBWAY),,20,0,0,8,2,0,2,,,802-265-8813,,,,,,,,,,,,
48,Vermont,MAPLEFIELDS,location_details.php?id=1969,http://www.rvandtravelers.com/location_details.php?id=1969,RVer,mobil_oil__type,,,I-89,1207 ETHAN ALLEN HWY,GEORGIA,VT,05454,802-527-0601 (TRAVEL CENTER),,,0,0,0,2,0,0,18,,,,,,,,,,,,,,,
48,Vermont,MAPLEFIELDS CROSSROADS,location_details.php?id=11887,http://www.rvandtravelers.com/location_details.php?id=11887,RVer,exxon,,,US 2,232 US 2 S,ALBURG,VT,05440,802-796-3044 (TRAVEL CENTER),,,0,0,0,2,0,0,US 78,,,,,,,,,,,,,,,
48,Vermont,MAPLEWOOD LIMITED,location_details.php?id=1970,http://www.rvandtravelers.com/location_details.php?id=1970,RVer,irving,,,I-89,213 PAINE N TPKE,BERLIN CORNERS,VT,05602,802-229-5291 (TRAVEL CENTER),,,0,0,0,3,0,0,7,,,,,,,,,,,,,,,
48,Vermont,MIDWAY MOBILE MART,location_details.php?id=45298,http://www.rvandtravelers.com/location_details.php?id=45298,RVer,mobil_oil__type,,,US 4,118 S MAIN ST,RUTLAND,VT,05071,802-775-7628 (TRAVEL CENTER),,,5,0,0,2,0,0,,,,,,,,,,,,,,,,
48,Vermont,NEWPORT CARWASH & MINI MART,location_details.php?id=2115,http://www.rvandtravelers.com/location_details.php?id=2115,RVer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Vermont,P & H TRUCK STOP,location_details.php?id=2175,http://www.rvandtravelers.com/location_details.php?id=2175,RVer,mobil_oil__type,,,I-91,2886 ROUTE 302,WELLS RIVER,VT,05081,802-429-2141 (TRAVEL CENTER),802-429-2141 (P & H RESTAURANT),,50,0,0,4,5,0,17,,,802-429-2002,,,,,,,,,,,,
49,,ABBYLAND TRUCK STOP,location_details.php?id=12025,http://www.rvandtravelers.com/location_details.php?id=12025,RVer,shell_,,,WI 29,219 PLAZA DR,CURTISS,WI,5442,715-223-6666 (TRAVEL CENTER),715-223-6666 (ABBYLAND RESTAURANT),,100,0,0,6,4,3,127,,,715-223-6790,,,,,,,,,,,,
49,,ABRAMS SHELL,location_details.php?id=11960,http://www.rvandtravelers.com/location_details.php?id=11960,RVer,shell_,,,US 41,2516 W FRONTIER RD,ABRAMS,WI,54101,920-826-6400 (TRAVEL CENTER),920-826-6371 (ARBY'S),920-826-6400 (LITTLE CAESARS EXPRESS),5,,,3,0,0,185,,,,,,,,,,,,,,,
49,,ADDISON STATION CENTRAL,location_details.php?id=11942,http://www.rvandtravelers.com/location_details.php?id=11942,RVer,mobil_oil__type,,,US 41,5022 ADDISON RD,HARTFORD,WI,53027,262-644-7878 (TRAVEL CENTER),,,23,,,3,0,0,68,,,,,,,,,,,,,,,
49,,ALBANY MINI MART,location_details.php?id=12046,http://www.rvandtravelers.com/location_details.php?id=12046,RVer,mobil_oil__type,,,WI 59,700 N CINCINNATI,ALBANY,WI,53502,608-862-3303 (TRAVEL CENTER),608-862-3303 (CHARLEY BIGGS CHICKEN),608-862-3303 (PICCADILLY PIZZA),0,0,0,2,0,0,,,,608-862-3496,,,,,,,,,,,,
49,,AMISH CHEESE HOUSE SHELL,location_details.php?id=53930,http://www.rvandtravelers.com/location_details.php?id=53930,RVer,shell_,,,I-90,711 AVON RD,SPARTA,WI,54656,608-269-4669 (TRAVEL CENTER),,,0,0,0,2,0,0,25,,,,,,,,,,,,,,,
49,,AMPRIDE C-STORE,location_details.php?id=53933,http://www.rvandtravelers.com/location_details.php?id=53933,RVer,cenex--300_0,,,WI 69,1401 HWY 69 S,NEW GLARUS,WI,53574,608-527-2112 (TRAVEL CENTER),,,0,0,0,3,0,0,,,,,,,,,,,,,,,,
49,,APPLETON TRAVEL PLAZA,location_details.php?id=11947,http://www.rvandtravelers.com/location_details.php?id=11947,RVer,citgo,,,US 41,2775 W WISCONSIN AVE,APPLETON,WI,54914,920-993-8706 (TRAVEL CENTER),,,10,,,4,2,0,138,,,,,,,,,,,,,,,
49,,AVENUE SHELL,location_details.php?id=53942,http://www.rvandtravelers.com/location_details.php?id=53942,RVer,shell_,,,CO RD JJ,3001 SCHOFIELD AVE,SCHOFIELD,WI,54476,715-355-1990 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,,
49,,B&B EXPRESS,location_details.php?id=12017,http://www.rvandtravelers.com/location_details.php?id=12017,RVer,bp-,,,WI 23,N6714 CO RD W,MOUNT CALVARY,WI,53057,920-923-6655 (TRAVEL CENTER),,,10,,,3,0,0,,,,,,,,,,,,,,,,
49,,BARRON TRAVEL PLAZA,location_details.php?id=53952,http://www.rvandtravelers.com/location_details.php?id=53952,RVer,cenex--300_0,,,US 8,1710 E DIVISION AVE,BARRON,WI,54812,715-537-3658 (TRAVEL CENTER),715-537-3658 (A & W),715-537-3658 (HOT STUFF PIZZA),26,0,0,4,2,0,,,,715-637-0270,,,,,,,,,,,,
49,,BAYLAND SHELL,location_details.php?id=53953,http://www.rvandtravelers.com/location_details.php?id=53953,RVer,shell_,,,57,3987 ALGOMA RD,NEW FRANKEN,WI,54229,920-866-3500 (TRAVEL CENTER),920-866-3500 (ARBY'S),,8,0,0,4,0,0,,,,,,,,,,,,,,,,
49,,BEAR CREEK CITGO,location_details.php?id=11967,http://www.rvandtravelers.com/location_details.php?id=11967,RVer,citgo,,,US 45,N8086 US 45,BEAR CREEK,WI,54922,715-752-3504 (TRAVEL CENTER),715-752-3504 (SUBWAY),,10,,,3,0,0,,,,715-752-4590,,,,,,,,,,,,
49,,BELMONT TRAVEL CENTER,location_details.php?id=11996,http://www.rvandtravelers.com/location_details.php?id=11996,RVer,mobil_oil__type,,,US 151,102 W MOUND VIEW AVE,BELMONT,WI,53510,608-762-6250 (TRAVEL CENTER),608-762-5437 (SUBWAY),,92,,,4,4,0,26,,,608-762-6240,,,,,,,,,,,,
49,,BENSON CORNERS,location_details.php?id=54812,http://www.rvandtravelers.com/location_details.php?id=54812,RVer,shell_,,,WI 50,20000 75TH ST,BRISTOL,WI,53104,262-857-9123 (TRAVEL CENTER),,,,,,1,,,,,,,,,,,,,,,,,,
49,,BJ'S BP,location_details.php?id=369,http://www.rvandtravelers.com/location_details.php?id=369,RVer,bp-,,,I-43,122 ARROWHEAD DR,MUKWONAGO,WI,53149,262-363-2371 (TRAVEL CENTER),262-264-6888 (ARBY'S),,5,,,4,0,0,43,,,,,,,,,,,,,,,
49,,BLACK RIVER CROSSING OASIS,location_details.php?id=372,http://www.rvandtravelers.com/location_details.php?id=372,RVer,cenex--300_0,,,I-94,400 OASIS RD,BLACK RIVER FALLS,WI,54615,715-284-4344 (TRAVEL CENTER),,,10,0,0,4,0,0,116,,,,,,,,,,,,,,,
49,,BLUEMKES FOOD MART,location_details.php?id=53982,http://www.rvandtravelers.com/location_details.php?id=53982,RVer,bp-,,,WI 23,102 E DIVISION ST,ROSENDALE,WI,54974,920-872-2191 (TRAVEL CENTER),,,0,0,0,2,0,0,WI 26,,,920-872-2139,,,,,,,,,,,,
49,,BONDE'S QUIK MART,location_details.php?id=53987,http://www.rvandtravelers.com/location_details.php?id=53987,RVer,bp-,,,I-43,1517 NORTH AVE,CLEVELAND,WI,53015,920-693-3145 (TRAVEL CENTER),,,3,0,0,2,0,0,137,,,920-693-8699,,,,,,,,,,,,
49,,BONDE'S QUIK MART,location_details.php?id=53988,http://www.rvandtravelers.com/location_details.php?id=53988,RVer,bp-,,,WI 57,N911 HWY 57,KIEL,WI,53042,920-894-2533 (TRAVEL CENTER),,,4,0,0,2,0,0,,,,,,,,,,,,,,,,
49,,BP TRAVEL CENTER,location_details.php?id=11963,http://www.rvandtravelers.com/location_details.php?id=11963,RVer,bp-,,,US 45,2120 NEVA RD,ANTIGO,WI,54409,715-623-4972 (TRAVEL CENTER),,,20,0,0,2,0,0,,,,,,,,,,,,,,,,
49,,BRANDY LAKE BP,location_details.php?id=53999,http://www.rvandtravelers.com/location_details.php?id=53999,RVer,bp-,,,US 51,211 ELM ST,WOODRUFF,WI,54548,715-356-9011 (TRAVEL CENTER),,,2,0,0,4,0,0,,,,,,,,,,,,,,,,
49,,BRIDGE STOP,location_details.php?id=54002,http://www.rvandtravelers.com/location_details.php?id=54002,RVer,bp-,,,US 53,330 W MAIN ST,NEW AUBURN,WI,54757,715-237-2585 (TRAVEL CENTER),,,4,0,0,4,0,0,118,,,,,,,,,,,,,,,
49,,BRIDGE STOP,location_details.php?id=11980,http://www.rvandtravelers.com/location_details.php?id=11980,RVer,exxon,,,US 53,3019 N HASTINGS WAY,EAU CLAIRE,WI,54703,715-834-5080 (TRAVEL CENTER),,,0,,,1,0,0,,,,,,,,,,,,,,,,
49,,CAMP DOUGLAS BP,location_details.php?id=467,http://www.rvandtravelers.com/location_details.php?id=467,RVer,bp-,,,I-94,215 US 12,CAMP DOUGLAS,WI,54618,608-427-3365 (TRAVEL CENTER),,,10,,,5,2,0,55,,,608-427-3284,,,,,,,,,,,,
49,,CAMPBELL'S ONE STOP,location_details.php?id=54013,http://www.rvandtravelers.com/location_details.php?id=54013,RVer,mobil_oil__type,,,US 61,100 E SUNBEAM BLVD,SOLDIERS GROVE,WI,54655,608-624-5701 (TRAVEL CENTER),608-624-5701 (CAMPBELL'S DELI),,0,0,0,2,0,0,,,,,,,,,,,,,,,,
49,,CARDINAL SERVICE,location_details.php?id=54016,http://www.rvandtravelers.com/location_details.php?id=54016,RVer,mobil_oil__type,,,WI 83,805 CARDINAL LANE,HARTLAND,WI,53029,262-367-4675 (TRAVEL CENTER),,,0,0,0,4,0,0,,,,262-367-4682,,,,,,,,,,,,
49,,CASEY'S  #3295,location_details.php?id=54029,http://www.rvandtravelers.com/location_details.php?id=54029,RVer,caseys-general-store-,,,WI 35,34487 HWY 35 N,PRAIRIE DU CHIEN,WI,53821,608-326-1920 (TRAVEL CENTER),608-326-1920 (CASEY'S KITCHEN),,0,0,0,2,0,0,,,,,,,,,,,,,,,,
49,,CASEY'S GENERAL STORE,location_details.php?id=54233,http://www.rvandtravelers.com/location_details.php?id=54233,RVer,caseys-general-store-,,,,650 E MILWAUKEE ST,WHITEWATER,WI,53190,262-473-8010 (TRAVEL CENTER),262-473-8010 (CASEY'S KITCHEN),,0,0,0,4,0,0,,,,,,,,,,,,,,,,
49,,CASEY'S GENERAL STORE,location_details.php?id=54466,http://www.rvandtravelers.com/location_details.php?id=54466,RVer,caseys-general-store-,,,WI 69,101 HWY 69,MONTICELLO,WI,53570,608-938-2023 (TRAVEL CENTER),608-938-2023 (CASEY'S KITCHEN),,5,0,0,2,0,0,,,,,,,,,,,,,,,,
