state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Phone 3,Diesel,Bulk Def,Unleaded,# of Men's Showers,Propane,Phone 4,Phone 5,Hours of Operation,Mile Marker,Road Name,https,Mailing Address
25,Montana,TOWN PUMP,location_details.php?id=45506,https://www.truckstopsandservices.com/location_details.php?id=45506,Trucker,exxon,45.665341,-108.771644,I-90,312 S 1ST AVE,LAUREL,MT,59044,406-628-7576 (TRAVEL CENTER),,0,3,0,0,0,0,434,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP,location_details.php?id=45507,https://www.truckstopsandservices.com/location_details.php?id=45507,Trucker,exxon,48.38185,-115.548128,US 2,1315 MINNESOTA AVE,LIBBY,MT,59923,406-293-2222 (TRAVEL CENTER),406-293-2222,15,4,1,0,0,0,,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP,location_details.php?id=45508,https://www.truckstopsandservices.com/location_details.php?id=45508,Trucker,conoco,45.641475,-110.57454,I-90,2200 W PARK ST,LIVINGSTON,MT,59047,406-222-5527 (TRAVEL CENTER),406-222-5107,20,6,0,0,0,0,333,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP,location_details.php?id=45509,https://www.truckstopsandservices.com/location_details.php?id=45509,Trucker,exxon,46.766036,-114.080393,US 93,10955 US 93,LOLO,MT,59847,406-273-2724,,0,6,0,0,,,,,,,,,,,,,24 HOURS,,,,
25,Montana,Town Pump,location_details.php?id=64539,https://www.truckstopsandservices.com/location_details.php?id=64539,Trucker,,46.956275,-114.133539,I-90,,Missoula,MT,59801,406-542-0402,,,,,,,,,,,,,,,,,,,,,,
25,Montana,TOWN PUMP # 0360,location_details.php?id=45484,https://www.truckstopsandservices.com/location_details.php?id=45484,Trucker,exxon,45.225534,-112.629788,I-15,635 N MONTANA ST,DILLION,MT,59725,406-683-5097 (TRAVEL CENTER),,0,3,0,0,0,0,63,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP # 1710,location_details.php?id=45486,https://www.truckstopsandservices.com/location_details.php?id=45486,Trucker,exxon,45.738985,-107.613273,I-90,1010 N CRAWFORD AVE,HARDIN,MT,59034,406-665-2423 (TRAVEL CENTER),,1,6,0,0,0,0,495,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP # 1900,location_details.php?id=45482,https://www.truckstopsandservices.com/location_details.php?id=45482,Trucker,exxon,48.177468,-111.941725,I-15,215 N MAIN ST,CONRAD,MT,59425,406-278-7971 (TRAVEL CENTER),406-278-3048,65,4,2,0,0,0,339,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP # 4520,location_details.php?id=45485,https://www.truckstopsandservices.com/location_details.php?id=45485,Trucker,exxon,46.263687,-106.67722,I-94,974 FRONT ST,FORSYTH,MT,59327,406-356-7952 (TRAVEL CENTER),,0,7,0,0,0,0,93,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP # 8915,location_details.php?id=38194,https://www.truckstopsandservices.com/location_details.php?id=38194,Trucker,conoco,45.797163,-108.460601,I-90,1030 HWY 87 E,BILLINGS,MT,59101,406-248-6382 (TRAVEL CENTER),,0,2,0,0,0,0,452,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - BIG TIMBER,location_details.php?id=38193,https://www.truckstopsandservices.com/location_details.php?id=38193,Trucker,exxon,45.827562,-109.971784,I-90,510 W 1ST AVE,BIG TIMBER,MT,59011,406-932-5349 (TRAVEL CENTER),,70,6,0,0,0,0,367,,,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - FLYING J # 1015,location_details.php?id=45490,https://www.truckstopsandservices.com/location_details.php?id=45490,Trucker,flying-j-,47.684704,-104.176945,MT 200,3150 S CENTRAL AVE,SIDNEY,MT,59270,406-433-5182 (TRAVEL CENTER),406-433-5191,60,8,9,0,0,0,,,,,,,,,,,24 HOURS,16,,,
25,Montana,TOWN PUMP - FLYING J # 923,location_details.php?id=22393,https://www.truckstopsandservices.com/location_details.php?id=22393,Trucker,flying-j-,45.812161,-108.415402,I-90,2775 OLD HARDIN RD,BILLINGS,MT,59101,406-256-8826 (TRAVEL CENTER),,125,9,9,0,0,0,455,,,3.389,4.269,3.139,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - FLYING J #924,location_details.php?id=45487,https://www.truckstopsandservices.com/location_details.php?id=45487,Trucker,flying-j-,46.008371,-112.608805,I-15,112000 ROCKER INTERCHANGE,BUTTE,MT,59701,406-723-4325 (TRAVEL CENTER),406-723-8956,65,8,6,0,0,0,122,,,3.449,4.269,3.179,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - FLYING J #925,location_details.php?id=22398,https://www.truckstopsandservices.com/location_details.php?id=22398,Trucker,flying-j-,47.470947,-111.359952,I-15,3715 31ST ST,GREAT FALLS,MT,59404,406-761-0052 (TRAVEL CENTER),406-761-2599,60,5,6,0,0,0,277,406-761-0052 (DENNY'S),,,,,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT,location_details.php?id=3364,https://www.truckstopsandservices.com/location_details.php?id=3364,Trucker,pilot,45.917272,-111.59871,I-90,10800 HWY 287,THREE FORKS,MT,59751,406-285-3807 (TRAVEL CENTER),406-285-6976,90,9,7,0,0,0,274,406-285-3807 (SUBWAY),,3.449,4.269,3.119,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 1013,location_details.php?id=45481,https://www.truckstopsandservices.com/location_details.php?id=45481,Trucker,pilot,45.774182,-111.200273,I-90,561 BUSINESS HUB RD,BELGRADE,MT,59714,406-924-6990 (TRAVEL CENTER),406-388-4231,46,9,5,0,0,0,298,406-924-6990 (BEAR'S DINER),,3.429,4.269,3.119,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 1014,location_details.php?id=45548,https://www.truckstopsandservices.com/location_details.php?id=45548,Trucker,pilot,47.117083,-104.735089,I-94,73 HWY 16,GLENDIVE,MT,59330,406-377-7500 (TRAVEL CENTER),406-377-7502,87,9,9,0,0,0,213,,,3.129,4.199,2.849,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 905,location_details.php?id=22400,https://www.truckstopsandservices.com/location_details.php?id=22400,Trucker,pilot,46.875375,-113.886613,I-90,7985 HWY 200,MILLTOWN,MT,59851,406-258-6588 (TRAVEL CENTER),406-258-6693,100,11,11,0,0,0,109,,,3.519,4.269,3.249,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 906,location_details.php?id=22396,https://www.truckstopsandservices.com/location_details.php?id=22396,Trucker,pilot,45.644575,-109.247879,I-90,602 8TH AVE N,COLUMBUS,MT,59019,406-322-4833 (TRAVEL CENTER),406-322-5273,150,8,7,0,0,0,408,,,3.389,4.269,3.159,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 907,location_details.php?id=22399,https://www.truckstopsandservices.com/location_details.php?id=22399,Trucker,pilot,46.396641,-105.822411,I-94,1210 S HAYNES,MILES CITY,MT,59301,406-232-2582 (TRAVEL CENTER),406-232-2583,100,7,6,0,0,0,138,,,3.249,3.049,2.999,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 909,location_details.php?id=22401,https://www.truckstopsandservices.com/location_details.php?id=22401,Trucker,pilot,48.513649,-111.873353,I-15,1350 ROOSEVELT HWY,SHELBY,MT,59474,406-434-5221 (TRAVEL CENTER),406-434-7019,70,10,6,0,0,0,363,,,3.479,4.069,3.169,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 915,location_details.php?id=3384,https://www.truckstopsandservices.com/location_details.php?id=3384,Trucker,pilot,45.81524,-108.416528,I-90,2711 N FRONTAGE RD,BILLINGS,MT,59102,406-238-9823 (TRAVEL CENTER),406-245-1542,156,10,14,0,0,0,455,406-238-9823 (MCDONALD'S),,3.389,4.269,3.139,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 916,location_details.php?id=11390,https://www.truckstopsandservices.com/location_details.php?id=11390,Trucker,pilot,46.756779,-114.081945,US 93/12,11882 US 93,LOLO,MT,59847,406-273-6666 (TRAVEL CENTER),406-273-3018,40,6,1,0,0,0,,406-273-6666 (MCDONALD'S),,3.499,4.269,3.249,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT # 922,location_details.php?id=11386,https://www.truckstopsandservices.com/location_details.php?id=11386,Trucker,pilot,48.369351,-114.240582,US 2,6102 HWY 2 W,COLUMBIA FALLS,MT,59912,406-892-0747 (TRAVEL CENTER),406-892-0747,20,5,1,0,0,0,MT 40,,,3.499,4.269,3.299,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT #908,location_details.php?id=3362,https://www.truckstopsandservices.com/location_details.php?id=3362,Trucker,pilot,46.005584,-112.612622,I-90,1000 GRIZZLY TRAIL,ROCKER,MT,59701,406-723-0088 (TRAVEL CENTER),406-723-4940,195,12,10,0,0,0,122,406-723-0088 (MCDONALD'S),406-723-0088 (ARBY'S),3.449,4.269,3.189,,,406-723-0088 (SUBWAY),,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT #914,location_details.php?id=23222,https://www.truckstopsandservices.com/location_details.php?id=23222,Trucker,pilot,46.955615,-114.13181,I-90,8475 HWY 93 N STE B,MISSOULA,MT,59808,406-542-0400 (TRAVEL CENTER),406-327-0802,125,8,14,0,0,0,96,406-542-0400 (MCDONALD'S),,3.519,4.269,3.249,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT #917,location_details.php?id=22397,https://www.truckstopsandservices.com/location_details.php?id=22397,Trucker,pilot,47.470965,-111.359942,I-15,3100 TRI HILL FRONTAGE RD,GREAT FALLS,MT,59404,406-452-0342 (TRAVEL CENTER),406-452-0593,100,7,5,0,0,0,277,,,3.479,4.069,3.159,,,,,24 HOURS,,,,
25,Montana,TOWN PUMP - PILOT #924,location_details.php?id=22395,https://www.truckstopsandservices.com/location_details.php?id=22395,Trucker,flying-j-,46.00782,-112.610878,I-90,112000 ROCKER INTERCHANGE,BUTTE,MT,59701,406-723-4325 (TRAVEL CENTER),406-723-8956,65,8,6,0,0,0,220,,,3.449,4.269,3.179,,,,,24 HOURS,,,,
25,Montana,TRAIL STAR TRUCK STOP,location_details.php?id=3390,https://www.truckstopsandservices.com/location_details.php?id=3390,Trucker,sinclair_oil_.svg,47.107965,-104.735506,I-94,11 HWY 16,GLENDIVE,MT,59330,406-377-3901 (TRAVEL CENTER),406-377-3901,65,4,4,0,0,0,213,,,,,,,,,,24 HOURS,,,,
25,Montana,TRAVEL CENTERS OF AMERICA #256,location_details.php?id=687,https://www.truckstopsandservices.com/location_details.php?id=687,Trucker,catscale3,46.948245,-114.130696,I-90,8018 US 93,MISSOULA,MT,59808,406-549-2327 (TRAVEL CENTER),406-541-3719,200,6,7,4,2,2,96,406-549-2327 (COUNTRY PRIDE RESTAURANT),,,,,,,,,24 HOURS,,,,
25,Montana,TRAVEL CENTERS OF AMERICA #261,location_details.php?id=2195,https://www.truckstopsandservices.com/location_details.php?id=2195,Trucker,catscale3,45.68226,-108.705367,I-90,11360 S FRONTAGE RD,LAUREL,MT,59044,406-628-4324 (TRAVEL CENTER),406-628-8442,80,5,4,0,6,6,437,,,,,,,,,,24 HOURS,,,,
25,Montana,WEST SIDE SELF SERVICE,location_details.php?id=11389,https://www.truckstopsandservices.com/location_details.php?id=11389,Trucker,conoco,48.362986,-107.87825,US 2,200 US 2,MALTA,MT,59538,406-654-1406,406-654-1861,15,4,2,0,0,0,,,,,,,,,,,5AM TO 11PM DAILY,,,,
25,Montana,WHITE OAK C-MART,location_details.php?id=11396,https://www.truckstopsandservices.com/location_details.php?id=11396,Trucker,exxon,48.095328,-114.237938,US 93,4810 US 93 S,KALISPELL,MT,59901,406-857-2344 (TRAVEL CENTER),406-857-2216,0,3,0,0,0,0,,,,,,,,,,,5AM TO 8PM DAILY,,,,
25,Montana,YELLOWSTONE TRUCK STOP,location_details.php?id=3736,https://www.truckstopsandservices.com/location_details.php?id=3736,Trucker,cenex--300_0,45.653362,-110.599255,I-90,1226 US 10 W,LIVINGSTON,MT,59047,406-222-6180 (TRAVEL CENTER),406-222-7914,25,3,2,2,0,0,330,406-222-6180 (YELLOWSTONE DINER),,,,,,,,,24 HOURS,,,,
26,North Carolina,301 TRUCK STOP,location_details.php?id=12736,https://www.truckstopsandservices.com/location_details.php?id=12736,Trucker,ind_dealer_1,35.049923,-78.864629,US 301,210 N EASTERN BLVD,FAYETTEVILLE,NC,28301,910-483-0105 (TRAVEL CENTER),,0,2,0,0,,,,,,,,,,,,,"mon thru fri 8am to 9pm, sat 8am to 5 pm sun closed",,,,
26,North Carolina,7 ELEVEN #35560,location_details.php?id=53898,https://www.truckstopsandservices.com/location_details.php?id=53898,Trucker,exxon,35.27372,-80.884521,NC 16,4808 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,704-394-2501 (TRAVEL CENTER),,3,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,7 ELEVEN #35562,location_details.php?id=53899,https://www.truckstopsandservices.com/location_details.php?id=53899,Trucker,mobil_oil__type,35.23723,-80.939171,US 85,2825 LITTLE ROCK RD,CHARLOTTE,NC,28214,704-395-1674 (TRAVEL CENTER),,0,6,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,7 ELEVEN #35570,location_details.php?id=53900,https://www.truckstopsandservices.com/location_details.php?id=53900,Trucker,exxon,35.27381,-80.884981,NC 16,5455 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,704-399-5200 (TRAVEL CENTER),,0,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,7-ELEVEN,location_details.php?id=57065,https://www.truckstopsandservices.com/location_details.php?id=57065,Trucker,7-eleven,36.089451,-79.700962,I-785,4400 BURLINGTON RD,GREENSBORO,NC,27405,336-662-7067,,,,,,,,US 70,,,,,,,,,,24 HOURS,,,,
26,North Carolina,7-Eleven,location_details.php?id=64553,https://www.truckstopsandservices.com/location_details.php?id=64553,Trucker,,35.69387391,-80.39811152,I-85,,Salisbury,NC,28146,,,,,,,,,,,,,,,,,,,,,,,
26,North Carolina,B&D MART,location_details.php?id=12751,https://www.truckstopsandservices.com/location_details.php?id=12751,Trucker,exxon,35.252528,-80.500566,US 601,4445 NC-27,MIDLAND,NC,28107,704-888-5285 (TRAVEL CENTER),,0,2,0,0,,,,,,,,,,,,,"mon thru Friday 5am to 6pm, sat-sun 6am to 10pm",,,,
26,North Carolina,BALLPARK #44,location_details.php?id=53948,https://www.truckstopsandservices.com/location_details.php?id=53948,Trucker,bp-,35.605032,-78.566726,I-40,5477 NC HWY 42,GARNER,NC,27529,919-779-0043 (TRAVEL CENTER),,4,4,0,0,0,0,312,919-779-0043 (SUBWAY),,,,,,,,,24 HOURS,,,,
26,North Carolina,BALLPARK #45,location_details.php?id=53949,https://www.truckstopsandservices.com/location_details.php?id=53949,Trucker,bp-,35.48798,-78.260371,US 70,3103 HWY 70 E,SMITHFIELD,NC,27577,919-202-0033 (TRAVEL CENTER),,3,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,BIG BOY'S TRUCK STOP,location_details.php?id=340,https://www.truckstopsandservices.com/location_details.php?id=340,Trucker,shell_,35.565926,-78.165944,I-95,595 BAGLEY RD,KENLY,NC,27542,919-284-4046 (TRAVEL CENTER),919-284-4161,150,9,4,3,0,0,105,919-284-4046 (LOWE MILL),,,,,,,,,24 HOURS,,,,
26,North Carolina,BIG JIM'S EXPRESS,location_details.php?id=12656,https://www.truckstopsandservices.com/location_details.php?id=12656,Trucker,exxon,35.990007,-77.579516,NC 33,7564 NC-33,LEGGETT,NC,27886,252-823-5055 (TRAVEL CENTER),,18,4,0,0,,,,,,,,,,,,,"fri thru thur 4am to 11pm, sat-sun 4am to 12pm",,,,
26,North Carolina,BILL'S TRUCK STOP,location_details.php?id=365,https://www.truckstopsandservices.com/location_details.php?id=365,Trucker,ind_dealer_1,35.755182,-80.347077,I-85,1210 SNIDER KINES RD,LINWOOD,NC,27299,336-956-4494 (TRAVEL CENTER),336-956-3588,75,5,2,2,0,0,86,336-956-4494 (BILL'S RESTAURANT),,,,,,,,,24 HOURS,,,,
26,North Carolina,BP - HASTY MART,location_details.php?id=53950,https://www.truckstopsandservices.com/location_details.php?id=53950,Trucker,bp-,36.316051,-78.548041,I-85,2056 US HWY 158,OXFORD,NC,27565,919-339-4562 (TRAVEL CENTER),,,2,,,,,206,,,,,,,,,,"Mon thru Fri 6am to 12pm, Sat-Sun 7am to 12pm",,,,
26,North Carolina,BUNKER HILL,location_details.php?id=453,https://www.truckstopsandservices.com/location_details.php?id=453,Trucker,valero,35.738184,-81.094458,I-40,3723 OXFORD SCHOOL RD,CATAWBA,NC,28609,828-241-3384 (TRAVEL CENTER),,5,3,0,0,0,0,138,,,,,,,,,,"Mon thru Sat 5am to 10pm, Sun 6am to 9pm",,,,
26,North Carolina,C - CHECK,location_details.php?id=461,https://www.truckstopsandservices.com/location_details.php?id=461,Trucker,bp-,34.993509,-78.137232,I-40,2680 NC 24,WARSAW,NC,28398,910-293-7200 (TRAVEL CENTER),,0,4,0,0,,,364,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CHARLOTTE TRAVEL PLAZA,location_details.php?id=517,https://www.truckstopsandservices.com/location_details.php?id=517,Trucker,shell_,35.307668,-80.850471,I-77,4601 SUNSET RD,CHARLOTTE,NC,28216,704-597-7980 (TRAVEL CENTER),704-876-6026,75,6,2,0,0,0,16-B,704-597-7980 (THE GRILL),,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=54091,https://www.truckstopsandservices.com/location_details.php?id=54091,Trucker,exxon,36.05945,-78.902661,US 501,4604 N ROXBORO ST,DURHAM,NC,27704,919-620-9880 (TRAVEL CENTER),,2,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=54463,https://www.truckstopsandservices.com/location_details.php?id=54463,Trucker,circle_k__3774,35.441019,-79.217153,US 501,2206 JEFFERSON DAVIS HWY,SANFORD,NC,27330,919-775-1929 (TRAVEL CENTER),,5,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=1582,https://www.truckstopsandservices.com/location_details.php?id=1582,Trucker,circle_k__3774,35.763171,-78.001147,I-95,4940 RALIEGH RD,WILSON,NC,27896,252-237-7200 (TRAVEL CENTER),,10,4,0,0,0,0,121,,,,,,,,,,6am to 6pm Daily,,,,
26,North Carolina,CIRCLE K,location_details.php?id=12700,https://www.truckstopsandservices.com/location_details.php?id=12700,Trucker,circle_k__3774,35.410755,-78.035378,US 70,2035 US 70,GOLDSBORO,NC,27530,919-735-3838 (TRAVEL CENTER),919-735-3838,7,4,0,0,0,0,,919-735-3838 (SUBWAY),,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=12703,https://www.truckstopsandservices.com/location_details.php?id=12703,Trucker,circle_k__3774,34.739905,-76.812237,US 70,5230 US-70,MOREHEAD CITY,NC,28557,252-727-0070 (TRAVEL CENTER),,6,4,0,0,,,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=12745,https://www.truckstopsandservices.com/location_details.php?id=12745,Trucker,circle_k__3774,35.733497,-79.435184,US 421,1740 E 11TH ST,SILER CITY,NC,27344,919-742-2552 (TRAVEL CENTER),,13,6,0,0,0,0,171,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=12747,https://www.truckstopsandservices.com/location_details.php?id=12747,Trucker,exxon,35.495866,-79.195885,US 421,1130 N HORNER BLVD,SANFORD,NC,27330,919-775-5013 (TRAVEL CENTER),,10,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=18781,https://www.truckstopsandservices.com/location_details.php?id=18781,Trucker,shell_,34.993234,-78.139174,I-40,2713 NC 24,WARSAW,NC,28398,910-293-3931 (TRAVEL CENTER),,25,3,0,0,0,0,364,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=18788,https://www.truckstopsandservices.com/location_details.php?id=18788,Trucker,circle_k__3774,35.593353,-78.130291,I-95,402 S CHURCH ST,KENLY,NC,27542,919-284-3199 (TRAVEL CENTER),,5,6,0,0,0,0,107,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K,location_details.php?id=18790,https://www.truckstopsandservices.com/location_details.php?id=18790,Trucker,bp-,35.239513,-77.576472,US 70,509 E NEW BERN RD,KINSTON,NC,28504,252-527-8994 (TRAVEL CENTER),,20,6,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K  #1526,location_details.php?id=54114,https://www.truckstopsandservices.com/location_details.php?id=54114,Trucker,circle_k__3774,36.090872,-79.997542,I-40,8400 NORCROSS RD,COLFAX,NC,27235,336-992-0682 (TRAVEL CENTER),336-992-0682,15,6,0,0,0,0,208,,,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K  #2723487,location_details.php?id=54116,https://www.truckstopsandservices.com/location_details.php?id=54116,Trucker,circle_k__3774,34.01773,-78.27483,US 17,16 OCEAN HWY W,SUPPLY,NC,28462,910-754-8787 (TRAVEL CENTER),,3,4,0,0,0,0,NC 211,910-754-8787 (SUBWAY),,,,,,,,,24 HOURS,,,,
26,North Carolina,CIRCLE K  #2723782,location_details.php?id=54117,https://www.truckstopsandservices.com/location_details.php?id=54117,Trucker,exxon,36.02791,-79.768923,OLD US 421,3001 PLEASANT GARDEN RD,GREENSBORO,NC,27460,336-389-0926 (TRAVEL CENTER),,4,4,0,0,0,0,,,,,,,,,,,24 HOURS,,,,
26,North Carolina,Circle K Truck Stop,location_details.php?id=64554,https://www.truckstopsandservices.com/location_details.php?id=64554,Trucker,,36.37601,-80.48854,I-74,,Pilot Mountain,NC,27041,336-368-1083,,,,,,,,,,,,,,,,,,,,,,
26,North Carolina,CITGO FUEL CENTER,location_details.php?id=588,https://www.truckstopsandservices.com/location_details.php?id=588,Trucker,citgo,35.697621,-81.262158,I-40,3361 FAIRGROVE CHURCH ROAD SE,NEWTON,NC,28658,828-464-9084 (TRAVEL CENTER),828-464-1697,3,4,0,0,0,0,128,,,,,,,,,,"9AM TO 6PM MON THRU SAT, CLOSED SUN",,,,
26,North Carolina,COUNTRY MARKET TRUCK STOP,location_details.php?id=12739,https://www.truckstopsandservices.com/location_details.php?id=12739,Trucker,exxon,35.595428,-81.255377,US 321,5724 STARTOWN RD,MAIDEN,NC,28650,828-428-2790 (TRAVEL CENTER),828-428-6030,80,3,0,0,0,0,33,828-428-2790 (COUNTRY MARKET GRILL),,,,,,,,,"6AM TO 10PM MON THRU SAT, CLOSED SUN",,,,
26,North Carolina,COUNTRY MART,location_details.php?id=12671,https://www.truckstopsandservices.com/location_details.php?id=12671,Trucker,shell_,35.715669,-77.364108,US 13,4787 NC-11 S,BETHEL,NC,28712,252-758-4202 (TRAVEL CENTER),,40,3,3,0,10,10,US 264,252-758-4202 (SMITTY'S GRILL),,,,,,,,,"5AM TO IIPM MON THRU THUR, 5AM TO 12PM FRI-SAT, 6AM TO 10PM SUN",,,,
26,North Carolina,CYNERGIC,location_details.php?id=54190,https://www.truckstopsandservices.com/location_details.php?id=54190,Trucker,citgo,34.96619,-79.223778,NC 211,742 S MAIN ST,RAEFORD,NC,28376,910-848-4906 (TRAVEL CENTER),910-848-4906,8,2,0,0,0,8,,910-848-4906 (HUNT BROTHERS PIZZA),,,,,,,,,5AM TO 10PM DAILY,,,,
26,North Carolina,DOBBS PLACE,location_details.php?id=770,https://www.truckstopsandservices.com/location_details.php?id=770,Trucker,ind_dealer_1,34.623904,-79.047175,I-95,2806 W 5TH ST,LUMBERTON,NC,28358,910-738-8882 (TRAVEL CENTER),,2,2,0,0,0,0,17,910-738-8882 (HUDDLE HOUSE),,,,,,,,,24 HOURS,,,,
26,North Carolina,DOWNEAST TRAVEL CENTER,location_details.php?id=12725,https://www.truckstopsandservices.com/location_details.php?id=12725,Trucker,ind_dealer_1,35.333199,-78.034514,US 117/13,2600 US 117,GOLDSBORO,NC,27530,984-277-6012 (TRAVEL CENTER),919-581-9479,23,4,6,0,0,0,,,,,,,,,,,6AM TO 10PM DAILY,,,,
26,North Carolina,DUCK THRU,location_details.php?id=12676,https://www.truckstopsandservices.com/location_details.php?id=12676,Trucker,shell_,36.415144,-76.342628,US 17,1052 US 158,ELIZABETH CITY,NC,27909,252-771-6501 (TRAVEL CENTER),,8,3,0,0,,,US 158,,,,,,,,,,"4AM TO 11PM MON THRU FRI, 5AM TO 11PM SAT-SUN",,,,
26,North Carolina,DUCK THRU #7,location_details.php?id=54220,https://www.truckstopsandservices.com/location_details.php?id=54220,Trucker,shell_,36.277,-77.280905,US 258,117 N MAIN ST,RICH SQUARE,NC,27869,252-539-2155 (TRAVEL CENTER),,,2,,,,,,,,,,,,,,,6AM TO 10PM DAILY,,,,
26,North Carolina,DUCK THRU FOOD STORE #01,location_details.php?id=54221,https://www.truckstopsandservices.com/location_details.php?id=54221,Trucker,shell_,36.44278,-77.108437,US BUS 158,602 W MAIN ST,MURFREESBORO,NC,27855,252-398-5831 (TRAVEL CENTER),,,1,,,,,,,,,,,,,,,"5AM TO 10PM MON THRU THUR, 5AM TO 11PM FRI-SAT, 6AM TO 10PM SUN",,,,
26,North Carolina,DUCK THRU FOOD STORE #21,location_details.php?id=54222,https://www.truckstopsandservices.com/location_details.php?id=54222,Trucker,ind_dealer_1,35.98001,-76.955933,US 13,125 US 13-17 S,WINDSOR,NC,27983,252-794-3378 (TRAVEL CENTER),,2,2,0,0,0,0,,,,,,,,,,,,,,,
26,North Carolina,DUCK THRU FOOD STORE #26,location_details.php?id=54223,https://www.truckstopsandservices.com/location_details.php?id=54223,Trucker,ind_dealer_1,36.1217,-77.174072,US 11,208 E CHURCH ST,LEWISTON WOODVILLE,NC,27849,252-348-2555 (TRAVEL CENTER),,5,4,0,0,0,0,,,,,,,,,,,"4AM TO 11PM MON THRU THUR, 4AM TO 12PM FRI-SAT, 5AM TO 11PM SUN",,,,
26,North Carolina,DUCK THRU FOOD STORE #41,location_details.php?id=54224,https://www.truckstopsandservices.com/location_details.php?id=54224,Trucker,ind_dealer_1,36.14375,-76.489641,US 17,964 OCEAN HWY S,HERFORD,NC,27944,252-426-7811 (TRAVEL CENTER),,5,4,0,0,0,0,,252-426-7811 (CHAMP'S CHICKEN),,,,,,,,,"5AM TO 10:30PM MON THRU THUR, 5AM TO 11:30 FRI-SAT, 7AM TO 10PM SUN",,,,
26,North Carolina,DUCK THRU FUEL STOP,location_details.php?id=12646,https://www.truckstopsandservices.com/location_details.php?id=12646,Trucker,shell_,36.306429,-77.024003,NC 11,401 W NC-561,AHOSKIE,NC,27910,252-332-2221 (TRAVEL CENTER),,15,6,0,0,0,0,,,,,,,,,,,"4AM TO 11PM MON THRU THUR, 4AM TO 12PM FRI-SAT, 5AM TO 11PM SUN",,,,
26,North Carolina,EAGLE XPRESS,location_details.php?id=12728,https://www.truckstopsandservices.com/location_details.php?id=12728,Trucker,ind_dealer_1,36.310395,-79.941632,US 220,2301 US HWY 220,STOKESDALE,NC,27357,336-445-0127 (TRAVEL CENTER),336-445-0126,50,4,0,0,0,0,NORTH,336-445-0127 (KRISPY KRUNCHY CHICKEN),,,,,,,,,24 HOURS,,,,
