state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Diesel,Bulk Def,# of Men's Showers,Propane,Phone 4,Phone 5,Mile Marker,Road Name,Mailing Address,https,http
52,Wyoming,MAVERIK ADVENTURE'S FIRST STOP,location_details.php?id=54682,https://www.truckstopsandservices.com/location_details.php?id=54682,Trucker,ind_dealer_1,42.850601,-106.383575,US 26,,4651 W YELLOWSTONE HWY,MILLS,WY,82604,307-237-0886 (TRAVEL CENTER),307-237-0886 (BON FIRE GRILL),,,24 HOURS,0,0,0,6,0,0,,,,,,,,,,,,
52,Wyoming,ONE STOP,location_details.php?id=11852,https://www.truckstopsandservices.com/location_details.php?id=11852,Trucker,cenex--300_0,44.013443,-107.978006,US 20,WY 433,440 W BIG HORN AVE,WORLAND,WY,82401,307-347-4281 (TRAVEL CENTER),307-347-4281 (HOT STUFF PIZZA),,307-347-4283,5AM TO 9PM DAILY,40,0,0,4,2,1,,,,,,,,,,,,
52,Wyoming,ONE9 TRAVEL CENTER,location_details.php?id=59043,https://www.truckstopsandservices.com/location_details.php?id=59043,Trucker,one9fuelcenter,41.674212,-107.978878,I-80,173,399 MCCORMICK ST,WAMSUTTER,WY,82336,307-372-9196,,,307-372-9533,24 HOURS,58,,,8,4,,,,,,,,,,,,,
52,Wyoming,ORIN JUNCTION TRUCK STOP,location_details.php?id=2169,https://www.truckstopsandservices.com/location_details.php?id=2169,Trucker,sinclair_oil_.svg,42.656923,-105.191437,I-25,126,75 US-18,ORIN,WY,82633,307-358-2870 (TRAVEL CENTER),,,307-358-2871,5AM TO 11PM DAILY,10,0,0,3,2,0,,,,,,,,,,,,
52,Wyoming,OUTPOST TRUCK STOP,location_details.php?id=11860,https://www.truckstopsandservices.com/location_details.php?id=11860,Trucker,ind_dealer_1,42.751069,-104.451311,US 85,,1025 S MAIN ST,LUSK,WY,82225,307-334-2048 (TRAVEL CENTER),307-334-2048 (THE OUTPOST CAFE),,307-334-3431,6AM TO 10PM DAILY,50,0,0,3,2,0,,,,,,,,,,,,
52,Wyoming,PETRO STOPPING CENTER #303 - STEEN GRONLUND,location_details.php?id=2273,https://www.truckstopsandservices.com/location_details.php?id=2273,Trucker,petro,41.32884,-105.620251,I-80,310,1855 W CURTIS ST,LARAMIE,WY,82070,307-745-6480 (TRAVEL CENTER),307-745-6480 (IRON SKILLET),,307-721-6741,24 HOURS,236,10,10,12,14,5,,,,,,,,,,,,
52,Wyoming,PILOT TRAVEL CENTER #141,location_details.php?id=18419,https://www.truckstopsandservices.com/location_details.php?id=18419,Trucker,pilot,41.270084,-110.941278,I-80,6,289 BEAR RIVER DR,EVANSTON,WY,82930,307-783-5930 (TRAVEL CENTER),307-783-5906 (SUBWAY),307-783-5906 (CINNABON),307-783-5916,24 HOURS,75,5,5,7,7,0,3.149,3.659,4.359,,,,,,,,,
52,Wyoming,PILOT TRAVEL CENTER #308,location_details.php?id=18422,https://www.truckstopsandservices.com/location_details.php?id=18422,Trucker,pilot,41.327655,-105.612394,I-80,310,1564 MCCUE ST,LARAMIE,WY,82072,307-742-6443 (TRAVEL CENTER),307-742-2878 (WENDY'S),,307-742-2576,24 HOURS,100,5,5,9,6,0,2.889,3.659,4.359,,,,,,,,,
52,Wyoming,PILOT TRAVEL CENTER #402,location_details.php?id=18425,https://www.truckstopsandservices.com/location_details.php?id=18425,Trucker,pilot,41.136664,-104.707522,I-80,367,8020 CAMPSTOOL RD,CHEYENNE,WY,82007,307-635-5744 (TRAVEL CENTER),307-635-5744 (SUBWAY),307-635-5744 (CINNABON),307-635-5746,24 HOURS,90,5,5,9,9,0,2.999,3.659,4.359,,4.339,,,,,,,
52,Wyoming,PINE BLUFF SINCLAIR,location_details.php?id=44797,https://www.truckstopsandservices.com/location_details.php?id=44797,Trucker,ind_dealer_1,41.177614,-104.07678,I-80,401,609 PARSONS ST,PINE BLUFF,WY,82082,307-245-3593 (TRAVEL CENTER),307-245-3593 (A & W),,307-245-3592,4AM TO 11PM DAILY,15,0,0,5,2,0,,,,,,,,,,,,
52,Wyoming,POINT OF ROCKS SERVICES,location_details.php?id=54807,https://www.truckstopsandservices.com/location_details.php?id=54807,Trucker,conoco,41.679992,-108.785432,I-80,130,130 POINT OF ROCKS I-80 SERVICE RD,POINT OF ROCKS,WY,82942,307-362-2092 (TRAVEL CENTER),307-362-2092 (POINT OF ROCKS CAFE),,,6AM TO 9PM DAILY,300,0,0,4,2,0,,,,,,,,,,,,
52,Wyoming,RENO JUNCTION TRAVEL PLAZA,location_details.php?id=44827,https://www.truckstopsandservices.com/location_details.php?id=44827,Trucker,sinclair_oil_.svg,43.761462,-105.475309,WY 59,WY 387,7508 WY-59,WRIGHT,WY,82732,307-939-1298 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,20,0,0,4,2,0,,,,,,,,,,,,
52,Wyoming,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=2863,https://www.truckstopsandservices.com/location_details.php?id=2863,Trucker,,41.157163,-104.660821,I-80,370,12500 I-80,CHEYENNE,WY,82009,307-632-6600 (TRAVEL CENTER),307-632-6600 (APPLE BARRELL RESTAURANT),307-632-6600 (LUCILLE'S FRIED CHICKEN),307-635-8549,24 HOURS,125,0,0,11,7,4,2.999,3.299,4.359,,,,,,,,,
52,Wyoming,SHELL FOOD MART,location_details.php?id=19198,https://www.truckstopsandservices.com/location_details.php?id=19198,Trucker,shell_,44.227455,-105.457109,I-90,126 (3 MILES S),10800 STATE HWY 59 S,GILLETTE,WY,82718,307-686-4144 (TRAVEL CENTER),307-686-4144 (BOONDOGGLES),307-686-4144 (LEGENDS LOUNGE),307-686-4869,24 HOURS,4,0,0,2,0,0,,,,,,,,,,,,
52,Wyoming,SHELL FOOD MART #101,location_details.php?id=54916,https://www.truckstopsandservices.com/location_details.php?id=54916,Trucker,shell_,44.29462,-105.528,I-90,124,106 US 14,GILLETTE,WY,82716,307-686-1623 (TRAVEL CENTER),307-686-1623 (BOONDOGGLES),,,24 HOURS,3,0,0,4,0,0,,,,,,,,,,,,
52,Wyoming,SHERVINS' SINCLAIR,location_details.php?id=11862,https://www.truckstopsandservices.com/location_details.php?id=11862,Trucker,sinclair_oil_.svg,43.47046,-110.791134,US 89,,400 US 89,JACKSON,WY,83001,307-733-3793 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,5,,,4,0,0,,,,,,,,,,,,
52,Wyoming,SINCLAIR TRUCK STOP,location_details.php?id=397,https://www.truckstopsandservices.com/location_details.php?id=397,Trucker,shell_,41.27091,-110.943647,I-80,6,259 BEAR RIVER DR,EVANSTON,WY,82930,307-789-7388 (TRAVEL CENTER),,,,7AM TO 8PM DAILY,10,0,0,4,0,0,,,,,,,,,,,,
52,Wyoming,SOUTHSIDE TRAVEL CENTER,location_details.php?id=11855,https://www.truckstopsandservices.com/location_details.php?id=11855,Trucker,exxon,43.629475,-108.219216,US 20,,167 US 20,THERMOPOLIS,WY,82443,307-864-3108 (TRAVEL CENTER),307-864-3108 (CHAMP'S CHICKEN),,307-864-3957,5AM TO 10PM DAILY,10,0,0,6,2,0,,,,,,,,,,,,
52,Wyoming,SPF,location_details.php?id=44786,https://www.truckstopsandservices.com/location_details.php?id=44786,Trucker,sinclair_oil_.svg,41.329942,-105.609168,I-80,310,1952 N BANNER RD,LARAMIE,WY,82070,307-745-7394 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,100,0,0,12,4,0,,,,2,,,,,,,,
52,Wyoming,SPF 45,location_details.php?id=44771,https://www.truckstopsandservices.com/location_details.php?id=44771,Trucker,sinclair_oil_.svg,41.099544,-104.84822,I-25,7,3306 W COLLEGE DR,CHEYENNE,WY,82007,307-638-1500 (TRAVEL CENTER),307-638-1500 (SUBWAY),,,6AM TO 10PM DAILY,40,0,0,8,4,2,,,,,,,,,,,,
52,Wyoming,SPF 45,location_details.php?id=44772,https://www.truckstopsandservices.com/location_details.php?id=44772,Trucker,sinclair_oil_.svg,41.117358,-104.803643,I-80,362,115 N GREELEY HWY,CHEYENNE,WY,82007,307-638-0022 (TRAVEL CENTER),,,,6AM TO 10PM DAILY,5,0,0,3,0,0,,,,,,,,,,,,
52,Wyoming,SUNDANCE TRAVEL CENTER,location_details.php?id=3088,https://www.truckstopsandservices.com/location_details.php?id=3088,Trucker,conoco,44.415869,-104.345401,I-90,189,2723 E CLEVELAND ST,SUNDANCE,WY,82729,307-283-1200 (TRAVEL CENTER),,,307-283-1205,5AM TO 9PM DAILY,12,0,0,3,3,0,,,,,,,,,,,,
52,Wyoming,SUNMART,location_details.php?id=19200,https://www.truckstopsandservices.com/location_details.php?id=19200,Trucker,chevron,41.611609,-109.230166,I-80,104,1620 ELK ST,ROCK SPRINGS,WY,82901,307-362-1598 (TRAVEL CENTER),,,307-362-3767,6AM TO 9PM DAILY,75,0,0,7,3,0,,,,,,,,,,,,
52,Wyoming,TORRINTON TRAVEL TERMINAL,location_details.php?id=11858,https://www.truckstopsandservices.com/location_details.php?id=11858,Trucker,ind_dealer_1,42.054701,-104.165641,US 26,,1500 E VALLEY RD,TORRINGTON,WY,82240,307-532-8164 (TRAVEL CENTER),,,307-532-4950,5AM TO 10PM DAILY,50,0,0,4,2,0,,,,,,,,,,,,
52,Wyoming,TRAVEL CENTERS OF AMERICA #187,location_details.php?id=16659,https://www.truckstopsandservices.com/location_details.php?id=16659,Trucker,catscale3,41.159597,-104.521348,I-80,377,4000 I-80 SERVICE RD,BURNS,WY,82003,307-547-3557 (TRAVEL CENTER),307-547-3557 (COUNTRY PRIDE RESTAURANT),307-547-3557 (BURGER KING),307-547-3420,24 HOURS,140,0,0,9,12,3,,,,,,307-547-3557 (TACO BELL),,,,,,
52,Wyoming,TRAVEL CENTERS OF AMERICA #188,location_details.php?id=16666,https://www.truckstopsandservices.com/location_details.php?id=16666,Trucker,catscale3,41.313502,-110.50865,I-80,30,I-80 AT BIGELOW RD,FT BRIDGER,WY,82933,307-782-3646 (TRAVEL CENTER),307-782-3646 (BURGER KING),307-782-3646 (TACO BELL),307-782-6623,24 HOURS,165,10,10,10,9,3,,,,,,,,,,,,
52,Wyoming,TRAVEL CENTERS OF AMERICA #234,location_details.php?id=16673,https://www.truckstopsandservices.com/location_details.php?id=16673,Trucker,catscale3,41.775908,-107.223135,I-80,214,1400 HIGLEY BLVD,RAWLINS,WY,82301,307-324-8722 (TRAVEL CENTER),307-324-8722 (COUNTRY PRIDE RESTAURANT),307-324-8722 (SUBWAY),307-328-9842,24 HOURS,188,16,16,12,12,4,,,,,,,,,,,,
52,Wyoming,WALCOTT SERVICE,location_details.php?id=44826,https://www.truckstopsandservices.com/location_details.php?id=44826,Trucker,shell_,41.743667,-106.832084,I-80,235,17 US-30,WALCOTT,WY,82335,307-324-3920 (TRAVEL CENTER),,,,6AM TO 7PM DAILY,50,0,0,4,0,0,,,,,,,,,,,,
52,Wyoming,WAMSUTTER CONOCO SERVICE,location_details.php?id=3626,https://www.truckstopsandservices.com/location_details.php?id=3626,Trucker,conoco,41.672697,-107.979738,I-80,173,350 MCCORMICK RD,WAMSUTTER,WY,82336,307-324-7807 (TRAVEL CENTER),,,307-324-3855,24 HOURS,5,0,0,2,0,1,,,,,,,,,,,,
52,Wyoming,WEST END SINCLAIR,location_details.php?id=3634,https://www.truckstopsandservices.com/location_details.php?id=3634,Trucker,sinclair_oil_.svg,41.785725,-107.259887,I-80,211,2010 W SPRUCE ST,RAWLINS,WY,82301,307-324-4089 (TRAVEL CENTER),,,307-324-3708,24 HOURS,30,0,0,1,2,0,,,,,,,,,,,,
52,Wyoming,WHEATLAND TRAVEL PLAZA,location_details.php?id=3655,https://www.truckstopsandservices.com/location_details.php?id=3655,Trucker,sinclair_oil_.svg,42.074109,-104.964308,I-25,80,81 SWANSON RD,WHEATLAND,WY,82201,307-322-1884 (TRAVEL CENTER),307-322-1884 (A & W),,307-322-1888,24 HOURS,50,0,0,3,3,0,,,,,,,,,,,,
53,Alberta,BULK AGENCY CARDLOCK,location_details.php?id=48105,https://www.truckstopsandservices.com/location_details.php?id=48105,Trucker,exxon,55.33433,-119.566192,HWY 43,,HWY 43,HYTHE,AB,T0H 2C0,780-356-3970 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
53,Alberta,BVD CALGARY,location_details.php?id=20689,https://www.truckstopsandservices.com/location_details.php?id=20689,Trucker,ind_dealer_1,51.0085563659668,-114.000709533691,NC 2,251,2515 50TH AVE SE,CALGARY,AB,T2B 3R8,403-236-2515 (TRAVEL CENTER),,,,,48,,,6,5,4,,,,,,,,,,,,
53,Alberta,EAGLE RIVER CASINO & TRAVEL PLAZA,location_details.php?id=48098,https://www.truckstopsandservices.com/location_details.php?id=48098,Trucker,husky,54.192009,-115.788768,AB 43 W & AB 32 N,,3315 CAXTON ST,WHITECOURT,AB,T7S 1N3,780-779-2727 (TRAVEL CENTER),,,,,50,0,0,4,2,0,,,,,,,,,,,,
53,Alberta,EDMONTON WEST TRAVEL CENTER,location_details.php?id=22046,https://www.truckstopsandservices.com/location_details.php?id=22046,Trucker,husky,53.563474,-113.765826,TCH 16,371,26304 TOWNSHIP RD,ACHESON,AB,T7X 1C9,780-960-6649 (TRAVEL CENTER),,,,,79,0,0,6,5,0,,,,,,,,,,,,
53,Alberta,EMME'S ESSO,location_details.php?id=20684,https://www.truckstopsandservices.com/location_details.php?id=20684,Trucker,esso,50.791563,-112.44971,TCH 1,,602 12 ST,BASSANO,AB,T0J 0B0,403-641-3916 (TRAVEL CENTER),,,,,72,0,0,3,4,0,,,,,,,,,,,,
53,Alberta,ESSO SALES AGENCY,location_details.php?id=54252,https://www.truckstopsandservices.com/location_details.php?id=54252,Trucker,esso,56.66635,-111.32696,69,,160 MACKAY CRESCENT,FORT MCMURRAY,AB,T9K 0X3,780-743-2381 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
53,Alberta,FAWCETT PETRO,location_details.php?id=47881,https://www.truckstopsandservices.com/location_details.php?id=47881,Trucker,ind_dealer_1,54.582679,-114.101558,CN 44,,64523 CN 44,FAWCETT,AB,T0G 0Y0,780-681-2248 (TRAVEL CENTER),,,,,31,0,0,3,2,0,,,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #813,location_details.php?id=20685,https://www.truckstopsandservices.com/location_details.php?id=20685,Trucker,flying-j-,51.292494,-113.998564,CN 2,CN 567,85 E LAKE CRESENT,AIRDRIE,AB,T4B 2B5,403-948-4193 (TRAVEL CENTER),,,,,10,0,0,5,0,0,,1.319,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #814,location_details.php?id=20690,https://www.truckstopsandservices.com/location_details.php?id=20690,Trucker,flying-j-,51.075,-114.005,CN 1,BARLOW TRAIL NE,2525 23 ST NE,CALGARY,AB,T2E 7M1,403-250-3835 (TRAVEL CENTER),,,,,0,0,0,7,1,0,,1.319,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #815,location_details.php?id=22387,https://www.truckstopsandservices.com/location_details.php?id=22387,Trucker,flying-j-,53.226506,-114.987754,CN 22,JUBILEE AVE,5505 JUBILEE AVE,DRAYTON VALLEY,AB,T7A 1S3,801-725-1370 (TRAVEL CENTER),,,,,0,0,0,7,0,0,,,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #816,location_details.php?id=20698,https://www.truckstopsandservices.com/location_details.php?id=20698,Trucker,flying-j-,53.572978,-113.59145,TCH 16,156TH ST,15609-121 A AVE,EDMONTON,AB,T5V 1B1,780-413-9116 (TRAVEL CENTER),,,,,0,0,0,6,0,0,,,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #817,location_details.php?id=20710,https://www.truckstopsandservices.com/location_details.php?id=20710,Trucker,flying-j-,53.405704498291,-117.586263427734,TCH 16,SWITZER DR,294 KELLY RD,HINTON,AB,T7V 1H2,780-817-1150 (TRAVEL CENTER),,,780-865-4658,,10,0,0,10,0,0,,,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #818,location_details.php?id=22390,https://www.truckstopsandservices.com/location_details.php?id=22390,Trucker,flying-j-,53.58392,-116.42203,TCH 16,2 AVE,2520 2 AVE,EDSON,AB,T7E 1T9,780-723-4744 (TRAVEL CENTER),,,,,0,0,0,7,0,0,1.324,1.459,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #820,location_details.php?id=20704,https://www.truckstopsandservices.com/location_details.php?id=20704,Trucker,flying-j-,55.163639,-118.821177,CN 40,92ND AVE,9212 108 ST,GRANDE PRAIRIE,AB,T8V 4C9,780-532-2378 (TRAVEL CENTER),,,,,10,0,0,11,2,0,,,,,,,,,,,,
53,Alberta,FLYING J CARDLOCK #822,location_details.php?id=22030,https://www.truckstopsandservices.com/location_details.php?id=22030,Trucker,flying-j-,53.285659,-110.035341,TCH 16,62 AVE,5109 63 ST,LLOYDMINSTER,AB,T9V 2E6,780-875-2990 (TRAVEL CENTER),,,,,0,0,0,4,0,0,,1.319,,,,,,,,,,
53,Alberta,FLYING J DEALER #846 - CACTUS CORNER TRUCK STOP,location_details.php?id=20707,https://www.truckstopsandservices.com/location_details.php?id=20707,Trucker,flying-j-,51.61815,-111.811603,CN 9,HWY 36 S,CN 9 & CN 36 S,HANNA,AB,T0J 1P0,403-854-5000 (TRAVEL CENTER),,,,,100,0,0,8,2,0,1.309,1.459,1.439,,,,,,,,,
53,Alberta,FLYING J DEALER #848 - ROADKING,location_details.php?id=20695,https://www.truckstopsandservices.com/location_details.php?id=20695,Trucker,flying-j-,51.009581,-114.004072,CN 2,251,4949 BARLOW TRAIL SE,CALGARY,AB,T2B 3B5,403-273-4949 (TRAVEL CENTER),403-273-4949 (J'S WOK AND GRILL),,403-273-0628,,85,,,7,9,5,1.219,1.319,1.439,,,,,,,,,
53,Alberta,FLYING J DEALER #850 - WEST EDMONTON TRUCKLAND,location_details.php?id=20699,https://www.truckstopsandservices.com/location_details.php?id=20699,Trucker,flying-j-,53.5705871582031,-113.612449645996,TCH 16,170TH ST NW,16806 118TH AVE,EDMONTON,AB,T5V 1M8,780-455-1111 (TRAVEL CENTER),,,780-482-4448,,100,0,0,6,8,5,1.229,1.319,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #785,location_details.php?id=20688,https://www.truckstopsandservices.com/location_details.php?id=20688,Trucker,flying-j-,50.9501113891602,-113.978309631348,CN 2,240,11511 40TH ST SE,CALGARY,AB,T2Z 4M8,403-720-0904 (TRAVEL CENTER),403-720-0904 (DENNY'S),,403-720-4937,,128,0,0,8,9,0,1.369,1.319,1.439,,0.859,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #786,location_details.php?id=22043,https://www.truckstopsandservices.com/location_details.php?id=22043,Trucker,flying-j-,53.56694,-113.316928,TCH 16,400-C EB 400-B WB,50 PEMBINA RD,SHERWOOD PARK,AB,T8H 2G9,780-416-2035 (TRAVEL CENTER),780-416-2035 (DENNY'S),,780-416-2084,,142,0,0,8,9,0,1.329,1.319,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #792,location_details.php?id=20686,https://www.truckstopsandservices.com/location_details.php?id=20686,Trucker,flying-j-,50.5728378295898,-111.867553710938,TCH 1,CN 542,1260 CASSILS RD E,BROOKS,AB,T1R 1B7,403-362-5594 (TRAVEL CENTER),,,403-362-5747,,20,0,0,3,2,0,1.259,1.459,,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #793,location_details.php?id=20692,https://www.truckstopsandservices.com/location_details.php?id=20692,Trucker,flying-j-,50.9896011352539,-113.974479675293,BARLOW TRAIL SE,72 AVE SE,4216 72 AVE SE,CALGARY,AB,T2C 2C1,403-236-2404 (TRAVEL CENTER),,,,,15,0,0,3,2,0,1.369,1.319,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #795,location_details.php?id=22034,https://www.truckstopsandservices.com/location_details.php?id=22034,Trucker,flying-j-,53.339461,-113.542631,HWY 2,525,302 20 AVE,NISKU,AB,T9E 7T8,780-955-3535 (TRAVEL CENTER),,,,,8,0,0,7,2,0,1.339,1.319,1.439,,0.859,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #796,location_details.php?id=22039,https://www.truckstopsandservices.com/location_details.php?id=22039,Trucker,flying-j-,52.287481,-113.848703,HWY 2,401,6607 67TH ST,RED DEER,AB,T4P 1A4,403-346-2785,,,403-346-2852,,26,0,0,5,4,0,1.299,1.399,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #797,location_details.php?id=22042,https://www.truckstopsandservices.com/location_details.php?id=22042,Trucker,flying-j-,55.757387,-118.699449,HWY 49,HWY 2,HWY 49 & 2,RYCROFT,AB,T0H 3A0,780-765-3740,,,780-765-3748,,8,0,0,2,0,0,,,,,,,,,,PO BOX 73,,
53,Alberta,FLYING J TRAVEL CENTER #821,location_details.php?id=48328,https://www.truckstopsandservices.com/location_details.php?id=48328,Trucker,flying-j-,49.675537,-112.778748,43RD ST,,1005 43RD ST S,LETHBRIDGE,AB,T1K 7B8,403-328-4735,,,,,0,0,0,4,0,0,,1.479,,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #824,location_details.php?id=22392,https://www.truckstopsandservices.com/location_details.php?id=22392,Trucker,flying-j-,54.13704,-115.695311,CN 43,GOVERNLOCK RD,5329 MOUNTAIN RD,WHITECOURT,AB,T7S 1K6,780-779-4945 (TRAVEL CENTER),,,,,41,0,0,5,2,0,1.239,1.539,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #826,location_details.php?id=48329,https://www.truckstopsandservices.com/location_details.php?id=48329,Trucker,flying-j-,50.079633,-110.773378,HWY 1,,115 LOCKWOOD ST NE,RED CLIFF,AB,T0J 2P0,403-526-2669,,,,,0,0,0,8,1,0,,,,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #868,location_details.php?id=48246,https://www.truckstopsandservices.com/location_details.php?id=48246,Trucker,flying-j-,50.053049,-110.732657,TCH 1,BOX SPRINGS RD,2194 SAAMIS DR,MEDICINE HAT,AB,T1C 1W7,403-525-0959 (TRAVEL CENTER),,,403-527-0423,,52,0,0,6,4,0,1.279,1.439,1.439,,,,,,,,,
53,Alberta,FLYING J TRAVEL CENTER #869,location_details.php?id=37514,https://www.truckstopsandservices.com/location_details.php?id=37514,Trucker,flying-j-,50.341778,-113.766975,HWY 2,21 AVE,2810 21ST AVE,NANTON,AB,T0L 1R0,403-646-2810 (TRAVEL CENTER),,,403-646-2872,,71,0,0,5,3,0,1.279,1.319,1.439,,0.859,,,,,,,
53,Alberta,GREEN LEAF FUEL INC,location_details.php?id=20706,https://www.truckstopsandservices.com/location_details.php?id=20706,Trucker,husky,54.891911,-112.869065,CN 63,,TOWNSHIP RD 683,GRASSLAND,AB,T0A 1V0,780-525-3931 (TRAVEL CENTER),,,,,20,0,0,5,0,0,,,,,,,,,,,,
53,Alberta,HUSKY,location_details.php?id=54203,https://www.truckstopsandservices.com/location_details.php?id=54203,Trucker,husky,55.170219,-118.826033,43,,10919 100 AVE,GRANDE PRAIRIE,AB,T8V 1V3,780-513-5343 (TRAVEL CENTER),,,,,6,0,0,4,0,0,,,,,,,,,,,,
53,Alberta,HUSKY BULK PLANT,location_details.php?id=48087,https://www.truckstopsandservices.com/location_details.php?id=48087,Trucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Alberta,HUSKY CAR & TRUCK STOP,location_details.php?id=22026,https://www.truckstopsandservices.com/location_details.php?id=22026,Trucker,husky,53.394566,-117.602032,TCH 16,,511 GREGG AVE,HINTON,AB,T7V 1N1,780-865-2881 (TRAVEL CENTER),,,,,26,0,0,4,5,0,,,,,,,,,,,,
53,Alberta,HUSKY CAR & TRUCK STOP,location_details.php?id=22031,https://www.truckstopsandservices.com/location_details.php?id=22031,Trucker,husky,50.024723,-110.699771,TCH 1,15TH ST,561 15 ST SW,MEDICINE HAT,AB,T1A 4W2,403-527-5561 (TRAVEL CENTER),,,,,10,0,0,2,0,0,,,,,,,,,,,,
53,Alberta,HUSKY CAR/TRUCK STOP,location_details.php?id=20691,https://www.truckstopsandservices.com/location_details.php?id=20691,Trucker,husky,51.08079,-114.000095,BARLOW TRAIL NE,32ND AVE NE,2525 32ND AVE NE,CALGARY,AB,T1Y 6B7,403-291-1233 (TRAVEL CENTER),,,403-291-1224,,75,,,6,6,0,,,,,,,,,,,,
53,Alberta,HUSKY HOUSE TRAVEL CENTER,location_details.php?id=54420,https://www.truckstopsandservices.com/location_details.php?id=54420,Trucker,husky,55.23346,-118.7924,43,,7301 99TH ST,CLAIRMONT,AB,TO8 OWO,780-814-7174 (TRAVEL CENTER),,,,,10,0,0,9,3,0,,,,,,,,,,,,
53,Alberta,HUSKY MARKET,location_details.php?id=54421,https://www.truckstopsandservices.com/location_details.php?id=54421,Trucker,husky,50.957689,-113.96049,22,,5225 106 AVE SE,CALGARY,AB,T2C 2X8,403-236-5225 (TRAVEL CENTER),,,,,10,0,0,8,0,0,,,,,,,,,,,,
53,Alberta,HUSKY TRAVEL CENTER,location_details.php?id=22029,https://www.truckstopsandservices.com/location_details.php?id=22029,Trucker,husky,53.277364,-110.027552,HWY 16,,5721 44 ST,LLOYDMINSTER,AB,T9V 0B3,780-872-7089,,,,,50,0,0,4,2,0,,,,,,,,,,,,
53,Alberta,HUSKY TRUCK STOP,location_details.php?id=22047,https://www.truckstopsandservices.com/location_details.php?id=22047,Trucker,husky,51.038383,-113.39957,TCH 1,HWY 817,436 RIDGE RD,STRATHMORE,AB,T1P 1B5,403-934-3561 (TRAVEL CENTER),,,,,10,0,0,4,2,0,,,,,,,,,,,,
53,Alberta,MOTCO TRUCK WASH,location_details.php?id=20700,https://www.truckstopsandservices.com/location_details.php?id=20700,Trucker,ind_dealer_1,53.588196,-116.386325,TCH 16,,2520 2 AVE,EDSON,AB,T7E 1N9,780-723-7007 (TRAVEL CENTER),,,,,0,0,0,4,0,0,,,,,,,,,,,,
53,Alberta,NISKU TRUCK STOP,location_details.php?id=22035,https://www.truckstopsandservices.com/location_details.php?id=22035,Trucker,husky,53.302898,-113.544108,HWY 2,522,8020 SPARROW DR,LEDUC,AB,T9E 7G3,780-986-7867,,,,,30,0,0,4,0,0,,,,,,,,,,,,
53,Alberta,Nite Star Trux Wash,location_details.php?id=64122,https://www.truckstopsandservices.com/location_details.php?id=64122,Trucker,,51.011377,-114.004017,Hwy 2,,,Calgary,AB,T2B3B5,403-279-4118,,,,,,,,,,,,,,,,,,,,,,
53,Alberta,PETRO CANADA,location_details.php?id=54775,https://www.truckstopsandservices.com/location_details.php?id=54775,Trucker,petro-pass,54.100836,-112.787412,AB 28,,19338 HWY 28,WASKATENAU,AB,T0A 3P0,780-358-2644 (TRAVEL CENTER),,,,,,,,3,,,,,,,,,,,,,,
53,Alberta,PETRO CANADA,location_details.php?id=54782,https://www.truckstopsandservices.com/location_details.php?id=54782,Trucker,ind_dealer_1,53.37251,-111.53099,TCH 16,,HWY 16 & HWY 870,INNISFREE,AB,T0B 2G0,780-592-3777 (TRAVEL CENTER),,,780-592-2377,,30,0,0,4,0,0,,,,,,,,,,,,
53,Alberta,PETRO PASS,location_details.php?id=47878,https://www.truckstopsandservices.com/location_details.php?id=47878,Trucker,petro-pass,54.271106,-110.758768,CN 41,,5602 54 AVE,BONNYVILLE,AB,T9N 2N3,780-826-3043 (TRAVEL CENTER),,,,,10,0,0,4,4,0,,,,,,,,,,,,
