state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Phone 2,Fax,Exit,Phone 3,# of Men's Showers,Unleaded,Diesel,Bulk Def,Propane,Phone 4,https,Mailing Address,Phone 5,http,Mile Marker,Road Name,Hours of Operation
7,Connecticut,TRAVEL CENTERS OF AMERICA #022 - ROBERT FERNALD,location_details.php?id=10392,http://www.rvandtravelers.com/location_details.php?id=10392,RVer,catscale3,,,I-84,327 RUBY RD,WILLINGTON,CT,62790,860-684-0499 (TRAVEL CENTER),240,8,10,3,60,60,860-684-0499 (COUNTRY PRIDE RESTAURANT),860-684-1213,71,860-684-0499 (BURGER KING),,,,,,,www.ta-petro.com/location/ct/ta-willington,,,,,,
7,Connecticut,TRAVEL CENTERS OF AMERICA #154 - BILL & ROBYN TAYLOR,location_details.php?id=10393,http://www.rvandtravelers.com/location_details.php?id=10393,RVer,catscale3,,,I-84,1875 MERIDEN-WATERBURY TPKE,MILDALE,CT,64670,860-621-0106 (TRAVEL CENTER),145,8,10,3,73,73,860-621-0106 (POPEYE'S),860-628-6735,28,860-621-0106 (TACO BELL EXPRESS),,,,,,,www.ta-petro.com/location/ct/ta-southington,,,,,,
7,Connecticut,WHEELS TRUCK STOP,location_details.php?id=18862,http://www.rvandtravelers.com/location_details.php?id=18862,RVer,citgo,,,I-95,365 OLD GATE LANE,MILFORD,CT,06460,203-878-4687 (TRAVEL CENTER),140,5,0,0,,,,203-878-8080,40,,,,,,,,,,,,,,
7,Connecticut,ZANCO SHELL,location_details.php?id=3741,http://www.rvandtravelers.com/location_details.php?id=3741,RVer,shell_,,,I-395,56 LATHROP RD,PLAINFIELD,CT,06374,860-564-0569 (TRAVEL CENTER),0,2,0,0,0,0,860-564-9933 (DOMINO'S),860-564-0562,28,,,,,,,,,,,,,,
8,Delaware,301 PLAZA,location_details.php?id=10404,http://www.rvandtravelers.com/location_details.php?id=10404,RVer,citgo,,,US 301,921 MIDDLETON WARRICK RD,MIDDLETOWN,DE,19709,302-376-4301 (TRAVEL CENTER),60,5,0,0,0,0,,302-376-4306,MIDDLETON WARRICK RD,,,,,,,,,,,,,,
8,Delaware,7 ELEVEN 40122 NEWARK,location_details.php?id=18487,http://www.rvandtravelers.com/location_details.php?id=18487,RVer,sunoco,,,I-95,520 JFK MEMORIAL HWY,NEWARK,DE,19725,302-266-0230 (TRAVEL CENTER),8,3,0,0,0,0,,302-737-6816,,,,,,,,,,,,,MM 2,,
8,Delaware,A PLUS SUNOCO,location_details.php?id=10397,http://www.rvandtravelers.com/location_details.php?id=10397,RVer,sunoco,,,US 13,412 N 6TH ST,ODESSA,DE,19730,302-378-4006 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
8,Delaware,CHRISTIANA'S TRUCK STOP,location_details.php?id=539,http://www.rvandtravelers.com/location_details.php?id=539,RVer,ind_dealer_1,,,I-495,520 TERMINAL AVE,NEW CASTLE,DE,19720,302-652-6112 (TRAVEL CENTER),30,5,0,0,0,0,,,2,,,,,,,,,,,,,,
8,Delaware,DELAWARE TRUCK PLAZA,location_details.php?id=10401,http://www.rvandtravelers.com/location_details.php?id=10401,RVer,ind_dealer_1,,,US 13,194 S DUPONT HWY,NEW CASTLE,DE,19720,302-322-0978 (TRAVEL CENTER),100,4,2,2,0,0,,302-322-5458,US 40 SPLIT,,,,,,,,,,,,,,
8,Delaware,OASIS TRAVEL PLAZA,location_details.php?id=18485,http://www.rvandtravelers.com/location_details.php?id=18485,RVer,ind_dealer_1,,,US 13,30759 SUSSEX HWY,LAUREL,DE,19956,302-875-7107 (TRAVEL CENTER),30,2,4,0,0,0,,302-875-6010,BETWEEN US 9 & DE 24,,,,,,,,,,,,,,
8,Delaware,ROYAL FARMS #109,location_details.php?id=44916,http://www.rvandtravelers.com/location_details.php?id=44916,RVer,ind_dealer_1,,,US 13,18657 SUSSEX HWY,BRIDGEVILLE,DE,19933,302-956-8600 (TRAVEL CENTER),5,8,0,0,0,0,,,DE 404,,,,,,,,,,,,,,
8,Delaware,ROYAL FARMS #120,location_details.php?id=44917,http://www.rvandtravelers.com/location_details.php?id=44917,RVer,ind_dealer_1,,,US 13,2 SCHULTZ RD,GREENWOOD,DE,19950,302-815-6300 (TRAVEL CENTER),10,6,0,0,0,0,,,DE 16 E,,,,,,,,,,,,,,
8,Delaware,SHORE STOP,location_details.php?id=10396,http://www.rvandtravelers.com/location_details.php?id=10396,RVer,bp-,,,US 13,906 S DUPONT HWY,NEW CASTLE,DE,19720,302-838-2806 (TRAVEL CENTER),0,3,0,0,0,0,,,NE OF DE 1,,,,,,,,,,,,,,
8,Delaware,SHORE STOP,location_details.php?id=10398,http://www.rvandtravelers.com/location_details.php?id=10398,RVer,valero,,,US 13,18654 S MAIN ST,GREENWOOD,DE,19950,302-337-3460 (TRAVEL CENTER),0,2,0,0,0,0,,,HALF MILE S OF DE 16,,,,,,,,,,,,,,
8,Delaware,SHORE STOP,location_details.php?id=48351,http://www.rvandtravelers.com/location_details.php?id=48351,RVer,bp-,,,US 13,12984 S DUPONT HWY,FELTON,DE,19943,302-284-2193 (TRAVEL CENTER),15,5,2,0,,,,,US 286,,,,,,,,,,,,,,
8,Delaware,SHORE STOP #256,location_details.php?id=44918,http://www.rvandtravelers.com/location_details.php?id=44918,RVer,valero,,,US 113,1885 BAY RD,MILFORD,DE,19963,302-335-5570 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
8,Delaware,SUN GAS & DIESEL,location_details.php?id=10405,http://www.rvandtravelers.com/location_details.php?id=10405,RVer,ind_dealer_1,,,US 301,1228 MIDDLETOWN WARWICK RD,MIDDLETOWN,DE,19709,302-376-8200 (TRAVEL CENTER),5,2,0,0,0,0,,,3 MILES S OF TOWN,,,,,,,,,,,,,,
8,Delaware,UNCLE WILLIE'S,location_details.php?id=10399,http://www.rvandtravelers.com/location_details.php?id=10399,RVer,bp-,,,US 13,18705 SUSSEX HWY,BRIDGEVILLE,DE,19933,302-337-7434 (TRAVEL CENTER),5,2,0,0,0,0,,,DE 404,,,,,,,,,,,,,,
8,Delaware,UNCLE WILLIE'S,location_details.php?id=10402,http://www.rvandtravelers.com/location_details.php?id=10402,RVer,bp-,,,US 113,28194 DUPONT BLVD,MILLSBORO,DE,19966,302-934-7501 (TRAVEL CENTER),0,3,0,0,0,0,,,DE 20,,,,,,,,,,,,,,
8,Delaware,UNCLE WILLIE'S,location_details.php?id=10403,http://www.rvandtravelers.com/location_details.php?id=10403,RVer,bp-,,,US 113,18 N DUPONT HWY,SELBYVILLE,DE,19975,302-436-2877 (TRAVEL CENTER),0,3,0,0,0,0,,302-436-5970,,,,,,,,,,,,,,,
9,Florida,231 PLAZA & TRUCK STOP,location_details.php?id=10474,http://www.rvandtravelers.com/location_details.php?id=10474,RVer,valero,,,US 231,15821 HWY 231,YOUNGSTOWN,FL,32466,850-722-8099 (TRAVEL CENTER),125,3,2,0,0,125,850-722-8099 (HARDEE'S),850-722-4144,FL 20,,,,,,,,,,,,,,
9,Florida,27 TRUCK STOP,location_details.php?id=10463,http://www.rvandtravelers.com/location_details.php?id=10463,RVer,bp-,,,US 27,2758 US 27 S,LAKE PLACID,FL,33852,863-260-0413 (TRAVEL CENTER),10,5,0,0,0,0,,863-260-0414,FL 70,,,,,,,,,,,,,,
9,Florida,3 BROTHERS TRUCK STOP,location_details.php?id=10455,http://www.rvandtravelers.com/location_details.php?id=10455,RVer,citgo,,,US 27,2716 W US 27,CLEWISTON,FL,33440,863-983-8336 (TRAVEL CENTER),15,2,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,4 POINTS MARKET,location_details.php?id=46949,http://www.rvandtravelers.com/location_details.php?id=46949,RVer,shell_,,,US 441,9975 US 441,BOYNTON BEACH,FL,33472,561-742-0050 (TRAVEL CENTER),0,5,0,0,0,0,561-742-0050 (4 POINTS MARKET),,,,,,,,,,,,,,,,
9,Florida,49 FOOD MART,location_details.php?id=10480,http://www.rvandtravelers.com/location_details.php?id=10480,RVer,ind_dealer_1,,,CR 611,4911 110TH AVE,PINELLAS PARK,FL,33760,727-573-2755 (TRAVEL CENTER),0,4,0,0,0,0,727-573-2755 (49 FOOD MART DELI),727-561-0735,,,,,,,,,,,,,,,
9,Florida,7 ELEVEN CO-OP 2572 - PALATKA,location_details.php?id=10446,http://www.rvandtravelers.com/location_details.php?id=10446,RVer,sunoco,,,US 17,2600 REID ST,PALATKA,FL,32177,386-328-0043 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,A & K TRUCK STOP,location_details.php?id=10477,http://www.rvandtravelers.com/location_details.php?id=10477,RVer,citgo,,,US 441,2607 N ORANGE BLOSSOM TRAIL,ZELLWOOD,FL,32798,407-814-7004 (TRAVEL CENTER),55,3,2,0,0,0,407-814-7004 (ZELLWOOD DINER),407-814-7184,N ORANGE BLOSSOM TRAIL,,,,,,,,,,,,,,
9,Florida,ACME TRUCK STOP,location_details.php?id=10057,http://www.rvandtravelers.com/location_details.php?id=10057,RVer,ind_dealer_1,,,FLTP,9565 S ORANGE BLOSSOM TRAIL,ORLANDO,FL,32837,407-240-4669 (TRAVEL CENTER),120,4,4,5,7,7,407-240-4669 (GRILLER'S),407-854-1895,,,,,,,,,,,,,MM 254,,
9,Florida,ACME TRUCK STOP,location_details.php?id=53907,http://www.rvandtravelers.com/location_details.php?id=53907,RVer,ind_dealer_1,,,I-4,304 E 4TH ST,ORLANDO,FL,32824,407-930-1951 (TRAVEL CENTER),5,7,2,0,0,5,,,82,,1,,,,,,,,,,,,
9,Florida,ALPINE TRUCK STOP,location_details.php?id=242,http://www.rvandtravelers.com/location_details.php?id=242,RVer,marathon,,,I-275,2135 W GREEN ST,TAMPA,FL,33607,813-254-4011 (TRAVEL CENTER),0,2,0,0,0,0,,,42,,,,,,,,,,,,,,
9,Florida,B&B FOOD STORE #32,location_details.php?id=53943,http://www.rvandtravelers.com/location_details.php?id=53943,RVer,marathon,,,I-75,14118 S US HWY 441,LAKE CITY,FL,32024,386-752-7253 (TRAVEL CENTER),,2,,,,,,,414,,,,,,,,,,,,,,
9,Florida,B&B FOOD STORES,location_details.php?id=46954,http://www.rvandtravelers.com/location_details.php?id=46954,RVer,marathon,,,I-75,14118 US 441,LAKE CITY,FL,32024,386-725-7253 (TRAVEL CENTER),0,3,0,0,0,0,,,441,,,,,,,,,,,,,,
9,Florida,BIG BOSS,location_details.php?id=18509,http://www.rvandtravelers.com/location_details.php?id=18509,RVer,sunoco,,,I-10,2951 FL 81,PONCE DE LEON,FL,32455,850-836-4953 (TRAVEL CENTER),0,2,0,0,0,0,850-836-4953 (SUBWAY),850-836-4954,96,,,,,,,,,,,,,,
9,Florida,BLONDIES FOOD & FUEL,location_details.php?id=10470,http://www.rvandtravelers.com/location_details.php?id=10470,RVer,ind_dealer_1,,,US 90,6909 US 90,GRAND RIDGE,FL,32442,850-592-9982 (TRAVEL CENTER),10,4,0,0,,,,850-592-9987,,,,,,,,,,,,,,,
9,Florida,BUSY BEE,location_details.php?id=10449,http://www.rvandtravelers.com/location_details.php?id=10449,RVer,shell_,,,US 27,404 US HWY 27 SW,BRANFORD,FL,32008,386-935-2354 (TRAVEL CENTER),3,2,0,0,0,0,386-935-2354 (HARDEE'S),,,,,,,,,,,,,,,,
9,Florida,BUSY BEE 14,location_details.php?id=54009,http://www.rvandtravelers.com/location_details.php?id=54009,RVer,marathon,,,I-75,8191 FL 6 W,JASPER,FL,32052,386-487-2920 (TRAVEL CENTER),10,6,2,0,0,0,386-487-2920 (FRONT PORCH CAFE),386-792-2543,460,,,,,,,,,,,,,,
9,Florida,BUSY BEE 25,location_details.php?id=47000,http://www.rvandtravelers.com/location_details.php?id=47000,RVer,ind_dealer_1,,,I-10,6468 US 129,LIVE OAK,FL,32060,386-487-2935 (TRAVEL CENTER),30,5,4,0,0,0,386-487-2935 (DUNKIN' DONUTS),386-330-2232,283,386-487-2935 (BURGER KING),,,,,,,,,,,,,
9,Florida,CANOE CREEK SERVICE PLAZA,location_details.php?id=10440,http://www.rvandtravelers.com/location_details.php?id=10440,RVer,shell_,,,FLTP,229 SUNSHINE STATE PKWY,ST. CLOUD,FL,34772,407-892-8081 (TRAVEL CENTER),51,2,0,0,0,0,407-892-8081 (WENDY'S),407-892-0015,,407-892-8081 (DUNKIN' DONUTS),,,,,,,,,,,MM 229,,
9,Florida,CHEVRON,location_details.php?id=46987,http://www.rvandtravelers.com/location_details.php?id=46987,RVer,mobil_oil__type,,,I-75,43 CO RD 470,LAKE PANASOFFKEE,FL,33538,352-793-1111 (TRAVEL CENTER),0,4,0,0,0,0,,352-793-6951,321,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=47048,http://www.rvandtravelers.com/location_details.php?id=47048,RVer,circle_k__3774,,,US 98,4402 US 98 W,PANAMA CITY,FL,32405,850-522-1504 (TRAVEL CENTER),5,4,0,0,0,0,850-522-1504 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46982,http://www.rvandtravelers.com/location_details.php?id=46982,RVer,circle_k__3774,,,FL 100,8090 FL 100,KEYSTONE,FL,32656,352-473-4498 (TRAVEL CENTER),6,2,0,0,0,0,,352-473-4498,FL 214,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46996,http://www.rvandtravelers.com/location_details.php?id=46996,RVer,circle_k__3774,,,US 27,900 S 14TH ST,LEESBURG,FL,34748,352-728-4870 (TRAVEL CENTER),0,3,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46971,http://www.rvandtravelers.com/location_details.php?id=46971,RVer,circle_k__3774,,,I-295,4115 SPORTSMAN CLUB RD,JACKSONVILLE,FL,32219,904-783-1866 (TRAVEL CENTER),55,6,1,0,0,0,904-783-1866 (AUNTY T'S),904-783-1886,25,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46968,http://www.rvandtravelers.com/location_details.php?id=46968,RVer,circle_k__3774,,,I-295,10100 GRANITE PLACE,JACKSONVILLE,FL,32226,904-757-3075 (TRAVEL CENTER),10,3,0,0,,,,,41,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10407,http://www.rvandtravelers.com/location_details.php?id=10407,RVer,circle_k__3774,,,CO RD 218,5105 CO RD 218,MIDDLEBURG,FL,32068,904-291-2290 (TRAVEL CENTER),15,3,0,0,0,0,904-291-2290 (SUBWAY),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10409,http://www.rvandtravelers.com/location_details.php?id=10409,RVer,circle_k__3774,,,FL 29,3109 FL 29 S,LABELLE,FL,33935,863-675-3374 (TRAVEL CENTER),2,2,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10410,http://www.rvandtravelers.com/location_details.php?id=10410,RVer,circle_k__3774,,,FL 29,1117 E MAIN ST,IMMOKALEE,FL,34142,239-657-3722 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10416,http://www.rvandtravelers.com/location_details.php?id=10416,RVer,circle_k__3774,,,FL 50,451 W MYERS BLVD,MASCOTTE,FL,34753,352-429-3922 (TRAVEL CENTER),4,8,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10425,http://www.rvandtravelers.com/location_details.php?id=10425,RVer,shell_,,,FL 207,8796 E CHURCH ST,HASTINGS,FL,32145,904-692-2863 (TRAVEL CENTER),0,3,0,0,0,0,904-692-2863 (LITTLE CEASERS),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10429,http://www.rvandtravelers.com/location_details.php?id=10429,RVer,circle_k__3774,,,FL 267,979 WOODVILLE HWY,WAKULLA,FL,32327,850-421-1406 (TRAVEL CENTER),2,2,0,0,0,0,,,FL 363,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46962,http://www.rvandtravelers.com/location_details.php?id=46962,RVer,circle_k__3774,,,US 98,6775 S SUNCOAST BLVD,HOMOSASSA,FL,34446,352-382-1030 (TRAVEL CENTER),5,8,0,0,0,0,352-382-1030 (DUNKIN' DONUTS),,US 19,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10445,http://www.rvandtravelers.com/location_details.php?id=10445,RVer,circle_k__3774,,,US 17,5505 S ORANGE BLOSSOM TRAIL,KISSIMMEE,FL,34769,407-933-5183 (TRAVEL CENTER),0,2,0,0,,,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10453,http://www.rvandtravelers.com/location_details.php?id=10453,RVer,circle_k__3774,,,US 27,2114 US 27,MINNEOLA,FL,34715,352-242-6717 (TRAVEL CENTER),0,4,0,0,0,0,352-242-6717 (HARDEE'S),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10462,http://www.rvandtravelers.com/location_details.php?id=10462,RVer,circle_k__3774,,,US 27,2742 US 27 S,LAKE PLACID,FL,33852,863-465-1353 (TRAVEL CENTER),0,4,0,0,0,0,,,FL 70,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10465,http://www.rvandtravelers.com/location_details.php?id=10465,RVer,circle_k__3774,,,US 27,7916 US HWY 27 S,SEBRING,FL,33876,863-655-2087 (TRAVEL CENTER),0,2,0,0,,,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46963,http://www.rvandtravelers.com/location_details.php?id=46963,RVer,circle_k__3774,,,I-10,11325 W BEAVER ST,JACKSONVILLE,FL,32220,904-783-1225 (TRAVEL CENTER),15,6,2,0,0,0,904-783-1225 (AUNT M'S),,351,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=10479,http://www.rvandtravelers.com/location_details.php?id=10479,RVer,circle_k__3774,,,US 301,5201 S PINE AVE,OCALA,FL,34480,352-629-8606 (TRAVEL CENTER),10,4,0,0,,,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=47042,http://www.rvandtravelers.com/location_details.php?id=47042,RVer,circle_k__3774,,,FL 50,17503 W COLONIAL DR,OAKLAND,FL,34787,407-654-9721 (TRAVEL CENTER),2,4,0,0,0,0,407-654-9721 (SUBWAY),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46942,http://www.rvandtravelers.com/location_details.php?id=46942,RVer,circle_k__3774,,,FL 60,7695 FL 60 E,ALTURAS,FL,33820,863-537-1508 (TRAVEL CENTER),0,4,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46969,http://www.rvandtravelers.com/location_details.php?id=46969,RVer,circle_k__3774,,,I-295,1001 LANE AVE N,JACKSONVILLE,FL,32254,904-783-1469 (TRAVEL CENTER),55,5,2,0,,,,,22,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=47043,http://www.rvandtravelers.com/location_details.php?id=47043,RVer,circle_k__3774,,,I-75,4410 NW CO RD 326,OCALA,FL,34482,352-622-0009 (TRAVEL CENTER),10,4,0,0,0,0,352-622-0009 (DUNKIN' DONUTS),,358,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46957,http://www.rvandtravelers.com/location_details.php?id=46957,RVer,ind_dealer_1,,,N MAIN,1515 N MAIN ST,GAINESVILLE,FL,32601,352-375-8340 (TRAVEL CENTER),0,3,0,0,0,0,352-375-8340 (LITTLE CAESARS),,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=18493,http://www.rvandtravelers.com/location_details.php?id=18493,RVer,circle_k__3774,,,I-75,6410 STATE RD 64 E,BRADENTON,FL,34208,941-750-8736 (TRAVEL CENTER),3,3,0,0,0,0,,,220-A NB 200 SB,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=18499,http://www.rvandtravelers.com/location_details.php?id=18499,RVer,circle_k__3774,,,FL 21,3128 BLANDING BLVD,MIDDLEBURG,FL,32068,904-282-7420 (TRAVEL CENTER),2,4,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=18501,http://www.rvandtravelers.com/location_details.php?id=18501,RVer,circle_k__3774,,,I-10,7950 PENSACOLA BLVD,PENSACOLA,FL,32534,850-471-9854 (TRAVEL CENTER),30,7,2,0,0,0,,850-474-9810,10-B,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=18502,http://www.rvandtravelers.com/location_details.php?id=18502,RVer,circle_k__3774,,,I-10,3225 W NINE MILE RD,PENSACOLA,FL,32534,850-471-9132 (TRAVEL CENTER),30,4,2,0,,,850-471-9132 (SUBWAY),850-477-1377,5,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46984,http://www.rvandtravelers.com/location_details.php?id=46984,RVer,shell_,,,I-4,4181 ORANGE BLVD SE,LAKE MONROE,FL,32771,407-324-0912 (TRAVEL CENTER),3,4,0,0,,,407-324-0912 (SUBWAY),,108,,,,,,,,,,,,,,
9,Florida,CIRCLE K,location_details.php?id=46990,http://www.rvandtravelers.com/location_details.php?id=46990,RVer,circle_k__3774,,,US 98,8324 US HWY 98,LAKELAND,FL,33809,863-858-3685 (TRAVEL CENTER),3,3,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,CITGO QUIK MART,location_details.php?id=1327,http://www.rvandtravelers.com/location_details.php?id=1327,RVer,citgo,,,I-95,9097 20TH ST,VERO BEACH,FL,32966,772-492-8443 (TRAVEL CENTER),0,2,0,0,0,0,,,147,,,,,,,,,,,,,,
9,Florida,DAILY'S,location_details.php?id=46966,http://www.rvandtravelers.com/location_details.php?id=46966,RVer,shell_,,,I-10,532 CASSAT AVE,JACKSONVILLE,FL,32209,904-783-1400 (TRAVEL CENTER),0,2,0,0,0,0,904-783-1400 (SUBWAY),,358,,,,,,,,,,,,,,
9,Florida,EXXON,location_details.php?id=864,http://www.rvandtravelers.com/location_details.php?id=864,RVer,exxon,,,I-10,9826 FL-121,MACCLENNY,FL,32063,904-259-8292 (TRAVEL CENTER),12,3,0,0,0,0,904-259-8292 (HUNT BROTHERS PIZZA),,335,,,,,,,,,,,,,,
9,Florida,EXXON FUEL EXPRESS,location_details.php?id=18500,http://www.rvandtravelers.com/location_details.php?id=18500,RVer,exxon,,,I-10,8551 KESHAV TAYLOR DR,MILTON,FL,32583,850-626-4949 (TRAVEL CENTER),20,4,2,0,0,0,850-626-4949 (KRISPY KRUNCHY CHICKEN),850-626-4995,31,,,,,,,,,,,,,,
9,Florida,FAST TRACK,location_details.php?id=47008,http://www.rvandtravelers.com/location_details.php?id=47008,RVer,mobil_oil__type,,,I-10,6390 FL-53,MADISON,FL,32340,850-973-2101 (TRAVEL CENTER),151,5,2,0,,,,,258,,,,,,,,,,,,,,
9,Florida,FAST TRACK,location_details.php?id=904,http://www.rvandtravelers.com/location_details.php?id=904,RVer,mobil_oil__type,,,I-10,5200 S JEFFERSON ST,MONTICELLO,FL,32336,850-997-8787 (TRAVEL CENTER),35,5,0,0,0,0,850-997-8787 (ARBY'S),850-997-2339,225,,,,,,,,,,,,,,
9,Florida,FLEETWING FOOD MART #1,location_details.php?id=54310,http://www.rvandtravelers.com/location_details.php?id=54310,RVer,ind_dealer_1,,,FL 659,742 S COMBEE RD,LAKELAND,FL,33801,863-665-7557 (TRAVEL CENTER),0,7,0,0,0,0,,,,,,,,,,,,,,,,,
9,Florida,FLORIDA 595 TRUCK STOP,location_details.php?id=18496,http://www.rvandtravelers.com/location_details.php?id=18496,RVer,ind_dealer_1,,,I-595,2705 BURRIS RD,DAVIE,FL,33314,954-357-1480 (TRAVEL CENTER),425,8,7,6,30,30,954-357-1480 (595 DINER),954-284-3088,8-B,,,,,,,,,,,,,,
9,Florida,FLYING J TRAVEL CENTER #1096,location_details.php?id=48339,http://www.rvandtravelers.com/location_details.php?id=48339,RVer,flying-j-,,,I-95,1101 FRIDAY RD,COCOA,FL,32926,321-433-3150 (TRAVEL CENTER),72,8,7,0,30,30,321-433-3150 (WENDY'S),321-433-3154,,321-433-3150 (CINNABON),,3.169,3.699,3.959,,,www.pilotflyingj.com/stores/1096/,,,,,,
9,Florida,FLYING J TRAVEL CENTER #622,location_details.php?id=16875,http://www.rvandtravelers.com/location_details.php?id=16875,RVer,flying-j-,,,I-95,100 N KINGS HWY,FORT PIERCE,FL,34945,772-461-0091 (TRAVEL CENTER),156,12,15,0,15,15,772-461-0091 (DENNY'S),772-461-0291,131,772-461-0091 (SUBWAY),,3.109,3.539,3.959,3.999,,www.pilotflyingj.com/stores/622/,,,,,,
9,Florida,FLYING J TRAVEL CENTER #623,location_details.php?id=47016,http://www.rvandtravelers.com/location_details.php?id=47016,RVer,flying-j-,,,I-10,32670 BLUE STAR HWY,MIDWAY,FL,32343,850-574-1299 (TRAVEL CENTER),150,12,15,0,11,11,850-574-1299 (DENNY'S),850-574-6546,192,850-574-1299 (CINNABON),,,3.559,3.959,3.599,,www.pilotflyingj.com/stores/623/,,,,,,
9,Florida,FLYING J TRAVEL CENTER #624,location_details.php?id=10406,http://www.rvandtravelers.com/location_details.php?id=10406,RVer,flying-j-,,,I-75,29933 STATE RD 52,DADE CITY,FL,33576,352-588-5444 (TRAVEL CENTER),180,12,15,0,27,27,352-588-5444 (DENNY'S),352-588-4629,285,352-588-5444 (PJ FRESH),,3.259,3.559,3.959,3.799,352-588-5444 (CINNABON),www.pilotflyingj.com/stores/624/,,,,,,
9,Florida,FLYING J TRAVEL CENTER #625,location_details.php?id=16887,http://www.rvandtravelers.com/location_details.php?id=16887,RVer,flying-j-,,,I-4,11555 E SLIGH AVE,SEFFNER,FL,33584,813-612-9438 (TRAVEL CENTER),16,5,4,0,6,6,,813-612-9297,10,,,3.229,3.559,3.959,3.499,,www.pilotflyingj.com/stores/625/,,,,,,
9,Florida,FLYING J TRAVEL CENTER #626,location_details.php?id=16890,http://www.rvandtravelers.com/location_details.php?id=16890,RVer,flying-j-,,,I-95,950 STATE RD 206 W,ST. AUGUSTINE,FL,32086,904-794-0426 (TRAVEL CENTER),100,8,9,2,25,25,904-794-0426 (DENNY'S),904-794-7582,305,904-794-0426 (SUBWAY),,3.299,3.659,3.959,3.799,,www.pilotflyingj.com/stores/626/,,,,,,
9,Florida,FOOD BAG,location_details.php?id=1124,http://www.rvandtravelers.com/location_details.php?id=1124,RVer,citgo,,,I-275,701 E BEARS AVE,TAMPA,FL,33613,813-631-0760 (TRAVEL CENTER),4,9,0,0,0,0,,,53,,,,,,,,,,,,,,
9,Florida,FOOD MART #4,location_details.php?id=10443,http://www.rvandtravelers.com/location_details.php?id=10443,RVer,chevron,,,US 1,5946 NEW KINGS RD,JACKSONVILLE,FL,32209,904-276-3259 (TRAVEL CENTER),0,1,0,0,,,,,,,,,,,,,,,,,,,
9,Florida,FORT DRUM SERVICE PLAZA,location_details.php?id=47006,http://www.rvandtravelers.com/location_details.php?id=47006,RVer,shell_,,,FLTP,FLTP MM 184,FORT DRUM,FL,34972,863-763-9383 (TRAVEL CENTER),35,4,0,0,0,0,863-763-9383 (SUBWAY),863-763-0591,,,,,,,,,,,,,184,,
9,Florida,FORT PIERCE SERVICE PLAZA,location_details.php?id=10438,http://www.rvandtravelers.com/location_details.php?id=10438,RVer,shell_,,,FLTP,FLTP MM 144,PORT ST. LUCIE,FL,34986,772-879-3870 (TRAVEL CENTER),25,4,0,0,0,0,,772-879-1567,,,,,,,,,,,,,MM 144,,
